EventKey,EmployeeKey,DateKey,DepartmentKey,RoleKey,LocationKey,EmploymentTypeKey,ManagerKey,EventType,EventReason
28261,6635,20151203,4,20,2,2,NULL,Transfer,Voluntary resignation
28262,6676,20151017,7,30,7,1,NULL,Promotion,Transfer to new team
28263,6717,20150831,10,19,4,3,NULL,Rolechange,Promotion to senior
28264,6757,20150715,3,29,1,2,NULL,Locationchange,New hire
28265,6798,20150529,6,18,6,1,NULL,Termination,Voluntary resignation
28266,6838,20150412,9,28,3,3,NULL,Hire,Transfer to new team
28267,6879,20150224,2,17,8,2,NULL,Transfer,Promotion to senior
28268,6920,20150108,5,27,5,1,NULL,Promotion,New hire
28269,6960,20241119,8,16,2,3,NULL,Rolechange,Voluntary resignation
28270,7001,20241003,1,26,7,2,NULL,Locationchange,Transfer to new team
28271,7041,20240817,4,15,4,1,NULL,Termination,Promotion to senior
28272,7082,20240701,7,25,1,3,NULL,Hire,New hire
28273,7123,20240515,10,14,6,2,NULL,Transfer,Voluntary resignation
28274,7163,20240329,3,24,3,1,NULL,Promotion,Transfer to new team
28275,7204,20240211,6,13,8,3,NULL,Rolechange,Promotion to senior
28276,7244,20231226,9,23,5,2,NULL,Locationchange,New hire
28277,7285,20231109,2,12,2,1,NULL,Termination,Voluntary resignation
28278,7326,20230923,5,22,7,3,NULL,Hire,Transfer to new team
28279,7366,20230807,8,11,4,2,NULL,Transfer,Promotion to senior
28280,7407,20230621,1,21,1,1,NULL,Promotion,New hire
28281,7447,20230505,4,10,6,3,NULL,Rolechange,Voluntary resignation
28282,7488,20230319,7,40,3,2,NULL,Locationchange,Transfer to new team
28283,7528,20230131,10,9,8,1,NULL,Termination,Promotion to senior
28284,7569,20221215,3,39,5,3,NULL,Hire,New hire
28285,7610,20221029,6,8,2,2,NULL,Transfer,Voluntary resignation
28286,7650,20220912,9,38,7,1,NULL,Promotion,Transfer to new team
28287,7691,20220727,2,7,4,3,NULL,Rolechange,Promotion to senior
28288,7731,20220610,5,37,1,2,NULL,Locationchange,New hire
28289,7772,20220424,8,6,6,1,NULL,Termination,Voluntary resignation
28290,7813,20220308,1,36,3,3,NULL,Hire,Transfer to new team
28291,7853,20220120,4,5,8,2,NULL,Transfer,Promotion to senior
28292,7894,20211204,7,35,5,1,NULL,Promotion,New hire
28293,7934,20211018,10,4,2,3,NULL,Rolechange,Voluntary resignation
28294,7975,20210901,3,34,7,2,NULL,Locationchange,Transfer to new team
28295,8016,20210716,6,3,4,1,NULL,Termination,Promotion to senior
28296,8056,20210530,9,33,1,3,NULL,Hire,New hire
28297,8097,20210413,2,2,6,2,NULL,Transfer,Voluntary resignation
28298,8137,20210225,5,32,3,1,NULL,Promotion,Transfer to new team
28299,8178,20210109,8,1,8,3,NULL,Rolechange,Promotion to senior
28300,8218,20201123,1,31,5,2,NULL,Locationchange,New hire
28301,8259,20201007,4,20,2,1,NULL,Termination,Voluntary resignation
28302,8300,20200821,7,30,7,3,NULL,Hire,Transfer to new team
28303,8340,20200705,10,19,4,2,NULL,Transfer,Promotion to senior
28304,8381,20200519,3,29,1,1,NULL,Promotion,New hire
28305,8421,20200402,6,18,6,3,NULL,Rolechange,Voluntary resignation
28306,8462,20200215,9,28,3,2,NULL,Locationchange,Transfer to new team
28307,8503,20191230,2,17,8,1,NULL,Termination,Promotion to senior
28308,8543,20191113,5,27,5,3,NULL,Hire,New hire
28309,8584,20190927,8,16,2,2,NULL,Transfer,Voluntary resignation
28310,8624,20190811,1,26,7,1,NULL,Promotion,Transfer to new team
28311,8665,20190625,4,15,4,3,NULL,Rolechange,Promotion to senior
28312,8706,20190509,7,25,1,2,NULL,Locationchange,New hire
28313,8746,20190323,10,14,6,1,NULL,Termination,Voluntary resignation
28314,8787,20190204,3,24,3,3,NULL,Hire,Transfer to new team
28315,8827,20181219,6,13,8,2,NULL,Transfer,Promotion to senior
28316,8868,20181102,9,23,5,1,NULL,Promotion,New hire
28317,8909,20180916,2,12,2,3,NULL,Rolechange,Voluntary resignation
28318,8949,20180731,5,22,7,2,NULL,Locationchange,Transfer to new team
28319,8990,20180614,8,11,4,1,NULL,Termination,Promotion to senior
28320,9030,20180428,1,21,1,3,NULL,Hire,New hire
28321,9071,20180312,4,10,6,2,NULL,Transfer,Voluntary resignation
28322,9111,20180124,7,40,3,1,NULL,Promotion,Transfer to new team
28323,9152,20171208,10,9,8,3,NULL,Rolechange,Promotion to senior
28324,9193,20171022,3,39,5,2,NULL,Locationchange,New hire
28325,9233,20170905,6,8,2,1,NULL,Termination,Voluntary resignation
28326,9274,20170720,9,38,7,3,NULL,Hire,Transfer to new team
28327,9314,20170603,2,7,4,2,NULL,Transfer,Promotion to senior
28328,9355,20170417,5,37,1,1,NULL,Promotion,New hire
28329,9396,20170301,8,6,6,3,NULL,Rolechange,Voluntary resignation
28330,9436,20170113,1,36,3,2,NULL,Locationchange,Transfer to new team
28331,9477,20161127,4,5,8,1,NULL,Termination,Promotion to senior
28332,9517,20161011,7,35,5,3,NULL,Hire,New hire
28333,9558,20160825,10,4,2,2,NULL,Transfer,Voluntary resignation
28334,9599,20160709,3,34,7,1,NULL,Promotion,Transfer to new team
28335,9639,20160523,6,3,4,3,NULL,Rolechange,Promotion to senior
28336,9680,20160406,9,33,1,2,NULL,Locationchange,New hire
28337,9720,20160219,2,2,6,1,NULL,Termination,Voluntary resignation
28338,9761,20160103,5,32,3,3,NULL,Hire,Transfer to new team
28339,9801,20151117,8,1,8,2,NULL,Transfer,Promotion to senior
28340,9842,20151001,1,31,5,1,NULL,Promotion,New hire
28341,9883,20150815,4,20,2,3,NULL,Rolechange,Voluntary resignation
28342,9923,20150629,7,30,7,2,NULL,Locationchange,Transfer to new team
28343,9964,20150513,10,19,4,1,NULL,Termination,Promotion to senior
28344,10004,20150327,3,29,1,3,NULL,Hire,New hire
28345,10045,20150208,6,18,6,2,NULL,Transfer,Voluntary resignation
28346,10086,20241220,9,28,3,1,NULL,Promotion,Transfer to new team
28347,10126,20241103,2,17,8,3,NULL,Rolechange,Promotion to senior
28348,10167,20240917,5,27,5,2,NULL,Locationchange,New hire
28349,10207,20240801,8,16,2,1,NULL,Termination,Voluntary resignation
28350,10248,20240615,1,26,7,3,NULL,Hire,Transfer to new team
28351,10289,20240429,4,15,4,2,NULL,Transfer,Promotion to senior
28352,10329,20240313,7,25,1,1,NULL,Promotion,New hire
28353,10370,20240126,10,14,6,3,NULL,Rolechange,Voluntary resignation
28354,10410,20231210,3,24,3,2,NULL,Locationchange,Transfer to new team
28355,10451,20231024,6,13,8,1,NULL,Termination,Promotion to senior
28356,10492,20230907,9,23,5,3,NULL,Hire,New hire
28357,10532,20230722,2,12,2,2,NULL,Transfer,Voluntary resignation
28358,10573,20230605,5,22,7,1,NULL,Promotion,Transfer to new team
28359,10613,20230419,8,11,4,3,NULL,Rolechange,Promotion to senior
28360,10654,20230303,1,21,1,2,NULL,Locationchange,New hire
28361,10694,20230115,4,10,6,1,NULL,Termination,Voluntary resignation
28362,10735,20221129,7,40,3,3,NULL,Hire,Transfer to new team
28363,10776,20221013,10,9,8,2,NULL,Transfer,Promotion to senior
28364,10816,20220827,3,39,5,1,NULL,Promotion,New hire
28365,10857,20220711,6,8,2,3,NULL,Rolechange,Voluntary resignation
28366,10897,20220525,9,38,7,2,NULL,Locationchange,Transfer to new team
28367,10938,20220408,2,7,4,1,NULL,Termination,Promotion to senior
28368,10979,20220220,5,37,1,3,NULL,Hire,New hire
28369,11019,20220104,8,6,6,2,NULL,Transfer,Voluntary resignation
28370,11060,20211118,1,36,3,1,NULL,Promotion,Transfer to new team
28371,11100,20211002,4,5,8,3,NULL,Rolechange,Promotion to senior
28372,11141,20210816,7,35,5,2,NULL,Locationchange,New hire
28373,11182,20210630,10,4,2,1,NULL,Termination,Voluntary resignation
28374,11222,20210514,3,34,7,3,NULL,Hire,Transfer to new team
28375,11263,20210328,6,3,4,2,NULL,Transfer,Promotion to senior
28376,11303,20210209,9,33,1,1,NULL,Promotion,New hire
28377,11344,20201224,2,2,6,3,NULL,Rolechange,Voluntary resignation
28378,11385,20201107,5,32,3,2,NULL,Locationchange,Transfer to new team
28379,11425,20200921,8,1,8,1,NULL,Termination,Promotion to senior
28380,11466,20200805,1,31,5,3,NULL,Hire,New hire
28381,11506,20200619,4,20,2,2,NULL,Transfer,Voluntary resignation
28382,11547,20200503,7,30,7,1,NULL,Promotion,Transfer to new team
28383,11587,20200317,10,19,4,3,NULL,Rolechange,Promotion to senior
28384,11628,20200130,3,29,1,2,NULL,Locationchange,New hire
28385,11669,20191214,6,18,6,1,NULL,Termination,Voluntary resignation
28386,11709,20191028,9,28,3,3,NULL,Hire,Transfer to new team
28387,11750,20190911,2,17,8,2,NULL,Transfer,Promotion to senior
28388,11790,20190726,5,27,5,1,NULL,Promotion,New hire
28389,11831,20190609,8,16,2,3,NULL,Rolechange,Voluntary resignation
28390,11872,20190423,1,26,7,2,NULL,Locationchange,Transfer to new team
28391,32,20190307,4,15,4,1,NULL,Termination,Promotion to senior
28392,73,20190119,7,25,1,3,NULL,Hire,New hire
28393,113,20181203,10,14,6,2,NULL,Transfer,Voluntary resignation
28394,154,20181017,3,24,3,1,NULL,Promotion,Transfer to new team
28395,195,20180831,6,13,8,3,NULL,Rolechange,Promotion to senior
28396,235,20180715,9,23,5,2,NULL,Locationchange,New hire
28397,276,20180529,2,12,2,1,NULL,Termination,Voluntary resignation
28398,316,20180412,5,22,7,3,NULL,Hire,Transfer to new team
28399,357,20180224,8,11,4,2,NULL,Transfer,Promotion to senior
28400,397,20180108,1,21,1,1,NULL,Promotion,New hire
28401,438,20171122,4,10,6,3,NULL,Rolechange,Voluntary resignation
28402,479,20171006,7,40,3,2,NULL,Locationchange,Transfer to new team
28403,519,20170820,10,9,8,1,NULL,Termination,Promotion to senior
28404,560,20170704,3,39,5,3,NULL,Hire,New hire
28405,600,20170518,6,8,2,2,NULL,Transfer,Voluntary resignation
28406,641,20170401,9,38,7,1,NULL,Promotion,Transfer to new team
28407,682,20170213,2,7,4,3,NULL,Rolechange,Promotion to senior
28408,722,20161228,5,37,1,2,NULL,Locationchange,New hire
28409,763,20161111,8,6,6,1,NULL,Termination,Voluntary resignation
28410,803,20160925,1,36,3,3,NULL,Hire,Transfer to new team
28411,844,20160809,4,5,8,2,NULL,Transfer,Promotion to senior
28412,885,20160623,7,35,5,1,NULL,Promotion,New hire
28413,925,20160507,10,4,2,3,NULL,Rolechange,Voluntary resignation
28414,966,20160321,3,34,7,2,NULL,Locationchange,Transfer to new team
28415,1006,20160203,6,3,4,1,NULL,Termination,Promotion to senior
28416,1047,20151218,9,33,1,3,NULL,Hire,New hire
28417,1088,20151101,2,2,6,2,NULL,Transfer,Voluntary resignation
28418,1128,20150915,5,32,3,1,NULL,Promotion,Transfer to new team
28419,1169,20150730,8,1,8,3,NULL,Rolechange,Promotion to senior
28420,1209,20150613,1,31,5,2,NULL,Locationchange,New hire
28421,1250,20150427,4,20,2,1,NULL,Termination,Voluntary resignation
28422,1290,20150311,7,30,7,3,NULL,Hire,Transfer to new team
28423,1331,20150123,10,19,4,2,NULL,Transfer,Promotion to senior
28424,1372,20241204,3,29,1,1,NULL,Promotion,New hire
28425,1412,20241018,6,18,6,3,NULL,Rolechange,Voluntary resignation
28426,1453,20240901,9,28,3,2,NULL,Locationchange,Transfer to new team
28427,1493,20240716,2,17,8,1,NULL,Termination,Promotion to senior
28428,1534,20240530,5,27,5,3,NULL,Hire,New hire
28429,1575,20240413,8,16,2,2,NULL,Transfer,Voluntary resignation
28430,1615,20240226,1,26,7,1,NULL,Promotion,Transfer to new team
28431,1656,20240110,4,15,4,3,NULL,Rolechange,Promotion to senior
28432,1696,20231124,7,25,1,2,NULL,Locationchange,New hire
28433,1737,20231008,10,14,6,1,NULL,Termination,Voluntary resignation
28434,1778,20230822,3,24,3,3,NULL,Hire,Transfer to new team
28435,1818,20230706,6,13,8,2,NULL,Transfer,Promotion to senior
28436,1859,20230520,9,23,5,1,NULL,Promotion,New hire
28437,1899,20230403,2,12,2,3,NULL,Rolechange,Voluntary resignation
28438,1940,20230215,5,22,7,2,NULL,Locationchange,Transfer to new team
28439,1980,20221230,8,11,4,1,NULL,Termination,Promotion to senior
28440,2021,20221113,1,21,1,3,NULL,Hire,New hire
28441,2062,20220927,4,10,6,2,NULL,Transfer,Voluntary resignation
28442,2102,20220811,7,40,3,1,NULL,Promotion,Transfer to new team
28443,2143,20220625,10,9,8,3,NULL,Rolechange,Promotion to senior
28444,2183,20220509,3,39,5,2,NULL,Locationchange,New hire
28445,2224,20220323,6,8,2,1,NULL,Termination,Voluntary resignation
28446,2265,20220204,9,38,7,3,NULL,Hire,Transfer to new team
28447,2305,20211219,2,7,4,2,NULL,Transfer,Promotion to senior
28448,2346,20211102,5,37,1,1,NULL,Promotion,New hire
28449,2386,20210916,8,6,6,3,NULL,Rolechange,Voluntary resignation
28450,2427,20210731,1,36,3,2,NULL,Locationchange,Transfer to new team
28451,2468,20210614,4,5,8,1,NULL,Termination,Promotion to senior
28452,2508,20210428,7,35,5,3,NULL,Hire,New hire
28453,2549,20210312,10,4,2,2,NULL,Transfer,Voluntary resignation
28454,2589,20210124,3,34,7,1,NULL,Promotion,Transfer to new team
28455,2630,20201208,6,3,4,3,NULL,Rolechange,Promotion to senior
28456,2671,20201022,9,33,1,2,NULL,Locationchange,New hire
28457,2711,20200905,2,2,6,1,NULL,Termination,Voluntary resignation
28458,2752,20200720,5,32,3,3,NULL,Hire,Transfer to new team
28459,2792,20200603,8,1,8,2,NULL,Transfer,Promotion to senior
28460,2833,20200417,1,31,5,1,NULL,Promotion,New hire
28461,2873,20200301,4,20,2,3,NULL,Rolechange,Voluntary resignation
28462,2914,20200114,7,30,7,2,NULL,Locationchange,Transfer to new team
28463,2955,20191128,10,19,4,1,NULL,Termination,Promotion to senior
28464,2995,20191012,3,29,1,3,NULL,Hire,New hire
28465,3036,20190826,6,18,6,2,NULL,Transfer,Voluntary resignation
28466,3076,20190710,9,28,3,1,NULL,Promotion,Transfer to new team
28467,3117,20190524,2,17,8,3,NULL,Rolechange,Promotion to senior
28468,3158,20190407,5,27,5,2,NULL,Locationchange,New hire
28469,3198,20190219,8,16,2,1,NULL,Termination,Voluntary resignation
28470,3239,20190103,1,26,7,3,NULL,Hire,Transfer to new team
28471,3279,20181117,4,15,4,2,NULL,Transfer,Promotion to senior
28472,3320,20181001,7,25,1,1,NULL,Promotion,New hire
28473,3361,20180815,10,14,6,3,NULL,Rolechange,Voluntary resignation
28474,3401,20180629,3,24,3,2,NULL,Locationchange,Transfer to new team
28475,3442,20180513,6,13,8,1,NULL,Termination,Promotion to senior
28476,3482,20180327,9,23,5,3,NULL,Hire,New hire
28477,3523,20180208,2,12,2,2,NULL,Transfer,Voluntary resignation
28478,3564,20171223,5,22,7,1,NULL,Promotion,Transfer to new team
28479,3604,20171106,8,11,4,3,NULL,Rolechange,Promotion to senior
28480,3645,20170920,1,21,1,2,NULL,Locationchange,New hire
28481,3685,20170804,4,10,6,1,NULL,Termination,Voluntary resignation
28482,3726,20170618,7,40,3,3,NULL,Hire,Transfer to new team
28483,3766,20170502,10,9,8,2,NULL,Transfer,Promotion to senior
28484,3807,20170316,3,39,5,1,NULL,Promotion,New hire
28485,3848,20170128,6,8,2,3,NULL,Rolechange,Voluntary resignation
28486,3888,20161212,9,38,7,2,NULL,Locationchange,Transfer to new team
28487,3929,20161026,2,7,4,1,NULL,Termination,Promotion to senior
28488,3969,20160909,5,37,1,3,NULL,Hire,New hire
28489,4010,20160724,8,6,6,2,NULL,Transfer,Voluntary resignation
28490,4051,20160607,1,36,3,1,NULL,Promotion,Transfer to new team
28491,4091,20160421,4,5,8,3,NULL,Rolechange,Promotion to senior
28492,4132,20160305,7,35,5,2,NULL,Locationchange,New hire
28493,4172,20160118,10,4,2,1,NULL,Termination,Voluntary resignation
28494,4213,20151202,3,34,7,3,NULL,Hire,Transfer to new team
28495,4254,20151016,6,3,4,2,NULL,Transfer,Promotion to senior
28496,4294,20150830,9,33,1,1,NULL,Promotion,New hire
28497,4335,20150714,2,2,6,3,NULL,Rolechange,Voluntary resignation
28498,4375,20150528,5,32,3,2,NULL,Locationchange,Transfer to new team
28499,4416,20150411,8,1,8,1,NULL,Termination,Promotion to senior
28500,4456,20150223,1,31,5,3,NULL,Hire,New hire
28501,4497,20150107,4,20,2,2,NULL,Transfer,Voluntary resignation
28502,4538,20241118,7,30,7,1,NULL,Promotion,Transfer to new team
28503,4578,20241002,10,19,4,3,NULL,Rolechange,Promotion to senior
28504,4619,20240816,3,29,1,2,NULL,Locationchange,New hire
28505,4659,20240630,6,18,6,1,NULL,Termination,Voluntary resignation
28506,4700,20240514,9,28,3,3,NULL,Hire,Transfer to new team
28507,4741,20240328,2,17,8,2,NULL,Transfer,Promotion to senior
28508,4781,20240210,5,27,5,1,NULL,Promotion,New hire
28509,4822,20231225,8,16,2,3,NULL,Rolechange,Voluntary resignation
28510,4862,20231108,1,26,7,2,NULL,Locationchange,Transfer to new team
28511,4903,20230922,4,15,4,1,NULL,Termination,Promotion to senior
28512,4944,20230806,7,25,1,3,NULL,Hire,New hire
28513,4984,20230620,10,14,6,2,NULL,Transfer,Voluntary resignation
28514,5025,20230504,3,24,3,1,NULL,Promotion,Transfer to new team
28515,5065,20230318,6,13,8,3,NULL,Rolechange,Promotion to senior
28516,5106,20230130,9,23,5,2,NULL,Locationchange,New hire
28517,5147,20221214,2,12,2,1,NULL,Termination,Voluntary resignation
28518,5187,20221028,5,22,7,3,NULL,Hire,Transfer to new team
28519,5228,20220911,8,11,4,2,NULL,Transfer,Promotion to senior
28520,5268,20220726,1,21,1,1,NULL,Promotion,New hire
28521,5309,20220609,4,10,6,3,NULL,Rolechange,Voluntary resignation
28522,5349,20220423,7,40,3,2,NULL,Locationchange,Transfer to new team
28523,5390,20220307,10,9,8,1,NULL,Termination,Promotion to senior
28524,5431,20220119,3,39,5,3,NULL,Hire,New hire
28525,5471,20211203,6,8,2,2,NULL,Transfer,Voluntary resignation
28526,5512,20211017,9,38,7,1,NULL,Promotion,Transfer to new team
28527,5552,20210831,2,7,4,3,NULL,Rolechange,Promotion to senior
28528,5593,20210715,5,37,1,2,NULL,Locationchange,New hire
28529,5634,20210529,8,6,6,1,NULL,Termination,Voluntary resignation
28530,5674,20210412,1,36,3,3,NULL,Hire,Transfer to new team
28531,5715,20210224,4,5,8,2,NULL,Transfer,Promotion to senior
28532,5755,20210108,7,35,5,1,NULL,Promotion,New hire
28533,5796,20201122,10,4,2,3,NULL,Rolechange,Voluntary resignation
28534,5837,20201006,3,34,7,2,NULL,Locationchange,Transfer to new team
28535,5877,20200820,6,3,4,1,NULL,Termination,Promotion to senior
28536,5918,20200704,9,33,1,3,NULL,Hire,New hire
28537,5958,20200518,2,2,6,2,NULL,Transfer,Voluntary resignation
28538,5999,20200401,5,32,3,1,NULL,Promotion,Transfer to new team
28539,6039,20200214,8,1,8,3,NULL,Rolechange,Promotion to senior
28540,6080,20191229,1,31,5,2,NULL,Locationchange,New hire
28541,6121,20191112,4,20,2,1,NULL,Termination,Voluntary resignation
28542,6161,20190926,7,30,7,3,NULL,Hire,Transfer to new team
28543,6202,20190810,10,19,4,2,NULL,Transfer,Promotion to senior
28544,6242,20190624,3,29,1,1,NULL,Promotion,New hire
28545,6283,20190508,6,18,6,3,NULL,Rolechange,Voluntary resignation
28546,6324,20190322,9,28,3,2,NULL,Locationchange,Transfer to new team
28547,6364,20190203,2,17,8,1,NULL,Termination,Promotion to senior
28548,6405,20181218,5,27,5,3,NULL,Hire,New hire
28549,6445,20181101,8,16,2,2,NULL,Transfer,Voluntary resignation
28550,6486,20180915,1,26,7,1,NULL,Promotion,Transfer to new team
28551,6527,20180730,4,15,4,3,NULL,Rolechange,Promotion to senior
28552,6567,20180613,7,25,1,2,NULL,Locationchange,New hire
28553,6608,20180427,10,14,6,1,NULL,Termination,Voluntary resignation
28554,6648,20180311,3,24,3,3,NULL,Hire,Transfer to new team
28555,6689,20180123,6,13,8,2,NULL,Transfer,Promotion to senior
28556,6730,20171207,9,23,5,1,NULL,Promotion,New hire
28557,6770,20171021,2,12,2,3,NULL,Rolechange,Voluntary resignation
28558,6811,20170904,5,22,7,2,NULL,Locationchange,Transfer to new team
28559,6851,20170719,8,11,4,1,NULL,Termination,Promotion to senior
28560,6892,20170602,1,21,1,3,NULL,Hire,New hire
28561,6932,20170416,4,10,6,2,NULL,Transfer,Voluntary resignation
28562,6973,20170228,7,40,3,1,NULL,Promotion,Transfer to new team
28563,7014,20170112,10,9,8,3,NULL,Rolechange,Promotion to senior
28564,7054,20161126,3,39,5,2,NULL,Locationchange,New hire
28565,7095,20161010,6,8,2,1,NULL,Termination,Voluntary resignation
