Name ID;Person name;Birth Year (Film person);Death Year (Film person);Profession (Film person);# Film people
nm0990129;Jeroen Westermann;1975;;editor;1
nm0990145;Zepplin Wong;1929;;actor;1
nm0990199;Rie Ôta;1978;;actress;1
nm0990207;Nicola Davies;1958;;actress;1
nm0990239;David Paterson;1977;;actor;1
nm0990368;Billy Taylor;1977;;assistant_director;1
nm0990376;Vincent Meyer;1958;2003;producer;1
nm0990420;Marcos Barreto;1959;2011;actor;1
nm0990442;Ben Carson;1951;;actor;1
nm0990446;Benjamin Castaldi;1970;;producer;1
nm0990452;Terry Chimes;1956;;actor;1
nm0990461;Graham Coxon;1969;;soundtrack;1
nm0990494;Joe Goossen;1953;;actor;1
nm0990497;Kevin Scott Greer;1975;;actor;1
nm0990530;Kyu C. Lee;1978;;music_department;1
nm0990542;Monroe Mann;1977;;actor;1
nm0990547;Daniel Mays;1978;;actor;1
nm0990555;Peter Moltzen;1970;;actor;1
nm0990568;Péter Nagy;1981;;actor;1
nm0990569;Richard Nathan;1950;;actor;1
nm0990572;Geoff Nicholls;1948;2017;actor;1
nm0990595;Antonio Prisco;1962;;actor;1
nm0990603;Nacho Rodríguez;1972;;actor;1
nm0990630;Mark Spoon;1966;2006;soundtrack;1
nm0990635;Peter Stock;1971;;actor;1
nm0990640;Amar Upadhyay;1966;;actor;1
nm0990671;Mandira Bedi;1972;;actress;1
nm0990679;Jeanne Buchard;1996;;actress;1
nm0990687;Deborah Carson;1966;;actress;1
nm0990690;Julia Horvath;1974;;actress;1
nm0990698;Marina Díez;1977;;actress;1
nm0990711;Ángela Fuste;1970;;actress;1
nm0990731;Suzanne Johnson;1953;;producer;1
nm0990754;Aiza Marquez;1984;;actress;1
nm0990767;Sophie Oda;1991;;actress;1
nm0990779;Viviane Redant;1948;;actress;1
nm0990814;Gene Bowen;1950;2020;art_department;1
nm0990878;Bruce Jensen;1978;;assistant_director;1
nm0990897;Nelson Ayres;1947;;composer;1
nm0990974;David Allcock;1978;;art_department;1
nm0990995;Steve Brill;1962;;transportation_department;1
nm0991025;Gary Edelman;1961;;transportation_department;1
nm0991046;Kevin M. Graves;1978;;cinematographer;1
nm0991049;Sam Griffin;1972;;camera_department;1
nm0991130;Jeff Partin;1963;;miscellaneous;1
nm0991142;Guy Richardson;1954;;miscellaneous;1
nm0991175;Jon Stephen;1962;;camera_department;1
nm0991200;Rob Whitehurst;1951;;sound_department;1
nm0991243;Jennifer Tost;1972;;producer;1
nm0991265;Nathan Crum;1977;;camera_department;1
nm0991355;Scott M. Gimple;1971;;producer;1
nm0991437;Mike Erwin;1978;;actor;1
nm0991441;Jia Li;1977;;actress;1
nm0991448;Murray the 'K';1922;1982;soundtrack;1
nm0991459;Rambo Amadeus;1963;;composer;1
nm0991553;Rich Ceraulo Ko;1977;;actor;1
nm0991592;Deker Daily;1993;;actor;1
nm0991620;Timmy Deters;1994;;actor;1
nm0991621;C.C. DeVille;1962;;soundtrack;1
nm0991674;Victor Feldman;1934;1987;music_department;1
nm0991680;Bobby Flay;1964;;producer;1
nm0991688;Paulo Friebe;1962;2006;actor;1
nm0991750;Kalen Hayman;1981;;camera_department;1
nm0991758;Josef Heynert;1976;;actor;1
nm0991774;Timmy Hung;1975;;actor;1
nm0991805;Nils Kahnwald;1984;;actor;1
nm0991810;Mahershala Ali;1974;;actor;1
nm0991815;Kevin Kendrick;1978;;actor;1
nm0991834;Jeff Kosloski;1969;;actor;1
nm0991849;Emeril Lagasse;1959;;actor;1
nm0991850;Arild Lagergren Jernselius;1988;;actor;1
nm0991856;Lito Lapid;1955;;actor;1
nm0991875;Christopher Lillicrap;1949;;actor;1
nm0991908;Simon McCoy;1961;;actor;1
nm0991910;Blair McDonough;1981;;actor;1
nm0991933;Moritz Möller;1991;;actor;1
nm0991948;Lasse Norres;1952;;miscellaneous;1
nm0991964;Zsolt Palotai;1961;;composer;1
nm0991976;Tobias Petterson;1972;;director;1
nm0991979;Nicholas Pinnock;1973;;actor;1
nm0991981;Emilio Pitta;1943;;actor;1
nm0991993;Bernat Quintana;1986;;actor;1
nm0991997;Chauncey B. Raglin-Washington;1970;;miscellaneous;1
nm0992000;Arjun Rampal;1972;;actor;1
nm0992003;Jayaprakash Reddy;1945;2020;actor;1
nm0992036;José Sarney;1930;;writer;1
nm0992042;Ryan Sheckler;1989;;actor;1
nm0992050;Gert Scobel;1959;;writer;1
nm0992058;Jon Sholle;1948;2018;actor;1
nm0992094;Charles Stepney;1931;1976;soundtrack;1
nm0992096;Norbert Stöss;1958;;actor;1
nm0992101;Todd Swenson;1975;2011;actor;1
nm0992104;Josef Säterhagen;1975;;actor;1
nm0992112;Stål Talsnes;1960;;actor;1
nm0992140;Levan Tutberidze;1959;;director;1
nm0992147;Johnny Valiant;1946;2018;actor;1
nm0992152;Bob Van Stayen;1936;2020;actor;1
nm0992159;Federico Veiroj;1976;;director;1
nm0992202;Yuxin Zhu;1975;;actress;1
nm0992240;Eric Fleming;1972;;actor;1
nm0992243;Scott Goodman;1987;;actor;1
nm0992253;Jeffrey Scott Jensen;1964;;actor;1
nm0992266;Leonardo;1963;;soundtrack;1
nm0992289;Russell Peters;1970;;actor;1
nm0992306;Charlie Stewart;1993;;actor;1
nm0992326;Ben Williams;1979;;actor;1
nm0992385;Kevin L. Bright;1970;;camera_department;1
nm0992391;Eric Byrne;1988;;actor;1
nm0992455;Jens Eriksson;1975;;art_department;1
nm0992471;Damon Fox;1966;;actress;1
nm0992474;Johnathon Freeman;1968;;producer;1
nm0992476;Steve Furst;1967;;actor;1
nm0992538;Steve Howey;1977;;actor;1
nm0992546;John Illsley;1949;;actor;1
nm0992552;Tomás Jirman;1956;;actor;1
nm0992596;Adriana Lima;1981;;actress;1
nm0992603;Michel Louvain;1937;;actor;1
nm0992613;David Mancuso;1944;2016;actor;1
nm0992629;Layton Matthews;1978;;actor;1
nm0992633;Denis McGrath;1968;2017;writer;1
nm0992663;Christoph Naschke;1984;;camera_department;1
nm0992679;Javier Parra;1969;;actor;1
nm0992694;Danny Pino;1974;;actor;1
nm0992695;Robert Pinsky;1940;;miscellaneous;1
nm0992699;Ben Price;1972;;actor;1
nm0992771;Gordon Sloan;1972;2007;soundtrack;1
nm0992794;Pyotr Stupin;1959;;actor;1
nm0992800;Dennis Taylor;1949;;actor;1
nm0992808;Peter Timbs;1972;;soundtrack;1
nm0992825;John Warner;1927;;actor;1
nm0992836;Wander Wildner;1959;;actor;1
nm0992848;Shaun Young;1977;;art_department;1
nm0992875;Kim Daniela;1974;;actress;1
nm0992883;Natalia Avelon;1980;;actress;1
nm0992914;Chelsea Bruland;1982;;stunts;1
nm0992959;Helen Crummy;1920;2011;actress;1
nm0992986;Kruttika Desai;1968;;actress;1
nm0993009;Sara-Marie Fedele;1978;;soundtrack;1
nm0993024;Jemma Gawned;1974;;actress;1
nm0993053;Brandi S. Hawkins;1975;;casting_department;1
nm0993093;Wanda Joosten;1962;;actress;1
nm0993095;Sahar Jafari Jozani;1978;;actress;1
nm0993096;Suza Juhasz;1960;;actress;1
nm0993109;Bongkoj Khongmalai;1985;;actress;1
nm0993110;Gretel Killeen;1963;;writer;1
nm0993114;Kananu Kirimi;1977;;actress;1
nm0993118;Monique Klemann;1965;;actress;1
nm0993153;Silvie Lumamba;1972;;actress;1
nm0993206;Gina Louisa Naumann;1999;;actress;1
nm0993210;Tine Grauengaard;1969;;actress;1
nm0993215;Denise Novell;1963;;actress;1
nm0993222;Berglind Icey;1977;;actress;1
nm0993229;Laura Osswald;1982;;actress;1
nm0993242;Clémence Poésy;1982;;actress;1
nm0993244;Markéta Pokorná;1980;;actress;1
nm0993291;Mariana Santangelo Goldman;1975;;writer;1
nm0993299;Medina Schuurman;1969;;actress;1
nm0993301;Nadine Secunde;1953;;actress;1
nm0993324;Lisa Standing;1976;;soundtrack;1
nm0993334;Trish Suhr;1974;;actress;1
nm0993393;Birgit Würz;1967;;actress;1
nm0993399;Lindsay Younce;1982;;actress;1
nm0993407;Alexandra;1942;1969;soundtrack;1
nm0993412;Christina Davis;1974;;actress;1
nm0993413;Dee Dee Davis;1996;;actress;1
nm0993436;Stone;1947;;actress;1
nm0993458;Alicia Banit;1990;;actress;1
nm0993499;Ann Crumb;1950;2019;actress;1
nm0993507;Kat Dennings;1986;;actress;1
nm0993517;Barbara Herzsprung;1952;;actress;1
nm0993520;Andrea Fantoni;1968;;actress;1
nm0993548;Jessica Harvey;1984;;actress;1
nm0993549;Justine Hauer;1971;;actress;1
nm0993602;Asako Kobayashi;1972;;actress;1
nm0993625;Aoife McMahon;1973;;actress;1
nm0993636;Kendra Moore;1977;;actress;1
nm0993642;Marina Kotovnikov;1972;;actress;1
nm0993662;Ashley Poole;1985;;actress;1
nm0993669;Shaun Robinson;1962;;actress;1
nm0993704;Makoto Tsumura;1965;;actress;1
nm0993710;Alison Walla;1980;;actress;1
nm0993820;Frank Jen;1970;;art_department;1
nm0993837;Michael Ruby;1954;2019;art_department;1
nm0993902;Kieran Cuddihy;1978;;location_management;1
nm0993911;Mark S. Hölscher;1973;;transportation_department;1
nm0993914;Igor Kovacevich;1967;;assistant_director;1
nm0993944;Sergio De León;1971;;assistant_director;1
nm0993956;Ryan Wells;1980;;sound_department;1
nm0993964;Martina Kubesova;1973;;assistant_director;1
nm0993987;Balazs Bolygo;1975;;cinematographer;1
nm0994000;Francisco Domínguez;1972;;cinematographer;1
nm0994025;Dato Shushania;1954;;cinematographer;1
nm0994070;Kazuo Minami;1974;;cinematographer;1
nm0994098;Roberto Filaferro;1968;;sound_department;1
nm0994114;Erwann Kermorvant;1972;;composer;1
nm0994119;Thierry Machuel;1962;;composer;1
nm0994132;Stefan Schulzki;1970;;composer;1
nm0994140;Lito Vitale;1961;;composer;1
nm0994156;Stuart Rosenberg;1928;;composer;1
nm0994206;Vilém Kabzan;1971;;actor;1
nm0994247;Kerem Altug;1977;;director;1
nm0994291;Amalia Escriva;1961;;director;1
nm0994299;Arild Fröhlich;1972;;director;1
nm0994310;Ben Gluck;1976;;animation_department;1
nm0994323;Angel M. Huerta;1977;;writer;1
nm0994330;Tanit Jitnukul;1956;;director;1
nm0994333;Marion Kainz;1966;;director;1
nm0994348;Zacharias Kunuk;1957;;director;1
nm0994355;Jean-Xavier de Lestrade;1963;;director;1
nm0994378;Lisa Munthe;1974;;director;1
nm0994392;Dionisio Pérez;1961;;writer;1
nm0994395;Bruno Pischiutta;1947;;producer;1
nm0994428;Faruk Sokolovic;1952;;director;1
nm0994441;Guillaume Tunzini;1970;;director;1
nm0994500;Nicolás Batlle;1976;;producer;1
nm0994509;Steven Calcote;1973;;producer;1
nm0994524;Mike Eschmann;1967;;director;1
nm0994537;Sara Johnsen;1970;;director;1
nm0994538;Joseph Kahn;1972;;director;1
nm0994562;Olivier Peyon;1969;;director;1
nm0994567;Sílvia Quer;1962;;director;1
nm0994588;Peter Wick;1965;;actor;1
nm0994654;Patricia Wagner;1963;;editor;1
nm0994659;David Feldman;1975;;editorial_department;1
nm0994686;Daniel Márquez;1957;;sound_department;1
nm0994725;R.J. McCasland;1970;;make_up_department;1
nm0994741;Angie Wells;1963;;make_up_department;1
nm0994778;Dave Rodriguez;1977;;camera_department;1
nm0994788;Edward Albolote;1975;;miscellaneous;1
nm0994843;Francesco Colicigno;1964;;location_management;1
nm0994853;Vicki V. Johnson;1958;;miscellaneous;1
nm0994890;Melissa Guimaraes;1976;;camera_department;1
nm0994923;Jiri Krejcir;1962;;location_management;1
nm0994950;Maxim Mehmet;1975;;actor;1
nm0994956;Kimball Miskoe;1946;2018;animation_department;1
nm0994974;Ken Peplowski;1959;;soundtrack;1
nm0994984;Mark Renaudin;1956;;camera_department;1
nm0995020;Jason Sweet;1978;;actor;1
nm0995044;Vincent A. Villanueva;1976;;music_department;1
nm0995125;Kirby Adams;1974;;production_manager;1
nm0995170;Katherine Covell;1977;;art_department;1
nm0995172;Katy Kei Cunningham;1975;2017;casting_department;1
nm0995256;Gregory W. Mank;1950;;miscellaneous;1
nm0995267;Heidi McKye;1978;;editorial_department;1
nm0995350;Helen Turner;1978;;miscellaneous;1
nm0995373;Benedetta Altissimi;1973;;production_manager;1
nm0995421;Dana Keating;1976;;miscellaneous;1
nm0995439;Helen Ahlsson;1972;;producer;1
nm0995480;Peter Dykstra;1957;;producer;1
nm0995531;Robert O'Meara;1975;;producer;1
nm0995552;Vadim Sokolovsky;1968;;director;1
nm0995571;Michael J. Brody;1970;;producer;1
nm0995582;Mark Hyatt;1970;;producer;1
nm0995597;Christian Taylor;1968;;producer;1
nm0995660;Nicole Sacker;1974;;producer;1
nm0995695;Ugo Serrano;1970;;art_department;1
nm0995783;John Kilker;1972;;producer;1
nm0995815;Jean-Luc Peart;1963;;sound_department;1
nm0995882;Sarah Coatts;1963;;visual_effects;1
nm0995886;Aruna Inversin;1977;;visual_effects;1
nm0995893;Tim Montijo;1970;;visual_effects;1
nm0995894;Eileen Moran;1952;2012;visual_effects;1
nm0995895;Jeffrey Pritz;1971;;miscellaneous;1
nm0995897;Andy Tamandl;1968;;animation_department;1
nm0995915;Ross Bentley;1962;;writer;1
nm0995937;Roman Dirge;1972;;writer;1
nm0995942;Steve Edmiston;1961;;writer;1
nm0995943;Harald Rosenløw-Eeg;1970;;writer;1
nm0995965;Sophie C. Hopkins;1968;;writer;1
nm0995985;Jürgen Ladenburger;1955;2009;writer;1
nm0995995;Hisao Maki;1940;2012;writer;1
nm0996004;Konstantin Murzenko;1969;;actor;1
nm0996040;Sotia Tsotou;1942;2011;soundtrack;1
nm0996056;Steve Bell;1951;;animation_department;1
nm0996077;Per Schreiner;1965;;writer;1
nm0996083;Mark W. Allen;1962;2017;director;1
nm0996097;Devin Crowley;1967;;actor;1
nm0996115;Curt Johnson;1968;;writer;1
nm0996134;Paula Pell;1963;;writer;1
nm0996162;Takashi Ujita;1975;;writer;1
nm0996185;Linda Nolan;1959;;actress;1
nm0996197;Antonio Ferreira;1973;;actor;1
nm0996198;John Grady;1965;;actor;1
nm0996258;John Fagan;1971;;cinematographer;1
nm0996313;James Abucewicz;1967;;producer;1
nm0996364;Pramoedya Ananta Toer;1925;2006;writer;1
nm0996378;Alistair Appleton;1970;;actor;1
nm0996405;Shane Attwooll;1968;;actor;1
nm0996416;Azusa;1976;;actress;1
nm0996427;Eleonora Baldwin;1967;;script_department;1
nm0996432;Edilene Barbosa;1961;;writer;1
nm0996433;Lukasz Barczyk;1974;;director;1
nm0996437;Graham Barnfield;1969;;actor;1
nm0996459;Franziska Becker;1972;;actress;1
nm0996471;Samuel Benchetrit;1973;;actor;1
nm0996495;Jason Birkby;1967;;actor;1
nm0996501;Svetlana Bless;1942;;actress;1
nm0996502;William Branden Blinn;1953;;director;1
nm0996503;Anita Bloomfield;1978;;actress;1
nm0996531;Julie Demme;1976;;actress;1
nm0996548;Nancy Anna Brown;1968;;art_department;1
nm0996569;Jerry Buteyn;1964;;actor;1
nm0996574;Laurent Bécue-Renard;1966;;director;1
nm0996625;Charmy Kaur;1987;;actress;1
nm0996646;Toby Chu;1977;;composer;1
nm0996651;Greg Cipes;1980;;actor;1
nm0996662;Renee Intlekofer;1977;;actress;1
nm0996669;Common;1972;;actor;1
nm0996696;Matthew Currie Holmes;1974;;actor;1
nm0996757;Xavier Desfeuillet;1974;;composer;1
nm0996765;Enrico Di Troia;1959;;actor;1
nm0996767;Troy Dillinger;1967;;actor;1
nm0996771;Geoffrey James Dixon;1961;;camera_department;1
nm0996780;Lisa Donatz;1980;;actress;1
nm0996806;Mete Dönmezer;1947;2016;actor;1
nm0996846;Patrick Faulstich;1956;2011;producer;1
nm0996870;John Formichella;1975;;producer;1
nm0996873;Virgile M'Fouilou;1972;;actor;1
nm0996888;Anouk Frösch;1979;;miscellaneous;1
nm0996889;John Frusciante;1970;;soundtrack;1
nm0996906;Dinesh Gandhi;1948;2013;miscellaneous;1
nm0996913;Andreas Gaw;1963;;writer;1
nm0996963;Bruno Gradim;1980;;actor;1
nm0996988;Philip Guerette;1977;;actor;1
nm0997039;Riley Hawk;1992;;actor;1
nm0997067;Ariella Hirshfeld;1980;;actress;1
nm0997091;Mariko Härkönen;1970;;writer;1
nm0997107;Manuela Ímaz;1979;;actress;1
nm0997115;Miyu Irino;1988;;actor;1
nm0997123;Molly Ivins;1944;2007;writer;1
nm0997147;Vissia Iervolino;1975;;actress;1
nm0997177;Mayuri Kango;1982;;actress;1
nm0997240;Owen Kline;1991;;actor;1
nm0997250;Herlinde Koelbl;1939;;director;1
nm0997258;Jonathan Kombrinck;1975;;special_effects;1
nm0997259;Dorothea Koniszewski;1979;;actress;1
nm0997284;Kunal;1976;2008;actor;1
nm0997287;Ieva Kundzina;1940;;costume_designer;1
nm0997289;Jernej Kuntner;1970;;actor;1
nm0997293;Georgina Kwakye;1979;;actress;1
nm0997295;Csaba Káel;1961;;director;1
nm0997304;Fábio Lago;1970;;actor;1
nm0997308;Janet Lakeman;1956;2014;art_director;1
nm0997324;Jayesh Lathia;1974;;editor;1
nm0997327;Michael Laudrup;1964;;actor;1
nm0997351;Petter Lennstrand;1970;;writer;1
nm0997360;Jessica Leshnower;1979;;actress;1
nm0997386;Katariina Lohiniva;1962;;actress;1
nm0997398;Lenka Loubalová;1962;;actress;1
nm0997431;Iran Malfitano;1981;;actor;1
nm0997436;Angelo Mancuso;1962;;producer;1
nm0997450;Derek J. Marquardt;1971;;casting_director;1
nm0997462;Minoru Matsui;1947;;director;1
nm0997470;Marissa McMahon;1973;;producer;1
nm0997491;Mateo Meléndrez;1960;;editor;1
nm0997571;Seminosuke Murasugi;1965;;actor;1
nm0997573;Gábor Mészöly;1940;;writer;1
nm0997644;Oszkár Németh;1946;;actor;1
nm0997673;Serdar Orçin;1976;;actor;1
nm0997677;Nicole Orlando;1978;;producer;1
nm0997689;Maulik Pancholy;1974;;actor;1
nm0997693;Cesare Capitani;1965;;actor;1
nm0997700;Doris Pascher;1968;;actress;1
nm0997747;Gary Pillai;1968;;actor;1
nm0997755;Renata Pitanga;1980;;actress;1
nm0997775;Wilma Pradetto;1951;;director;1
nm0997839;Franziska Reichenbacher;1966;;actress;1
nm0997923;Marco Sanguinetti;1966;;production_manager;1
nm0997926;Ibrahima Sanogo;1973;;actor;1
nm0997982;Tae-hwa Seo;1967;;actor;1
nm0997990;Thomas Edward Seymour;1977;;actor;1
nm0998009;Takashi Shikauchi;1941;;actor;1
nm0998040;Har Smeets;1959;;actor;1
nm0998060;Danijel Sraka;1975;;producer;1
nm0998074;Shoshannah Stern;1980;;actress;1
nm0998086;Craig Storper;1952;;camera_department;1
nm0998110;Daniel Sánchez Arévalo;1970;;writer;1
nm0998111;Bánk Sáry;1973;;composer;1
nm0998117;Alice Taglioni;1976;;actress;1
nm0998142;Hediyeh Tehrani;1971;;actress;1
nm0998180;Clay Towery;1963;2014;actor;1
nm0998183;Ella Bleu Travolta;2000;;actress;1
nm0998211;Naoya Uchida;1953;;actor;1
nm0998224;Fabio Vacchi;1949;;composer;1
nm0998260;Andrea Venhaus;1967;;actress;1
nm0998264;Jorge Vergara;1955;2019;producer;1
nm0998295;Shu Wada;1938;2020;actor;1
nm0998326;Marlon West;1963;;visual_effects;1
nm0998384;Natasha Yi;1979;;actress;1
nm0998404;Mark Zecca;1958;;miscellaneous;1
nm0998409;Katarzyna Maria Zielinska;1981;;actress;1
nm0998480;Matt Newton;1977;;miscellaneous;1
nm0998483;Peter;1958;1999;actor;1
nm0998489;David Reale;1984;;actor;1
nm0998510;Chiquita;1956;2005;actress;1
nm0998521;Ines Krüger;1966;;actress;1
nm0998564;Enio Mejía;1974;;assistant_director;1
nm0998575;Paul Black;1967;;producer;1
nm0998774;Pedro Gómez;1966;;writer;1
nm0998801;Pere Arquillué;1967;;actor;1
nm0998813;John D. Beck;1973;;producer;1
nm0998825;Jeffrey Blitz;1969;;director;1
nm0998831;Frédéric Botton;1936;2008;music_department;1
nm0998832;Andrew Bown;1946;;soundtrack;1
nm0998888;Niels Martin Eriksen;1969;;actor;1
nm0998914;Andrew Hale;1962;;soundtrack;1
nm0998919;Dan Hawkins;1976;;soundtrack;1
nm0998922;Robert Hennig;1969;;actor;1
nm0998926;Robert Herzl;1940;2014;actor;1
nm0998930;Luke Holland;1948;2020;director;1
nm0998941;Christo Jivkov;1975;;actor;1
nm0998954;Attila Kiss B.;1963;;actor;1
nm0998976;Richard Low;1952;;actor;1
nm0998978;Frank Lucas;1930;2019;miscellaneous;1
nm0999023;Alex Nesic;1976;;actor;1
nm0999025;Leonardo Netto;1968;;actor;1
nm0999034;Massimo Pagnoni;1965;;actor;1
nm0999075;Romeo Miller;1989;;actor;1
nm0999099;James Snyder;1981;;actor;1
nm0999117;Jerry Trainor;1977;;actor;1
nm0999118;Michael Sinterniklaas;1972;;actor;1
nm0999139;James With;1967;;producer;1
nm0999160;Alessandra Bellini;1975;;actress;1
nm0999167;Kenza Braiga;1976;;actress;1
nm0999177;Flora Chan;1970;;actress;1
nm0999202;Rita Grote;1960;;actress;1
nm0999228;Maria Taylor;1976;;soundtrack;1
nm0999229;Greta Kline;1994;;actress;1
nm0999234;Andrea Watrouse;1994;;actress;1
nm0999256;Charlotte Mellahn;1987;;actress;1
nm0999265;Alison Moyet;1961;;music_department;1
nm0999270;Kate Norby;1976;;actress;1
nm0999274;Alla Oding;1961;;actress;1
nm0999286;Monica Popa;1976;;assistant_director;1
nm0999297;Sterling Rice;1990;;actress;1
nm0999305;Paula Semer;1925;;actress;1
nm0999312;Tarra Steele;1990;;actress;1
nm0999331;Sian Welsh;1981;;actress;1
nm0999337;Yorie Yamashita;1964;;actress;1
nm0999383;Keith Marshall;1964;;special_effects;1
nm0999419;Miles Thompson;1988;;actor;1
nm0999519;Sebastian Kutzli;1969;;assistant_director;1
nm0999527;Natasha Paris;1975;;assistant_director;1
nm0999532;Georgiy Shengeliya;1960;;director;1
nm0999536;Ismo Virtanen;1965;;director;1
nm0999582;Evan Barba;1976;;miscellaneous;1
nm0999583;Robert Barlow;1973;;camera_department;1
nm0999621;John Colley;1964;;camera_department;1
nm0999644;Jesse Deacon;1975;;camera_department;1
nm0999683;Bobby George;1945;;actor;1
nm0999686;Aurore Giscard d'Estaing;1966;;miscellaneous;1
nm0999689;Erick Gosse;1970;;actor;1
nm0999749;Brian J. Madore;1965;;transportation_department;1
nm0999796;Ryan Pilon;1975;;camera_department;1
nm0999797;Andrea Piria;1974;;miscellaneous;1
nm0999820;Jason Rodgers;1969;;assistant_director;1
nm0999867;Jon Tatum;1977;;editorial_department;1
nm0999961;Hagen Keller;1968;;camera_department;1
nm0999974;Marlene Mattos;1950;;producer;1
nm0999977;Sean McGrath;1973;;actor;1
nm1000000;Col Needham;1967;;actor;1
nm1000029;Lisa K. Fowle;1979;;sound_department;1
nm1000051;Gary McIntyre;1964;;sound_department;1
nm1000084;Hartmut Teschemacher;1973;;sound_department;1
nm1000113;Etan Cohen;1974;;writer;1
nm1000159;George Butler;1943;;producer;1
nm1000177;Michael Cronin;1977;;actor;1
nm1000207;John Langdon;1946;;art_department;1
nm1000278;Brunno Abrahão;1993;;actor;1
nm1000287;Georgis Agathonikiadis;1947;;director;1
nm1000304;Luke Allder;1985;;actor;1
nm1000306;Wendi Lynn Avignone;1970;;make_up_department;1
