Title ID;Average Rating;Number of Votes
tt0828115;3;444
tt0828127;6,2;13
tt0828151;6,7;826
tt0828158;5,8;2179
tt0828393;5,5;3312
tt0828420;6,4;34
tt0828450;4,9;1231
tt0828465;3,8;905
tt0828620;7,6;270
tt0828741;5,8;13
tt0828763;5,9;27
tt0829040;4,6;169
tt0829098;6,8;4150
tt0829113;4,3;6
tt0829143;5,8;145
tt0829150;6,3;181415
tt0829154;6,6;58
tt0829160;6,9;94
tt0829176;3,6;7221
tt0829202;5,6;839
tt0829209;8,3;25
tt0829269;8,7;961
tt0829297;7,4;11944
tt0829318;5,4;45
tt0829326;5,5;124
tt0829433;8,3;21
tt0829442;4,7;493
tt0829447;6,4;16
tt0829459;6,6;26848
tt0829471;7,1;106
tt0829482;7,6;525206
tt0830164;5;52
tt0830165;6,5;31
tt0830195;6,5;17
tt0830199;3,6;325
tt0830209;6,5;21
tt0830361;8,2;29646
tt0830515;6,6;407811
tt0830545;5,4;300
tt0830558;6,6;23938
tt0830570;6,5;7872
tt0830588;7,2;5
tt0830593;4,7;92
tt0830692;7;8
tt0830801;5,1;22
tt0830833;2,4;75
tt0830848;1,5;20
tt0830854;5,8;220
tt0830861;2;8473
tt0830872;5,8;44
tt0830896;5,7;246
tt0830900;7,6;4589
tt0830924;6,2;67
tt0830968;6,4;204
tt0830976;5,8;26
tt0831275;6,3;1197
tt0831279;3,5;881
tt0831280;5,7;1426
tt0831299;5,2;1124
tt0831354;5,6;30
tt0831374;7,3;23
tt0831386;7;858
tt0831387;6,4;382601
tt0831821;7,4;579
tt0831833;6,9;542
tt0831854;5,3;40
tt0831865;5,6;208
tt0831884;6,7;22726
tt0831887;4,8;59593
tt0831888;7,6;12717
tt0831904;5,1;368
tt0831916;6;990
tt0831925;5,3;19
tt0832233;7;5
tt0832266;7,1;156503
tt0832275;5,2;6
tt0832284;4,4;262
tt0832293;5,9;42
tt0832297;6,8;44
tt0832309;6,9;300
tt0832324;6,8;13
tt0832347;5,8;283
tt0832453;6,9;191
tt0832466;7,1;107
tt0832483;4,2;8
tt0832872;7,3;27
tt0832903;7,3;2806
tt0832906;6,4;529
tt0832937;7;466
tt0832951;5,8;77
tt0833422;7,1;449
tt0833438;5,8;40
tt0833448;3,3;270
tt0833474;6,8;26
tt0833501;6,2;179
tt0833529;7,2;188
tt0833540;6,8;484
tt0833545;7,5;85
tt0833546;6,5;121
tt0833548;7,2;43
tt0833557;6;5719
tt0833595;6,3;283
tt0833598;6,4;27
tt0833606;6,8;27
tt0833620;5,6;23
tt0833877;8,2;5
tt0833960;6,9;4181
tt0833963;7,3;59
tt0833999;6;52
tt0834001;6,6;152056
tt0834013;3,2;213
tt0834037;7,7;79
tt0834102;6,9;1975
tt0834170;7,2;1915
tt0834171;6,4;153
tt0834541;5,4;516
tt0834558;6,6;263
tt0834893;7,1;18
tt0834900;4,8;395
tt0834902;6,5;2535
tt0834904;2,5;455
tt0834906;3;235
tt0834908;7,2;25
tt0834939;6,5;852
tt0834941;6,1;372
tt0834955;7,1;637
tt0834961;3,1;240
tt0834965;3,4;225
tt0834967;2,1;460
tt0835005;6,6;94
tt0835034;5,3;836
tt0835046;7,4;213
tt0835241;6;270
tt0835242;4,6;237
tt0835249;5,5;459
tt0835267;6,1;19
tt0835344;2,3;36
tt0835362;5,5;735
tt0835434;8,3;15453
tt0835457;7,6;63
tt0835462;8,1;32
tt0835468;5,5;143
tt0835473;7,2;13
tt0835514;6,6;27
tt0835751;6,9;19
tt0835775;4,7;797
tt0835787;6,9;1093
tt0835828;6,8;169
tt0835834;7,5;1027
tt0835876;6,9;572
tt0835962;3,8;355
tt0835977;6,1;464
tt0836632;5,7;96
tt0836658;4,8;191
tt0836700;7,2;7220
tt0836710;6,3;1269
tt0836716;6,1;37
tt0836927;7,6;25
tt0837106;6,6;21254
tt0837117;7,1;13
tt0837143;6,5;3043
tt0837156;6,1;7354
tt0837562;7,1;226829
tt0837563;5,7;83353
tt0837629;7,6;561
tt0837791;4,8;2921
tt0837794;6,6;45
tt0837795;4,8;408
tt0837796;4,6;5589
tt0837800;6,4;1419
tt0837803;4,8;4172
tt0837806;5,2;303
tt0838143;6,6;228
tt0838192;6,7;1097
tt0838221;7,2;182408
tt0838224;5,9;420
tt0838231;6,8;1075
tt0838232;5,6;42704
tt0838233;6,7;1037
tt0838247;5,9;36902
tt0838269;2,6;95
tt0838283;6,9;270204
tt0838800;7,1;1581
tt0839188;8,2;15567
tt0839773;6;1202
tt0839838;7,3;21
tt0839852;5,5;13
tt0839908;8,8;5
tt0839928;6,9;76
tt0839938;7,1;3307
tt0839960;6,1;152
tt0839967;8,1;2710
tt0839976;2,2;350
tt0839980;5,8;78923
tt0840033;6,9;184
tt0840046;6,3;1036
tt0840064;6,9;14
tt0840094;6,7;2344
tt0840149;7,7;696
tt0840196;8,2;75418
tt0840266;4,7;213
tt0840304;3,1;2580
tt0840322;7,2;10225
tt0840361;7,5;356553
tt0840363;5;224
tt0840375;4,4;167
tt0840406;6,3;254
tt0840407;8,8;15
tt0840787;6;2242
tt0840789;6,2;68
tt0841027;6;5556
tt0841032;4,6;2910
tt0841044;6,8;30282
tt0841046;6,8;67757
tt0841109;7,1;1015
tt0841119;8,2;2471
tt0841123;6,7;45
tt0841150;7,2;4857
tt0841175;7,2;1626
tt0841179;7,5;80
tt0841182;7;244
tt0841185;6,6;50
tt0841393;6,3;150
tt0841921;7,2;553
tt0841922;6,3;1291
tt0841961;7,9;2221
tt0841992;7;130
tt0842035;5,8;9
tt0842420;3,6;37
tt0842604;5,1;27
tt0842730;3;38
tt0842903;7;1178
tt0842906;7,1;198
tt0842926;7;126200
tt0842929;6,7;29332
tt0843189;7,4;5
tt0843287;7;415
tt0843328;7,6;3898
tt0843329;7,8;465
tt0843358;6,9;1573
tt0843838;7,9;205
tt0843839;7,3;35
tt0843843;5,6;33
tt0843858;4,2;116
tt0844025;6,9;764
tt0844203;3,8;449
tt0844283;5,8;132
tt0844286;6,8;49142
tt0844330;7,5;14310
tt0844346;7,8;13
tt0844347;7,2;1570
tt0844441;7,8;229819
tt0844452;7,3;69
tt0844457;7,4;14989
tt0844462;7,5;208
tt0844464;7,6;7
tt0844471;6,9;207505
tt0844474;5,1;300
tt0844479;6,4;59200
tt0844575;5,3;398
tt0844653;7,6;33443
tt0844666;5;3658
tt0844671;4,6;12100
tt0844678;4,8;368
tt0844708;6,5;86559
tt0844742;6,4;401
tt0844747;5,7;56
tt0844794;7,2;14026
tt0844847;6,8;484
tt0844866;3,6;266
tt0844915;7,5;55
tt0844948;6,4;2155
tt0844993;4,7;12246
tt0845046;7;30882
tt0845088;3,6;3430
tt0845439;7,7;10181
tt0845452;6,8;1794
tt0845474;6,3;2379
tt0845537;6,9;6352
tt0845581;7,2;6
tt0845738;7,9;4815
tt0845746;8,2;1931
tt0845964;7,9;11
tt0845965;4,4;216
tt0845967;6,9;446
tt0845968;2,4;104
tt0845986;6,2;473
tt0846004;4,4;445
tt0846011;7,3;28
tt0846020;6,6;744
tt0846024;4,7;46
tt0846040;7;6288
tt0846069;7;431
tt0846111;6,1;35
tt0846668;6;442
tt0846713;4,1;859
tt0846732;5,8;84
tt0847050;7,2;2672
tt0847150;8;10893
tt0847154;7,1;947
tt0847166;2,6;804
tt0847167;6,3;3684
tt0847182;6,3;6774
tt0847183;6;526
tt0847202;2,8;76
tt0847215;2,1;433
tt0847216;4,6;131
tt0847487;6,4;640
tt0847502;6,5;32
tt0847510;6;178
tt0847520;4,1;2698
tt0847527;5,1;561
tt0847531;4,2;106
tt0847611;4,9;45
tt0847653;3,2;111
tt0847743;5,4;264
tt0847745;5,6;1990
tt0847749;6,3;269
tt0847750;6,1;287
tt0847754;6,8;386
tt0847759;6,7;922
tt0847764;5,3;493
tt0847770;6,7;548
tt0847817;7,2;7612
tt0847830;6,7;656
tt0847851;5,1;137
tt0847877;6,6;1220
tt0847880;7,1;8140
tt0847895;4,7;982
tt0847897;6,1;1656
tt0847901;8;25
tt0848228;8;1272253
tt0848250;4,4;41
tt0848281;5,6;3282
tt0848485;7,3;13
tt0848537;6,7;100390
tt0848539;7,4;1474
tt0848542;7,3;2834
tt0848557;5,6;46006
tt0848577;5,8;244
tt0848592;6,6;845
tt0848596;6,9;486
tt0848613;5,1;148
tt0849013;7,8;68
tt0849432;6,6;5
tt0849441;4,1;360
tt0849988;5,7;133
tt0850247;5,8;14
tt0850253;6,7;14232
tt0850307;6,4;155
tt0850633;8;31
tt0850644;6,5;456
tt0850648;5,1;494
tt0850667;6,8;3036
tt0850709;5,2;185
tt0851191;6,3;422
tt0851217;8;49
tt0851421;7,4;88
tt0851430;7,1;5177
tt0851446;6,4;10
tt0851530;5,7;4682
tt0851532;6,7;1436
tt0851577;7,9;11178
tt0851578;7,7;72491
tt0851579;6;116
tt0851851;7,7;57485
tt0852713;5,5;79793
tt0852721;6,7;23
tt0852726;6,1;2418
tt0852803;6,5;77
tt0852863;8;35838
tt0852892;6,2;24
tt0852939;5,4;5
tt0852957;5,3;21
tt0852963;6,1;652
tt0852974;6,3;445
tt0852975;3,5;194
tt0853060;7;3114
tt0853063;5,2;209
tt0853066;8,4;78
tt0853068;7,8;17
tt0853076;3,7;230
tt0853096;6,3;6846
tt0853162;5,4;30
tt0853167;7;70
tt0853186;6,5;254
tt0853202;6,7;260
tt0853228;5,6;181
tt0853246;6;430
tt0853267;4,3;728
tt0853268;4,9;289
tt0854151;6;291
tt0854155;7;99
tt0854667;3,4;846
tt0854669;5,8;69
tt0854670;4,4;768
tt0854672;6,6;2166
tt0854678;7,4;15077
tt0854679;3,3;628
tt0855011;5,8;602
tt0855326;7,8;267
tt0855519;4,8;317
tt0855525;6,1;72
tt0855658;8,2;19
tt0855673;6;2286
tt0855729;7,3;4077
tt0855822;8,3;2711
tt0855825;7,1;66
tt0855843;6,2;575
tt0855852;7,5;1293
tt0855860;6,6;759
tt0855866;7;165
tt0855877;6,9;24
tt0855975;6,7;2949
tt0856008;8;4806
tt0856052;7,2;1621
tt0856105;6,6;9
tt0856108;7,8;51
tt0856162;6,2;73
tt0856277;4,8;15
tt0856288;6,8;37763
tt0856348;7,9;3665
tt0856768;7,3;26
tt0856775;6,2;46
tt0856776;6;836
tt0856778;6,8;3462
tt0856796;6;141
tt0856800;4,2;24
tt0856803;3,6;528
tt0856810;4,6;17
tt0856829;6,8;97
tt0856831;3,3;335
tt0857177;4,6;316
tt0857190;6,1;18967
tt0857191;7,6;41669
tt0857233;7,9;18
tt0857265;6,5;30600
tt0857275;6,1;2318
tt0857277;5,6;3042
tt0857295;5,2;5847
tt0857319;8,2;12
tt0857343;6,3;183
tt0857355;7,4;6058
tt0857376;5,6;13643
tt0858411;3,2;2261
tt0858422;5,4;89
tt0858477;5,6;50
tt0858479;6,1;22357
tt0858486;6,5;11363
tt0859163;5,2;151818
tt0859215;6,4;267
tt0859503;4,1;230
tt0859592;7,3;6881
tt0859641;4,5;13
tt0859644;6,9;547
tt0859760;6,8;1836
tt0859872;3;9
tt0860356;6;22
tt0860429;5,5;45
tt0860474;6,2;123
tt0860503;7;198
tt0860528;2,7;113
tt0860535;6,8;12
tt0860537;5;9
tt0860837;6,6;87
tt0860866;6,1;2784
tt0860870;5,8;689
tt0860898;7,6;17
tt0860906;8;15942
tt0861283;7,9;21
tt0861350;4,5;391
tt0861681;4;9
tt0861689;6,6;70517
tt0861704;6,1;1301
tt0861711;8,6;19
tt0861739;8;98759
tt0861747;4,8;95
tt0861748;6,1;167
tt0861772;4,5;500
tt0862467;6,1;56367
tt0862614;7,6;6134
tt0862620;7,4;5393
tt0862632;8,6;18
tt0862641;7,4;117
tt0862653;4,1;164
tt0862677;5,3;167
tt0862714;8,3;18
tt0862748;5,6;1521
tt0862826;6,6;1147
tt0862846;6,8;69810
tt0862856;6,8;81541
tt0862882;6,2;38
tt0862884;6,4;34
tt0862886;4;12
tt0862911;6,8;99
tt0862930;6,8;401
tt0862934;7,4;8
tt0862966;4,6;100
tt0862998;5,4;51
tt0862999;7,2;39
tt0863041;6,6;1107
tt0863046;8,5;55545
tt0863049;7,2;59
tt0863080;4,7;850
tt0863095;2,9;135
tt0863103;5,4;24
tt0863111;4,9;69
tt0863135;7;68
tt0864307;2,2;149
tt0864326;4,4;110
tt0864684;5,4;289
tt0864691;5,8;220
tt0864761;6,9;78863
tt0864770;7;2394
tt0864779;4;361
tt0864829;5,4;24
tt0864835;6,8;63156
tt0864911;5,4;225
tt0864921;6,1;121
tt0865297;7,2;8629
tt0865408;9,2;5
tt0865409;8,1;6839
tt0865546;7,1;1089
tt0865554;5;16027
tt0865556;6,6;101746
tt0865559;5,9;18487
tt0865561;4,9;647
tt0865688;6;7
tt0865911;6,6;11
tt0865924;6,8;706
tt0865934;7;23
tt0865950;3,4;225
tt0866425;5,7;11
tt0866432;5,9;2902
tt0866433;4,7;53
tt0866435;5,7;270
tt0866437;6,8;26190
tt0866439;5,9;68268
tt0866442;8,2;51800
tt0867005;8;1308
tt0867015;7,5;1592
tt0867189;8,1;32
tt0867205;4,2;404
tt0867271;4,6;214
tt0867278;6;42
tt0867284;5,2;111
tt0867289;7,5;17
tt0867295;3,6;221
tt0867303;3,8;310
tt0867329;6,9;230
tt0867334;6,4;4438
tt0867406;6,6;32
tt0867462;8,2;42
tt0867591;4,7;2738
tt0867606;7,7;19
tt0867609;5,7;743
tt0869162;4,3;46
tt0869951;5,5;20
tt0869959;5,4;62
tt0869994;6,8;11794
tt0870051;2,1;8
tt0870090;7,2;15153
tt0870111;7,7;103846
tt0870117;7,1;97
tt0870151;5,8;62
tt0870176;4,3;124
tt0870204;5,8;8573
tt0870211;6,9;7169
tt0870222;5,7;255
tt0870878;5;9
tt0870937;4,2;2964
tt0870967;7,5;1293
tt0870969;5,6;137
tt0870974;9,4;8
tt0870975;6,8;26
tt0870979;3,6;9
tt0870984;6,6;117637
tt0870987;6,2;45
tt0871000;6,4;356
tt0871006;6,5;180
tt0871018;3,6;7
tt0871025;8;28
tt0871426;6;42644
tt0871438;7,1;297
tt0871510;8,2;74686
tt0871620;9;5
tt0871862;7,1;48
tt0871864;5,2;308
tt0871869;5,8;126
tt0871886;4;582
tt0871893;5,1;183
tt0872007;7,1;292
tt0872018;7;30
tt0872020;7;673
tt0872025;6,4;156
tt0872026;6,1;267
tt0872045;7,8;111
tt0872050;5,3;23
tt0872099;6,8;143
tt0872176;4,5;168
tt0872190;3,4;1840
tt0872202;7,2;793
tt0872224;7,1;1967
tt0872229;5,6;73
tt0872230;4,8;19635
tt0872245;5,3;661
tt0872253;5,4;48
tt0872264;2,6;56
tt0872291;2,1;52
tt0872308;7,6;928
tt0872318;4,9;68
tt0872335;3;387
tt0873587;5,5;46
tt0873605;7,4;18
tt0873620;6;39
tt0873625;8;7
tt0873886;6,2;62324
tt0874231;7;276
tt0874254;6,3;44
tt0874271;5,4;3179
tt0874279;3,1;49
tt0874292;3,2;204
tt0874293;6,5;344
tt0874423;5,5;2713
tt0874425;5;1899
tt0874426;7,8;16
tt0874439;7,6;17
tt0874608;8;10889
tt0874634;7,4;41
tt0874635;6,5;26
tt0874685;6,3;47
tt0874873;6,7;36
tt0874885;8,2;13
tt0874915;9,2;69
tt0874936;8,3;32637
tt0874959;6,4;89
tt0874963;7;14
tt0875025;7,2;2065
tt0875034;5,8;42534
tt0875050;7,6;72
tt0875099;5,6;16
tt0875103;5,4;1284
tt0875113;7,3;18874
tt0875122;7;470
tt0875130;6,5;133
tt0875149;7,5;364
tt0875157;6,6;77
tt0875575;5,3;256
tt0875581;6,5;1449
tt0875595;7,9;12599
tt0875609;6,9;4137
tt0875613;2,5;411
tt0875627;6,6;10
tt0875701;6,6;242
tt0875807;4,4;120
tt0875946;6,6;45
tt0875947;7,9;371
tt0875948;4,4;749
tt0875996;4,6;108
tt0876095;4,5;78
tt0876137;4,6;200
tt0876159;4,6;881
tt0876218;6;17
tt0876219;7,7;1520
tt0876226;6,5;22
tt0876233;6,2;2968
tt0876294;4;4565
tt0876296;7,3;368
tt0876298;8,2;2575
tt0876454;6,1;18
tt0876484;4,8;12
tt0876563;7,7;127329
tt0876572;6,3;240
tt0877057;9;244882
tt0877105;7,8;2632
tt0877323;6,8;220
tt0877327;5,9;30
tt0877349;6,9;967
tt0877354;6,1;173
tt0877512;6,8;1322
tt0877522;4,4;1394
tt0877621;6,4;516
tt0877645;7,8;76
tt0877651;6;128
tt0877700;5,8;1189
tt0877732;4,9;101
tt0878113;3,6;692
tt0878135;6,7;346
tt0878649;4,1;170
tt0878657;4,1;1151
tt0878671;5,5;90
tt0878674;7,1;2840
tt0878682;7,8;5
tt0878695;5,8;10816
tt0878709;5,4;247
tt0878719;6,7;94
tt0878795;7,3;18
tt0878797;7,7;2867
tt0878801;3;521
tt0878804;7,6;296203
tt0878835;6,6;10991
tt0878836;8;57
tt0879224;6,6;49
tt0879688;7,5;1794
tt0879833;5,3;120
tt0879843;7;15673
tt0879870;5,8;90146
tt0880453;6,6;14
tt0880467;7,7;9
tt0880476;5,8;9
tt0880482;7,8;6
tt0880502;7,8;30960
tt0880504;6,4;689
tt0880557;5,8;7936
tt0880566;6,8;259
tt0880569;4,8;308
tt0880578;6,2;47745
tt0880593;8,6;16
tt0880597;9,3;14
tt0880605;7,9;84
tt0880633;6,8;217
tt0880648;5,7;5469
tt0880827;7,4;9
tt0880908;6,3;55
tt0880992;7,1;89
tt0881112;6,8;12
tt0881200;7,3;6591
tt0881233;6,7;416
tt0881278;7,7;47
tt0881303;6,7;226
tt0881320;5,9;53805
tt0881343;5,8;212
tt0881891;4,8;39904
tt0881897;5,3;61
tt0881916;6,1;220
tt0881934;6,2;1416
tt0881939;6,5;63
tt0882113;5,6;157
tt0882285;7,3;438
tt0882739;6,9;11
tt0882771;4,6;867
tt0882806;3,6;239
tt0882816;7,9;91
tt0882820;6,3;410
tt0882977;6,4;83574
tt0882978;6,2;6111
tt0883021;5,6;70
tt0883346;7,4;10
tt0883362;7,1;46
tt0883368;7,3;185
tt0883398;3,5;1028
tt0883410;2,9;129
tt0883625;5,5;904
tt0883870;8,1;56
tt0884003;8,3;99
tt0884056;6;31
tt0884147;8,1;7
tt0884192;5,9;16
tt0884214;4,2;1084
tt0884224;5,6;21490
tt0884227;5,4;371
tt0884294;5,5;185
tt0884317;7,4;466
tt0884328;7,1;283049
tt0884335;5,4;2774
tt0884726;5,1;5535
tt0884732;6,6;71429
tt0884753;7,2;6
tt0884763;6,8;185
tt0884766;7,1;261
tt0884805;5,9;1904
tt0884853;6,8;1666
tt0884865;4,5;81
tt0885415;6,1;3217
tt0885468;6;685
tt0885470;6,5;1248
tt0885484;6,9;305
tt0885505;4,2;363
tt0885507;6;311
tt0885509;6,9;16
tt0885531;6,7;128
tt0885761;7,4;1424
tt0886450;7,9;7
tt0886453;5,1;17
tt0886472;5,9;9
tt0886488;6,2;80
tt0886501;7,6;57
tt0886515;4,3;727
tt0886519;6,2;245
tt0886531;7;1333
tt0886691;8,2;5
tt0886692;7,6;15
tt0887141;5;9
tt0887143;2,7;969
tt0887169;4,3;183
tt0887235;8,6;992
tt0887240;7,7;9
tt0887243;8,7;22
tt0887719;3,9;5702
tt0887732;6,9;1527
tt0887742;4,5;113
tt0887745;6,8;1573
tt0887749;6,8;6
tt0887750;5,4;226
tt0887751;5,5;35
tt0887769;7,6;2597
tt0887788;2,4;652
tt0887810;5;81
tt0887883;7;312291
tt0887887;6;743
tt0887892;5,5;113
tt0887909;7,3;45
tt0887912;7,5;424762
tt0887966;6,1;418
tt0887971;4,8;6507
tt0887973;5,5;807
tt0887975;4,9;314
tt0887988;1,9;255
tt0888077;6,9;44
tt0888095;4,6;102
tt0888279;7,9;488
tt0888280;3,4;3011
tt0888487;6,7;40
tt0888496;6,8;874
tt0888497;6,6;50
tt0888676;7;268
tt0888679;6,9;41
tt0888693;6,1;5581
tt0888969;8,9;13
tt0889061;6,3;37
tt0889083;7,4;139
tt0889134;5,5;3208
tt0889139;5,3;1292
tt0889160;3,1;7
tt0889190;5,1;10
tt0889222;7,1;510
tt0889230;8,5;13
tt0889263;7,7;84
tt0889408;8,2;179
tt0889573;6,1;98407
tt0889583;5,8;144397
tt0889588;7;9301
tt0889595;6,2;3886
tt0889606;5,9;611
tt0889615;6,2;442
tt0889651;5,3;308
tt0889652;7,1;2411
tt0889665;6;2251
tt0889671;7,4;1049
tt0889677;7,4;7
tt0890870;5,9;141076
tt0890874;7,8;90
tt0890879;5,4;389
tt0890882;6,6;2057
tt0890883;6,7;2640
tt0890885;6,7;4414
tt0890886;5,2;938
tt0890887;4,4;158
tt0890888;5,2;2358
tt0891324;5,8;64
tt0891328;7,2;68
tt0891395;5,4;101
tt0891398;8;44
tt0891405;5,6;162
tt0891414;6,6;66
tt0891457;6,2;1911
tt0891520;5,5;2538
tt0891527;6,2;47656
tt0891549;6;211
tt0891558;6,7;34
tt0891577;7;361
tt0891592;3,7;23049
tt0892033;4,2;412
tt0892041;4,1;252
tt0892056;4,3;110
tt0892060;8;12
tt0892063;8,2;19
tt0892068;8;37
tt0892077;6,2;71
tt0892081;4,6;57
tt0892082;7,2;18
tt0892094;4,7;871
tt0892096;5,6;324
tt0892097;6,5;457
tt0892109;5,2;3781
tt0892112;8,1;177
tt0892113;6,9;205
tt0892181;8,6;55
tt0892187;7,3;499
tt0892255;7,2;44446
tt0892318;6,5;92937
tt0892332;7,3;844
tt0892388;7,9;14
tt0892392;3,3;895
tt0892408;6,2;119
tt0892518;7,3;147
tt0892535;7,6;9390
tt0892577;7,2;41
tt0892693;7,1;48
tt0892700;7,6;15951
tt0892701;8,2;711
tt0892765;6,3;51
tt0892767;5,6;21598
tt0892769;8,1;673089
tt0892782;6,4;148400
tt0892791;6,3;186599
tt0892899;5,8;16294
tt0892904;6,2;498
tt0893331;6,3;532
tt0893346;5,6;1538
tt0893356;7,6;3367
tt0893367;4,2;743
tt0893382;7,2;11172
tt0893397;5,7;1232
tt0893401;6;1872
tt0893402;6,2;16893
tt0893406;4,5;2770
tt0893411;4,3;299
tt0893412;5,5;14465
tt0893507;7,2;7361
tt0893509;2,8;3482
tt0893513;7,1;138
tt0893522;3,7;196
tt0893534;6,2;412
tt0893546;6,8;424
tt0893548;4,8;400
tt0893559;8,5;6
tt0895763;6,4;22
tt0895777;6,2;1620
tt0896031;5,8;2438
tt0896033;6,1;7
tt0896142;6,3;23
tt0896228;6,5;749
tt0896515;4,8;109
tt0896527;7;772
tt0896529;6,6;6279
tt0896533;4,8;1461
tt0896534;5,6;18675
tt0896574;5,7;26
tt0896664;7,5;35
tt0896667;6,9;239
tt0896670;8;14
tt0896679;7,5;111
tt0896680;7,7;139
tt0896699;3,6;24
tt0896702;7,3;15
tt0896798;6,1;37507
tt0896811;5,1;362
tt0896815;4,8;467
tt0896866;7,4;3836
tt0896872;7,1;31955
tt0896916;5,8;13
tt0896923;6,3;2884
tt0896927;6;3262
tt0896947;5,5;47
tt0896957;4,6;215
tt0896976;8,1;12
tt0896977;5,6;245
tt0896986;6,5;850
tt0897249;5,8;233
tt0897272;6,3;72
tt0897329;4,1;33
tt0897336;5,4;171
tt0897361;3,6;26028
tt0897390;7,8;21
tt0897414;8,7;34
tt0898241;7,6;641
tt0898266;8,1;728071
tt0898319;6;346
tt0898323;6,3;640
tt0898332;7,3;9988
tt0898367;7,2;224892
tt0898369;6,6;68
tt0898843;5,2;22
tt0898905;6,6;113
tt0898953;8,2;50
tt0899070;7,6;21
tt0899106;5,7;31346
tt0899126;8;7911
tt0899128;5,5;12080
tt0899129;5,5;91
tt0899138;6,2;2103
tt0899145;5;333
tt0899203;7,9;2805
tt0899215;5,1;362
tt0899216;6,8;591
tt0899242;6,9;416
tt0899258;7,7;3863
tt0899298;7,4;207
tt0899303;6,1;76
tt0900953;7,3;10
tt0901005;6,5;78
tt0901176;6,3;337
tt0901473;5,2;130
tt0901476;5,5;101070
tt0901481;5,9;3077
tt0901485;6,3;3449
tt0901487;7,3;33641
tt0901488;6,7;1769
tt0901494;6,1;1727
tt0901507;6,8;19272
tt0901668;6,7;132
tt0902076;8,4;125
tt0902281;4,9;372
tt0902290;6,1;10406
tt0902293;6,2;488
tt0902310;8,8;9
tt0902312;4;285
tt0902313;6;67
tt0902326;6,8;21
tt0902348;6,5;617
tt0902618;7,9;1530
tt0902952;5,6;2222
tt0902955;7;11750
tt0902966;7,1;16
tt0902967;7,3;1140
tt0902982;6,3;162
tt0903021;6,7;1137
tt0903036;2,4;351
tt0903131;5,2;500
tt0903132;6,6;98
tt0903133;7,2;28
tt0903268;7,7;23
tt0903578;4,5;17
tt0903597;6,6;68
tt0903624;7,8;762753
tt0903626;9,5;6
tt0903627;7;5918
tt0903644;6,4;372
tt0903649;9,2;12
tt0903657;7,4;36511
tt0903665;7,1;327
tt0903747;9,5;1486688
tt0903766;3,7;26
tt0903849;6,1;2652
tt0903904;4;11
tt0903928;6,9;38
tt0904028;3,4;44
tt0904049;6,3;2831
tt0904083;6,7;29
tt0904106;8,2;558
tt0904113;4,9;19
tt0904127;5,1;997
tt0904128;5,4;474
tt0904131;7,4;51
tt0904136;5,8;43
tt0904208;8,3;172206
tt0904398;3,7;43
tt0904447;8,5;204
tt0904627;7,5;620
tt0904992;8,1;313
tt0905329;6,6;4536
tt0905357;5,9;1167
tt0905372;6,2;123086
tt0905373;8;40
tt0905579;6,9;92
tt0905627;6,6;89
tt0905642;4,7;158
tt0905979;7,3;1230
tt0905990;6,8;25
tt0906014;5,1;511
tt0906048;7,2;20
tt0906069;5,6;1483
tt0906108;5,9;12312
tt0906325;4,4;742
tt0906326;6,1;2047
tt0906661;7,1;29
tt0906665;6,2;14710
tt0906734;5,4;10413
tt0906743;7,7;317
tt0906745;3,5;47
tt0906747;4,6;100
tt0906752;6,2;298
tt0906771;6;119
tt0906775;7,5;44
tt0906777;6;1057
tt0906778;6,1;2057
tt0906782;5;23
tt0906840;5;136
tt0907119;5,4;1005
tt0907134;7,3;2187
tt0907293;7,1;92
tt0907301;4,4;622
tt0907618;7,4;1086
tt0907619;6,5;1651
tt0907624;6,6;97
tt0907648;7,3;34
tt0907652;6,5;532
tt0907656;5,9;7
tt0907657;7,8;111293
tt0907685;6;15
tt0907688;7,1;91
tt0907702;7,6;5218
tt0907704;7,7;24
tt0907731;6,1;10
tt0907825;6,9;1211
tt0907831;7,3;401
tt0907843;6,5;241
tt0907848;6,6;3165
tt0907891;8,2;8
tt0908454;8,1;17140
tt0909010;6,4;1405
tt0909012;4,5;11
tt0909388;6,2;1913
tt0909707;3,9;10
tt0909808;6,1;7
tt0909824;7,3;69
tt0910554;7,1;32566
tt0910559;7,6;5666
tt0910812;7,2;13203
tt0910847;6,8;2972
tt0910860;6,3;1561
tt0910868;3,3;699
tt0910888;7,1;702
tt0910890;6,7;44
tt0910898;5,3;121
tt0910905;6,1;17107
tt0910926;7;40
tt0910935;6,7;190
tt0910936;6,9;318263
tt0910940;7,6;26
tt0910949;6,9;99
tt0910955;7,4;1070
tt0910970;8,4;1010261
tt0910999;7,7;13
tt0911010;8,3;1811
tt0911012;4,2;24
tt0911164;8,1;9
tt0911896;4,4;277
tt0912343;7,5;10713
tt0912574;7,7;80
tt0912583;7,8;4336
tt0912585;7,8;937
tt0912586;6,8;803
tt0912597;6,1;7921
tt0912950;4,8;68
tt0913001;3,6;12
tt0913039;4;10
tt0913290;8,4;96
tt0913354;5,7;29815
tt0913394;7,7;671
tt0913401;5,7;3730
tt0913413;4;2107
tt0913425;7,2;38788
tt0913445;6,2;18971
tt0913446;4,3;1344
tt0913958;6,9;861
tt0913968;7;25847
tt0914380;5,6;119
tt0914387;8,1;28036
tt0914796;2,2;157
tt0914797;6,8;15297
