Property ID,Host ID,Host Name,Host since,Host response time,Host response rate,Host acceptance rate,Host is super host?,Host listings count,Host total listings count,Host has progile picture?,Host verified?,Neighborhood,Neighborhood Group,Latitude,Longitude,Room type,Number of guests,Number of Bathrooms,Number of Bathrooms (text),Number of Bedrooms,Number of Beds,Price ($),Has hot water?,Has shampoo?,Has dishes and silverware?,Has long term stays allowed?,Has fire extinguisher?,Has essentials?,Has carbon monoxide alarm?,Has lock on bedroom door?,Has hangers?,Has hair dryer?,Has heating?,Has tv?,Has patio or balcony?,Has wifi?,Has backyard?,Has refrigerator?,Has elevator?,Has extra pillows and blankets?,Has kitchen?,Minimum nights,Maximum nights,Availability in last 90 days,Availability in last 1 year,Number of reviews,Score - rating,Score - accuracy,Score - cleanliness,Score - check in,Score - communication,Score - location,Score - value,Instantly bookable?,Revenue in 1 year
12817831,51561353,Inma,17/12/2015,within an hour,1,1,Yes,1,1,Yes,Yes,el Fort Pienc,Eixample,41.39643,2.18237,Entire home/apt,4,,1 bath,2,2,141,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,5,90,9,227,86,4.71,4.74,4.64,4.87,4.85,4.73,4.6,1,19458
12983908,2413056,Maite,19/05/2012,within a day,1,0.75,No,2,2,Yes,Yes,el Camp d'en Grassot i Gràcia Nova,Gràcia,41.41092,2.16015,Private room,1,,1 shared bath,1,1,20,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,31,38,22,297,45,4.49,4.71,4.49,4.91,4.91,4.71,4.58,0,1360
13355014,2154038,Nicholas,16/04/2012,within a few hours,1,0.29,No,1,1,Yes,Yes,Sant Antoni,Eixample,41.37595,2.16232,Private room,1,,1 private bath,1,1,43,No,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,3,30,16,17,41,4.95,5,4.93,5,4.95,5,4.95,1,14964
14308198,4528780,Sergi,30/12/2012,within an hour,1,1,Yes,1,1,Yes,Yes,el Raval,Ciutat Vella,41.38499,2.16815,Entire home/apt,2,,1.5 baths,1,1,88,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,32,133,11,286,16,4.94,5,5,4.93,5,5,4.93,0,6952
14438082,3277372,Manuela,16/08/2012,within a few hours,1,1,No,0,0,Yes,Yes,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.39738,2.15068,Entire home/apt,5,,2 baths,2,3,109,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,31,180,59,149,9,4.38,4.38,4.5,4.63,4.38,4.63,4.5,1,23544
14819632,92639462,Gemma,30/08/2016,within an hour,1,1,No,1,1,Yes,Yes,Sant Antoni,Eixample,41.382217,2.162619,Entire home/apt,4,,1 bath,3,4,174,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,2,330,16,265,185,4.31,4.62,4.3,4.74,4.83,4.83,4.37,1,17400
16343201,50291804,Manuel,01/12/2015,within an hour,1,1,Yes,3,3,Yes,Yes,la Nova Esquerra de l'Eixample,Eixample,41.38254,2.15146,Entire home/apt,4,,1.5 baths,2,3,90,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,31,365,39,314,9,5,4.88,4.88,5,5,5,4.38,0,4590
17565775,119253071,Jorge,05/03/2017,within an hour,1,1,Yes,1,1,Yes,Yes,la Dreta de l'Eixample,Eixample,41.39095,2.17871,Entire home/apt,10,,2 baths,3,7,303,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,5,1124,34,34,72,4.68,4.83,4.38,4.92,4.83,4.99,4.6,1,100293
18307439,5443988,Astrid,13/03/2013,within a few hours,1,1,No,2,2,Yes,Yes,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38445,2.18169,Private room,1,,1 shared bath,1,,50,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,5,90,0,0,37,4.84,4.81,4.81,4.89,4.97,5,4.86,1,18250
18703222,130028166,Amira&Emilia,12/05/2017,within an hour,1,0.98,No,1,1,Yes,Yes,la Vila de Gràcia,Gràcia,41.40265,2.16225,Entire home/apt,5,,1 bath,2,3,293,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,3,330,22,297,42,4.67,4.74,4.69,4.86,4.79,4.83,4.57,1,19924
19653808,1761853,Lola,16/02/2012,within an hour,1,0.75,No,1,1,Yes,Yes,la Dreta de l'Eixample,Eixample,41.39372,2.16807,Private room,1,,1.5 shared baths,1,1,78,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,2,7,65,340,3,4.67,4.67,4.67,4.67,4.67,5,4.67,0,1950
21073225,94794444,Laura,12/09/2016,within an hour,1,0.97,No,1,1,Yes,Yes,el Raval,Ciutat Vella,41.38546,2.16593,Entire home/apt,4,,1 bath,2,4,135,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,2,1124,3,141,108,4.63,4.69,4.78,4.69,4.55,4.97,4.51,1,30240
21982953,2477933,Harry,27/05/2012,within an hour,1,1,No,3,3,Yes,Yes,el Raval,Ciutat Vella,41.37655,2.16756,Entire home/apt,2,,1 bath,1,1,130,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,4,40,17,93,120,4.63,4.74,4.74,4.86,4.86,4.83,4.59,1,35360
22333145,126822571,Melionor,20/04/2017,within an hour,1,0.96,No,1,1,Yes,Yes,el Raval,Ciutat Vella,41.37583,2.17195,Entire home/apt,4,,1 bath,2,3,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,28,250,22,273,6,3.67,3.5,3.33,4.17,4,4,3.33,1,6440
22537657,3465149,Jordi,04/09/2012,within an hour,1,0.98,No,5,5,Yes,Yes,la Vila de Gràcia,Gràcia,41.40481,2.15667,Entire home/apt,7,,2 baths,2,4,133,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,3,120,17,268,12,4.75,4.67,4.83,5,5,4.67,4.5,1,12901
22807948,168552303,Tania,18/01/2018,within an hour,1,1,Yes,1,1,Yes,Yes,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38889,2.17397,Entire home/apt,5,,2 baths,2,3,136,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,31,365,1,247,13,5,5,4.85,5,5,5,4.92,1,16048
23530545,169532402,Sandra,23/01/2018,within an hour,1,0.99,No,4,4,Yes,Yes,el Fort Pienc,Eixample,41.39929,2.18347,Entire home/apt,2,,1 bath,1,1,60,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,28,150,24,50,12,4.67,4.83,4.33,5,4.92,5,4.58,0,18900
24796633,3465149,Jordi,04/09/2012,within an hour,1,0.98,No,5,5,Yes,Yes,la Dreta de l'Eixample,Eixample,41.39401,2.16864,Entire home/apt,3,,2 baths,2,2,150,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,31,120,34,229,9,4.89,4.89,4.78,5,5,5,4.78,0,20400
25470605,3163846,Giulia,05/08/2012,within an hour,1,0.94,Yes,3,3,Yes,Yes,Sants,Sants-Montjuïc,41.37671,2.13296,Private room,2,,1 shared bath,1,1,40,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,1,30,15,66,197,4.85,4.9,4.69,4.95,4.95,4.89,4.83,1,11960
27797995,9667715,Romina,27/10/2013,within an hour,1,0.98,No,12,12,Yes,Yes,l'Antiga Esquerra de l'Eixample,Eixample,41.39013,2.15528,Entire home/apt,4,,1 bath,1,2,186,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,3,90,31,195,60,4.8,4.92,4.85,4.88,4.93,4.92,4.73,0,31620
28065344,51888333,Kaska,21/12/2015,within a few hours,1,0.67,No,1,1,Yes,Yes,la Vila de Gràcia,Gràcia,41.40702,2.16142,Entire home/apt,4,,2.5 baths,2,2,120,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,32,65,14,289,7,4.57,4.71,4.14,4.86,5,4.71,4.43,1,9120
29119342,10984482,Sergi,03/01/2014,within an hour,1,1,No,1,1,Yes,Yes,la Verneda i la Pau,Sant Martí,41.42243,2.2038,Entire home/apt,4,,1 bath,3,3,107,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,7,90,31,57,129,4.49,4.76,4.38,4.83,4.94,4.49,4.4,1,32956
29358758,2819397,"Leslie, Maria & Arthur",03/07/2012,within an hour,1,0.98,No,28,28,Yes,Yes,la Dreta de l'Eixample,Eixample,41.39371,2.16578,Entire home/apt,4,,1 bath,2,3,350,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,28,365,42,133,5,4.2,4.2,4,4.8,4.8,5,3.8,1,81200
29362011,2819397,"Leslie, Maria & Arthur",03/07/2012,within an hour,1,0.98,No,28,28,Yes,Yes,la Dreta de l'Eixample,Eixample,41.39325,2.16552,Entire home/apt,4,,1 bath,2,3,350,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,28,365,27,118,5,4.4,4.4,4.6,4.8,5,5,4.4,1,86450
30304482,325580,Sara,23/12/2010,within a day,1,0.94,No,4,4,Yes,Yes,el Raval,Ciutat Vella,41.38512,2.16603,Entire home/apt,2,,1 bath,1,1,45,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,32,90,18,25,9,4.89,4.89,4.67,4.89,5,5,4.67,0,15300
30781647,15775899,Antonio,20/05/2014,within an hour,1,1,Yes,10,10,Yes,Yes,la Dreta de l'Eixample,Eixample,41.39167,2.17634,Entire home/apt,8,,2 baths,3,7,294,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,3,60,12,279,69,4.87,4.94,4.91,4.84,4.93,4.97,4.75,1,25284
30921846,193107395,Zaida,02/06/2018,within an hour,1,0.99,No,1,1,Yes,Yes,la Nova Esquerra de l'Eixample,Eixample,41.38279,2.15494,Entire home/apt,10,,2 baths,3,5,460,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,2,16,27,274,117,4.66,4.73,4.65,4.84,4.76,4.79,4.57,1,41860
30971589,362312215,Xavier,14/08/2020,within an hour,1,0.99,No,12,12,Yes,Yes,el Barri Gòtic,Ciutat Vella,41.3821,2.17305,Entire home/apt,8,,4 baths,4,4,799,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,3,270,0,7,96,4.54,4.73,4.74,4.56,4.65,4.89,4.61,1,286042
32393656,243240297,Pau,15/02/2019,within an hour,1,0.88,No,1,1,Yes,Yes,Sants,Sants-Montjuïc,41.37658,2.13838,Entire home/apt,4,,1 bath,2,2,300,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,7,90,69,159,42,4.57,4.6,4.5,4.69,4.83,4.67,4.38,0,61800
32924613,4959266,Lux Apartments,04/02/2013,within an hour,1,0.99,Yes,0,0,Yes,Yes,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.3856,2.17887,Entire home/apt,4,,2 baths,2,3,231,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,2,180,8,131,16,4.31,3.94,4.44,4.31,4.44,4.44,4.13,1,54054
32777243,153085219,Antonio,03/10/2017,within a few hours,1,0,No,1,1,Yes,No,les Corts,Les Corts,41.38736,2.13725,Entire home/apt,6,,2 baths,5,5,200,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,30,30,38,128,0,,,,,,,,1,47400
33634238,253465692,Josep,05/04/2019,within an hour,1,1,No,5,5,Yes,Yes,la Vila de Gràcia,Gràcia,41.39822,2.15441,Entire home/apt,4,,1 bath,1,2,71,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,32,360,19,24,6,4.67,4.83,5,5,4.83,5,4.5,1,24211
33683305,253465692,Josep,05/04/2019,within an hour,1,1,No,5,5,Yes,Yes,la Vila de Gràcia,Gràcia,41.39822,2.15441,Entire home/apt,4,,1 bath,1,2,64,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,32,360,9,222,7,4.86,4.71,4.43,4.86,4.86,4.86,4.57,1,9152
33727898,251710733,Magda,28/03/2019,within an hour,1,0.87,Yes,0,0,Yes,Yes,Sant Antoni,Eixample,41.37585,2.15412,Entire home/apt,5,,1.5 baths,3,5,367,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,3,30,77,168,18,5,4.94,4.94,5,5,4.78,4.72,0,72299
33762391,251710733,Magda,28/03/2019,within an hour,1,0.87,Yes,0,0,Yes,Yes,Sant Antoni,Eixample,41.37636,2.15265,Entire home/apt,6,,2 baths,3,6,629,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,4,30,76,167,6,5,5,5,5,5,5,5,0,124542
33413157,251710733,Magda,28/03/2019,within an hour,1,0.87,Yes,0,0,Yes,Yes,Sant Antoni,Eixample,41.37936,2.15878,Entire home/apt,4,,2 baths,3,3,300,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,3,30,75,165,20,4.9,4.9,5,4.95,5,4.85,4.7,0,60000
34173162,4002679,Lamarsó,29/10/2012,within an hour,1,0.98,Yes,2,2,Yes,Yes,la Font de la Guatlla,Sants-Montjuïc,41.3734,2.14722,Entire home/apt,2,,1 bath,1,1,78,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,2,30,3,3,89,4.84,4.9,4.82,4.96,4.88,4.91,4.78,0,28236
35564173,10951027,Marc,01/01/2014,within an hour,1,1,Yes,0,0,Yes,Yes,la Vila de Gràcia,Gràcia,41.40031,2.16339,Entire home/apt,13,,2.5 baths,5,10,527,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,3,30,31,259,40,4.88,4.85,4.88,4.93,4.98,4.98,4.75,1,55862
35254877,253465692,Josep,05/04/2019,within an hour,1,1,No,5,5,Yes,Yes,la Vila de Gràcia,Gràcia,41.39821,2.15433,Entire home/apt,4,,1 bath,1,2,61,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,32,360,0,203,4,4.5,5,5,5,5,5,4.5,1,9882
35255592,3348832,Mathieu,23/08/2012,within an hour,1,1,Yes,6,6,Yes,Yes,la Dreta de l'Eixample,Eixample,41.38915,2.16865,Entire home/apt,4,,2 baths,2,2,266,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,3,180,13,267,90,4.83,4.89,4.71,4.96,4.96,5,4.67,1,26068
35279429,265603878,Liliana Del Pilar,01/06/2019,within an hour,1,0.95,Yes,1,1,Yes,Yes,el Barri Gòtic,Ciutat Vella,41.38114,2.17416,Entire home/apt,9,,2 baths,5,5,800,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,3,28,39,40,23,4.87,4.87,4.87,4.91,4.83,5,4.7,0,260000
35375338,146859530,Happy Houses Barcelona,20/08/2017,within an hour,1,0.98,No,22,22,Yes,Yes,el Camp d'en Grassot i Gràcia Nova,Gràcia,41.40236,2.1635,Entire home/apt,5,,1 bath,3,5,600,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,32,365,0,134,0,,,,,,,,1,138600
35969743,253465692,Josep,05/04/2019,within an hour,1,1,No,5,5,Yes,Yes,la Vila de Gràcia,Gràcia,41.39821,2.15433,Entire home/apt,4,,1 bath,1,1,61,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,32,360,33,231,2,5,5,5,5,5,5,5,1,8174
35969963,253465692,Josep,05/04/2019,within an hour,1,1,No,5,5,Yes,Yes,la Vila de Gràcia,Gràcia,41.39821,2.15433,Entire home/apt,4,,1 bath,1,2,61,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,32,360,34,309,2,4.5,5,3.5,5,5,5,4.5,1,3416
36421175,21560613,Henrik,20/09/2014,within an hour,1,1,No,0,0,Yes,Yes,la Dreta de l'Eixample,Eixample,41.39966,2.16451,Entire home/apt,10,,2 baths,4,10,214,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,3,90,19,266,20,4.8,4.8,4.7,4.9,4.95,4.9,4.7,1,21186
36957914,78851477,Beatriz,20/06/2016,within an hour,1,0.99,No,1,1,Yes,Yes,el Raval,Ciutat Vella,41.37941,2.16505,Entire home/apt,2,,1 bath,1,1,55,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,90,333,44,301,4,5,5,5,5,5,5,5,0,3520
37007913,253465692,Josep,05/04/2019,within an hour,1,1,No,5,5,Yes,Yes,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.39998,2.14871,Entire home/apt,4,,1 bath,1,2,61,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,32,360,12,279,5,4.6,5,4.6,5,5,5,4.8,1,5246
37481784,282762213,Isabel,05/08/2019,within an hour,1,0.98,No,0,0,Yes,Yes,la Font de la Guatlla,Sants-Montjuïc,41.36973,2.14594,Entire home/apt,4,,1.5 baths,3,3,96,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,2,60,6,245,75,4.8,4.92,4.8,4.91,4.96,4.88,4.81,1,11520
37252166,128282041,Jose,30/04/2017,within a few hours,1,1,Yes,0,0,Yes,Yes,el Barri Gòtic,Ciutat Vella,41.38185,2.1798,Entire home/apt,4,,2 baths,2,2,81,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,31,360,5,262,14,4.93,4.93,4.57,5,4.93,5,4.57,1,8343
37520718,2819397,"Leslie, Maria & Arthur",03/07/2012,within an hour,1,0.98,No,28,28,Yes,Yes,el Besòs i el Maresme,Sant Martí,41.41163,2.22073,Entire home/apt,4,,2 baths,2,3,190,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,180,365,34,124,0,,,,,,,,1,45790
38621589,6718149,Karen,03/06/2013,within an hour,1,1,No,1,1,Yes,Yes,el Raval,Ciutat Vella,41.38314,2.17161,Private room,2,,1 shared bath,1,1,90,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,6,90,0,0,4,5,5,4.67,5,5,5,5,1,32850
38338752,362312215,Xavier,14/08/2020,within an hour,1,0.99,No,12,12,Yes,Yes,el Barri Gòtic,Ciutat Vella,41.38092,2.17604,Entire home/apt,5,,2 baths,2,3,271,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,3,270,0,0,111,4.56,4.79,4.85,4.81,4.79,4.79,4.62,0,98915
39349081,3348832,Mathieu,23/08/2012,within an hour,1,1,Yes,6,6,Yes,Yes,Sant Antoni,Eixample,41.37606,2.15839,Entire home/apt,4,,1 bath,1,2,150,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,3,180,8,253,65,4.78,4.88,4.77,4.94,4.95,4.78,4.72,1,16800
39519845,251710733,Magda,28/03/2019,within an hour,1,0.87,Yes,0,0,Yes,Yes,Sant Antoni,Eixample,41.37566,2.15203,Entire home/apt,6,,2 baths,3,6,543,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,4,30,83,174,4,4.5,5,5,5,5,4.5,4,0,103713
39897027,410246,Iván,25/02/2011,within an hour,1,0.88,No,3,3,Yes,No,el Raval,Ciutat Vella,41.37847,2.16588,Entire home/apt,4,,2 baths,1,2,44,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,32,330,25,35,5,5,5,4.8,4.8,5,5,5,1,14520
40123153,309646127,Mare De Deu,15/11/2019,within an hour,1,1,No,5,5,Yes,Yes,Vallcarca i els Penitents,Gràcia,41.4121,2.14769,Entire home/apt,4,,1 bath,1,1,50,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,32,120,57,332,4,5,5,4.25,5,5,4.25,4.75,1,1650
40521034,313569553,Omar,01/12/2019,within a few hours,1,1,No,0,0,Yes,Yes,el Baix Guinardó,Horta-Guinardó,41.41167,2.17159,Entire home/apt,4,,1 bath,3,3,65,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,32,500,3,160,2,4,4.5,3,5,4,4,4,1,13325
40367727,253465692,Josep,05/04/2019,within an hour,1,1,No,5,5,Yes,Yes,la Vila de Gràcia,Gràcia,41.39821,2.15433,Entire home/apt,4,,1 bath,1,1,64,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,32,360,33,308,3,4,4.33,4,4,4,5,4,1,3648
40369033,253465692,Josep,05/04/2019,within an hour,1,1,No,5,5,Yes,Yes,la Vila de Gràcia,Gràcia,41.39821,2.15433,Entire home/apt,4,,1 bath,1,2,64,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,32,360,30,305,1,5,5,4,5,5,5,5,1,3840
40672993,11994044,Paola,06/02/2014,within an hour,1,0.9,No,1,1,Yes,Yes,el Parc i la Llacuna del Poblenou,Sant Martí,41.3933,2.18761,Entire home/apt,2,,1 bath,1,1,56,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,30,360,0,149,0,,,,,,,,0,12096
41020124,2819397,"Leslie, Maria & Arthur",03/07/2012,within an hour,1,0.98,No,28,28,Yes,Yes,la Dreta de l'Eixample,Eixample,41.39145,2.16597,Entire home/apt,6,,2 baths,2,5,312,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,28,356,39,39,2,4.5,4,3,5,5,5,5,1,101712
41675358,2819397,"Leslie, Maria & Arthur",03/07/2012,within an hour,1,0.98,No,28,28,Yes,Yes,la Dreta de l'Eixample,Eixample,41.39007,2.1656,Entire home/apt,4,,1 bath,1,2,200,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,28,365,41,131,1,5,5,5,5,5,5,5,1,46800
42009701,2819397,"Leslie, Maria & Arthur",03/07/2012,within an hour,1,0.98,No,28,28,Yes,Yes,el Barri Gòtic,Ciutat Vella,41.37807,2.17677,Entire home/apt,7,,2 baths,3,3,600,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,28,365,38,124,1,5,5,5,5,5,5,5,1,144600
41851862,2819397,"Leslie, Maria & Arthur",03/07/2012,within an hour,1,0.98,No,28,28,Yes,Yes,la Dreta de l'Eixample,Eixample,41.39164,2.16504,Entire home/apt,4,,1 bath,1,2,260,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,28,365,34,124,2,4.5,5,3.5,4.5,5,5,4.5,1,62660
42174418,253465692,Josep,05/04/2019,within an hour,1,1,No,5,5,Yes,Yes,la Vila de Gràcia,Gràcia,41.39821,2.15433,Entire home/apt,4,,1 bath,1,2,61,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,32,360,0,0,0,,,,,,,,1,22265
42821098,309646127,Mare De Deu,15/11/2019,within an hour,1,1,No,5,5,Yes,Yes,Vallcarca i els Penitents,Gràcia,41.41053,2.14625,Entire home/apt,4,,1 bath,1,1,139,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,2,8,46,226,33,4.79,4.85,4.7,4.79,4.82,4.76,4.79,0,19321
42886697,309646127,Mare De Deu,15/11/2019,within an hour,1,1,No,5,5,Yes,Yes,Vallcarca i els Penitents,Gràcia,41.41021,2.1465,Entire home/apt,2,,1 bath,1,1,145,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,2,8,64,244,49,4.67,4.76,4.45,4.94,4.86,4.59,4.55,1,17545
43323984,2819397,"Leslie, Maria & Arthur",03/07/2012,within an hour,1,0.98,No,28,28,Yes,Yes,la Sagrada Família,Eixample,41.40583,2.1708,Entire home/apt,5,,1 bath,2,2,300,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,28,365,36,127,0,,,,,,,,1,71400
43324063,15775899,Antonio,20/05/2014,within an hour,1,1,Yes,10,10,Yes,Yes,la Dreta de l'Eixample,Eixample,41.39199,2.17636,Entire home/apt,6,,2 baths,2,3,186,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,3,60,15,271,6,5,5,5,4.83,5,5,4.67,1,17484
