Order Date;Order ID; Price ; Cost of sales ; Discount ; Order Quantity ; Sales 
12/04/2021;38310;50;70;0,1;4;200
12/04/2021;43043;62;138,9;0,1;4;248
12/04/2021;59905;21;68,3;0;5;105
12/04/2021;52007;44;407;0,1;25;1100
12/04/2021;59905;30;222,3;0,1;19;570
12/04/2021;56161;42;718,2;0;38;1596
13/04/2021;54183;29;65,3;0;9;261
13/04/2021;20615;36;459,4;0;29;1044
13/04/2021;1344;28;218,4;0,1;15;420
13/04/2021;54183;46;691,8;0;32;1472
13/04/2021;1344;37;446,2;0;18;666
13/04/2021;44071;49;303,8;  -  ;20;980
13/04/2021;44071;35;212,8;0,1;19;665
13/04/2021;1826;44;127,6;0,1;5;220
13/04/2021;28871;39;195;0,1;10;390
14/04/2021;5028;23;131,1;0,1;10;230
14/04/2021;50982;23;338,6;0,1;23;529
14/04/2021;21638;27;224,6;0;13;351
15/04/2021;24098;50;1.218,00;0,1;42;2100
15/04/2021;25895;10;240,5;0,1;37;370
15/04/2021;24098;8;44;0,1;10;80
15/04/2021;22688;30;312;0,1;40;1200
15/04/2021;48742;41;757,7;0;42;1722
15/04/2021;21253;29;39,2;0;5;145
15/04/2021;24098;30;624;0;32;960
16/04/2021;832;31;104,2;0;7;217
16/04/2021;1221;65;22,1;0,1;1;65
16/04/2021;45476;29;751,7;0,1;48;1392
16/04/2021;1221;47;217,1;0;11;517
16/04/2021;35040;37;846,6;0;44;1628
16/04/2021;1221;24;107,5;0,1;16;384
16/04/2021;32386;35;15,4;  -  ;1;35
18/04/2021;45315;20;313,6;0;32;640
19/04/2021;5095;50;122,5;0;7;350
19/04/2021;5986;29;584,6;0,1;48;1392
19/04/2021;5986;41;418,2;0,1;20;820
19/04/2021;5986;21;258,3;0;41;861
19/04/2021;8390;28;248,6;0,1;24;672
20/04/2021;57638;32;649,6;0,1;35;1120
20/04/2021;57638;27;502,7;0,1;49;1323
20/04/2021;39300;37;99,9;0;9;333
20/04/2021;35104;7;4,2;0;1;7
20/04/2021;59395;11;118,8;0,1;20;220
20/04/2021;57638;38;521,4;0,1;49;1862
20/04/2021;35104;27;272,2;  -  ;18;486
21/04/2021;51872;35;231;0,1;10;350
21/04/2021;51872;23;101,2;  -  ;11;253
21/04/2021;45698;32;737,3;0;36;1152
21/04/2021;22183;39;620,1;0,1;30;1170
21/04/2021;45698;24;412,8;0,1;40;960
21/04/2021;51872;39;476,2;0,1;37;1443
22/04/2021;23172;23;137,5;0,1;13;299
22/04/2021;46368;33;712,8;  -  ;48;1584
22/04/2021;8033;42;635;0,1;27;1134
22/04/2021;25478;40;714,4;0;47;1880
22/04/2021;25478;12;228;0,1;50;600
22/04/2021;4805;34;157,1;0;7;238
22/04/2021;12931;57;376,2;0;11;627
23/04/2021;21573;7;121,5;0,1;31;217
23/04/2021;21573;20;37,8;0;3;60
23/04/2021;3845;27;104,5;0,1;9;243
23/04/2021;16711;62;115,3;0,1;3;186
23/04/2021;52999;19;400,1;0,1;39;741
23/04/2021;3845;27;219,8;0;22;594
23/04/2021;3845;24;230,4;0,1;15;360
23/04/2021;21573;44;129,4;  -  ;7;308
23/04/2021;52999;51;89,3;0,1;7;357
23/04/2021;29861;48;353,8;0;11;528
23/04/2021;1217;65;552,5;0,1;25;1625
23/04/2021;52999;32;44,8;0;5;160
24/04/2021;30310;9;96,4;0,1;21;189
24/04/2021;48673;27;592,9;0;36;972
24/04/2021;42246;33;92,4;0,1;5;165
24/04/2021;42246;25;640;0,1;40;1000
25/04/2021;13892;37;1.008,60;  -  ;47;1739
25/04/2021;33670;31;403;0;50;1550
25/04/2021;38498;39;479,7;0,1;30;1170
25/04/2021;33378;30;457,5;0,1;25;750
25/04/2021;33159;6;5,8;0;3;18
25/04/2021;46337;28;533,1;0,1;34;952
25/04/2021;15329;33;583,4;0;34;1122
25/04/2021;38498;54;18,9;0;1;54
25/04/2021;26912;17;186,7;0,1;18;306
25/04/2021;26912;45;302,4;0,1;21;945
25/04/2021;33670;31;81,8;0,1;4;124
26/04/2021;21860;33;172,3;0,1;9;297
26/04/2021;22497;55;569,8;0;37;2035
26/04/2021;5767;51;1.043,50;0,1;31;1581
26/04/2021;30405;8;29,1;0,1;7;56
26/04/2021;5767;10;216;0;36;360
26/04/2021;26982;38;464;0,1;37;1406
27/04/2021;28742;49;123,5;0;7;343
27/04/2021;36103;21;519,8;0;45;945
27/04/2021;52519;23;42,8;0,1;6;138
27/04/2021;2691;46;283,4;0,1;14;644
27/04/2021;28742;51;535,5;0,1;35;1785
27/04/2021;38279;47;14,1;0,1;1;47
27/04/2021;24643;21;403,2;  -  ;30;630
27/04/2021;36103;20;124;0;10;200
27/04/2021;34086;54;1.306,30;0;41;2214
28/04/2021;644;43;77,4;0;5;215
28/04/2021;134;23;161,9;0;11;253
29/04/2021;9952;38;446,5;0;47;1786
29/04/2021;21410;25;184;0;16;400
30/04/2021;3524;45;623,7;  -  ;21;945
30/04/2021;57093;48;90,7;0,1;3;144
30/04/2021;54339;25;804;0;48;1200
30/04/2021;40131;25;228;0,1;24;600
30/04/2021;57093;18;321,5;  -  ;47;846
30/04/2021;54339;16;255,8;0,1;41;656
01/05/2021;7488;30;162;0,1;9;270
01/05/2021;22951;33;491;0,1;24;792
01/05/2021;18917;34;314,2;0,1;14;476
01/05/2021;30375;45;270;0;20;900
01/05/2021;51267;52;645,8;0,1;46;2392
01/05/2021;55749;6;138,6;0;42;252
02/05/2021;10470;45;169,2;0;8;360
02/05/2021;39652;7;20;0;5;35
02/05/2021;10470;25;262,5;0,1;35;875
02/05/2021;10470;28;492,8;0;40;1120
02/05/2021;10470;42;436,8;0,1;20;840
02/05/2021;39652;29;59,2;0;4;116
02/05/2021;49380;30;194,7;0;11;330
02/05/2021;8833;61;683,2;  -  ;40;2440
03/05/2021;53477;54;801,9;0,1;27;1458
03/05/2021;2023;17;561;0,1;50;850
03/05/2021;53477;24;329,3;0,1;28;672
03/05/2021;53477;51;1.120,00;0,1;36;1836
03/05/2021;9409;64;199,7;0,1;12;768
03/05/2021;48197;45;604,8;0,1;32;1440
03/05/2021;53477;61;995,5;0;32;1952
03/05/2021;16257;21;127,7;0;16;336
03/05/2021;2023;49;49;0,1;4;196
04/05/2021;27265;50;1.543,50;0;49;2450
04/05/2021;27265;27;780,6;0;49;1323
04/05/2021;21796;42;31,1;0;2;84
04/05/2021;21796;31;442,1;0;46;1426
04/05/2021;22272;38;501,6;0,1;30;1140
04/05/2021;22272;13;197,2;0,1;37;481
04/05/2021;6785;57;235,4;0;7;399
04/05/2021;27265;20;432;0,1;36;720
04/05/2021;8679;54;1.043,30;0;46;2484
04/05/2021;21796;44;847,9;0,1;41;1804
04/05/2021;21796;40;545,6;0,1;31;1240
05/05/2021;130;39;62;0,1;3;117
05/05/2021;17862;38;12,9;  -  ;1;38
05/05/2021;17862;28;355,9;0,1;31;868
05/05/2021;46977;34;108,8;0,1;10;340
05/05/2021;130;24;257,5;0;29;696
05/05/2021;130;47;648,6;0,1;23;1081
05/05/2021;30784;39;105,3;0,1;10;390
05/05/2021;58435;49;247,9;0;11;539
05/05/2021;30784;51;807,8;0;48;2448
05/05/2021;46977;23;270,9;0;19;437
06/05/2021;38437;15;173,9;0;19;285
06/05/2021;38437;38;284,2;0,1;17;646
06/05/2021;52673;24;59,5;0,1;4;96
06/05/2021;52673;43;289;0,1;14;602
06/05/2021;21510;47;451,2;0;16;752
07/05/2021;57058;48;816,5;0,1;27;1296
07/05/2021;57058;25;315;  -  ;28;700
07/05/2021;13282;41;41,8;0;2;82
07/05/2021;25348;24;85;0,1;6;144
07/05/2021;25348;6;21,8;0,1;7;42
07/05/2021;13282;43;444,6;0,1;22;946
08/05/2021;26756;43;344;0,1;20;860
08/05/2021;7106;41;495,7;0;31;1271
08/05/2021;43493;44;542,1;0;22;968
08/05/2021;26756;40;650;0,1;25;1000
08/05/2021;43493;50;721,5;0,1;37;1850
08/05/2021;7106;44;823,7;0;36;1584
08/05/2021;7106;25;64;0,1;8;200
08/05/2021;43493;35;205,8;0,1;14;490
08/05/2021;5121;22;297;0,1;45;990
08/05/2021;26756;32;768;0,1;40;1280
09/05/2021;15524;34;550,8;0;27;918
09/05/2021;31393;38;59,3;0;4;152
09/05/2021;31393;26;499,7;0,1;31;806
09/05/2021;16454;10;63,6;0;12;120
09/05/2021;14851;45;137,7;0,1;6;270
09/05/2021;14851;33;411,8;0,1;26;858
10/05/2021;56672;45;93,6;0;8;360
10/05/2021;53024;39;932,9;0;46;1794
10/05/2021;50403;30;364,8;0,1;38;1140
10/05/2021;56672;37;691,9;0,1;34;1258
10/05/2021;4069;24;124,8;0,1;8;192
10/05/2021;52932;33;35,6;  -  ;3;99
10/05/2021;25733;46;320,2;0,1;24;1104
10/05/2021;50403;21;309,5;0,1;22;462
10/05/2021;53024;24;129,6;0,1;9;216
10/05/2021;10688;61;409,9;0,1;14;854
10/05/2021;4069;19;303,6;0,1;47;893
10/05/2021;56672;26;585;0,1;45;1170
10/05/2021;30886;28;266,6;0;28;784
10/05/2021;4069;17;173,4;0,1;30;510
11/05/2021;17698;37;540,9;0,1;43;1591
11/05/2021;11011;24;364,3;0;33;792
11/05/2021;58853;45;486;0,1;27;1215
11/05/2021;15399;20;53,2;0;7;140
11/05/2021;15399;23;402;0;38;874
11/05/2021;17698;38;317,7;0,1;22;836
11/05/2021;17698;24;547,2;0;40;960
11/05/2021;11011;31;401,8;0,1;36;1116
11/05/2021;36644;36;293,8;0,1;24;864
11/05/2021;15399;8;125,1;0;46;368
11/05/2021;47014;22;370,3;0,1;33;726
11/05/2021;8130;10;67,5;0;15;150
11/05/2021;11011;42;877;0,1;36;1512
12/05/2021;39365;36;541,4;0,1;32;1152
12/05/2021;16359;31;67;  -  ;8;248
12/05/2021;16359;14;360,4;0,1;39;546
14/05/2021;16039;27;37,3;0,1;3;81
14/05/2021;58145;39;669,2;  -  ;33;1287
15/05/2021;39168;37;925;  -  ;50;1850
15/05/2021;39168;5;55,5;0,1;30;150
15/05/2021;59425;43;1.285,70;0;46;1978
15/05/2021;53120;15;31,5;0,1;5;75
15/05/2021;57602;32;660,5;0;43;1376
15/05/2021;53667;16;295,7;0,1;33;528
15/05/2021;13572;34;138;0,1;7;238
15/05/2021;39168;5;68,2;0,1;22;110
15/05/2021;53667;43;275,2;0,1;16;688
15/05/2021;59425;18;289,4;  -  ;24;432
16/05/2021;17447;24;604,8;0;42;1008
16/05/2021;9312;23;474,7;0,1;43;989
16/05/2021;1701;51;1.549,40;0;49;2499
16/05/2021;1701;42;16;0;1;42
16/05/2021;54181;31;230,6;0;12;372
17/05/2021;20642;29;395,3;0;47;1363
17/05/2021;23681;26;731,6;  -  ;42;1092
17/05/2021;20642;16;199,7;0;32;512
18/05/2021;1088;63;245,7;0,1;13;819
18/05/2021;38817;34;18,4;0;1;34
18/05/2021;14497;41;808,5;0;34;1394
18/05/2021;7841;15;116,6;0,1;21;315
18/05/2021;7841;43;277,8;0;17;731
18/05/2021;37350;50;133;0,1;7;350
18/05/2021;49029;26;738,9;0,1;49;1274
18/05/2021;22563;53;644,5;0,1;32;1696
19/05/2021;30343;57;1.532,20;  -  ;48;2736
19/05/2021;30343;46;489,4;0,1;28;1288
19/05/2021;18466;56;497,3;0,1;24;1344
19/05/2021;17701;17;232,1;0,1;21;357
19/05/2021;18466;27;276,8;0,1;25;675
19/05/2021;37634;22;190,1;0,1;32;704
19/05/2021;52290;31;121,5;0,1;7;217
19/05/2021;30343;25;60;0,1;8;200
19/05/2021;52290;27;423,4;0,1;28;756
20/05/2021;38182;38;974,7;0,1;45;1710
20/05/2021;28294;39;623,2;  -  ;47;1833
20/05/2021;32608;47;347,8;0,1;20;940
20/05/2021;18757;34;818,7;0;43;1462
20/05/2021;18757;63;147,4;0;9;567
20/05/2021;18757;63;182,7;0;5;315
21/05/2021;25447;30;217,5;0,1;25;750
21/05/2021;43523;36;1.044,00;0;50;1800
21/05/2021;25447;23;169,7;0;18;414
21/05/2021;13670;34;238,7;0;27;918
21/05/2021;32100;11;134;0,1;29;319
22/05/2021;6693;15;108;0,1;16;240
22/05/2021;35842;21;117,2;0;18;378
22/05/2021;53285;34;136,7;0;6;204
23/05/2021;20451;45;102,6;0,1;6;270
23/05/2021;17543;39;547,6;0,1;26;1014
23/05/2021;36929;18;396,9;0;45;810
23/05/2021;17543;21;8,6;0,1;1;21
23/05/2021;12804;25;297,5;0;34;850
23/05/2021;12804;37;1.239,50;0,1;50;1850
23/05/2021;36929;40;843,6;  -  ;37;1480
23/05/2021;12804;55;415,8;  -  ;21;1155
23/05/2021;20451;29;296,7;0;33;957
23/05/2021;20451;18;162,2;0,1;17;306
23/05/2021;17543;43;451,5;0,1;35;1505
24/05/2021;44768;60;1.485,00;0;45;2700
24/05/2021;55460;11;73,9;0,1;12;132
24/05/2021;26336;15;222,8;0;45;675
24/05/2021;59015;10;169,6;0;32;320
24/05/2021;11269;12;121,7;0,1;39;468
24/05/2021;11269;47;23,5;0,1;1;47
24/05/2021;55460;23;597,3;0,1;49;1127
24/05/2021;26336;32;748,8;0,1;39;1248
24/05/2021;11269;57;1.033,40;0;49;2793
24/05/2021;59015;21;221,8;0,1;32;672
24/05/2021;59015;29;287,7;0;32;928
25/05/2021;40933;40;680,8;0,1;37;1480
25/05/2021;17216;34;95,2;0,1;7;238
25/05/2021;3650;38;383;0;24;912
25/05/2021;3650;43;743;0;36;1548
26/05/2021;59878;42;141,1;0,1;6;252
26/05/2021;59878;54;472;0,1;23;1242
26/05/2021;45125;44;145,2;0,1;6;264
26/05/2021;45125;32;297;  -  ;32;1024
26/05/2021;21763;55;605;0,1;22;1210
26/05/2021;34757;30;300;0,1;40;1200
27/05/2021;29218;42;327,6;0;13;546
27/05/2021;23363;30;579,6;0;46;1380
27/05/2021;29218;57;918,8;0;26;1482
27/05/2021;29221;41;958,2;  -  ;41;1681
27/05/2021;25635;21;152,5;0,1;22;462
27/05/2021;25635;53;437,8;0;14;742
27/05/2021;56802;17;399,5;0,1;50;850
27/05/2021;29218;17;84;0;19;323
28/05/2021;27138;28;355,9;0,1;31;868
28/05/2021;38914;45;986,9;0,1;43;1935
28/05/2021;42177;41;685,5;  -  ;38;1558
28/05/2021;50181;37;20;0;2;74
28/05/2021;27138;37;533,9;0,1;37;1369
28/05/2021;42177;20;490;0;49;980
29/05/2021;47456;37;747,8;0,1;43;1591
29/05/2021;1285;65;754,7;  -  ;27;1755
29/05/2021;1285;60;273,6;0,1;8;480
29/05/2021;33029;21;450,5;0;39;819
29/05/2021;33029;19;83,6;0,1;8;152
29/05/2021;48614;32;574,1;0;46;1472
29/05/2021;48993;45;198,9;0,1;17;765
30/05/2021;36832;23;662,6;0,1;43;989
30/05/2021;50883;32;347,2;0;35;1120
30/05/2021;23911;16;118,6;0;19;304
30/05/2021;23911;31;40;  -  ;3;93
30/05/2021;53762;25;217;0,1;28;700
30/05/2021;23911;57;526,7;0,1;21;1197
30/05/2021;36832;9;79,9;0,1;24;216
31/05/2021;9024;32;675,8;0,1;44;1408
31/05/2021;12292;37;438,1;0,1;32;1184
31/05/2021;1027;33;288,4;0;19;627
31/05/2021;9024;14;8,7;0;2;28
31/05/2021;3654;23;565,1;0;39;897
31/05/2021;19652;60;1.020,00;0,1;34;2040
31/05/2021;3172;49;614,5;0,1;33;1617
31/05/2021;3654;41;689,2;  -  ;41;1681
31/05/2021;3654;45;782,6;0,1;47;2115
31/05/2021;46055;37;527,3;0;25;925
31/05/2021;9024;31;362,7;0,1;30;930
31/05/2021;19652;6;99,1;0;28;168
01/06/2021;44679;7;142,1;0,1;35;245
01/06/2021;44679;23;237,8;0,1;22;506
02/06/2021;34754;20;118,4;0;16;320
02/06/2021;23809;57;123,7;0,1;7;399
03/06/2021;37315;51;505,9;0,1;31;1581
03/06/2021;36354;43;279,5;0,1;13;559
03/06/2021;37315;28;698,3;0,1;43;1204
03/06/2021;56805;25;313,5;0;38;950
04/06/2021;37762;24;177,6;0;20;480
04/06/2021;15591;15;279;  -  ;31;465
04/06/2021;24390;42;25,2;0,1;2;84
05/06/2021;2054;45;703,8;0;34;1530
05/06/2021;50144;51;1.211,80;0,1;36;1836
05/06/2021;9505;21;17,6;0;2;42
05/06/2021;21028;36;492,5;0;38;1368
05/06/2021;39943;12;51,8;0;16;192
05/06/2021;2054;6;3,7;0,1;1;6
05/06/2021;39943;23;140,8;0,1;12;276
05/06/2021;9505;25;81,3;0,1;5;125
06/06/2021;868;45;936;  -  ;32;1440
06/06/2021;55431;21;147,4;0;13;273
06/06/2021;39686;61;70,8;0,1;2;122
06/06/2021;35012;36;172,8;0;10;360
06/06/2021;39686;48;1.428,50;  -  ;48;2304
06/06/2021;35012;21;92,4;0,1;11;231
06/06/2021;868;41;343,2;0;31;1271
06/06/2021;19874;45;781,2;  -  ;31;1395
06/06/2021;29856;11;145,2;0;24;264
06/06/2021;55431;57;622,4;0,1;39;2223
07/06/2021;45664;47;575,3;0,1;24;1128
08/06/2021;39938;23;56,4;0,1;5;115
08/06/2021;38851;31;18,3;0,1;1;31
08/06/2021;42887;40;67,2;0;3;120
08/06/2021;42887;52;154,4;0;11;572
08/06/2021;43874;39;574,1;0,1;46;1794
08/06/2021;42887;28;56,3;0;3;84
09/06/2021;44839;61;872,9;0,1;27;1647
09/06/2021;58658;51;731,9;0;41;2091
09/06/2021;43460;37;49,6;0,1;2;74
09/06/2021;12551;36;761,8;0;46;1656
09/06/2021;58658;49;1.352,40;0,1;46;2254
09/06/2021;58658;52;174,7;0,1;7;364
09/06/2021;28901;16;213,4;0,1;23;368
09/06/2021;50977;28;17,1;0,1;1;28
10/06/2021;10823;54;108,5;0;3;162
10/06/2021;26853;17;228,5;  -  ;21;357
10/06/2021;17507;23;267;0;27;621
10/06/2021;17507;24;353,8;0,1;22;528
10/06/2021;26274;19;358,3;0,1;41;779
10/06/2021;6535;35;188,7;0,1;11;385
11/06/2021;43815;64;921,6;0;45;2880
11/06/2021;9573;23;462,1;  -  ;41;943
11/06/2021;48868;7;88,8;0,1;47;329
11/06/2021;43815;20;145,2;0;22;440
11/06/2021;9573;54;396,9;0;21;1134
11/06/2021;48868;17;438,6;0,1;43;731
11/06/2021;43815;11;193,6;0,1;40;440
12/06/2021;28899;36;641,5;0,1;27;972
12/06/2021;14241;24;237,6;0;22;528
12/06/2021;43045;25;84;0,1;12;300
12/06/2021;43045;21;533;0;47;987
13/06/2021;16897;40;21,6;0;1;40
13/06/2021;13383;35;539;0,1;35;1225
13/06/2021;6183;50;1.250,50;0;41;2050
13/06/2021;16897;33;776,2;0,1;48;1584
14/06/2021;53698;64;275,2;  -  ;10;640
14/06/2021;29893;11;92,4;0,1;24;264
14/06/2021;19972;45;118,8;0;6;270
15/06/2021;30147;44;602,4;0,1;37;1628
15/06/2021;1346;34;816;0,1;48;1632
16/06/2021;43488;25;345;0,1;46;1150
16/06/2021;59680;40;240;0,1;15;600
16/06/2021;43488;35;277,6;0,1;13;455
16/06/2021;43488;36;761,8;  -  ;46;1656
16/06/2021;43488;55;87,5;0,1;3;165
16/06/2021;43488;34;542,6;0,1;28;952
17/06/2021;33222;25;442,5;0,1;30;750
17/06/2021;46497;22;323,4;0;30;660
17/06/2021;26407;22;306,7;0;34;748
17/06/2021;6885;31;322,4;0,1;40;1240
17/06/2021;33222;37;179,8;0,1;18;666
17/06/2021;33222;25;672;0;48;1200
17/06/2021;6885;65;140,4;0;4;260
17/06/2021;33541;41;952;0,1;43;1763
17/06/2021;26407;23;136,2;0,1;16;368
18/06/2021;967;60;1.670,40;0;48;2880
18/06/2021;967;45;159,3;0;6;270
18/06/2021;8294;41;413,3;0,1;28;1148
18/06/2021;41667;36;187,9;0;18;648
18/06/2021;967;42;617,4;0;42;1764
20/06/2021;25986;9;263,5;0,1;48;432
20/06/2021;49255;45;225;0,1;20;900
21/06/2021;24580;31;418,5;0,1;25;775
21/06/2021;24580;30;130,2;0;14;420
22/06/2021;11044;34;52;0,1;3;102
22/06/2021;19718;43;100,6;0;6;258
22/06/2021;46691;36;473,8;0;47;1692
22/06/2021;12005;18;18;0;4;72
23/06/2021;19074;25;178,5;0;17;425
23/06/2021;55494;15;33;0,1;4;60
23/06/2021;55494;22;646,8;0,1;49;1078
24/06/2021;14210;21;107,7;  -  ;19;399
24/06/2021;57025;44;183;0;8;352
24/06/2021;24386;41;437,1;0;41;1681
24/06/2021;24386;8;50,9;0;12;96
24/06/2021;47620;38;441,2;0;27;1026
24/06/2021;24386;53;492,9;  -  ;15;795
25/06/2021;33793;55;317,9;0;17;935
25/06/2021;16706;54;820,3;0,1;49;2646
25/06/2021;43751;53;638,1;0,1;43;2279
25/06/2021;46626;30;124,8;0;8;240
25/06/2021;16706;52;127,9;0;6;312
25/06/2021;6695;38;1.098,60;0,1;49;1862
25/06/2021;17508;10;300;0;50;500
25/06/2021;16706;6;132,5;0;47;282
26/06/2021;50466;6;119;0,1;32;192
26/06/2021;24743;41;383,8;  -  ;26;1066
26/06/2021;29191;40;426,4;0,1;26;1040
26/06/2021;44037;35;532;0,1;38;1330
26/06/2021;44037;33;630,6;0,1;39;1287
26/06/2021;24743;45;719,1;0,1;47;2115
27/06/2021;17414;33;295,7;0,1;32;1056
27/06/2021;17414;40;561,6;0,1;39;1560
27/06/2021;28387;51;251,9;0,1;13;663
27/06/2021;4416;11;126,5;0,1;46;506
27/06/2021;52324;55;134,2;0,1;4;220
27/06/2021;48067;22;259,2;0,1;31;682
27/06/2021;48067;34;383,5;  -  ;24;816
27/06/2021;23685;15;296,7;0,1;46;690
27/06/2021;26272;23;38,6;0;6;138
27/06/2021;28387;48;1.012,30;0;37;1776
28/06/2021;46912;42;134,4;  -  ;5;210
28/06/2021;17826;32;368,6;0;18;576
29/06/2021;40801;38;349,6;0,1;20;760
30/06/2021;55938;53;1.090,70;0,1;42;2226
30/06/2021;55526;39;358,8;0;23;897
30/06/2021;4096;23;256;0;21;483
30/06/2021;37313;23;546,5;  -  ;44;1012
30/06/2021;55938;52;580,3;0,1;18;936
30/06/2021;23297;15;193,8;0,1;34;510
30/06/2021;23297;40;208;0,1;20;800
30/06/2021;37313;26;123,8;0,1;17;442
30/06/2021;4103;46;88,3;0,1;3;138
01/07/2021;21509;48;193,4;0;13;624
01/07/2021;29761;30;302,1;0;19;570
01/07/2021;50914;46;788,9;0;49;2254
01/07/2021;29761;23;357,4;0;42;966
01/07/2021;29761;29;723,8;0,1;48;1392
01/07/2021;43555;50;612;  -  ;34;1700
03/07/2021;46726;41;217,3;0;10;410
03/07/2021;46726;29;386,9;0;46;1334
03/07/2021;51747;25;21,8;0;3;75
04/07/2021;4741;38;957,6;0,1;40;1520
05/07/2021;41120;30;315;0,1;35;1050
05/07/2021;41120;38;222,3;0;13;494
05/07/2021;32835;13;103,4;0,1;15;195
05/07/2021;30436;16;244,8;0,1;30;480
06/07/2021;13923;23;520,3;0;39;897
06/07/2021;13923;58;532,4;0;27;1566
06/07/2021;13923;25;379,8;  -  ;49;1225
06/07/2021;13923;35;548,8;0,1;28;980
06/07/2021;48577;27;103,7;0;6;162
07/07/2021;58368;43;129;0,1;5;215
07/07/2021;2209;20;264,6;  -  ;27;540
07/07/2021;25569;32;457,9;0,1;27;864
07/07/2021;24450;42;1.041,20;0;37;1554
07/07/2021;24450;51;97,9;0;4;204
07/07/2021;2209;40;14;0;1;40
07/07/2021;44486;15;183,6;0,1;36;540
07/07/2021;28165;42;41,2;0,1;2;84
07/07/2021;2209;33;499;0,1;42;1386
07/07/2021;58368;15;19,2;  -  ;4;60
07/07/2021;52706;34;474;0;34;1156
07/07/2021;24450;22;451;0,1;41;902
07/07/2021;2209;22;91,5;0,1;13;286
07/07/2021;58368;37;938;0;39;1443
08/07/2021;45767;41;944,2;0,1;49;2009
08/07/2021;17797;41;184,5;  -  ;10;410
08/07/2021;34822;23;280,4;0;23;529
08/07/2021;17797;18;141,1;0;16;288
08/07/2021;53600;11;37;0;8;88
08/07/2021;30403;23;320,2;0,1;24;552
08/07/2021;30403;45;738;0,1;41;1845
09/07/2021;36833;43;301;  -  ;25;1075
09/07/2021;1793;24;492,5;0;36;864
09/07/2021;28228;13;21,5;  -  ;5;65
09/07/2021;14016;21;56,7;0,1;9;189
09/07/2021;29985;48;549,1;0;22;1056
09/07/2021;29985;33;40,3;0,1;2;66
10/07/2021;21925;8;13,9;0;3;24
10/07/2021;50758;27;266,2;0;17;459
10/07/2021;549;12;59,3;0;13;156
10/07/2021;17735;8;208,8;0;45;360
10/07/2021;549;28;74,2;0,1;5;140
10/07/2021;549;30;270;0,1;30;900
10/07/2021;17735;43;638,1;0,1;28;1204
11/07/2021;5858;37;461,8;0;48;1776
11/07/2021;41927;25;598;0;46;1150
11/07/2021;53378;51;649,7;0;49;2499
11/07/2021;14215;23;384,6;0,1;44;1012
11/07/2021;53378;38;707,6;0,1;38;1444
11/07/2021;5858;27;469,8;  -  ;29;783
11/07/2021;53378;32;448;0,1;50;1600
12/07/2021;53223;65;37,7;0,1;2;130
12/07/2021;14980;41;686,3;0;27;1107
12/07/2021;52325;49;304,3;0,1;23;1127
13/07/2021;55683;20;310;0;50;1000
13/07/2021;16103;43;463,5;0,1;22;946
13/07/2021;55683;25;230;0;23;575
13/07/2021;16103;33;634,3;  -  ;31;1023
14/07/2021;46979;20;291,2;0,1;26;520
14/07/2021;30208;38;891,5;0,1;46;1748
14/07/2021;24613;19;194,6;  -  ;16;304
14/07/2021;24613;50;612;0;36;1800
14/07/2021;30786;49;417;0;23;1127
14/07/2021;33666;14;145,2;0;17;238
14/07/2021;9892;36;882;0;50;1800
14/07/2021;46979;21;195,3;0,1;30;630
14/07/2021;30786;26;29,1;0,1;4;104
14/07/2021;59558;30;652,8;  -  ;34;1020
14/07/2021;24613;31;423,2;0;39;1209
15/07/2021;24039;20;66;0,1;5;100
15/07/2021;42374;38;415;0,1;21;798
15/07/2021;45734;47;1.104,50;0;47;2209
15/07/2021;38532;25;297;0,1;44;1100
15/07/2021;42374;21;503,4;  -  ;47;987
15/07/2021;42374;38;225,7;  -  ;11;418
16/07/2021;53635;35;577,5;0,1;33;1155
16/07/2021;43907;47;1.046,20;  -  ;42;1974
17/07/2021;14727;25;478,5;0,1;33;825
17/07/2021;25825;54;976,9;0,1;27;1458
17/07/2021;34595;56;282,2;0,1;12;672
17/07/2021;11745;35;244;0,1;17;595
17/07/2021;25825;37;949,1;0;45;1665
17/07/2021;14727;27;904,5;0;50;1350
18/07/2021;5408;48;327,4;0;11;528
18/07/2021;49927;25;377;0;26;650
18/07/2021;49927;19;377,9;0;39;741
18/07/2021;49927;33;277,2;0,1;28;924
18/07/2021;5408;51;408;0;20;1020
19/07/2021;17634;25;70;0,1;5;125
19/07/2021;20807;34;875,2;0,1;39;1326
19/07/2021;41831;34;646;0,1;38;1292
19/07/2021;33568;57;159,6;0;10;570
19/07/2021;16098;37;1.090,80;0,1;44;1628
19/07/2021;41831;21;424,4;0;43;903
19/07/2021;17091;54;947,7;  -  ;45;2430
19/07/2021;22465;31;43,4;0;4;124
19/07/2021;11396;20;495,6;0,1;42;840
19/07/2021;20807;10;102,4;0,1;16;160
19/07/2021;6182;17;153;0;18;306
19/07/2021;33568;22;172;0;23;506
19/07/2021;40357;48;128,6;0,1;4;192
19/07/2021;6182;44;915,2;0;40;1760
19/07/2021;16098;26;370,8;0,1;31;806
20/07/2021;54023;20;405;0,1;45;900
20/07/2021;43556;36;301,3;0;31;1116
20/07/2021;29764;24;81,6;  -  ;10;240
21/07/2021;57574;21;277,2;0,1;20;420
21/07/2021;17218;15;278,4;0,1;32;480
22/07/2021;40388;19;193,8;0,1;17;323
23/07/2021;27201;45;1.356,80;0;45;2025
