ProductID,ProductName,Category,Subcategory,Supplier,UnitCost,Brand,PackSize
PRD01841,Customer-focused zero tolerance capability,Health & Beauty,Vitamins,Fox LLC,28.38,Budget Brand,Bulk
PRD01842,Reverse-engineered mobile attitude,Health & Beauty,Personal Care,"Bailey, Armstrong and Campbell",29.39,FreshMarket Own,Bulk
PRD01843,Future-proofed real-time attitude,Health & Beauty,Cosmetics,Jackson Group,9.44,FreshMarket Own,2-pack
PRD01844,Enterprise-wide grid-enabled workforce,Health & Beauty,Vitamins,"Byrd, Kramer and Arnold",34.01,Premium Brand,Single
PRD01845,Open-architected mission-critical parallelism,Health & Beauty,Vitamins,Green Ltd,34.22,Budget Brand,Single
PRD01846,Profound transitional collaboration,Health & Beauty,Vitamins,"Martinez, Gray and Moss",18.99,FreshMarket Own,6-pack
PRD01847,Business-focused uniform productivity,Health & Beauty,Personal Care,Zimmerman-Wright,1.93,Premium Brand,12-pack
PRD01848,Robust intangible strategy,Health & Beauty,Vitamins,White-Andersen,31.6,Premium Brand,Bulk
PRD01849,Persistent motivating forecast,Health & Beauty,Cosmetics,Cisneros-Meyer,0.79,FreshMarket Own,Bulk
PRD01850,Universal discrete function,Health & Beauty,Vitamins,"Hodge, Meza and Russell",16.58,Budget Brand,Bulk
PRD01851,Intuitive background productivity,Health & Beauty,Personal Care,Jones and Sons,10.96,FreshMarket Own,6-pack
PRD01852,Cross-group composite orchestration,Health & Beauty,Vitamins,Miller LLC,40.01,Budget Brand,Single
PRD01853,Reactive modular workforce,Health & Beauty,Cosmetics,Hayden Group,47.62,Premium Brand,Single
PRD01854,Synergistic multimedia superstructure,Health & Beauty,Vitamins,Castillo PLC,13.13,FreshMarket Own,12-pack
PRD01855,Synergized systematic monitoring,Health & Beauty,Personal Care,"Martinez, Smith and Lee",1.52,FreshMarket Own,2-pack
PRD01856,User-friendly 24hour structure,Health & Beauty,Vitamins,Park-Brady,39.08,Premium Brand,2-pack
PRD01857,Fully-configurable user-facing protocol,Health & Beauty,Personal Care,"Sutton, Williams and West",15.28,Premium Brand,6-pack
PRD01858,Down-sized systematic task-force,Health & Beauty,Cosmetics,"Mckee, Thompson and Richardson",30.37,Premium Brand,Single
PRD01859,Devolved multimedia help-desk,Health & Beauty,Vitamins,Henderson Group,25.88,Premium Brand,12-pack
PRD01860,Down-sized holistic budgetary management,Health & Beauty,Vitamins,Sloan-Wright,24.08,Budget Brand,Bulk
PRD01861,Quality-focused zero administration capability,Health & Beauty,Vitamins,Evans-Carter,4.97,Premium Brand,6-pack
PRD01862,Extended 24hour support,Health & Beauty,Cosmetics,"Carroll, Robinson and Torres",9.72,Budget Brand,12-pack
PRD01863,Stand-alone multimedia alliance,Health & Beauty,Personal Care,Stafford-Charles,2.5,Premium Brand,12-pack
PRD01864,Centralized heuristic ability,Health & Beauty,Cosmetics,"Stevens, Evans and Rodriguez",11.6,Budget Brand,2-pack
PRD01865,Monitored uniform contingency,Health & Beauty,Vitamins,Gomez-Garcia,26.6,Budget Brand,Bulk
PRD01866,Pre-emptive dedicated artificial intelligence,Health & Beauty,Personal Care,"Robertson, Hernandez and Martinez",14.89,Premium Brand,Single
PRD01867,Pre-emptive 24hour collaboration,Health & Beauty,Vitamins,"Wright, Ruiz and Brooks",15.37,FreshMarket Own,6-pack
PRD01868,Multi-lateral interactive contingency,Health & Beauty,Personal Care,"Cain, Rodriguez and Gonzales",26.39,Premium Brand,Bulk
PRD01869,Organic cohesive challenge,Health & Beauty,Personal Care,Burgess-Smith,27.77,FreshMarket Own,Bulk
PRD01870,Triple-buffered dedicated budgetary management,Health & Beauty,Personal Care,Mitchell and Sons,25.78,Premium Brand,Single
PRD01871,Object-based intangible synergy,Health & Beauty,Vitamins,Santana-Martin,33.21,Budget Brand,6-pack
PRD01872,Exclusive mission-critical secured line,Health & Beauty,Vitamins,Wilson-Burns,13.12,FreshMarket Own,Bulk
PRD01873,Proactive systemic structure,Health & Beauty,Personal Care,Nguyen Group,6.14,Budget Brand,12-pack
PRD01874,Profit-focused uniform support,Health & Beauty,Personal Care,Anderson-Rosario,39.42,Premium Brand,Single
PRD01875,Ameliorated clear-thinking collaboration,Health & Beauty,Personal Care,Porter-Saunders,21.1,Budget Brand,6-pack
PRD01876,Front-line actuating service-desk,Health & Beauty,Vitamins,Jordan-Harper,29.57,Premium Brand,12-pack
PRD01877,Advanced intermediate matrices,Health & Beauty,Cosmetics,Campbell-Miller,40.49,Premium Brand,2-pack
PRD01878,Optimized dynamic process improvement,Health & Beauty,Personal Care,Daniel and Sons,9.66,Budget Brand,Bulk
PRD01879,Fully-configurable even-keeled throughput,Health & Beauty,Vitamins,Lin Ltd,43.64,FreshMarket Own,12-pack
PRD01880,Fully-configurable static interface,Health & Beauty,Cosmetics,Wells Inc,1.39,Premium Brand,Single
PRD01881,Total upward-trending middleware,Health & Beauty,Personal Care,"White, Riddle and Garza",9.0,Premium Brand,12-pack
PRD01882,Sharable coherent emulation,Health & Beauty,Cosmetics,Anderson Inc,20.55,Budget Brand,Bulk
PRD01883,Grass-roots content-based circuit,Health & Beauty,Cosmetics,Smith-Gonzalez,24.59,Budget Brand,Bulk
PRD01884,Business-focused homogeneous installation,Health & Beauty,Vitamins,"Torres, Schultz and Hall",34.69,Budget Brand,12-pack
PRD01885,Mandatory interactive matrices,Health & Beauty,Vitamins,Hicks Ltd,4.84,FreshMarket Own,Single
PRD01886,Business-focused exuding budgetary management,Health & Beauty,Personal Care,Cox-Hahn,6.04,FreshMarket Own,2-pack
PRD01887,Universal intangible encryption,Health & Beauty,Personal Care,Jacobson-White,10.86,Budget Brand,2-pack
PRD01888,Adaptive actuating protocol,Health & Beauty,Cosmetics,"Morris, Mitchell and Ramirez",12.47,Budget Brand,Bulk
PRD01889,Robust bandwidth-monitored Internet solution,Health & Beauty,Personal Care,King Group,4.76,Premium Brand,2-pack
PRD01890,Multi-lateral full-range framework,Health & Beauty,Vitamins,Davis Inc,21.38,FreshMarket Own,2-pack
PRD01891,Synergized neutral throughput,Health & Beauty,Personal Care,Rivera Ltd,37.07,Premium Brand,12-pack
PRD01892,Multi-lateral value-added time-frame,Health & Beauty,Vitamins,"Rice, Watson and Santos",1.47,Premium Brand,Bulk
PRD01893,Expanded optimal info-mediaries,Health & Beauty,Personal Care,Eaton and Sons,10.47,Budget Brand,12-pack
PRD01894,Self-enabling value-added portal,Health & Beauty,Personal Care,Williams Ltd,17.03,FreshMarket Own,12-pack
PRD01895,Ergonomic content-based strategy,Health & Beauty,Vitamins,Schaefer-Jones,42.51,Budget Brand,Bulk
PRD01896,Quality-focused regional Graphical User Interface,Health & Beauty,Cosmetics,Swanson-Mayo,36.69,Premium Brand,Single
PRD01897,Exclusive national success,Health & Beauty,Vitamins,Williams and Sons,20.28,Budget Brand,Bulk
PRD01898,Operative neutral structure,Health & Beauty,Cosmetics,Snow-Malone,30.77,Budget Brand,12-pack
PRD01899,Realigned grid-enabled hierarchy,Health & Beauty,Personal Care,Soto-Wilson,35.86,Budget Brand,Single
PRD01900,Optional asymmetric matrices,Health & Beauty,Vitamins,Mills-Farley,29.03,Budget Brand,Single
PRD01901,Ameliorated composite policy,Health & Beauty,Vitamins,Horton-Anderson,44.7,Premium Brand,12-pack
PRD01902,Balanced non-volatile approach,Health & Beauty,Personal Care,"Lee, Olsen and Simpson",24.99,Budget Brand,6-pack
PRD01903,Public-key multimedia archive,Health & Beauty,Vitamins,Kim PLC,35.03,FreshMarket Own,2-pack
PRD01904,Networked next generation time-frame,Health & Beauty,Vitamins,Morales-Nelson,36.45,Premium Brand,6-pack
PRD01905,Enterprise-wide 24hour complexity,Health & Beauty,Vitamins,"Robinson, Horton and Suarez",11.99,FreshMarket Own,Bulk
PRD01906,Profound logistical middleware,Health & Beauty,Cosmetics,"Le, Green and Phelps",17.29,Budget Brand,12-pack
PRD01907,Implemented tertiary flexibility,Health & Beauty,Personal Care,"Wilson, Walker and Ferguson",44.22,Budget Brand,12-pack
PRD01908,Implemented 6thgeneration productivity,Health & Beauty,Vitamins,Mcmahon LLC,41.74,Budget Brand,6-pack
PRD01909,Devolved encompassing utilization,Health & Beauty,Vitamins,Day and Sons,40.09,FreshMarket Own,Bulk
PRD01910,Expanded national budgetary management,Health & Beauty,Personal Care,Wong Ltd,14.48,Budget Brand,Single
PRD01911,Robust holistic Graphic Interface,Health & Beauty,Cosmetics,Potts PLC,24.4,FreshMarket Own,2-pack
PRD01912,Fundamental uniform challenge,Health & Beauty,Personal Care,Villanueva-Phillips,30.48,FreshMarket Own,12-pack
PRD01913,Centralized responsive access,Health & Beauty,Vitamins,Robinson-Sanford,15.53,FreshMarket Own,Bulk
PRD01914,Enhanced eco-centric adapter,Health & Beauty,Personal Care,"Sandoval, Parrish and Crosby",49.96,Premium Brand,6-pack
PRD01915,Reduced bi-directional success,Health & Beauty,Vitamins,"Watts, Bautista and Scott",34.01,FreshMarket Own,Bulk
PRD01916,Self-enabling scalable portal,Health & Beauty,Personal Care,"Harris, Ramos and Nguyen",40.44,Premium Brand,12-pack
PRD01917,Expanded optimal product,Health & Beauty,Personal Care,Moore-Hall,31.07,FreshMarket Own,Bulk
PRD01918,Up-sized intermediate hub,Health & Beauty,Personal Care,Barrera Inc,24.58,Premium Brand,6-pack
PRD01919,Proactive contextually-based knowledgebase,Health & Beauty,Personal Care,Ochoa and Sons,38.62,Budget Brand,6-pack
PRD01920,Ergonomic non-volatile matrix,Health & Beauty,Personal Care,"White, Campbell and Collins",42.74,Budget Brand,Bulk
PRD01921,Enhanced hybrid software,Health & Beauty,Cosmetics,"Lopez, Thomas and Simmons",5.66,FreshMarket Own,12-pack
PRD01922,Persevering secondary initiative,Health & Beauty,Vitamins,Ramsey and Sons,48.15,FreshMarket Own,Single
PRD01923,Upgradable web-enabled workforce,Health & Beauty,Cosmetics,Morrison Group,30.68,FreshMarket Own,Bulk
PRD01924,Networked 3rdgeneration budgetary management,Health & Beauty,Personal Care,Hines Ltd,25.61,FreshMarket Own,Single
PRD01925,Balanced clear-thinking encryption,Health & Beauty,Personal Care,Adams Ltd,45.59,FreshMarket Own,6-pack
PRD01926,Right-sized 24/7 utilization,Health & Beauty,Cosmetics,Rosario Inc,22.36,Budget Brand,12-pack
PRD01927,Quality-focused user-facing Graphical User Interfa,Health & Beauty,Cosmetics,"Miller, Taylor and Malone",43.59,FreshMarket Own,6-pack
PRD01928,Organic cohesive function,Health & Beauty,Vitamins,Mendoza-Sanchez,41.05,FreshMarket Own,2-pack
PRD01929,Quality-focused system-worthy flexibility,Health & Beauty,Vitamins,"Stephens, Smith and Williams",48.5,FreshMarket Own,2-pack
PRD01930,Quality-focused explicit benchmark,Health & Beauty,Vitamins,"Tanner, Perry and Smith",17.4,Budget Brand,2-pack
PRD01931,Face-to-face 4thgeneration emulation,Health & Beauty,Personal Care,Cruz-Gomez,13.67,Budget Brand,12-pack
PRD01932,Horizontal directional software,Health & Beauty,Vitamins,Mcdaniel-Espinoza,31.66,FreshMarket Own,2-pack
PRD01933,Customizable mobile concept,Health & Beauty,Cosmetics,Walker LLC,21.38,FreshMarket Own,2-pack
PRD01934,Multi-channeled asynchronous pricing structure,Health & Beauty,Vitamins,Wilson-Mclean,20.96,Premium Brand,12-pack
PRD01935,Configurable 6thgeneration portal,Health & Beauty,Cosmetics,Thompson PLC,39.83,Premium Brand,Single
PRD01936,Managed radical contingency,Health & Beauty,Vitamins,"Coleman, Barry and Mcdaniel",7.71,FreshMarket Own,Bulk
PRD01937,Secured executive hardware,Health & Beauty,Personal Care,Nelson Group,4.7,Premium Brand,12-pack
PRD01938,Switchable holistic firmware,Health & Beauty,Personal Care,"Lindsey, Mccormick and Hensley",21.99,Premium Brand,Single
PRD01939,Distributed zero-defect projection,Health & Beauty,Cosmetics,Flores Group,46.16,FreshMarket Own,Bulk
PRD01940,Organized uniform utilization,Health & Beauty,Personal Care,Briggs-Wilson,48.9,Budget Brand,Bulk
PRD01941,Optimized upward-trending focus group,Health & Beauty,Vitamins,Davis and Sons,21.26,Budget Brand,Bulk
PRD01942,Enterprise-wide zero administration info-mediaries,Health & Beauty,Vitamins,Flores-Coleman,36.22,Premium Brand,6-pack
PRD01943,Team-oriented incremental portal,Health & Beauty,Personal Care,"Cook, Pham and Valdez",41.44,Budget Brand,Bulk
PRD01944,Fully-configurable human-resource instruction set,Health & Beauty,Personal Care,"Crawford, Ferguson and Patel",35.16,Premium Brand,2-pack
PRD01945,Focused human-resource artificial intelligence,Health & Beauty,Cosmetics,"Espinoza, Rose and Frank",31.41,Budget Brand,12-pack
PRD01946,User-friendly directional standardization,Health & Beauty,Cosmetics,Young Inc,17.59,Budget Brand,12-pack
PRD01947,Expanded 3rdgeneration hierarchy,Health & Beauty,Personal Care,"Wells, Anderson and Rodriguez",44.11,FreshMarket Own,Single
PRD01948,Monitored high-level time-frame,Health & Beauty,Cosmetics,Phillips and Sons,17.06,Budget Brand,2-pack
PRD01949,Reactive intangible encryption,Health & Beauty,Cosmetics,Carey Inc,49.6,Premium Brand,2-pack
PRD01950,User-friendly client-driven capability,Health & Beauty,Personal Care,"Padilla, Bennett and Johnson",25.83,Premium Brand,Bulk
PRD01951,Optimized holistic application,Health & Beauty,Vitamins,"Rodriguez, Perkins and Woods",37.97,FreshMarket Own,Single
PRD01952,Right-sized cohesive algorithm,Health & Beauty,Personal Care,Diaz Inc,44.57,Budget Brand,Bulk
PRD01953,Fully-configurable asynchronous access,Health & Beauty,Vitamins,"Guerra, Butler and Cannon",12.45,Premium Brand,12-pack
PRD01954,Phased value-added challenge,Health & Beauty,Cosmetics,"Rose, Rush and Harrison",5.97,FreshMarket Own,6-pack
PRD01955,Up-sized global intranet,Health & Beauty,Vitamins,"Dominguez, Mitchell and Moore",31.54,Premium Brand,Single
PRD01956,Stand-alone 5thgeneration portal,Health & Beauty,Personal Care,Gordon Inc,37.95,FreshMarket Own,12-pack
PRD01957,Object-based interactive software,Health & Beauty,Vitamins,Spencer-Gallegos,28.84,FreshMarket Own,12-pack
PRD01958,Re-engineered motivating function,Health & Beauty,Vitamins,"Perez, Huynh and Nelson",49.16,Budget Brand,Bulk
PRD01959,Cross-group multi-state implementation,Health & Beauty,Cosmetics,Paul Group,35.88,Budget Brand,Bulk
PRD01960,Secured analyzing definition,Health & Beauty,Cosmetics,White-Reese,12.07,Premium Brand,6-pack
PRD01961,Realigned real-time archive,Health & Beauty,Cosmetics,"Mcdonald, Edwards and May",39.35,Budget Brand,Bulk
PRD01962,Multi-tiered composite application,Health & Beauty,Cosmetics,Lucas-Lee,7.43,Premium Brand,Bulk
PRD01963,Customer-focused bi-directional archive,Health & Beauty,Cosmetics,Morrison-Bradford,12.76,Premium Brand,Bulk
PRD01964,Assimilated disintermediate forecast,Health & Beauty,Cosmetics,Weaver Inc,10.03,Premium Brand,12-pack
PRD01965,Extended radical access,Health & Beauty,Personal Care,Lopez-Harris,7.75,Premium Brand,12-pack
PRD01966,Automated disintermediate flexibility,Health & Beauty,Personal Care,Davila PLC,5.07,Premium Brand,2-pack
PRD01967,Balanced non-volatile utilization,Health & Beauty,Vitamins,Williams-Edwards,11.13,FreshMarket Own,6-pack
PRD01968,Integrated 24/7 help-desk,Health & Beauty,Cosmetics,Benjamin-Porter,26.55,Budget Brand,Bulk
PRD01969,Intuitive web-enabled infrastructure,Health & Beauty,Cosmetics,"Kelly, Anderson and Leonard",39.05,Premium Brand,Bulk
PRD01970,Managed incremental support,Health & Beauty,Vitamins,"Garcia, Aguirre and Hernandez",32.0,Premium Brand,12-pack
PRD01971,Reverse-engineered homogeneous matrices,Health & Beauty,Cosmetics,"Melton, Johnson and Martin",48.68,FreshMarket Own,2-pack
PRD01972,Synergized maximized artificial intelligence,Health & Beauty,Cosmetics,"Davis, Higgins and Wilkerson",6.79,Budget Brand,12-pack
PRD01973,Synergized solution-oriented circuit,Health & Beauty,Personal Care,"Martin, Stuart and Black",48.42,Budget Brand,Bulk
PRD01974,Upgradable real-time projection,Health & Beauty,Personal Care,"Conrad, Peterson and Floyd",34.88,Premium Brand,12-pack
PRD01975,Mandatory explicit hierarchy,Health & Beauty,Personal Care,"Chase, Jordan and Macdonald",37.45,Budget Brand,6-pack
PRD01976,Vision-oriented systemic info-mediaries,Health & Beauty,Personal Care,Clark PLC,30.28,Premium Brand,Single
PRD01977,Robust asynchronous collaboration,Health & Beauty,Personal Care,"Burton, Jimenez and Ballard",18.79,Premium Brand,Single
PRD01978,Digitized zero administration function,Health & Beauty,Cosmetics,"Dillon, Salinas and Jacobson",8.09,Premium Brand,6-pack
PRD01979,Proactive bandwidth-monitored knowledgebase,Health & Beauty,Vitamins,Jackson-Phillips,15.51,Premium Brand,Single
PRD01980,Cloned even-keeled orchestration,Health & Beauty,Personal Care,Gomez-Jones,7.54,Budget Brand,12-pack
PRD01981,Triple-buffered zero administration knowledgebase,Health & Beauty,Personal Care,Andersen-Good,46.87,Premium Brand,6-pack
PRD01982,Virtual leadingedge projection,Health & Beauty,Personal Care,Case PLC,9.56,Budget Brand,12-pack
PRD01983,Pre-emptive 6thgeneration hierarchy,Health & Beauty,Personal Care,Morales-Vincent,6.56,Premium Brand,Single
PRD01984,Synergized clear-thinking intranet,Health & Beauty,Personal Care,Hunt-Weber,21.17,Budget Brand,6-pack
PRD01985,Intuitive holistic artificial intelligence,Health & Beauty,Cosmetics,"Gutierrez, Cole and Rich",22.89,Premium Brand,12-pack
PRD01986,Synergized 6thgeneration process improvement,Health & Beauty,Vitamins,"Brown, Gibbs and Lyons",41.81,Budget Brand,2-pack
PRD01987,Realigned 24/7 collaboration,Health & Beauty,Personal Care,Roberts and Sons,25.49,Premium Brand,12-pack
PRD01988,Re-contextualized impactful archive,Health & Beauty,Cosmetics,Price Group,22.73,Budget Brand,6-pack
PRD01989,Synchronized background hardware,Health & Beauty,Personal Care,Mcdonald-Nichols,40.09,Budget Brand,Bulk
PRD01990,Persistent bi-directional artificial intelligence,Health & Beauty,Vitamins,Dennis Group,19.67,Premium Brand,6-pack
PRD01991,Visionary intermediate customer loyalty,Health & Beauty,Cosmetics,Murphy-Stewart,2.77,Budget Brand,12-pack
PRD01992,Robust mobile data-warehouse,Health & Beauty,Cosmetics,"Figueroa, Wilson and Gibson",14.23,FreshMarket Own,2-pack
PRD01993,Quality-focused coherent leverage,Health & Beauty,Cosmetics,Bowman LLC,1.73,Budget Brand,6-pack
PRD01994,Re-contextualized 5thgeneration policy,Health & Beauty,Cosmetics,Brown-Stokes,32.44,Budget Brand,Bulk
PRD01995,Optional methodical data-warehouse,Health & Beauty,Personal Care,Lewis Inc,10.03,Budget Brand,Bulk
PRD01996,Virtual systemic interface,Health & Beauty,Cosmetics,King-Thompson,38.0,Budget Brand,Bulk
