sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO74416,CA-1098,12040,20140106,20140113,20140118,9,1,9
SO74417,TT-M928,12690,20140106,20140113,20140118,5,1,5
SO74417,TI-M267,12690,20140106,20140113,20140118,25,1,25
SO74417,PK-7098,12690,20140106,20140113,20140118,2,1,2
SO74418,TI-R092,25028,20140106,20140113,20140118,21,1,21
SO74418,PK-7098,25028,20140106,20140113,20140118,2,1,2
SO74419,BC-M005,28960,20140106,20140113,20140118,10,1,10
SO74419,WB-H098,28960,20140106,20140113,20140118,5,1,5
SO74419,HL-U509-B,28960,20140106,20140113,20140118,35,1,35
SO74420,HL-U509-R,13157,20140106,20140113,20140118,35,1,35
SO74421,BC-R205,19953,20140106,20140113,20140118,9,1,9
SO74421,WB-H098,19953,20140106,20140113,20140118,5,1,5
SO74421,SO-R809-M,19953,20140106,20140113,20140118,9,1,9
SO74422,TT-R982,11236,20140106,20140113,20140118,4,1,4
SO74422,HL-U509,11236,20140106,20140113,20140118,35,1,35
SO74423,TI-R628,29244,20140106,20140113,20140118,25,1,25
SO74423,TT-R982,29244,20140106,20140113,20140118,4,1,4
SO74423,PK-7098,29244,20140106,20140113,20140118,2,1,2
SO74424,TI-R092,11659,20140106,20140113,20140118,21,1,21
SO74425,TI-M267,11223,20140106,20140113,20140118,25,1,25
SO74425,GL-H102-M,11223,20140106,20140113,20140118,24,1,24
SO74426,TI-R092,27911,20140106,20140113,20140118,21,1,21
SO74426,TT-R982,27911,20140106,20140113,20140118,4,1,4
SO74427,TI-R982,16370,20140106,20140113,20140118,33,1,33
SO74428,TI-R982,24443,20140106,20140113,20140118,33,1,33
SO74428,PK-7098,24443,20140106,20140113,20140118,2,1,2
SO74429,TT-M928,23093,20140106,20140113,20140118,5,1,5
SO74429,TI-M602,23093,20140106,20140113,20140118,30,1,30
SO74429,HL-U509-B,23093,20140106,20140113,20140118,35,1,35
SO74430,BC-M005,21734,20140106,20140113,20140118,10,1,10
SO74430,WB-H098,21734,20140106,20140113,20140118,5,1,5
SO74431,BC-M005,13267,20140106,20140113,20140118,10,1,10
SO74431,WB-H098,13267,20140106,20140113,20140118,5,1,5
SO74432,BC-M005,13944,20140106,20140113,20140118,10,1,10
SO74433,TT-M928,23363,20140106,20140113,20140118,5,1,5
SO74434,FE-6654,14361,20140106,20140113,20140118,22,1,22
SO74434,HL-U509,14361,20140106,20140113,20140118,35,1,35
SO74434,LJ-0192-S,14361,20140106,20140113,20140118,50,1,50
SO74435,TT-M928,16576,20140106,20140113,20140118,5,1,5
SO74435,TI-M823,16576,20140106,20140113,20140118,35,1,35
SO74435,HL-U509-B,16576,20140106,20140113,20140118,35,1,35
SO74435,LJ-0192-M,16576,20140106,20140113,20140118,50,1,50
SO74435,GL-H102-S,16576,20140106,20140113,20140118,24,1,24
SO74436,TI-T723,27315,20140106,20140113,20140118,29,1,29
SO74436,TT-T092,27315,20140106,20140113,20140118,5,1,5
SO74436,HL-U509-B,27315,20140106,20140113,20140118,35,1,35
SO74437,TT-T092,14999,20140106,20140113,20140118,5,1,5
SO74437,PK-7098,14999,20140106,20140113,20140118,2,1,2
SO74437,CL-9009,14999,20140106,20140113,20140118,8,1,8
SO74438,TT-T092,28897,20140106,20140113,20140118,5,1,5
SO74438,HL-U509,28897,20140106,20140113,20140118,35,1,35
SO74439,FE-6654,12792,20140106,20140113,20140118,22,1,22
SO74439,HY-1023-70,12792,20140106,20140113,20140118,55,1,55
SO74440,FE-6654,12911,20140106,20140113,20140118,22,1,22
SO74440,SO-R809-L,12911,20140106,20140113,20140118,9,1,9
SO74441,HL-U509-B,11552,20140106,20140113,20140118,35,1,35
SO74442,TI-R092,25027,20140107,20140114,20140119,21,1,21
SO74442,TT-R982,25027,20140107,20140114,20140119,4,1,4
SO74442,HL-U509-B,25027,20140107,20140114,20140119,35,1,35
SO74443,WB-H098,16488,20140107,20140114,20140119,5,1,5
SO74443,BC-R205,16488,20140107,20140114,20140119,9,1,9
SO74443,HL-U509,16488,20140107,20140114,20140119,35,1,35
SO74443,VE-C304-L,16488,20140107,20140114,20140119,64,1,64
SO74444,TT-R982,27989,20140107,20140114,20140119,4,1,4
SO74445,TT-R982,27507,20140107,20140114,20140119,4,1,4
SO74445,TI-R092,27507,20140107,20140114,20140119,21,1,21
SO74445,PK-7098,27507,20140107,20140114,20140119,2,1,2
SO74446,TI-M267,11262,20140107,20140114,20140119,25,1,25
SO74446,PK-7098,11262,20140107,20140114,20140119,2,1,2
SO74447,TI-R092,11277,20140107,20140114,20140119,21,1,21
SO74447,TT-R982,11277,20140107,20140114,20140119,4,1,4
SO74448,TI-M267,26103,20140107,20140114,20140119,25,1,25
SO74448,TT-M928,26103,20140107,20140114,20140119,5,1,5
SO74448,PK-7098,26103,20140107,20140114,20140119,2,1,2
SO74449,TI-M602,23461,20140107,20140114,20140119,30,1,30
SO74449,TT-M928,23461,20140107,20140114,20140119,5,1,5
SO74450,TI-R982,15868,20140107,20140114,20140119,33,1,33
SO74450,TT-R982,15868,20140107,20140114,20140119,4,1,4
SO74450,GL-H102-S,15868,20140107,20140114,20140119,24,1,24
SO74451,TI-R982,14632,20140107,20140114,20140119,33,1,33
SO74451,TT-R982,14632,20140107,20140114,20140119,4,1,4
SO74451,HL-U509-R,14632,20140107,20140114,20140119,35,1,35
SO74452,TT-M928,22781,20140107,20140114,20140119,5,1,5
SO74452,TI-M602,22781,20140107,20140114,20140119,30,1,30
SO74452,PK-7098,22781,20140107,20140114,20140119,2,1,2
SO74453,WB-H098,21341,20140107,20140114,20140119,5,1,5
SO74453,BC-M005,21341,20140107,20140114,20140119,10,1,10
SO74454,SH-W890-L,19863,20140107,20140114,20140119,70,1,70
SO74455,SH-W890-L,11211,20140107,20140114,20140119,70,1,70
SO74456,TT-M928,15574,20140107,20140114,20140119,5,1,5
SO74456,PK-7098,15574,20140107,20140114,20140119,2,1,2
SO74456,RA-H123,15574,20140107,20140114,20140119,120,1,120
SO74457,FE-6654,19150,20140107,20140114,20140119,22,1,22
SO74457,SO-R809-L,19150,20140107,20140114,20140119,9,1,9
SO74458,FE-6654,16188,20140107,20140114,20140119,22,1,22
SO74458,HL-U509-B,16188,20140107,20140114,20140119,35,1,35
SO74459,TT-M928,18155,20140107,20140114,20140119,5,1,5
SO74459,TI-M823,18155,20140107,20140114,20140119,35,1,35
SO74459,FE-6654,18155,20140107,20140114,20140119,22,1,22
SO74459,GL-H102-S,18155,20140107,20140114,20140119,24,1,24
SO74460,TT-R982,12405,20140107,20140114,20140119,4,1,4
SO74460,TI-R982,12405,20140107,20140114,20140119,33,1,33
SO74461,TT-R982,23447,20140107,20140114,20140119,4,1,4
SO74461,PK-7098,23447,20140107,20140114,20140119,2,1,2
SO74462,TT-T092,22703,20140107,20140114,20140119,5,1,5
SO74462,TI-T723,22703,20140107,20140114,20140119,29,1,29
SO74462,HL-U509-B,22703,20140107,20140114,20140119,35,1,35
SO74463,TI-T723,11566,20140107,20140114,20140119,29,1,29
SO74463,TT-T092,11566,20140107,20140114,20140119,5,1,5
SO74463,PK-7098,11566,20140107,20140114,20140119,2,1,2
SO74464,TI-M823,11186,20140107,20140114,20140119,35,1,35
SO74464,PK-7098,11186,20140107,20140114,20140119,2,1,2
SO74465,TT-M928,11733,20140107,20140114,20140119,5,1,5
SO74465,TI-M823,11733,20140107,20140114,20140119,35,1,35
SO74465,RA-H123,11733,20140107,20140114,20140119,120,1,120
SO74466,FE-6654,15856,20140107,20140114,20140119,22,1,22
SO74466,WB-H098,15856,20140107,20140114,20140119,5,1,5
SO74466,BC-M005,15856,20140107,20140114,20140119,10,1,10
SO74467,FE-6654,17338,20140107,20140114,20140119,22,1,22
SO74467,WB-H098,17338,20140107,20140114,20140119,5,1,5
SO74467,BC-M005,17338,20140107,20140114,20140119,10,1,10
SO74467,CL-9009,17338,20140107,20140114,20140119,8,1,8
SO74468,FE-6654,17126,20140107,20140114,20140119,22,1,22
SO74468,HL-U509-B,17126,20140107,20140114,20140119,35,1,35
SO74469,TI-M823,13072,20140107,20140114,20140119,35,1,35
SO74470,RA-H123,13172,20140108,20140115,20140120,120,1,120
SO74471,CL-9009,12149,20140108,20140115,20140120,8,1,8
SO74472,TI-M267,14228,20140108,20140115,20140120,25,1,25
SO74473,TI-M602,17068,20140108,20140115,20140120,30,1,30
SO74473,SO-R809-M,17068,20140108,20140115,20140120,9,1,9
SO74474,HL-U509-R,15607,20140108,20140115,20140120,35,1,35
SO74474,GL-H102-M,15607,20140108,20140115,20140120,24,1,24
SO74475,TT-R982,13624,20140108,20140115,20140120,4,1,4
SO74476,TI-T723,19603,20140108,20140115,20140120,29,1,29
SO74476,TT-T092,19603,20140108,20140115,20140120,5,1,5
SO74477,HL-U509-R,11730,20140108,20140115,20140120,35,1,35
SO74478,PK-7098,11639,20140108,20140115,20140120,2,1,2
SO74479,TT-R982,11085,20140108,20140115,20140120,4,1,4
SO74479,LJ-0192-S,11085,20140108,20140115,20140120,50,1,50
SO74480,TI-R628,11091,20140108,20140115,20140120,25,1,25
SO74480,TT-R982,11091,20140108,20140115,20140120,4,1,4
SO74481,TI-R982,20082,20140108,20140115,20140120,33,1,33
SO74481,TT-R982,20082,20140108,20140115,20140120,4,1,4
SO74481,HL-U509-R,20082,20140108,20140115,20140120,35,1,35
SO74481,SO-R809-M,20082,20140108,20140115,20140120,9,1,9
SO74482,TI-R982,25282,20140108,20140115,20140120,33,1,33
SO74483,TI-M267,22014,20140108,20140115,20140120,25,1,25
SO74483,TT-M928,22014,20140108,20140115,20140120,5,1,5
SO74483,PK-7098,22014,20140108,20140115,20140120,2,1,2
SO74483,CL-9009,22014,20140108,20140115,20140120,8,1,8
SO74484,TT-R982,24667,20140108,20140115,20140120,4,1,4
SO74484,TI-R982,24667,20140108,20140115,20140120,33,1,33
SO74485,TI-M602,18317,20140108,20140115,20140120,30,1,30
SO74485,SO-R809-L,18317,20140108,20140115,20140120,9,1,9
SO74486,TI-M602,24259,20140108,20140115,20140120,30,1,30
SO74487,TI-M602,13096,20140108,20140115,20140120,30,1,30
SO74488,SH-W890-L,12431,20140108,20140115,20140120,70,1,70
SO74489,WB-H098,18555,20140108,20140115,20140120,5,1,5
SO74490,TT-M928,22969,20140108,20140115,20140120,5,1,5
SO74490,HL-U509,22969,20140108,20140115,20140120,35,1,35
SO74491,TT-M928,22771,20140108,20140115,20140120,5,1,5
SO74491,FE-6654,22771,20140108,20140115,20140120,22,1,22
SO74491,LJ-0192-L,22771,20140108,20140115,20140120,50,1,50
SO74492,TT-M928,15381,20140108,20140115,20140120,5,1,5
SO74493,TT-M928,19411,20140108,20140115,20140120,5,1,5
SO74493,HL-U509-B,19411,20140108,20140115,20140120,35,1,35
SO74494,SH-W890-S,28466,20140108,20140115,20140120,70,1,70
SO74494,LJ-0192-S,28466,20140108,20140115,20140120,50,1,50
SO74495,TT-M928,16583,20140108,20140115,20140120,5,1,5
SO74495,TI-M823,16583,20140108,20140115,20140120,35,1,35
SO74495,PK-7098,16583,20140108,20140115,20140120,2,1,2
SO74496,WB-H098,22482,20140108,20140115,20140120,5,1,5
SO74496,HL-U509,22482,20140108,20140115,20140120,35,1,35
SO74497,TI-M602,20938,20140108,20140115,20140120,30,1,30
SO74497,TT-M928,20938,20140108,20140115,20140120,5,1,5
SO74497,LJ-0192-S,20938,20140108,20140115,20140120,50,1,50
SO74498,TT-R982,20919,20140108,20140115,20140120,4,1,4
SO74498,PK-7098,20919,20140108,20140115,20140120,2,1,2
SO74499,TI-T723,14196,20140108,20140115,20140120,29,1,29
SO74499,TT-T092,14196,20140108,20140115,20140120,5,1,5
SO74499,HL-U509-B,14196,20140108,20140115,20140120,35,1,35
SO74500,TT-R982,19469,20140108,20140115,20140120,4,1,4
SO74500,HL-U509,19469,20140108,20140115,20140120,35,1,35
SO74501,TT-M928,11957,20140108,20140115,20140120,5,1,5
SO74501,TI-M823,11957,20140108,20140115,20140120,35,1,35
SO74501,PK-7098,11957,20140108,20140115,20140120,2,1,2
SO74502,CA-1098,11441,20140108,20140115,20140120,9,1,9
SO74502,HL-U509-B,11441,20140108,20140115,20140120,35,1,35
SO74503,CL-9009,11923,20140109,20140116,20140121,8,1,8
SO74504,TI-M602,18719,20140109,20140116,20140121,30,1,30
SO74504,WB-H098,18719,20140109,20140116,20140121,5,1,5
SO74505,TI-M602,18326,20140109,20140116,20140121,30,1,30
SO74505,TT-M928,18326,20140109,20140116,20140121,5,1,5
SO74506,TT-M928,18466,20140109,20140116,20140121,5,1,5
SO74506,TI-M602,18466,20140109,20140116,20140121,30,1,30
SO74506,SO-R809-M,18466,20140109,20140116,20140121,9,1,9
SO74507,SJ-0194-S,17057,20140109,20140116,20140121,54,1,54
SO74508,TT-R982,11179,20140109,20140116,20140121,4,1,4
SO74508,HL-U509-B,11179,20140109,20140116,20140121,35,1,35
SO74508,GL-H102-M,11179,20140109,20140116,20140121,24,1,24
SO74509,TT-R982,14282,20140109,20140116,20140121,4,1,4
SO74509,TI-R628,14282,20140109,20140116,20140121,25,1,25
SO74510,TI-R628,29215,20140109,20140116,20140121,25,1,25
SO74510,TT-R982,29215,20140109,20140116,20140121,4,1,4
SO74510,HL-U509-B,29215,20140109,20140116,20140121,35,1,35
SO74511,TT-R982,11498,20140109,20140116,20140121,4,1,4
SO74512,TI-T723,26597,20140109,20140116,20140121,29,1,29
SO74512,TT-T092,26597,20140109,20140116,20140121,5,1,5
SO74512,HL-U509-B,26597,20140109,20140116,20140121,35,1,35
SO74513,TT-R982,16772,20140109,20140116,20140121,4,1,4
SO74513,TI-R982,16772,20140109,20140116,20140121,33,1,33
SO74513,HL-U509-B,16772,20140109,20140116,20140121,35,1,35
SO74513,LJ-0192-M,16772,20140109,20140116,20140121,50,1,50
SO74514,TI-R982,14765,20140109,20140116,20140121,33,1,33
SO74514,PK-7098,14765,20140109,20140116,20140121,2,1,2
SO74515,TI-M602,23182,20140109,20140116,20140121,30,1,30
SO74515,TT-M928,23182,20140109,20140116,20140121,5,1,5
SO74515,PK-7098,23182,20140109,20140116,20140121,2,1,2
SO74516,TI-M602,11200,20140109,20140116,20140121,30,1,30
SO74516,TT-M928,11200,20140109,20140116,20140121,5,1,5
SO74516,ST-1401,11200,20140109,20140116,20140121,159,1,159
SO74517,BC-M005,20777,20140109,20140116,20140121,10,1,10
SO74518,SH-W890-L,16902,20140109,20140116,20140121,70,1,70
SO74519,CA-1098,19711,20140109,20140116,20140121,9,1,9
SO74519,SH-W890-L,19711,20140109,20140116,20140121,70,1,70
SO74520,SH-W890-L,20126,20140109,20140116,20140121,70,1,70
SO74521,SH-W890-S,18077,20140109,20140116,20140121,70,1,70
SO74521,SO-R809-L,18077,20140109,20140116,20140121,9,1,9
SO74522,WB-H098,11824,20140109,20140116,20140121,5,1,5
SO74522,SJ-0194-S,11824,20140109,20140116,20140121,54,1,54
SO74523,TT-M928,16024,20140109,20140116,20140121,5,1,5
SO74524,TT-R982,14206,20140109,20140116,20140121,4,1,4
SO74524,TI-R982,14206,20140109,20140116,20140121,33,1,33
SO74524,RA-H123,14206,20140109,20140116,20140121,120,1,120
SO74525,TT-R982,13830,20140109,20140116,20140121,4,1,4
SO74525,TI-R982,13830,20140109,20140116,20140121,33,1,33
SO74525,ST-1401,13830,20140109,20140116,20140121,159,1,159
SO74526,TI-M602,12489,20140109,20140116,20140121,30,1,30
SO74526,TT-M928,12489,20140109,20140116,20140121,5,1,5
SO74526,HL-U509-R,12489,20140109,20140116,20140121,35,1,35
SO74527,WB-H098,21085,20140109,20140116,20140121,5,1,5
SO74527,HL-U509-B,21085,20140109,20140116,20140121,35,1,35
SO74528,WB-H098,22382,20140109,20140116,20140121,5,1,5
SO74529,TI-M823,11927,20140109,20140116,20140121,35,1,35
SO74530,TI-M823,11938,20140109,20140116,20140121,35,1,35
SO74531,FE-6654,13094,20140109,20140116,20140121,22,1,22
SO74531,HL-U509-R,13094,20140109,20140116,20140121,35,1,35
SO74532,LJ-0192-L,12288,20140109,20140116,20140121,50,1,50
SO74532,CA-1098,12288,20140109,20140116,20140121,9,1,9
SO74533,TI-M602,16698,20140110,20140117,20140122,30,1,30
SO74533,PK-7098,16698,20140110,20140117,20140122,2,1,2
SO74534,FE-6654,18711,20140110,20140117,20140122,22,1,22
SO74534,SJ-0194-M,18711,20140110,20140117,20140122,54,1,54
SO74535,SH-W890-M,27349,20140110,20140117,20140122,70,1,70
SO74535,SJ-0194-L,27349,20140110,20140117,20140122,54,1,54
SO74536,PK-7098,11500,20140110,20140117,20140122,2,1,2
SO74537,RA-H123,13014,20140110,20140117,20140122,120,1,120
SO74538,TT-R982,11065,20140110,20140117,20140122,4,1,4
SO74538,PK-7098,11065,20140110,20140117,20140122,2,1,2
SO74539,TI-T723,27057,20140110,20140117,20140122,29,1,29
SO74540,TI-M267,12430,20140110,20140117,20140122,25,1,25
SO74540,TT-M928,12430,20140110,20140117,20140122,5,1,5
SO74540,HL-U509-R,12430,20140110,20140117,20140122,35,1,35
SO74541,TI-R982,13708,20140110,20140117,20140122,33,1,33
SO74541,TT-R982,13708,20140110,20140117,20140122,4,1,4
SO74542,TI-M267,26197,20140110,20140117,20140122,25,1,25
SO74542,TT-M928,26197,20140110,20140117,20140122,5,1,5
SO74542,HL-U509,26197,20140110,20140117,20140122,35,1,35
SO74543,WB-H098,16815,20140110,20140117,20140122,5,1,5
SO74544,CA-1098,13481,20140110,20140117,20140122,9,1,9
SO74544,FE-6654,13481,20140110,20140117,20140122,22,1,22
SO74545,FE-6654,14247,20140110,20140117,20140122,22,1,22
SO74545,HL-U509-B,14247,20140110,20140117,20140122,35,1,35
SO74545,GL-H102-M,14247,20140110,20140117,20140122,24,1,24
SO74546,TI-M267,16462,20140110,20140117,20140122,25,1,25
SO74546,GL-H102-M,16462,20140110,20140117,20140122,24,1,24
SO74547,TI-R092,21080,20140110,20140117,20140122,21,1,21
SO74547,TT-R982,21080,20140110,20140117,20140122,4,1,4
SO74547,HL-U509-R,21080,20140110,20140117,20140122,35,1,35
SO74547,LJ-0192-S,21080,20140110,20140117,20140122,50,1,50
SO74548,TI-M823,11533,20140110,20140117,20140122,35,1,35
SO74549,FE-6654,13281,20140110,20140117,20140122,22,1,22
SO74550,CA-1098,12596,20140110,20140117,20140122,9,1,9
SO74551,LJ-0192-M,11585,20140110,20140117,20140122,50,1,50
SO74552,TI-R628,14678,20140111,20140118,20140123,25,1,25
SO74552,TT-R982,14678,20140111,20140118,20140123,4,1,4
SO74552,HL-U509,14678,20140111,20140118,20140123,35,1,35
SO74552,SJ-0194-S,14678,20140111,20140118,20140123,54,1,54
SO74553,TI-R092,24885,20140111,20140118,20140123,21,1,21
SO74553,PK-7098,24885,20140111,20140118,20140123,2,1,2
SO74553,CL-9009,24885,20140111,20140118,20140123,8,1,8
SO74554,WB-H098,20404,20140111,20140118,20140123,5,1,5
SO74554,RA-H123,20404,20140111,20140118,20140123,120,1,120
SO74555,TI-M602,17321,20140111,20140118,20140123,30,1,30
SO74555,TT-M928,17321,20140111,20140118,20140123,5,1,5
SO74555,VE-C304-M,17321,20140111,20140118,20140123,64,1,64
SO74555,HL-U509,17321,20140111,20140118,20140123,35,1,35
SO74556,SH-W890-L,26659,20140111,20140118,20140123,70,1,70
SO74557,BC-M005,11094,20140111,20140118,20140123,10,1,10
SO74557,WB-H098,11094,20140111,20140118,20140123,5,1,5
SO74557,SJ-0194-X,11094,20140111,20140118,20140123,54,1,54
SO74557,CA-1098,11094,20140111,20140118,20140123,9,1,9
SO74558,PK-7098,18742,20140111,20140118,20140123,2,1,2
SO74559,GL-H102-M,12357,20140111,20140118,20140123,24,1,24
SO74560,HL-U509,11729,20140111,20140118,20140123,35,1,35
SO74561,RA-H123,11019,20140111,20140118,20140123,120,1,120
SO74562,TI-R092,27647,20140111,20140118,20140123,21,1,21
SO74563,TI-M267,11212,20140111,20140118,20140123,25,1,25
SO74563,PK-7098,11212,20140111,20140118,20140123,2,1,2
SO74564,TI-M267,25346,20140111,20140118,20140123,25,1,25
SO74564,TT-M928,25346,20140111,20140118,20140123,5,1,5
SO74564,HL-U509-R,25346,20140111,20140118,20140123,35,1,35
SO74564,LJ-0192-X,25346,20140111,20140118,20140123,50,1,50
SO74565,TI-R982,14724,20140111,20140118,20140123,33,1,33
SO74565,TT-R982,14724,20140111,20140118,20140123,4,1,4
SO74565,PK-7098,14724,20140111,20140118,20140123,2,1,2
SO74566,TI-M602,22057,20140111,20140118,20140123,30,1,30
SO74566,TT-M928,22057,20140111,20140118,20140123,5,1,5
SO74566,HL-U509-R,22057,20140111,20140118,20140123,35,1,35
SO74567,BC-M005,20510,20140111,20140118,20140123,10,1,10
SO74567,HY-1023-70,20510,20140111,20140118,20140123,55,1,55
SO74567,CL-9009,20510,20140111,20140118,20140123,8,1,8
SO74568,VE-C304-M,18359,20140111,20140118,20140123,64,1,64
SO74568,WB-H098,18359,20140111,20140118,20140123,5,1,5
SO74569,TT-M928,16008,20140111,20140118,20140123,5,1,5
SO74570,TT-M928,23290,20140111,20140118,20140123,5,1,5
SO74570,PK-7098,23290,20140111,20140118,20140123,2,1,2
SO74571,CA-1098,17356,20140111,20140118,20140123,9,1,9
SO74571,WB-H098,17356,20140111,20140118,20140123,5,1,5
SO74572,TT-M928,20499,20140111,20140118,20140123,5,1,5
SO74572,LJ-0192-S,20499,20140111,20140118,20140123,50,1,50
SO74573,TT-M928,14759,20140111,20140118,20140123,5,1,5
SO74573,PK-7098,14759,20140111,20140118,20140123,2,1,2
SO74574,SH-W890-S,14692,20140111,20140118,20140123,70,1,70
SO74575,SH-W890-S,15682,20140111,20140118,20140123,70,1,70
SO74576,WB-H098,19303,20140111,20140118,20140123,5,1,5
SO74576,HL-U509-B,19303,20140111,20140118,20140123,35,1,35
SO74577,TI-R092,19347,20140111,20140118,20140123,21,1,21
SO74577,TT-R982,19347,20140111,20140118,20140123,4,1,4
SO74577,PK-7098,19347,20140111,20140118,20140123,2,1,2
SO74578,TT-T092,25456,20140111,20140118,20140123,5,1,5
SO74579,TT-M928,11519,20140111,20140118,20140123,5,1,5
SO74579,TI-M823,11519,20140111,20140118,20140123,35,1,35
SO74580,TT-M928,11849,20140111,20140118,20140123,5,1,5
SO74580,TI-M823,11849,20140111,20140118,20140123,35,1,35
SO74580,ST-1401,11849,20140111,20140118,20140123,159,1,159
SO74581,TT-M928,11172,20140111,20140118,20140123,5,1,5
SO74581,TI-M823,11172,20140111,20140118,20140123,35,1,35
SO74581,BC-M005,11172,20140111,20140118,20140123,10,1,10
SO74581,WB-H098,11172,20140111,20140118,20140123,5,1,5
SO74581,HL-U509,11172,20140111,20140118,20140123,35,1,35
SO74582,TI-M823,11844,20140111,20140118,20140123,35,1,35
SO74582,TT-M928,11844,20140111,20140118,20140123,5,1,5
SO74582,HL-U509-B,11844,20140111,20140118,20140123,35,1,35
