state_id,state_abbr,county_state_name,county_id,county_name,latitude,longitude,consolidated_city-county,population,population_cohort,employment,employment_cohort,doe_climate_zone,cohort,consumption (MWh),expenditures in Millions,consumption (MWh/capita),expenditures in Millions,utility customers,GHG emissions mtons CO2e,consumption (TcF),expenditures in Millions,consumption (TcF/capita),expenditures in Millions,utility customers,occuped housing units,consumption (MWh),expenditures in Millions,consumption (MWh/capita),expenditures in Millions,consumption (MWh),expenditures in Millions,utility customers,consumption (TcF),expenditures in Millions,consumption (TcF/capita),expenditures in Millions,consumption (TcF),expenditures in Millions,utility customers,buildings,area (sq. ft.),consumption (gallons),consumption (gallons/capita),consumption (gallons),consumption (gallons/capita),vehicle miles traveled (miles),vehicle miles traveled (miles/capita),consumption (MWh),expenditures in Millions,consumption (MWh/capita),consumption (TcF),expenditures in Millions,consumption (TcF/capita),expenditures in Millions,establishments,consumption (MWh),expenditures in Millions
48,TX,"Jackson County, TX",48239,Jackson County,28.959802,-96.58908,,14678,4,7329,2,2,20402,"76,988","9,261",5,1,"6,608","35,413","55,175",652,4,0,"1,449","5,164","45,194","4,149",3,0,"33,370","2,800",978,"55,746",363,4,0,"50,619",349,172,,,"15,237,522","1,038","8,671,749",591,"321,489,237","21,903","308,554","16,439",21,"2,618,035","6,938",178,0,,"15,917",848
48,TX,"Jasper County, TX",48241,Jasper County,30.752932,-94.022294,,35640,6,16694,4,2,20604,"206,213","20,191",6,1,"18,584","78,772","102,503","1,213",3,0,"1,939","11,910","201,408","14,940",6,0,"109,937","9,224","2,526","138,022",894,4,0,"130,400",898,361,,,"18,377,957",516,"10,249,797",288,"386,090,007","10,833","130,109","6,932",4,"5,348,108","14,172",150,0,,"4,863",259
48,TX,"Jeff Davis County, TX",48243,Jeff Davis County,30.621957,-104.191304,,2221,1,759,1,3,30101,"10,846","1,312",5,1,"1,628","4,989","17,317",201,8,0,413,"1,013","6,835",577,3,0,"5,758",483,178, -   , -   , -   , -   , -   , -   , -   ,,,"4,614,308","2,078","3,846,613","1,732","107,125,071","48,233","1,358",72,1, -   , -   , -   , -   ,,420,22
48,TX,"Jefferson County, TX",48245,Jefferson County,29.854,-94.149331,,252993,11,206434,11,2,21111,"1,279,590","123,853",5,0,"106,081","488,795","1,785,497","21,027",7,0,"49,291","94,097","1,647,371","120,772",7,0,"1,367,836","114,763","18,014","2,176,059","14,257",9,0,"1,871,928","12,898","4,020",,,"132,304,215",523,"52,333,136",207,"2,576,309,864","10,183","2,263,866","120,617",9,"126,311,189","334,725",499,1,,"7,846",418
48,TX,"Jim Hogg County, TX",48247,Jim Hogg County,27.041212,-98.700127,,5218,2,2015,1,2,20201,"22,547","2,716",4,1,"2,362","8,613","15,301",181,3,0,505,"1,592","19,782","1,816",4,0,"14,586","1,224",460,"9,317",60,2,0,"8,803",61,30,,,"3,819,289",732,"2,209,410",423,"80,272,145","15,384","12,470",664,2,"1,907,214","5,054",366,1,,335,18
48,TX,"Jim Wells County, TX",48249,Jim Wells County,27.733516,-98.090814,,41486,7,26169,6,2,20706,"212,019","25,589",5,1,"20,450","97,524","153,914","1,822",4,0,"4,158","13,557","209,242","19,245",5,0,"116,667","9,788","4,024","170,615","1,106",4,0,"161,193","1,111",505,,,"19,547,936",471,"11,078,267",267,"419,473,847","10,111","114,518","6,101",3,"1,353,672","3,587",33,0,,"9,699",517
48,TX,"Johnson County, TX",48251,Johnson County,32.379821,-97.364959,,157544,10,73206,8,3,31008,"812,805","90,643",5,1,"67,364","373,872","615,717","7,423",4,0,"11,534","53,880","713,968","57,923",5,0,"493,313","41,390","10,645","505,934","3,375",3,0,"603,425","4,158","1,755",,,"62,909,447",399,"27,904,241",177,"1,268,248,020","8,050","543,518","28,958",3,"4,907,916","13,006",31,0,,"15,906",847
48,TX,"Jones County, TX",48253,Jones County,32.743709,-99.87443,,19944,5,4511,1,3,30501,"78,570","8,970",4,0,"7,304","36,141","109,716","1,323",6,0,"2,333","5,580","68,679","5,616",3,0,"44,226","3,711","1,646","50,278",335,3,0,"61,977",427,216,,,"9,841,259",493,"5,095,799",256,"202,407,660","10,149","117,166","6,243",6,"977,866","2,591",49,0,,"34,724","1,850"
48,TX,"Karnes County, TX",48255,Karnes County,28.908996,-97.852205,,14984,4,9237,3,2,20403,"60,867","7,303",4,0,"5,820","27,997","55,552",655,4,0,"1,538","4,288","59,206","5,440",4,0,"42,367","3,555","1,020","71,794",468,5,0,"63,993",441,179,,,"12,313,559",822,"7,250,288",484,"261,709,177","17,466","59,003","3,144",4,"2,961,022","7,847",198,1,,"7,308",389
48,TX,"Kaufman County, TX",48257,Kaufman County,32.598944,-96.288378,,111830,9,48520,7,3,30907,"592,975","66,171",5,1,"38,768","272,755","614,701","7,415",5,0,"11,631","35,739","320,150","25,954",3,0,"313,662","26,317","5,883","359,543","2,398",3,0,"443,220","3,054","1,290",,,"75,187,123",672,"36,395,043",325,"1,545,555,721","13,821","449,422","23,945",4,"2,145,388","5,685",19,0,,"12,926",689
48,TX,"Kendall County, TX",48259,Kendall County,29.943525,-98.709269,,39010,7,24690,5,3,30705,"193,967","19,810",5,1,"15,010","89,220","113,496","1,359",3,0,"1,731","13,390","126,103","12,158",3,0,"137,492","11,536","2,923","145,398",960,4,0,"163,823","1,129",513,,,"18,513,037",475,"13,633,706",349,"426,004,479","10,920","95,188","5,072",2,"590,812","1,566",15,0,,"4,173",222
48,TX,"Kenedy County, TX",48261,Kenedy County,26.890213,-97.591143,,558,1,271,1,2,20101,"2,414",282,4,1,448,"1,110","1,109",13,2,0,26,170,363,34,1,0,136,11,17, -   , -   , -   , -   , -   , -   , -   ,,,"6,450,204","11,560","4,419,542","7,920","141,151,271","252,959",428,23,1, -   , -   , -   , -   ,,52,3
48,TX,"Kent County, TX",48263,Kent County,33.18478,-100.76972,,667,1,96,1,3,30101,"4,170",466,6,1,483,"1,918","2,143",26,3,0,11,284,"4,093",332,6,0,"2,439",205,96,0,0,0,0,0,0,0,,,"1,255,916","1,883","768,207","1,152","26,647,702","39,952","13,586",724,20,"1,200,357","3,181","1,800",5,,"3,355",179
48,TX,"Kerr County, TX",48265,Kerr County,30.059953,-99.353339,,50505,7,32015,6,3,30706,"254,224","24,908",5,0,"30,024","116,937","196,671","2,372",4,0,"4,626","20,476","247,449","20,620",5,0,"230,407","19,331","5,046","219,348","1,463",4,0,"270,388","1,863",737,,,"21,729,290",430,"14,026,226",278,"472,006,177","9,346","85,119","4,535",2,"895,575","2,373",18,0,,"2,992",159
48,TX,"Kimble County, TX",48267,Kimble County,30.479472,-99.746396,,4453,1,1836,1,3,30101,"31,108","3,370",7,1,"3,444","14,309","48,015",579,11,0,509,"2,119","17,237","1,485",4,0,"16,358","1,372",604,"18,115",121,4,0,"22,330",154,79,,,"8,668,647","1,947","10,201,749","2,291","233,695,822","52,481","192,778","10,271",43,"440,051","1,166",99,0,,"1,144",61
48,TX,"King County, TX",48269,King County,33.614268,-100.245345,,274,1,0,1,3,30101,"1,047",99,4,0,170,482,"1,185",14,4,0,12,114,"1,202",94,4,0,863,72,39,703,5,3,0,866,6,6,,,"1,838,144","6,709","1,304,208","4,760","40,925,437","149,363",939,50,3, -   , -   , -   , -   ,,429,23
48,TX,"Kinney County, TX",48271,Kinney County,29.347086,-100.4177,,3578,1,611,1,2,20101,"14,750","1,710",4,0,"1,801","6,785","16,022",192,4,0,260,"1,139","10,559",976,3,0,"6,628",556,254,1,0,0,0,0,0,0,,,"5,163,745","1,443","3,120,931",872,"110,025,912","30,751","3,609",192,1, -   , -   , -   , -   ,,"1,075",57
48,TX,"Kleberg County, TX",48273,Kleberg County,27.438735,-97.66062,,31877,6,13880,4,2,20604,"158,634","19,128",5,1,"14,415","72,968","128,867","1,526",4,0,"3,991","10,777","186,640","17,149",6,1,"118,208","9,918","2,322","147,175",953,5,0,"138,850",957,341,,,"17,157,227",538,"8,276,589",260,"354,547,836","11,122","54,952","2,928",2,"2,196,228","5,820",69,0,,"5,220",278
48,TX,"Knox County, TX",48275,Knox County,33.616657,-99.747112,,3807,1,1160,1,3,30101,"15,823","1,895",4,0,"2,019","7,278","38,287",462,10,0,"1,021","1,374","16,910","1,401",4,0,"13,106","1,100",513,"15,259",102,4,0,"18,810",130,67,,,"2,936,724",771,"1,671,165",439,"60,469,926","15,884","13,881",740,4,"16,169",43,4,0,,"10,627",566
48,TX,"Lamar County, TX",48277,Lamar County,33.667263,-95.570348,,49626,7,34034,6,3,30706,"272,850","30,502",5,1,"25,871","125,505","337,437","4,070",7,0,"6,392","19,077","266,486","21,677",5,0,"221,317","18,569","4,309","234,057","1,561",5,0,"288,520","1,988",714,,,"24,263,530",489,"10,364,663",209,"477,361,842","9,619","195,769","10,430",4,"817,530","2,166",16,0,,"19,033","1,014"
48,TX,"Lamb County, TX",48279,Lamb County,34.068861,-102.348018,,13561,4,4071,1,4,40401,"54,487","5,434",4,0,"6,367","31,013","174,557","2,106",13,0,"3,696","4,817","62,824","4,419",5,0,"48,821","4,096","1,347","57,501",383,4,0,"70,881",488,205,,,"10,195,872",752,"5,162,971",381,"202,342,721","14,921","90,231","4,807",7,"61,752",164,5,0,,"71,966","3,834"
48,TX,"Lampasas County, TX",48281,Lampasas County,31.196731,-98.240889,,20357,5,7286,2,3,30502,"108,952","12,076",5,1,"8,960","50,115","81,856",987,4,0,"1,681","7,583","37,562","3,731",2,0,"51,690","4,337","1,192","59,429",396,3,0,"73,258",505,250,,,"11,320,676",556,"5,861,737",288,"233,880,471","11,489","57,542","3,066",3,"159,321",422,8,0,,"3,023",161
48,TX,"La Salle County, TX",48283,La Salle County,28.351098,-99.096774,,7319,2,5517,2,2,20202,"27,509","3,300",4,0,"3,103","12,653","9,614",178,1,0,465,"2,101","22,009","2,024",3,0,"15,871","1,332",403,"22,027",223,3,0,1,0,57,,,"14,724,786","2,012","17,931,389","2,450","399,057,342","54,523","32,101","1,710",4,"3,768,165","9,986",515,1,,639,34
48,TX,"Lavaca County, TX",48285,Lavaca County,29.382578,-96.923633,,19654,5,11033,3,2,20503,"107,238","12,219",5,1,"11,563","49,327","82,854",976,4,0,"2,269","7,741","44,613","4,511",2,0,"52,020","4,364","1,472","98,302",644,5,0,"84,563",583,259,,,"11,600,142",590,"6,421,999",327,"240,736,188","12,249","463,155","24,676",24,"12,033,931","31,890",612,2,,"9,498",506
48,TX,"Lee County, TX",48287,Lee County,30.321078,-96.976321,,16754,4,11192,3,2,20403,"87,220","9,351",5,1,"7,598","40,119","69,317",830,4,0,"1,136","6,014","56,483","5,163",3,0,"54,079","4,537","1,123","65,698",433,4,0,"73,475",506,223,,,"8,931,966",533,"5,272,466",315,"189,965,103","11,338","134,446","7,163",8,"1,484,437","3,934",89,0,,"5,925",316
48,TX,"Leon County, TX",48289,Leon County,31.300493,-95.995622,,16923,5,8763,3,2,20503,"94,625","10,391",6,1,"9,853","43,525","57,136",684,3,0,859,"6,279","45,060","3,622",3,0,"36,735","3,082","1,127","51,170",337,3,0,"56,288",388,209,,,"23,552,685","1,392","22,452,649","1,327","591,904,773","34,976","369,139","19,667",22,"1,963,668","5,204",116,0,,"10,025",534
48,TX,"Liberty County, TX",48291,Liberty County,30.158451,-94.844078,,78598,8,25083,5,2,20805,"452,526","44,488",6,1,"29,435","172,862","215,110","2,544",3,0,"5,047","25,611","184,072","13,566",2,0,"153,620","12,889","3,053","232,683","1,508",3,0,"219,833","1,515",671,,,"41,169,583",524,"18,165,685",231,"817,532,479","10,401","136,373","7,266",2,"3,682,646","9,759",47,0,,"8,649",461
48,TX,"Limestone County, TX",48293,Limestone County,31.547543,-96.593623,,23469,5,10050,3,2,20503,"113,399","12,461",5,1,"10,589","52,161","141,784","1,710",6,0,"2,669","8,046","49,020","4,068",2,0,"67,998","5,705",989,"81,832",546,3,0,"100,874",695,280,,,"12,760,757",544,"6,250,995",266,"257,215,077","10,960","211,157","11,250",9,"1,624,062","4,304",69,0,,"6,422",342
48,TX,"Lipscomb County, TX",48295,Lipscomb County,36.2802,-100.272683,,3507,1,1308,1,4,40101,"14,860","1,495",4,0,"1,540","8,458","67,132",679,19,0,"1,673","1,235","26,877","1,918",8,1,"11,361",953,769,"253,203",852,72,0,"7,948",55,304,,,"2,693,830",768,"1,459,913",416,"54,042,762","15,410","98,073","5,225",28,"1,007,273","2,669",287,1,,"5,190",276
48,TX,"Live Oak County, TX",48297,Live Oak County,28.351535,-98.126961,,11976,4,5526,2,2,20402,"55,605","6,699",5,1,"7,027","25,577","20,552",243,2,0,434,"3,670","48,286","4,446",4,0,"28,929","2,427","1,028","40,535",263,3,0,"38,298",264,123,,,"18,650,534","1,557","20,493,403","1,711","500,925,117","41,827","496,705","26,464",41,"3,691,693","9,783",308,1,,"3,975",212
48,TX,"Llano County, TX",48299,Llano County,30.707584,-98.68469,,19624,5,7279,2,3,30502,"124,956","13,012",6,1,"14,806","57,477","69,349",837,4,0,713,"8,796","32,155","3,133",2,0,"66,848","5,609","1,456","67,751",452,3,0,"83,516",575,319,,,"10,199,020",520,"5,212,652",266,"206,293,300","10,512","26,882","1,432",1,"184,255",488,9,0,,"1,492",80
48,TX,"Loving County, TX",48301,Loving County,31.844936,-103.561229,,76,1,10,1,3,30101,457,51,6,1,63,210,237,3,3,0,3,37,120,10,2,0,118,10,6,150,1,2,0,161,1,1,,,"2,399,832","31,577","1,386,417","18,242","48,466,928","637,723",328,17,4,"209,948",556,"2,762",7,, -   , -   
48,TX,"Lubbock County, TX",48303,Lubbock County,33.611469,-101.819944,,294682,12,227230,11,3,31211,"1,357,705","136,274",5,0,"126,508","772,796","3,200,379","38,606",11,0,"73,407","109,024","2,765,861","194,285",9,1,"1,943,491","163,061","39,125","2,177,888","14,523",7,0,"2,684,661","18,497","5,965",,,"122,044,231",414,"41,666,028",141,"2,276,430,670","7,725","748,444","39,876",3,"4,541,701","12,036",15,0,,"74,229","3,955"
48,TX,"Lynn County, TX",48305,Lynn County,33.178412,-101.818493,,5723,2,1102,1,3,30201,"25,469","2,609",4,0,"2,795","14,497","70,898",855,12,0,"1,442","2,157","19,219","1,382",3,0,"12,291","1,031",488,"11,002",73,2,0,"13,563",93,64,,,"7,590,239","1,326","4,378,814",765,"157,084,580","27,448","66,085","3,521",12,"1,890",5,0,0,,"62,730","3,342"
48,TX,"McCulloch County, TX",48307,McCulloch County,31.205477,-99.359856,,8242,3,4270,1,3,30301,"40,796","5,130",5,1,"4,235","18,765","79,025",953,10,0,"1,352","3,101","30,947","2,668",4,0,"30,393","2,550","1,031","27,861",186,3,0,"34,345",237,136,,,"7,315,002",888,"4,174,115",506,"151,411,488","18,371","71,355","3,802",9,"195,227",517,24,0,,"10,695",570
48,TX,"McLennan County, TX",48309,McLennan County,31.549493,-97.201472,,243394,11,209464,11,2,21111,"1,192,892","132,963",5,1,"96,485","548,702","1,503,738","18,139",6,0,"33,931","87,185","1,080,404","87,635",4,0,"1,073,144","90,038","15,260","1,210,649","8,073",5,0,"1,492,355","10,282","3,353",,,"145,155,716",596,"63,133,985",259,"2,875,540,734","11,814","837,378","44,615",3,"3,997,450","10,593",16,0,,"36,097","1,923"
48,TX,"McMullen County, TX",48311,McMullen County,28.384922,-98.578853,,671,1,1044,1,2,20101,"3,113",375,5,1,670,"1,432","1,191",14,2,0,39,233,"4,459",412,7,1,"1,457",122,120,2,0,0,0,2,0,0,,,"4,125,858","6,149","3,417,623","5,093","100,329,331","149,522","2,941",157,4,"636,050","1,686",948,3,,291,16
48,TX,"Madison County, TX",48313,Madison County,30.966878,-95.930372,,13843,4,5820,2,2,20402,"64,370","6,372",5,0,"5,162","24,589","58,395",700,4,0,"1,023","4,121","46,044","3,428",3,0,"38,498","3,230",652,"50,753",334,4,0,"56,098",387,143,,,"14,748,996","1,065","15,664,534","1,132","389,710,939","28,152","30,197","1,609",2,"192,002",509,14,0,,"3,475",185
48,TX,"Marion County, TX",48315,Marion County,32.798182,-94.356853,,10191,3,3374,1,3,30301,"64,314","6,399",6,1,"7,006","36,607","48,076",572,5,0,"1,034","4,387","38,912","3,047",4,0,"28,466","2,388",749,"38,439",249,4,0,"36,560",252,118,,,"5,109,441",501,"2,685,342",264,"104,427,149","10,247","82,867","4,415",8,"618,103","1,638",61,0,,"2,892",154
48,TX,"Martin County, TX",48317,Martin County,32.30983,-101.961836,,5451,2,2197,1,3,30201,"26,156","2,930",5,1,"1,896","12,031","39,842",480,7,0,781,"1,629","10,937",888,2,0,"9,818",824,191,"7,684",51,1,0,"9,473",65,37,,,"8,758,276","1,607","8,525,701","1,564","217,763,556","39,949","62,412","3,325",11,"361,312",957,66,0,,"42,121","2,244"
48,TX,"Mason County, TX",48319,Mason County,30.703229,-99.237613,,4064,1,1555,1,3,30101,"22,593","2,739",6,1,"2,721","10,392","21,773",263,5,0,71,"1,688","3,209",339,1,0,"7,960",668,235,"9,106",61,2,0,"11,224",77,49,,,"3,752,161",923,"2,394,788",589,"79,956,349","19,674","28,175","1,501",7,"201,983",535,50,0,,"1,427",76
48,TX,"Matagorda County, TX",48321,Matagorda County,28.77476,-96.001532,,36719,6,14894,4,2,20604,"202,669","23,998",6,1,"19,104","93,223","181,964","2,155",5,0,"5,098","13,666","181,503","15,998",5,0,"145,261","12,188","3,102","207,628","1,346",6,0,"196,249","1,352",544,,,"17,749,013",483,"8,171,478",223,"354,691,586","9,660","161,011","8,578",4,"11,273,147","29,874",307,1,,"20,828","1,110"
48,TX,"Maverick County, TX",48323,Maverick County,28.729787,-100.316678,,56830,7,25034,5,2,20705,"228,323","27,529",4,0,"18,063","105,023","165,681","1,924",3,0,"2,022","16,221","189,844","17,441",3,0,"127,919","10,733","2,902","244,277","1,635",4,0,"169,356","1,167",473,,,"22,890,153",403,"10,004,277",176,"445,613,843","7,841","29,356","1,564",1,"39,059",104,1,0,,"1,133",60
48,TX,"Medina County, TX",48325,Medina County,29.353661,-99.111085,,47920,7,14297,4,2,20704,"227,216","25,626",5,1,"18,122","104,514","111,407","1,324",2,0,"2,887","15,104","145,115","13,187",3,0,"111,767","9,377","2,771","105,259",687,2,0,"106,267",732,369,,,"23,070,390",481,"15,269,032",319,"513,331,106","10,712","145,999","7,779",3,"797,782","2,114",17,0,,"24,432","1,302"
48,TX,"Menard County, TX",48327,Menard County,30.884392,-99.853962,,2163,1,334,1,3,30101,"12,416","1,383",6,1,"1,640","5,711","13,974",169,6,0,122,936,"4,319",386,2,0,"3,784",317,150,"3,657",24,2,0,"4,508",31,15,,,"2,430,293","1,124","1,553,268",718,"52,017,661","24,049","6,530",348,3,"6,313",17,3,0,,595,32
48,TX,"Midland County, TX",48329,Midland County,31.870896,-102.024326,,155817,10,162206,10,3,31010,"836,248","93,560",5,1,"57,134","384,655","1,472,048","17,736",9,0,"31,894","53,960","748,776","60,770",5,0,"718,479","60,281","9,341","626,526","4,179",4,0,"754,343","5,197","1,970",,,"77,562,100",498,"38,465,061",247,"1,571,158,709","10,083","3,237,237","172,477",21,"64,364,438","170,566",413,1,,"9,242",492
48,TX,"Milam County, TX",48331,Milam County,30.791242,-96.984395,,24372,5,8948,3,2,20503,"132,396","14,509",5,1,"11,225","60,899","162,707","1,963",7,0,"3,328","9,423","66,428","5,339",3,0,"64,284","5,394","1,397","80,305",536,3,0,"98,991",682,305,,,"15,247,231",626,"8,066,502",331,"315,916,195","12,962","104,026","5,542",4,"785,977","2,083",32,0,,"19,720","1,051"
48,TX,"Mills County, TX",48333,Mills County,31.494888,-98.594623,,4871,1,1548,1,3,30101,"25,128","3,244",5,1,"2,843","11,558","25,010",302,5,0,647,"1,875","5,660",586,1,0,"16,838","1,413",351,"21,555",144,4,0,"26,571",183,71,,,"4,400,551",903,"2,937,701",603,"96,937,385","19,901","19,307","1,029",4,"8,296",22,2,0,,"2,294",122
48,TX,"Mitchell County, TX",48335,Mitchell County,32.304117,-100.924392,,8995,3,2100,1,3,30301,"37,629","4,217",4,0,"4,613","17,309","58,356",704,6,0,"1,340","2,660","30,549","2,482",3,0,"25,994","2,181",582,"26,411",176,3,0,"32,557",224,103,,,"10,437,008","1,160","10,681,362","1,187","268,995,574","29,905","62,140","3,311",7,"880,731","2,334",98,0,,"13,683",729
48,TX,"Montague County, TX",48337,Montague County,33.678356,-97.725014,,19384,5,7447,2,3,30502,"118,585","13,244",6,1,"10,025","54,546","156,761","1,889",8,0,"3,692","8,083","76,279","6,181",4,0,"66,612","5,589","1,631","67,381",449,3,0,"81,044",558,317,,,"12,783,179",659,"7,078,527",365,"266,684,323","13,758","270,594","14,417",14,"5,107,193","13,534",263,1,,"7,187",383
48,TX,"Montgomery County, TX",48339,Montgomery County,30.300611,-95.494719,,518849,13,310900,12,2,21312,"2,800,028","282,403",5,1,"193,689","1,287,948","3,254,554","38,537",6,0,"99,364","179,587","2,553,710","190,925",5,0,"2,240,589","187,988","21,081","3,190,389","20,676",6,0,"3,015,743","20,778","4,701",,,"215,797,208",416,"118,423,476",228,"4,597,162,374","8,860","975,277","51,962",2,"14,238,083","37,731",27,0,,"11,490",612
48,TX,"Moore County, TX",48341,Moore County,35.835676,-101.890502,,22186,5,15284,4,4,40504,"79,845","8,005",4,0,"8,308","45,447","270,163","3,250",12,0,"7,486","6,772","98,541","6,855",4,0,"60,775","5,099","2,104","55,253",368,2,0,"66,827",460,584,,,"10,005,551",451,"5,148,456",232,"196,384,482","8,852","569,777","30,357",26,"4,113,076","10,900",185,0,,"15,688",836
48,TX,"Morris County, TX",48343,Morris County,33.116466,-94.731265,,12653,4,6565,2,3,30402,"76,814","7,637",6,1,"6,740","43,722","97,194","1,161",8,0,"2,208","5,015","102,359","8,030",8,1,"74,604","6,259","1,028","47,442",309,4,0,"46,771",322,162,,,"8,361,408",661,"6,961,652",550,"199,637,496","15,778","265,652","14,154",21,"835,604","2,214",66,0,,"2,400",128
48,TX,"Motley County, TX",48345,Motley County,34.057899,-100.793152,,1022,1,208,1,3,30101,"4,814",552,5,1,832,"2,214","4,221",51,4,0,26,475,"8,662",712,8,1,"6,506",546,213,"9,021",60,9,0,"11,122",77,28,,,"1,754,972","1,717","1,071,069","1,048","37,373,173","36,569","8,146",434,8,"2,357",6,2,0,,"3,843",205
48,TX,"Nacogdoches County, TX",48347,Nacogdoches County,31.62056,-94.62025,,65556,8,35846,6,3,30806,"319,133","35,615",5,1,"28,113","146,794","304,389","3,611",5,0,"8,637","23,942","229,695","18,623",4,0,"215,721","18,099","3,664","265,730","1,725",4,0,"255,468","1,760",960,,,"31,217,454",476,"14,018,664",214,"617,483,641","9,419","285,903","15,233",4,"1,597,347","4,233",24,0,,"6,369",339
48,TX,"Navarro County, TX",48349,Navarro County,32.048448,-96.476909,,48177,7,26748,6,3,30706,"252,413","28,158",5,1,"25,197","116,104","328,700","3,965",7,0,"6,918","17,409","207,086","16,789",4,0,"191,240","16,045","3,312","187,893","1,253",4,0,"231,614","1,596",681,,,"39,509,092",820,"18,337,590",381,"796,099,390","16,524","295,765","15,758",6,"3,747,355","9,930",78,0,,"18,292",975
48,TX,"Newton County, TX",48351,Newton County,30.786718,-93.73925,,14138,4,1955,1,2,20401,"76,244","7,824",5,1,"7,808","29,125","41,315",490,3,0,774,"4,629","16,408","1,278",1,0,"10,090",847,326,"15,606",101,1,0,"14,745",102,87,,,"6,405,744",453,"3,637,913",257,"134,712,848","9,528","23,541","1,254",2,"178,558",473,13,0,,"2,783",148
