product_id;product_category;product_name_lenght;product_description_lenght;product_photos_qty;product_weight_g;product_length_cm;product_height_cm;product_width_cm
Product 1181;WATCHES_GIFTS;59;452;1;710;19;13;14
Product 19454;CONSOLES_GAMES;25;2247;1;175;20;2;15
Product 11841;HOUSEWARES;58;507;1;900;60;10;13
Product 24411;TOYS;52;1125;5;300;18;8;12
Product 5954;FURNITURE_DECOR;24;268;1;1050;22;22;24
Product 11386;COMPUTERS_ACCESSORIES;36;498;1;300;18;9;16
Product 3827;SPORTS_LEISURE;45;982;1;4900;36;31;31
Product 29203;WATCHES_GIFTS;55;689;1;500;16;11;11
Product 16897;AUTO;58;267;2;1550;16;10;20
Product 10358;GARDEN_TOOLS;42;2052;2;200;30;4;30
Product 21753;PERFUMERY;49;656;1;1450;20;16;16
Product 28139;SPORTS_LEISURE;50;1295;1;250;17;14;15
Product 14052;BABY;60;1759;4;400;65;8;13
Product 26671;FURNITURE_DECOR;32;2370;3;650;60;11;11
Product 11099;BOOKS_GENERAL_INTEREST;47;891;1;400;35;4;30
Product 4695;HEALTH_BEAUTY;50;3919;1;600;19;7;12
Product 31050;BED_BATH_TABLE;53;337;3;1800;45;15;35
Product 20571;FASHION_BAGS_ACCESSORIES;54;229;2;100;16;10;16
Product 23349;BED_BATH_TABLE;58;231;1;1550;40;6;29
Product 25898;BED_BATH_TABLE;35;346;1;600;33;17;36
Product 11505;OFFICE_FURNITURE;45;2233;1;6500;58;20;58
Product 4734;HOUSEWARES;30;203;2;1100;32;14;32
Product 29826;COMPUTERS_ACCESSORIES;41;1402;3;1450;30;23;20
Product 8576;BED_BATH_TABLE;39;162;1;900;33;9;38
Product 30481;CONSOLES_GAMES;28;1492;1;150;18;2;14
Product 12449;TOYS;47;443;2;250;29;8;37
Product 16387;#N/A;;;;1000;18;30;19
Product 14414;CONSTRUCTION_TOOLS_LIGHTS;60;281;1;15750;70;40;40
Product 23265;BED_BATH_TABLE;45;248;1;900;30;5;35
Product 29566;COMPUTERS_ACCESSORIES;46;1458;3;450;27;9;18
Product 16510;OFFICE_FURNITURE;41;1418;1;5500;22;22;33
Product 16837;FURNITURE_DECOR;59;376;1;8000;55;17;45
Product 20644;AUTO;48;539;1;12200;62;62;19
Product 24941;SPORTS_LEISURE;31;242;2;500;16;11;11
Product 15118;AUTO;59;1664;3;700;16;21;18
Product 11499;PET_SHOP;59;803;1;500;20;50;20
Product 2089;BED_BATH_TABLE;31;209;3;765;35;20;48
Product 9360;BED_BATH_TABLE;58;274;1;2200;47;13;35
Product 6396;STATIONERY;59;263;3;6150;60;20;29
Product 6909;HOUSEWARES;38;506;2;150;30;18;18
Product 29469;PERFUMERY;44;1255;1;200;16;13;11
Product 23507;OFFICE_FURNITURE;37;2071;1;10850;55;24;55
Product 6070;FURNITURE_LIVING_ROOM;53;1054;2;1750;26;8;17
Product 24741;BED_BATH_TABLE;59;1219;2;800;33;14;23
Product 28032;HEALTH_BEAUTY;30;550;1;125;16;12;13
Product 21017;PET_SHOP;37;692;6;250;13;16;16
Product 14313;HEALTH_BEAUTY;36;659;1;200;16;2;11
Product 3813;FURNITURE_DECOR;58;314;1;1000;40;5;30
Product 30511;AIR_CONDITIONING;45;638;1;19275;85;42;40
Product 2539;SPORTS_LEISURE;53;212;6;900;28;10;28
Product 29213;HEALTH_BEAUTY;57;1671;1;350;28;24;11
Product 2759;HEALTH_BEAUTY;59;1507;1;150;16;4;16
Product 7184;WATCHES_GIFTS;40;615;1;400;17;11;12
Product 16891;BED_BATH_TABLE;47;475;2;1194;36;17;31
Product 30274;TOYS;47;262;2;600;23;39;30
Product 12066;MUSICAL_INSTRUMENTS;60;2396;2;3600;36;10;23
Product 2034;BABY;35;1081;2;2804;31;38;22
Product 2763;FURNITURE_DECOR;62;222;9;1100;31;11;26
Product 11645;SMALL_APPLIANCES;58;767;4;1375;36;23;14
Product 30248;SPORTS_LEISURE;36;1105;1;380;18;12;14
Product 31584;PET_SHOP;43;495;1;1400;60;15;15
Product 22198;BED_BATH_TABLE;57;126;2;9000;25;55;50
Product 11228;HEALTH_BEAUTY;56;658;3;200;23;7;15
Product 1741;HEALTH_BEAUTY;51;2453;1;430;17;13;13
Product 23279;HOME_APPLIANCES;59;323;1;150;18;8;13
Product 21599;HOUSEWARES;49;880;1;8350;53;24;33
Product 14045;AUTO;57;1253;4;200;16;7;11
Product 23379;PERFUMERY;59;753;2;800;25;12;20
Product 17699;FASHION_BAGS_ACCESSORIES;56;39;1;200;16;2;11
Product 18227;FURNITURE_DECOR;49;897;1;1600;30;30;30
Product 18033;BED_BATH_TABLE;54;273;1;3400;45;19;35
Product 29427;CONSTRUCTION_TOOLS_CONSTRUCTION;58;250;3;3050;30;10;30
Product 20943;BABY;37;516;1;17200;65;36;45
Product 24514;HOUSEWARES;32;568;1;150;16;20;11
Product 28265;BED_BATH_TABLE;53;442;1;800;16;10;16
Product 22518;SPORTS_LEISURE;43;731;1;150;16;9;16
Product 9511;WATCHES_GIFTS;50;1579;5;150;16;16;16
Product 6828;COOL_STUFF;35;534;2;200;20;10;20
Product 21306;SPORTS_LEISURE;39;317;1;410;38;38;38
Product 12857;SPORTS_LEISURE;41;971;1;300;33;21;27
Product 8630;FURNITURE_DECOR;56;297;2;950;100;5;20
Product 8333;STATIONERY;50;113;3;500;20;30;20
Product 27403;SPORTS_LEISURE;57;576;1;1800;26;18;18
Product 19764;BABY;59;869;3;9750;38;38;35
Product 30713;TOYS;40;503;3;800;32;19;30
Product 1354;FOOD;25;283;1;1403;29;36;33
Product 4205;BED_BATH_TABLE;55;241;1;7625;50;35;45
Product 6704;WATCHES_GIFTS;40;632;1;425;16;12;13
Product 1304;TOYS;48;654;3;9025;47;34;45
Product 15190;WATCHES_GIFTS;48;596;3;400;23;15;19
Product 28514;HOUSEWARES;49;707;2;800;25;8;15
Product 10975;STATIONERY;57;294;5;6300;38;30;28
Product 31423;HOME_APPLIANCES;50;172;1;450;20;13;15
Product 2680;BOOKS_GENERAL_INTEREST;35;1238;6;1633;17;17;18
Product 3452;FURNITURE_DECOR;59;471;1;1150;30;5;20
Product 7726;DRINKS;48;1888;6;3650;30;30;30
Product 25642;FOOD_DRINK;57;3838;10;800;28;12;12
Product 470;COMPUTERS_ACCESSORIES;60;704;1;200;39;9;11
Product 6625;FURNITURE_DECOR;57;130;1;1400;40;7;34
Product 24160;FASHION_BAGS_ACCESSORIES;48;170;1;200;16;7;11
Product 5550;WATCHES_GIFTS;60;732;2;600;25;6;24
Product 15915;FURNITURE_DECOR;38;449;4;5450;38;19;33
Product 6680;COOL_STUFF;60;998;1;2800;42;25;15
Product 14007;BED_BATH_TABLE;59;288;3;1600;37;23;35
Product 26340;HEALTH_BEAUTY;55;706;2;225;18;11;13
Product 15127;BABY;44;304;1;100;16;5;16
Product 19120;SPORTS_LEISURE;45;235;2;3000;60;15;15
Product 24966;AUTO;39;988;4;800;16;10;16
Product 10834;STATIONERY;49;1048;2;1350;11;11;52
Product 8789;FASHION_BAGS_ACCESSORIES;38;217;1;200;24;9;16
Product 17884;COMPUTERS;55;1710;2;2900;35;10;40
Product 30380;SPORTS_LEISURE;60;345;2;600;16;12;11
Product 14976;STATIONERY;53;1665;3;3550;46;7;46
Product 29005;SPORTS_LEISURE;51;700;1;433;21;15;20
Product 22575;FASHION_BAGS_ACCESSORIES;63;464;4;150;16;5;11
Product 7575;HEALTH_BEAUTY;32;144;1;315;19;13;15
Product 597;FOOD;38;379;4;525;27;13;35
Product 27885;COMPUTERS_ACCESSORIES;41;398;3;300;20;20;20
Product 9258;HEALTH_BEAUTY;58;2951;2;150;16;6;11
Product 16875;TOYS;54;158;1;813;35;20;40
Product 6627;FURNITURE_DECOR;57;108;11;850;40;8;35
Product 18273;FASHION_MALE_CLOTHING;63;509;3;500;36;6;27
Product 6483;PERFUMERY;58;2791;1;77;25;13;14
Product 29833;HOME_CONFORT;58;435;1;2000;20;16;20
Product 20936;COMPUTERS_ACCESSORIES;58;562;1;500;20;20;20
Product 4604;HEALTH_BEAUTY;52;1649;1;250;22;5;15
Product 10838;MUSIC;36;600;1;200;22;4;16
Product 30421;HEALTH_BEAUTY;49;2652;9;400;22;12;22
Product 21381;SPORTS_LEISURE;34;345;1;120;21;4;19
Product 31067;COOL_STUFF;36;1101;3;13800;50;20;40
Product 18588;HOME_APPLIANCES_2;51;930;7;10550;73;15;52
Product 20976;TOYS;51;761;6;900;43;18;23
Product 9499;STATIONERY;29;488;3;700;50;10;40
Product 19845;AUTO;56;1467;3;500;20;20;20
Product 25153;FURNITURE_BEDROOM;33;463;2;6000;40;54;40
Product 27390;HEALTH_BEAUTY;19;817;3;1200;22;20;16
Product 24859;WATCHES_GIFTS;56;1057;1;300;28;10;18
Product 6941;COMPUTERS_ACCESSORIES;41;500;1;200;18;9;16
Product 6398;BABY;39;224;2;7050;75;15;50
Product 8102;CONSOLES_GAMES;26;2385;1;175;24;3;17
Product 28404;FASHION_BAGS_ACCESSORIES;41;248;1;200;16;16;11
Product 25359;BOOKS_GENERAL_INTEREST;35;2023;1;850;18;22;22
Product 24882;MUSICAL_INSTRUMENTS;54;490;1;15100;48;28;58
Product 5713;TELEPHONY;59;823;2;400;16;22;11
Product 3041;COOL_STUFF;23;789;1;5250;40;20;40
Product 14909;INDUSTRY_COMMERCE_AND_BUSINESS;60;1497;1;2000;30;20;30
Product 26775;FURNITURE_DECOR;43;862;1;600;20;10;20
Product 31444;BED_BATH_TABLE;57;404;1;800;16;10;16
Product 19390;DVDS_BLU_RAY;59;1085;1;200;20;2;14
Product 2929;BED_BATH_TABLE;56;286;1;1850;70;17;50
Product 6740;HOUSEWARES;58;1237;5;5250;81;13;31
Product 30221;FURNITURE_DECOR;53;646;1;300;16;30;20
Product 29774;FASHION_BAGS_ACCESSORIES;47;433;5;150;17;4;14
Product 16851;FURNITURE_DECOR;34;259;2;6150;40;30;40
Product 5280;PET_SHOP;52;625;8;2200;50;20;40
Product 29844;FASHION_SHOES;37;480;4;900;16;33;19
Product 1702;SPORTS_LEISURE;56;595;1;260;21;16;20
Product 20954;HOUSEWARES;9;380;2;500;30;11;20
Product 27131;FOOD_DRINK;23;487;2;300;20;8;16
Product 22811;MUSICAL_INSTRUMENTS;40;418;7;16000;25;87;56
Product 142;HEALTH_BEAUTY;49;907;3;6150;58;60;16
Product 20291;TOYS;40;231;1;367;22;17;23
Product 15395;PERFUMERY;47;1220;1;600;20;8;14
Product 31585;AUTO;50;314;1;14600;27;27;27
Product 31353;TELEPHONY;48;509;2;150;19;5;13
Product 1226;PET_SHOP;51;1592;2;513;19;15;18
Product 16605;HOUSEWARES;36;296;1;650;30;8;23
Product 5783;HEALTH_BEAUTY;57;1866;1;250;18;12;15
Product 31724;HEALTH_BEAUTY;50;1031;1;350;19;12;13
Product 29940;FASHION_BAGS_ACCESSORIES;42;1003;6;50;18;18;12
Product 28033;GARDEN_TOOLS;57;2151;1;1050;16;11;11
Product 6531;FURNITURE_DECOR;54;486;2;250;16;6;11
Product 29502;WATCHES_GIFTS;59;1256;2;400;16;11;12
Product 12497;FASHION_BAGS_ACCESSORIES;54;1434;1;200;16;2;20
Product 25574;PERFUMERY;23;479;4;100;16;10;11
Product 13908;FASHION_SHOES;40;303;12;500;29;7;16
Product 13488;TELEPHONY;27;380;2;50;19;3;11
Product 8672;TELEPHONY;58;734;3;250;17;4;12
Product 26906;SPORTS_LEISURE;45;366;1;420;21;18;19
Product 24876;COOL_STUFF;50;623;1;363;18;16;17
Product 12772;TOYS;32;582;4;900;44;40;16
Product 20046;TOYS;50;386;3;3700;20;38;58
Product 8484;COMPUTERS_ACCESSORIES;48;2369;6;200;16;16;16
Product 31459;BED_BATH_TABLE;39;2656;1;650;16;22;11
Product 15569;STATIONERY;53;197;3;650;23;7;15
Product 12336;BABY;60;868;2;12750;38;47;44
Product 18291;FURNITURE_BEDROOM;44;750;2;11650;65;35;35
Product 10920;WATCHES_GIFTS;58;666;2;400;16;11;11
Product 8295;TOYS;58;918;4;18650;45;50;45
Product 23364;STATIONERY;44;386;1;1900;19;15;13
Product 23623;PERFUMERY;57;814;3;475;19;16;16
Product 30562;KITCHEN_DINING_LAUNDRY_GARDEN_FURNITURE;54;792;1;855;37;13;31
Product 16454;COOL_STUFF;55;1655;4;6600;50;16;60
Product 21677;#N/A;;;;200;16;15;20
Product 19700;HOME_CONSTRUCTION;60;878;7;500;17;27;17
Product 19628;AUTO;58;577;1;600;16;16;16
Product 29482;TOYS;57;419;5;800;25;8;15
Product 11184;FURNITURE_DECOR;37;260;1;2750;50;50;16
Product 20317;PERFUMERY;45;955;2;125;16;11;14
Product 20334;HOUSEWARES;36;2149;6;300;50;20;20
Product 25362;BED_BATH_TABLE;37;362;1;450;25;2;20
Product 21698;SMALL_APPLIANCES_HOME_OVEN_AND_COFFEE;50;345;1;16550;40;60;40
Product 1015;TOYS;58;1209;2;225;18;18;18
Product 1466;SMALL_APPLIANCES;53;199;2;250;16;35;25
Product 14764;HOME_APPLIANCES_2;60;338;3;350;27;8;21
Product 23656;HOUSEWARES;54;502;2;550;38;5;24
Product 2982;COMPUTERS_ACCESSORIES;48;407;1;100;24;14;11
Product 19023;PET_SHOP;50;661;1;10500;63;13;62
Product 22216;SPORTS_LEISURE;57;854;2;300;16;2;11
Product 11899;HEALTH_BEAUTY;46;1138;1;1517;29;16;25
Product 1826;FURNITURE_DECOR;63;438;1;200;45;15;35
Product 14397;BED_BATH_TABLE;48;764;2;800;58;12;37
Product 20390;SPORTS_LEISURE;45;703;1;350;20;7;14
Product 14093;HOME_APPLIANCES;59;737;1;550;20;13;15
Product 15245;OFFICE_FURNITURE;35;2403;1;15700;58;28;58
Product 10378;PET_SHOP;30;704;1;12800;74;20;50
Product 22605;COMPUTERS_ACCESSORIES;46;391;1;1925;37;11;27
Product 16896;COMPUTERS_ACCESSORIES;54;3641;1;1000;16;16;16
Product 29018;SPORTS_LEISURE;60;1423;2;6400;20;20;20
Product 26770;TELEPHONY;57;688;1;300;30;5;12
Product 4930;HOME_APPLIANCES;43;430;1;850;30;19;17
Product 21165;HOME_APPLIANCES;57;260;1;550;50;2;37
Product 20901;DRINKS;55;3400;3;250;25;17;17
Product 21380;FURNITURE_DECOR;63;751;1;1400;32;12;30
Product 2714;STATIONERY;56;342;1;2500;17;44;34
Product 6226;FASHION_BAGS_ACCESSORIES;59;219;4;200;18;9;11
Product 30545;HOUSEWARES;58;1095;1;20000;43;78;41
Product 23968;HEALTH_BEAUTY;40;1694;1;2400;33;10;16
Product 14518;MUSIC;47;88;1;250;30;11;21
Product 27452;HOUSEWARES;41;74;5;200;18;4;12
Product 19398;SPORTS_LEISURE;55;342;3;300;22;15;22
Product 18054;FASHION_SHOES;53;408;5;1400;22;12;33
Product 12274;FURNITURE_DECOR;36;563;1;5400;36;41;36
Product 17802;FURNITURE_DECOR;24;229;1;5300;21;28;21
Product 27195;WATCHES_GIFTS;60;215;1;1700;42;10;42
Product 26278;STATIONERY;53;2504;1;100;16;2;11
Product 1434;FURNITURE_DECOR;56;297;2;900;100;5;11
Product 15954;KITCHEN_DINING_LAUNDRY_GARDEN_FURNITURE;60;442;1;13600;45;58;42
Product 18449;SPORTS_LEISURE;28;658;5;350;26;14;20
Product 31047;BED_BATH_TABLE;60;226;1;1500;49;7;40
Product 31411;BABY;60;441;4;11100;79;23;23
Product 29851;HEALTH_BEAUTY;44;274;2;250;22;12;17
Product 3768;OFFICE_FURNITURE;56;1085;1;8975;35;52;36
Product 826;BED_BATH_TABLE;53;244;1;1850;45;15;35
Product 14128;WATCHES_GIFTS;52;581;1;400;18;12;12
Product 12013;HEALTH_BEAUTY;60;787;1;567;19;12;13
Product 27022;FASHION_MALE_CLOTHING;25;183;1;300;19;27;27
Product 17666;SPORTS_LEISURE;41;546;1;100;19;4;11
Product 11395;BED_BATH_TABLE;52;583;1;8750;16;50;40
Product 3345;HOUSEWARES;63;3771;2;4000;46;9;32
Product 29113;HOUSEWARES;56;484;1;1250;25;14;25
Product 1789;HEALTH_BEAUTY;51;762;1;400;19;12;13
Product 12856;HOUSEWARES;47;231;5;5350;54;18;35
Product 16792;HOME_CONFORT;60;216;3;3000;40;20;40
Product 23726;STATIONERY;55;278;1;1300;31;33;35
Product 21724;FASHIO_FEMALE_CLOTHING;32;314;1;300;20;20;20
Product 9985;BABY;48;224;2;8050;75;15;50
Product 29603;HOUSEWARES;55;303;1;2100;30;40;30
Product 23759;FURNITURE_LIVING_ROOM;58;1038;5;16600;35;65;45
Product 22449;CONSTRUCTION_TOOLS_CONSTRUCTION;60;1282;2;1500;54;10;11
Product 5409;HEALTH_BEAUTY;56;587;2;275;18;11;13
Product 28359;SPORTS_LEISURE;48;262;1;600;22;15;22
Product 13877;HOUSEWARES;35;716;1;400;16;13;11
Product 2672;HOME_APPLIANCES;59;489;1;100;27;13;17
Product 16514;FASHIO_FEMALE_CLOTHING;42;367;6;350;16;5;20
Product 3769;HEALTH_BEAUTY;26;1064;1;250;20;10;15
Product 27513;HOUSEWARES;48;1012;1;250;25;18;18
Product 23139;AGRO_INDUSTRY_AND_COMMERCE;59;2444;5;5000;35;20;17
Product 27971;AUTO;56;3213;2;4500;24;19;18
Product 21714;FASHION_BAGS_ACCESSORIES;39;1053;1;100;16;7;11
Product 25840;BED_BATH_TABLE;55;376;1;750;16;10;16
Product 7515;PET_SHOP;46;474;10;2500;45;15;28
Product 28486;HOME_APPLIANCES;60;136;1;300;27;13;17
Product 2685;TELEPHONY;38;214;1;126;16;11;13
Product 14334;BED_BATH_TABLE;59;534;1;40425;13;65;28
Product 30090;FASHION_BAGS_ACCESSORIES;31;101;2;50;16;8;11
Product 3457;AUTO;41;1146;1;2775;60;21;25
Product 11869;FOOD_DRINK;43;736;3;1950;35;12;23
Product 4819;COMPUTERS_ACCESSORIES;37;433;3;425;21;4;16
Product 2827;TOYS;60;291;4;501;27;22;22
Product 22663;TELEPHONY;41;880;2;100;18;6;11
Product 5900;FASHION_MALE_CLOTHING;40;322;1;650;20;20;20
Product 12515;WATCHES_GIFTS;44;688;3;500;20;12;15
Product 10185;SPORTS_LEISURE;63;1777;10;900;22;15;20
Product 26792;STATIONERY;57;187;2;300;24;7;14
Product 213;BED_BATH_TABLE;41;104;1;500;20;10;15
Product 17268;HEALTH_BEAUTY;35;331;1;2000;20;40;30
Product 18424;BED_BATH_TABLE;60;560;1;350;30;18;22
Product 29942;SPORTS_LEISURE;22;541;1;568;22;13;15
Product 22418;MUSICAL_INSTRUMENTS;59;326;1;5000;40;9;105
Product 1359;FURNITURE_DECOR;55;414;1;7950;52;18;35
Product 14612;SPORTS_LEISURE;49;816;1;713;17;15;15
Product 1050;FURNITURE_DECOR;40;370;3;1800;34;6;28
Product 22992;TOYS;40;1600;3;450;23;16;16
Product 2867;AUTO;44;610;4;1300;32;50;27
Product 16572;TELEPHONY;59;603;1;275;18;4;12
Product 11636;COSTRUCTION_TOOLS_GARDEN;57;1227;1;6200;76;28;18
Product 14163;HOUSEWARES;55;757;1;8050;30;40;40
Product 26275;COMPUTERS_ACCESSORIES;56;431;2;100;16;8;11
Product 3471;FURNITURE_DECOR;51;638;1;300;35;10;25
Product 18497;AUTO;54;651;5;10500;78;4;47
Product 6016;BED_BATH_TABLE;47;298;1;1000;37;23;35
Product 7181;COMPUTERS_ACCESSORIES;24;401;1;213;18;12;13
Product 14407;CONSTRUCTION_TOOLS_CONSTRUCTION;41;1270;2;250;20;5;20
Product 8724;COMPUTERS_ACCESSORIES;39;290;1;117;23;14;14
Product 2696;SPORTS_LEISURE;51;929;1;2200;22;22;22
Product 124;FURNITURE_DECOR;45;660;1;3450;23;35;35
Product 22087;HOME_CONSTRUCTION;49;866;6;750;16;20;16
Product 29911;BED_BATH_TABLE;55;256;1;7413;44;29;47
Product 6063;SPORTS_LEISURE;55;440;4;500;24;17;20
Product 26063;FASHION_BAGS_ACCESSORIES;50;554;3;100;16;5;11
Product 29183;MUSICAL_INSTRUMENTS;54;1896;5;1350;17;22;22
Product 9594;WATCHES_GIFTS;36;521;3;550;38;12;38
Product 27411;PERFUMERY;59;645;2;150;16;5;11
Product 23557;COOL_STUFF;53;108;1;400;19;14;15
Product 10703;COMPUTERS_ACCESSORIES;60;53;1;150;17;9;12
Product 375;AUTO;60;1658;2;550;16;21;18
Product 21855;AUTO;57;2304;5;250;16;6;15
Product 11455;BED_BATH_TABLE;52;188;1;1300;35;15;25
Product 21199;BOOKS_TECHNICAL;53;1235;1;1350;29;3;21
Product 10310;PET_SHOP;48;1044;1;300;18;18;15
Product 1827;ELECTRONICS;56;280;1;150;25;7;16
Product 10625;COOL_STUFF;57;410;3;7200;53;15;53
Product 16879;SPORTS_LEISURE;57;3304;1;3700;31;33;32
Product 12166;GARDEN_TOOLS;38;668;3;17100;17;32;32
Product 17203;AUTO;53;1168;1;1500;105;7;25
Product 2630;TOYS;33;69;4;5700;39;30;29
Product 8430;COMPUTERS_ACCESSORIES;59;780;1;325;46;8;20
Product 21909;BABY;34;350;1;350;30;20;12
Product 8350;TELEPHONY;48;1440;2;150;18;6;11
Product 4380;FASHION_BAGS_ACCESSORIES;31;177;3;200;24;9;16
Product 16918;SPORTS_LEISURE;56;985;1;783;19;19;19
Product 6847;SPORTS_LEISURE;56;942;2;650;17;5;17
Product 9596;AUTO;54;733;1;650;16;10;11
Product 14073;AIR_CONDITIONING;48;263;1;20650;53;44;14
Product 17941;FURNITURE_DECOR;60;656;3;2500;45;7;50
Product 30039;FURNITURE_DECOR;51;215;1;200;30;25;11
Product 10857;ELECTRONICS;35;223;2;150;16;7;11
Product 21795;HOUSEWARES;15;332;4;200;16;20;16
Product 11975;TELEPHONY;55;1151;6;225;22;10;13
Product 25328;HEALTH_BEAUTY;60;919;1;150;22;3;15
Product 13544;BED_BATH_TABLE;56;574;4;6050;50;18;40
Product 24128;HOUSEWARES;41;454;1;7600;47;4;27
Product 20129;BABY;48;350;1;250;16;15;15
Product 6652;LUGGAGE_ACCESSORIES;35;363;1;3715;54;58;16
Product 31278;OFFICE_FURNITURE;47;2230;1;13000;58;28;58
Product 28243;WATCHES_GIFTS;29;867;1;150;19;14;17
Product 14895;PET_SHOP;44;1044;1;1200;40;4;40
Product 2669;FURNITURE_DECOR;60;2281;1;400;70;11;11
Product 5355;FURNITURE_DECOR;38;569;1;700;30;30;30
Product 29104;STATIONERY;42;357;3;700;21;15;30
Product 9371;COOL_STUFF;34;440;7;1850;28;10;25
Product 16106;BABY;29;288;6;2000;35;10;50
Product 19782;PET_SHOP;55;989;4;100;17;5;19
Product 9439;SPORTS_LEISURE;48;265;3;825;47;12;29
Product 20201;BED_BATH_TABLE;59;278;1;450;16;20;15
Product 18866;PET_SHOP;56;510;4;250;27;9;26
Product 31119;AUTO;57;667;6;6450;47;19;23
Product 21311;SPORTS_LEISURE;46;1665;2;1800;26;26;26
Product 14796;AUTO;60;1326;3;400;17;21;11
Product 13386;BED_BATH_TABLE;59;420;2;2125;38;9;31
Product 14530;FURNITURE_LIVING_ROOM;33;319;1;8100;56;17;56
Product 7460;CONSTRUCTION_TOOLS_CONSTRUCTION;59;1810;1;1650;16;11;11
Product 14237;HOUSEWARES;42;1624;1;1200;44;5;34
Product 2266;COMPUTERS_ACCESSORIES;57;977;1;725;25;8;24
Product 9100;PERFUMERY;57;514;2;1500;20;20;20
Product 9809;TELEPHONY;57;361;3;150;21;7;14
Product 11464;TELEPHONY;57;576;2;150;19;4;11
Product 8318;PERFUMERY;51;756;1;500;22;16;16
Product 19133;SPORTS_LEISURE;25;1301;1;200;16;10;14
Product 4989;TELEPHONY;59;722;6;250;18;4;12
Product 22651;GARDEN_TOOLS;60;2165;3;3100;32;32;11
Product 21469;AUTO;56;672;5;1575;68;9;35
Product 8559;HEALTH_BEAUTY;24;311;1;500;48;11;11
Product 19694;BED_BATH_TABLE;55;505;6;1117;31;15;26
Product 6355;TELEPHONY;60;540;2;300;17;4;12
Product 25862;TELEPHONY;59;776;6;200;17;4;12
Product 4293;FASHION_UNDERWEAR_BEACH;60;981;1;200;16;2;11
Product 11754;GARDEN_TOOLS;63;1244;5;700;36;21;36
Product 14680;GARDEN_TOOLS;53;321;1;250;22;3;20
Product 15261;PERFUMERY;31;1009;1;1150;23;14;14
Product 6982;FURNITURE_DECOR;63;625;6;8050;40;40;30
Product 18240;#N/A;;;;1000;16;25;20
Product 10173;FURNITURE_DECOR;54;1757;2;700;60;7;11
Product 13793;PET_SHOP;49;1537;4;8200;45;65;45
Product 8562;WATCHES_GIFTS;39;600;3;645;19;16;18
Product 28469;COMPUTERS_ACCESSORIES;58;2083;4;300;17;17;17
Product 30303;SPORTS_LEISURE;39;159;1;3783;30;25;28
Product 12678;TOYS;35;1250;1;100;20;8;20
Product 18201;FURNITURE_DECOR;63;254;2;2500;48;12;40
Product 26352;BED_BATH_TABLE;39;276;1;1650;30;10;20
Product 7512;PET_SHOP;60;436;4;500;27;9;26
Product 12556;GARDEN_TOOLS;27;130;1;900;30;20;15
Product 6356;COMPUTERS_ACCESSORIES;51;2385;1;50;30;30;25
Product 15629;TELEPHONY;58;823;2;300;16;22;11
Product 11222;SPORTS_LEISURE;55;1381;4;1050;40;20;20
Product 16333;FASHIO_FEMALE_CLOTHING;58;341;1;900;25;5;17
Product 14420;HOUSEWARES;44;585;1;4200;62;30;25
Product 1845;HOUSEWARES;57;270;5;11400;45;19;45
Product 31635;HOUSEWARES;54;857;3;700;35;25;25
Product 28776;COMPUTERS_ACCESSORIES;50;2409;3;450;19;24;19
Product 30057;AUTO;60;651;5;3375;72;4;46
Product 23115;MUSICAL_INSTRUMENTS;52;569;5;800;23;7;22
Product 16049;HOUSEWARES;52;904;4;200;22;7;15
Product 17951;FASHION_BAGS_ACCESSORIES;45;403;3;150;16;9;11
Product 22734;HOUSEWARES;45;1760;7;2000;25;30;25
Product 5723;SPORTS_LEISURE;44;152;3;500;40;10;15
Product 18479;SPORTS_LEISURE;60;1327;1;12250;24;24;24
Product 25646;AUTO;51;387;1;283;17;9;14
Product 15165;#N/A;;;;500;18;8;12
Product 31522;WATCHES_GIFTS;60;1309;3;302;16;7;12
Product 27957;FASHION_BAGS_ACCESSORIES;53;325;1;150;22;3;12
Product 1578;HEALTH_BEAUTY;37;385;1;600;16;10;20
Product 11673;#N/A;;;;600;20;20;20
Product 9655;CONSTRUCTION_TOOLS_CONSTRUCTION;28;123;2;6050;54;18;35
Product 439;ELECTRONICS;55;609;1;450;19;9;13
Product 5606;BED_BATH_TABLE;49;120;1;750;34;18;44
Product 19901;#N/A;;;;700;35;14;11
Product 8747;ELECTRONICS;55;486;3;213;16;7;12
Product 17326;FURNITURE_DECOR;59;955;7;3450;40;12;40
Product 17440;COOL_STUFF;33;893;1;1000;40;40;30
Product 10758;COOL_STUFF;56;2192;3;1525;15;11;15
Product 7395;SPORTS_LEISURE;46;527;7;350;20;10;20
Product 24374;PERFUMERY;56;416;1;950;20;10;20
Product 1594;MUSICAL_INSTRUMENTS;53;493;6;400;22;8;11
Product 19498;AIR_CONDITIONING;33;451;1;1655;30;30;20
Product 24002;BOOKS_GENERAL_INTEREST;57;1121;1;475;15;12;16
Product 23473;FURNITURE_DECOR;53;826;1;15800;30;30;30
Product 24173;TOYS;56;706;1;1700;35;17;35
Product 8156;BED_BATH_TABLE;49;591;1;1500;38;11;30
Product 2229;TELEPHONY;60;818;6;300;17;4;12
Product 12525;TELEPHONY;55;2129;1;133;19;5;12
Product 16276;PET_SHOP;58;632;3;700;55;7;39
Product 15078;HOME_APPLIANCES;59;251;1;175;28;13;18
Product 1265;HEALTH_BEAUTY;47;405;2;150;20;20;20
Product 23633;BED_BATH_TABLE;50;379;3;1900;50;22;36
