cycle_id,truck_id,excavator_id,site_id,load_time,dump_time,tonnes,distance_km,fuel_litres
CYC010528,TRK006,EXC001,QLD001,2024-09-21 20:15:00,2024-09-21 20:44:30,395.51,6.1km,208.82
CYC010529,TRK013,EXC002,NSW001,2024-05-16 07:34:00,2024-05-16 08:25:53,400.0,2.28,164.78
CYC010530,TRK008,EXC005,NSW001,2024-06-16 11:38:00,2024-06-16 12:15:53,344.83,2.61,143.67
CYC010531,TRK006,EXC005,WA001,2024-02-02 23:20:00,2024-02-02 23:48:05,349.89,2.07,86.54
CYC010532,TRK015,EXC004,NSW001,2024-08-05 10:11:00,2024-08-05 10:53:07,296.76,4.7km,185.95
CYC010533,TRK006,EXC005,NSW001,2024-07-30 21:33:00,2024-07-30 21:58:28,223.25,2.12,118.03
CYC010534,TRK008,EXC002,WA001,2024-11-08 18:06:00,2024-11-08 19:00:21,271.0,8.21,126.98
CYC010535,TRK003,EXC002,QLD001,2024-02-10 17:30:00,2024-02-10 18:16:35,375.62,4.87,86.49
CYC010536,TRK002,EXC003,WA001,2024-08-04 08:52:00,2024-08-04 09:37:58,297.93,2.24,131.53
CYC010537,TRK014,EXC006,NSW001,2024-12-26 18:28:00,2024-12-26 19:26:01,258.80,3.07,216.36
CYC010538,TRK005,EXC004,QLD001,2024-08-06 18:07:00,2024-08-06 18:54:51,244.70,3.6,205.36
CYC010539,TRK009,EXC005,NSW001,2024-07-13 02:19:00,2024-07-13 03:07:15,352.77,4.57,217.38
CYC010540,TRK005,EXC002,WA001,2024-09-18 13:11:00,2024-09-18 13:46:20,291.22,2.9km,133.34
CYC010541,TRK009,EXC003,NSW001,2024-03-25 07:06:00,2024-03-25 07:53:48,339.41,8.5km,188.13
CYC010542,TRK007,EXC002,QLD001,2024-07-01 09:28:00,2024-07-01 10:22:00,229.31,3.0km,249.45
CYC010543,TRK009,EXC002,QLD001,2024-10-27 22:19:00,2024-10-27 22:51:34,361.45,2.01,119.11
CYC010544,TRK003,EXC006,NSW001,2024-05-05 05:00:00,2024-05-05 05:36:15,262.57,4.43,157.06
CYC010545,TRK002,EXC006,NSW001,2024-05-18 12:19:00,2024-05-18 12:42:06,366.28,5.55,84.11
CYC010546,TRK008,EXC005,NSW001,2024-12-22 13:26:00,2024-12-22 14:11:21,210.23,5.69,138.23
CYC010547,TRK013,EXC004,QLD001,2024-05-03 05:13:00,2024-05-03 05:55:58,352.96,4.66,245.28
CYC010548,TRK002,EXC002,WA001,2024-06-14 17:01:00,2024-06-14 17:59:30,246.2,5.21,231.0
CYC010549,TRK010,EXC003,NSW001,2024-09-03 00:31:00,2024-09-03 01:26:33,273.89,1.98,117.83
CYC010550,TRK002,EXC005,QLD001,2024-01-01 07:32:00,2024-01-01 08:09:58,361.48,7.62,221.36
CYC010551,TRK010,EXC002,QLD001,2024-01-02 20:37:00,2024-01-02 21:23:21,394.12,3.3km,102.81
CYC010552,TRK015,EXC003,NSW001,2024-08-17 16:36:00,2024-08-17 17:08:03,279.29,8.12,241.26
CYC010553,TRK012,EXC001,QLD001,2024-02-12 23:06:00,2024-02-12 23:39:18,297.87,5.6km,90.62
CYC010554,TRK012,EXC006,QLD001,2024-09-19 04:07:00,2024-09-19 04:55:54,253.54,6.7km,175.35
CYC010555,TRK007,EXC004,NSW001,2024-10-04 08:30:00,2024-10-04 09:07:41,306.18,5.42,141.73
CYC010556,TRK013,EXC002,QLD001,2024-06-28 10:48:00,2024-06-28 11:38:45,229.62,7.4km,206.58
CYC010557,TRK012,EXC004,QLD001,2024-06-22 02:59:00,2024-06-22 03:58:42,373.25,8.43,102.33
CYC010558,TRK006,EXC003,NSW001,2024-07-01 09:06:00,2024-07-01 09:26:33,245.84,2.96,172.28
CYC010559,TRK014,EXC006,QLD001,2024-12-15 08:17:00,2024-12-15 08:44:23,333.82,1.94,80.34
CYC010560,TRK012,EXC005,WA001,2024-12-07 18:52:00,2024-12-07 19:14:17,308.72,3.39,86.33
CYC010561,TRK013,EXC003,WA001,2024-02-02 02:27:00,2024-02-02 03:26:49,241.03,5.19,192.9
CYC010562,TRK014,EXC002,WA001,2024-09-08 21:54:00,2024-09-08 22:51:33,312.22,3.42,238.31
CYC010563,TRK010,EXC006,NSW001,2024-03-12 06:11:00,2024-03-12 07:07:29,349.64,5.79,196.42
CYC010564,TRK007,EXC003,QLD001,2024-09-16 18:26:00,2024-09-16 18:47:23,339.52,2.87,245.42
CYC010565,TRK006,EXC006,QLD001,2024-12-08 10:15:00,2024-12-08 10:56:31,214.11,7.62,182.8
CYC010566,TRK012,EXC003,QLD001,2024-08-23 05:15:00,2024-08-23 05:38:03,239.06,5.5,247.75
CYC010567,TRK007,EXC003,WA001,2024-10-07 01:27:00,2024-10-07 02:04:58,272.55,8.06,103.87
CYC010568,TRK003,EXC006,WA001,2024-01-17 09:40:00,2024-01-17 10:10:14,323.23,2.5,228.96
CYC010569,TRK013,EXC005,QLD001,2024-05-29 03:11:00,2024-05-29 03:59:59,292.29,4.23,232.26
CYC010570,TRK006,EXC003,WA001,2024-12-03 08:34:00,2024-12-03 08:59:07,335.43,5.03,228.12
CYC010571,TRK014,EXC003,QLD001,2024-03-16 06:12:00,2024-03-16 06:49:19,228.89,3.19,106.02
CYC010572,TRK004,EXC005,QLD001,2024-11-04 05:17:00,2024-11-04 06:04:56,265.32,1.9km,144.97
CYC010573,TRK002,EXC001,NSW001,2024-03-01 18:36:00,2024-03-01 19:20:34,271.16,3.49,177.42
CYC010574,TRK006,EXC001,WA001,2024-02-10 06:10:00,2024-02-10 06:46:41,292.36,3.84,205.56
CYC010575,TRK004,EXC003,NSW001,2024-02-13 02:18:00,2024-02-13 03:10:34,296.08,4.38,212.37
CYC010576,TRK007,EXC006,WA001,2024-01-02 22:16:00,2024-01-02 22:56:44,386.2,5.91,167.45
CYC010577,TRK004,EXC001,WA001,2024-05-24 03:33:00,2024-05-24 04:30:58,340.66,2.9km,230.79
CYC010578,TRK015,EXC006,QLD001,2024-08-31 21:28:00,2024-08-31 21:54:24,353.36,4.5km,-150.02
CYC010579,TRK002,EXC004,NSW001,2024-01-01 15:04:00,2024-01-01 15:40:20,303.92,3.8km,246.3
CYC010580,TRK002,EXC006,QLD001,2024-10-01 06:12:00,2024-10-01 07:03:33,290.85,5.67,141.53
CYC010581,TRK007,EXC006,WA001,2024-11-28 17:04:00,2024-11-28 17:35:32,201.66,5.2,98.29
CYC010582,TRK012,EXC004,NSW001,2024-12-30 22:15:00,2024-12-30 22:53:24,261.16,5.45,174.78
CYC010583,TRK014,EXC004,WA001,2024-10-14 19:24:00,2024-10-14 19:44:38,245.92,1.9,100.7
CYC010584,TRK011,EXC006,QLD001,2024-01-18 13:50:00,2024-01-18 14:27:46,254.88,7.51,90.21
CYC010585,TRK006,EXC001,NSW001,2024-03-15 14:29:00,2024-03-15 14:53:18,312.83,1.8km,156.65
CYC010586,TRK011,EXC006,QLD001,2024-01-29 07:23:00,2024-01-29 07:48:30,330.42,5.86,213.52
CYC010587,TRK005,EXC002,QLD001,2024-05-23 06:11:00,2024-05-23 06:36:57,357.96,3.73,117.87
CYC010588,TRK012,EXC006,NSW001,2024-07-17 13:36:00,2024-07-17 14:31:22,360.75,1.86,236.1
CYC010589,TRK007,EXC006,NSW001,2024-10-13 20:37:00,2024-10-13 21:11:20,297.45,6.76,147.09
CYC010590,TRK013,EXC003,WA001,2024-01-24 14:21:00,,349.4,7.69,218.73
CYC010591,TRK008,EXC004,QLD001,2024-11-20 21:10:00,2024-11-20 22:09:34,211.46,1.53,88.65
CYC010592,TRK008,EXC006,QLD001,2024-07-14 13:35:00,2024-07-14 14:18:15,372.38,2.3km,95.56
CYC010593,TRK011,EXC006,QLD001,2024-07-20 17:08:00,2024-07-20 17:55:37,216.53,3.6,175.83
CYC010594,TRK012,EXC001,WA001,2024-05-13 03:03:00,2024-05-13 03:25:30,296.19,8.48,107.06
CYC010595,TRK002,EXC006,NSW001,2024-12-13 02:32:00,2024-12-13 03:22:58,235.89,4.56,164.15
CYC010596,TRK008,EXC002,WA001,2024-03-07 23:33:00,2024-03-08 00:01:48,290.32,3.37,101.64
CYC010597,TRK011,EXC003,WA001,2024-12-28 02:45:00,2024-12-28 03:23:01,225.15,8.09,97.08
CYC010598,TRK011,EXC006,NSW001,2024-03-30 19:36:00,2024-03-30 20:28:38,249.15,7.28,144.74
CYC010599,TRK014,EXC003,WA001,2024-08-04 23:15:00,,229.69,2.62,191.41
CYC010600,TRK007,EXC003,NSW001,2024-03-12 15:16:00,2024-03-12 16:06:36,303.51,2.0km,176.22
CYC010601,TRK003,EXC006,QLD001,2024-10-04 08:36:00,2024-10-04 09:06:20,270.86,1.7km,121.13
CYC010602,TRK002,EXC004,WA001,2024-04-02 18:25:00,2024-04-02 19:16:53,226.35,8.2km,122.63
CYC010603,TRK010,EXC005,NSW001,2024-01-23 07:01:00,2024-01-23 07:41:00,300.41,5.48,174.9
CYC010604,TRK003,EXC006,NSW001,2024-08-10 03:13:00,2024-08-10 03:43:41,205.56,3.87,205.77
CYC010605,TRK005,EXC003,QLD001,2024-10-22 05:04:00,2024-10-22 05:41:42,345.3,7.17,195.78
CYC010606,TRK005,EXC003,NSW001,2024-10-16 05:06:00,2024-10-16 05:40:51,281.39,3.9km,206.34
CYC010607,TRK011,EXC006,NSW001,2024-07-09 04:08:00,2024-07-09 04:44:37,307.57,7.5km,202.7
CYC010608,TRK002,EXC005,NSW001,2024-10-12 16:06:00,2024-10-12 16:29:30,339.38,3.21,234.85
CYC010609,TRK013,EXC005,QLD001,2024-11-04 15:03:00,2024-11-04 15:55:30,268.53,7.6km,230.73
CYC010610,TRK010,EXC005,QLD001,2024-10-19 13:07:00,2024-10-19 13:34:28,354.41,7.07,127.03
CYC010611,TRK010,EXC005,NSW001,2024-06-04 18:01:00,2024-06-04 18:38:33,321.34,4.4km,184.22
CYC010612,TRK007,EXC002,WA001,2024-02-03 04:54:00,2024-02-03 05:21:13,322.3,6.36,96.17
CYC010613,TRK007,EXC004,WA001,2024-12-04 09:27:00,2024-12-04 10:21:16,241.93,6.45,105.03
CYC010614,TRK010,EXC005,NSW001,2024-12-26 20:01:00,2024-12-26 20:25:12,371.94,3.85,161.62
CYC010615,TRK003,EXC003,WA001,2024-05-27 03:54:00,2024-05-27 04:29:44,384.13,7.74,130.62
CYC010616,TRK011,EXC006,WA001,2024-01-16 10:45:00,2024-01-16 11:42:52,293.31,3.24,125.55
CYC010617,TRK010,EXC003,WA001,2024-01-04 12:11:00,2024-01-04 12:41:17,262.41,2.11,127.9
CYC010618,TRK013,EXC005,QLD001,2024-08-20 16:26:00,2024-08-20 17:23:40,222.47,8.23,121.39
CYC010619,TRK003,EXC004,WA001,2024-12-26 04:11:00,2024-12-26 04:34:54,309.59,4.3,143.46
CYC010620,TRK012,EXC001,NSW001,2024-10-16 07:57:00,2024-10-16 08:29:12,283.38,1.65,241.88
CYC010621,TRK006,EXC006,NSW001,2024-09-06 22:18:00,2024-09-06 22:42:04,222.38,4.59,90.42
CYC010622,TRK002,EXC006,NSW001,2024-05-08 09:17:00,2024-05-08 10:07:29,296.56,2.15,126.88
CYC010623,TRK008,EXC005,QLD001,2024-04-03 11:06:00,2024-04-03 11:56:21,330.05,2.77,123.37
CYC010624,TRK005,EXC005,QLD001,2024-03-01 15:09:00,2024-03-01 15:53:38,353.23,3.62,230.73
CYC010625,TRK013,EXC006,WA001,2024-11-15 04:47:00,2024-11-15 05:11:05,373.49,2.04,-112.98
CYC010626,TRK012,EXC005,WA001,2024-01-21 16:02:00,2024-01-21 16:54:58,307.20,6.8,128.16
CYC010627,TRK013,EXC001,QLD001,2024-06-09 11:55:00,2024-06-09 12:18:12,260.73,6.08,107.76
CYC010628,TRK002,EXC003,QLD001,2024-08-09 15:29:00,2024-08-09 16:17:40,256.86,6.9km,123.35
CYC010629,TRK012,EXC005,QLD001,2024-03-13 15:26:00,2024-03-13 16:00:38,255.69,3.53,100.04
CYC010630,TRK005,EXC002,WA001,2024-07-13 22:40:00,2024-07-13 23:03:50,261.61,4.5,222.41
CYC010631,TRK011,EXC006,NSW001,2024-10-08 07:11:00,2024-10-08 08:09:49,362.53,5.31,177.8
CYC010632,TRK003,EXC002,QLD001,2024-08-16 15:04:00,2024-08-16 15:37:34,290.83,1.8km,98.17
CYC010633,TRK013,EXC005,WA001,2024-02-15 16:06:00,2024-02-15 16:59:45,281.71,3.27,190.06
CYC010634,TRK001,EXC005,QLD001,2024-05-16 07:57:00,2024-05-16 08:18:59,373.53,2.8,123.07
CYC010635,TRK010,EXC005,NSW001,2024-05-11 00:47:00,2024-05-11 01:15:51,218.04,6.7km,199.3
CYC010636,TRK002,EXC004,NSW001,2024-07-16 15:20:00,2024-07-16 15:54:50,213.49,4.31,102.45
CYC010637,TRK014,EXC003,QLD001,2024-06-26 23:11:00,,348.49,4.77,227.02
CYC010638,TRK002,EXC004,NSW001,2024-01-08 12:49:00,2024-01-08 13:15:49,335.76,7.35,216.22
CYC010639,TRK012,EXC006,NSW001,2024-09-19 06:44:00,2024-09-19 07:26:28,283.79,5.4km,238.88
CYC010640,TRK014,EXC002,NSW001,2024-03-12 19:02:00,2024-03-12 19:34:02,372.75,7.07,191.9
CYC010641,TRK004,EXC003,WA001,2024-07-29 05:14:00,2024-07-29 05:54:59,312.44,7.48,90.14
CYC010642,TRK015,EXC002,QLD001,2024-12-10 12:07:00,2024-12-10 12:51:43,284.64,3.8,178.42
CYC010643,TRK014,EXC006,NSW001,2024-11-06 03:44:00,2024-11-06 04:28:03,359.92,8.19,231.77
CYC010644,TRK006,EXC001,WA001,2024-06-09 11:46:00,2024-06-09 12:40:14,318.23,5.4km,148.75
CYC010645,TRK012,EXC006,NSW001,2024-11-10 19:43:00,2024-11-10 20:04:51,253.77,2.56,160.51
CYC010646,TRK009,EXC001,QLD001,2024-03-28 19:16:00,2024-03-28 19:48:46,243.81,8.32,223.41
CYC010647,TRK013,EXC004,WA001,2024-07-14 21:47:00,2024-07-14 22:19:55,265.0,7.34,158.51
CYC010648,TRK006,EXC004,WA001,2024-08-02 07:21:00,2024-08-02 07:54:17,283.68,6.99,159.23
CYC010649,TRK001,EXC004,WA001,2024-02-24 03:19:00,2024-02-24 04:18:57,286.86,7.0km,161.32
CYC010650,TRK012,EXC003,QLD001,2024-01-03 18:39:00,2024-01-03 19:19:59,220.76,2.9km,241.16
CYC010651,TRK007,EXC005,WA001,2024-10-04 11:25:00,2024-10-04 11:50:28,273.61,5.1km,130.87
CYC010652,TRK002,EXC001,WA001,2024-02-08 03:44:00,2024-02-08 04:35:47,250.86,4.83,213.77
CYC010653,TRK010,EXC002,WA001,2024-11-03 13:05:00,2024-11-03 14:03:00,251.32,8.5,220.07
CYC010654,TRK006,EXC003,NSW001,2024-08-02 19:16:00,2024-08-02 19:56:34,278.84,7.07,215.0
CYC010655,TRK014,EXC006,WA001,2024-04-23 03:02:00,2024-04-23 04:01:46,285.68,1.63,-138.81
CYC010656,TRK003,EXC006,WA001,2024-09-20 08:28:00,2024-09-20 09:14:54,262.07,2.17,206.38
CYC010657,TRK012,EXC001,WA001,2024-07-12 12:01:00,,331.59,6.74,-140.69
CYC010658,TRK004,EXC004,WA001,2024-05-08 14:24:00,2024-05-08 14:47:45,335.36,5.24,118.08
CYC010659,TRK010,EXC005,QLD001,2024-04-10 15:17:00,2024-04-10 16:09:29,252.38,6.65,142.07
CYC010660,TRK013,EXC004,QLD001,2024-04-23 07:30:00,2024-04-23 08:01:50,284.38,2.84,190.83
CYC010661,TRK003,EXC002,WA001,2024-03-21 11:44:00,2024-03-21 12:08:44,350.64,2.75,-170.01
CYC010662,TRK002,EXC003,NSW001,2024-11-17 10:56:00,2024-11-17 11:19:12,322.49,7.25,153.65
CYC010663,TRK015,EXC003,QLD001,2024-09-25 17:22:00,2024-09-25 18:03:08,201.46,8.12,125.17
CYC010664,TRK012,EXC002,QLD001,2024-08-29 12:29:00,2024-08-29 12:51:30,321.86,2.61,222.37
CYC010665,TRK008,EXC006,WA001,2024-10-29 06:47:00,2024-10-29 07:34:34,251.57,3.39,187.74
CYC010666,TRK007,EXC005,WA001,2024-03-15 10:05:00,2024-03-15 10:26:46,209.82,8.43,102.94
CYC010667,TRK012,EXC004,NSW001,2024-08-14 18:44:00,2024-08-14 19:12:41,317.26,3.1km,182.32
CYC010668,TRK012,EXC004,WA001,2024-05-16 06:14:00,2024-05-16 06:44:22,242.55,3.3km,194.3
CYC010669,TRK012,EXC004,WA001,2024-06-16 05:19:00,2024-06-16 06:09:09,223.63,3.49,81.43
CYC010670,TRK001,EXC003,QLD001,2024-02-21 01:45:00,2024-02-21 02:33:34,275.63,8.36,238.82
CYC010671,TRK011,EXC002,WA001,2024-05-22 04:14:00,2024-05-22 04:59:33,274.78,2.32,168.43
CYC010672,TRK010,EXC005,WA001,2024-02-22 20:18:00,2024-02-22 20:53:08,249.36,6.74,216.48
CYC010673,TRK015,EXC006,QLD001,2024-04-03 03:05:00,2024-04-03 03:52:02,339.05,2.4,-125.98
CYC010674,TRK014,EXC001,WA001,2024-08-30 19:05:00,2024-08-30 19:29:33,353.49,3.1km,196.89
CYC010675,TRK002,EXC004,NSW001,2024-06-03 10:38:00,2024-06-03 11:16:31,309.95,5.56,172.98
CYC010676,TRK007,EXC005,NSW001,2024-10-09 05:51:00,2024-10-09 06:47:57,370.3,7.14,216.18
CYC010677,TRK002,EXC005,NSW001,2024-08-02 10:45:00,2024-08-02 11:40:39,282.81,3.17,232.33
CYC010678,TRK012,EXC001,QLD001,2024-01-22 08:34:00,2024-01-22 09:06:00,250.52,3.94,247.71
CYC010679,TRK008,EXC002,WA001,2024-05-21 22:54:00,2024-05-21 23:18:18,353.6,2.21,133.54
CYC010680,TRK012,EXC005,WA001,2024-10-28 19:10:00,2024-10-28 19:40:15,389.5,7.39,193.89
CYC010681,TRK004,EXC004,NSW001,2024-01-14 01:30:00,2024-01-14 02:16:24,292.46,7.7km,89.02
CYC010682,TRK015,EXC004,WA001,2024-04-11 14:05:00,,338.85,5.08,159.5
CYC010683,TRK015,EXC006,QLD001,2024-01-09 05:22:00,2024-01-09 05:55:55,213.2,2.35,107.76
CYC010684,TRK005,EXC005,NSW001,2024-09-04 11:01:00,2024-09-04 11:38:01,313.27,3.94,174.37
CYC010685,TRK008,EXC004,NSW001,2024-11-07 06:58:00,2024-11-07 07:43:15,215.52,7.9km,224.72
CYC010686,TRK009,EXC001,NSW001,2024-01-07 00:28:00,2024-01-07 01:16:30,293.39,4.8km,212.08
CYC010687,TRK005,EXC006,NSW001,2024-06-24 08:35:00,2024-06-24 09:27:05,286.51,5.9,86.68
CYC010688,TRK001,EXC001,QLD001,2024-08-14 06:51:00,2024-08-14 07:34:32,306.15,5.11,125.33
CYC010689,TRK012,EXC005,QLD001,2024-12-04 15:10:00,,350.92,3.38,174.53
CYC010690,TRK009,EXC001,NSW001,2024-04-30 22:07:00,2024-04-30 22:42:29,245.12,2.93,113.31
CYC010691,TRK010,EXC005,NSW001,2024-08-21 23:34:00,2024-08-22 00:24:26,389.85,2.9km,165.32
CYC010692,TRK005,EXC006,QLD001,2024-08-15 07:44:00,2024-08-15 08:26:01,368.52,2.26,161.78
CYC010693,TRK002,EXC005,WA001,2024-01-13 05:12:00,2024-01-13 05:43:15,389.72,7.07,101.96
CYC010694,TRK009,EXC006,QLD001,2024-11-10 11:05:00,2024-11-10 12:02:33,311.28,7.96,127.17
CYC010695,TRK002,EXC004,NSW001,2024-12-23 21:08:00,2024-12-23 21:58:59,230.51,3.02,176.15
CYC010696,TRK014,EXC005,QLD001,2024-09-03 18:11:00,2024-09-03 18:51:33,384.28,2.33,196.84
CYC010697,TRK001,EXC001,WA001,2024-08-16 00:44:00,,384.02,4.4,115.14
CYC010698,TRK006,EXC005,QLD001,2024-06-19 01:22:00,2024-06-19 01:57:12,352.02,5.7km,206.2
CYC010699,TRK012,EXC006,WA001,2024-07-25 18:21:00,2024-07-25 19:16:31,335.52,7.48,175.79
CYC010700,TRK003,EXC003,QLD001,2024-01-17 21:02:00,2024-01-17 21:57:57,337.46,7.6,201.2
CYC010701,TRK007,EXC001,NSW001,2024-04-07 09:04:00,2024-04-07 09:32:52,295.0,8.43,178.87
CYC010702,TRK010,EXC002,QLD001,2024-07-19 05:52:00,2024-07-19 06:21:23,210.13,7.26,113.22
CYC010703,TRK009,EXC005,NSW001,2024-02-12 06:27:00,2024-02-12 07:18:19,246.24,7.87,170.7
CYC010704,TRK004,EXC005,WA001,2024-08-12 17:17:00,2024-08-12 17:51:10,297.12,8.28,176.36
CYC010705,TRK003,EXC001,QLD001,2024-09-21 01:25:00,2024-09-21 02:24:12,325.61,4.54,123.39
CYC010706,TRK002,EXC003,NSW001,2024-11-26 10:07:00,2024-11-26 10:49:35,237.15,5.35,128.68
CYC010707,TRK005,EXC002,QLD001,2024-11-09 17:14:00,2024-11-09 17:45:29,306.43,3.21,200.71
CYC010708,TRK002,EXC004,QLD001,2024-10-18 09:57:00,2024-10-18 10:40:27,245.07,4.51,80.59
CYC010709,TRK004,EXC006,WA001,2024-02-16 02:02:00,2024-02-16 02:30:19,366.91,1.7,98.04
CYC010710,TRK002,EXC002,NSW001,2024-12-18 05:05:00,2024-12-18 05:48:11,219.85,7.22,230.0
CYC010711,TRK015,EXC006,NSW001,2024-11-19 14:00:00,2024-11-19 14:57:22,354.01,7.3km,221.56
CYC010712,TRK005,EXC002,QLD001,2024-07-27 22:06:00,2024-07-27 22:40:36,307.17,4.09,151.49
CYC010713,TRK010,EXC004,QLD001,2024-12-14 21:03:00,2024-12-14 21:57:08,280.88,6.91,183.35
CYC010714,TRK006,EXC001,WA001,2024-10-29 23:41:00,2024-10-30 00:38:59,352.94,6.11,220.56
CYC010715,TRK006,EXC003,QLD001,2024-10-12 19:37:00,,351.51,5.43,152.25
CYC010716,TRK006,EXC002,WA001,2024-05-21 05:51:00,2024-05-21 06:26:36,378.75,4.93,205.5
CYC010717,TRK004,EXC006,WA001,2024-08-06 07:54:00,2024-08-06 08:45:27,275.66,3.55,162.65
CYC010718,TRK011,EXC006,NSW001,2024-10-05 03:31:00,2024-10-05 03:53:48,254.06,2.1,190.54
CYC010719,TRK006,EXC004,WA001,2024-03-06 21:28:00,2024-03-06 22:04:42,350.86,5.9km,123.09
CYC010720,TRK011,EXC006,QLD001,2024-09-29 22:51:00,2024-09-29 23:30:07,353.66,7.98,159.97
CYC010721,TRK005,EXC004,QLD001,2024-05-24 19:14:00,2024-05-24 20:02:53,345.79,6.91,124.33
CYC010722,TRK005,EXC001,QLD001,2024-03-28 08:52:00,2024-03-28 09:24:05,212.73,2.3,218.27
CYC010723,TRK014,EXC005,QLD001,2024-05-29 13:36:00,,384.49,7.93,108.15
CYC010724,TRK007,EXC005,WA001,2024-03-21 12:49:00,2024-03-21 13:42:54,227.40,2.93,216.0
CYC010725,TRK001,EXC006,QLD001,2024-01-02 05:12:00,2024-01-02 06:08:33,266.05,3.0km,129.74
CYC010726,TRK010,EXC001,WA001,2024-12-10 21:41:00,2024-12-10 22:20:11,353.88,5.62,207.93
CYC010727,TRK002,EXC005,WA001,2024-03-03 22:48:00,2024-03-03 23:43:10,248.62,7.0km,154.75
CYC010728,TRK010,EXC006,WA001,2024-11-07 07:27:00,2024-11-07 07:51:56,305.19,4.8km,99.24
CYC010729,TRK009,EXC004,WA001,2024-09-18 12:07:00,2024-09-18 12:37:00,296.98,2.99,241.68
CYC010730,TRK008,EXC005,NSW001,2024-03-02 15:19:00,2024-03-02 15:46:15,349.78,2.54,86.79
CYC010731,TRK012,EXC006,QLD001,2024-08-19 13:07:00,2024-08-19 13:28:22,383.94,7.4km,150.41
CYC010732,TRK002,EXC004,WA001,2024-05-24 06:08:00,2024-05-24 07:04:31,255.7,4.4km,204.08
CYC010733,TRK012,EXC004,NSW001,2024-09-06 17:28:00,2024-09-06 18:00:26,330.91,5.05,239.56
CYC010734,TRK010,EXC006,NSW001,2024-09-02 20:54:00,2024-09-02 21:32:27,336.77,5.02,176.6
CYC010735,TRK013,EXC002,NSW001,2024-10-19 20:55:00,2024-10-19 21:41:46,267.72,7.37,181.35
CYC010736,TRK004,EXC006,QLD001,2024-03-15 19:28:00,2024-03-15 19:49:29,394.23,1.55,234.31
CYC010737,TRK004,EXC006,WA001,2024-08-04 07:02:00,2024-08-04 07:57:29,392.48,7.89,188.1
CYC010738,TRK015,EXC005,NSW001,2024-03-16 04:48:00,2024-03-16 05:19:29,270.82,6.69,245.65
CYC010739,TRK012,EXC003,WA001,2024-11-20 12:31:00,2024-11-20 13:00:57,320.01,4.22,87.96
CYC010740,TRK005,EXC006,WA001,2024-12-15 14:28:00,,353.58,3.82,207.68
CYC010741,TRK010,EXC006,WA001,2024-08-18 05:29:00,2024-08-18 06:14:55,337.58,3.3km,101.59
CYC010742,TRK009,EXC002,WA001,2024-10-18 08:52:00,2024-10-18 09:38:02,224.23,4.3km,202.21
CYC010743,TRK002,EXC006,WA001,2024-07-07 18:07:00,2024-07-07 18:54:59,272.66,3.94,107.43
CYC010744,TRK007,EXC001,WA001,2024-02-11 16:15:00,2024-02-11 16:56:41,266.88,1.64,207.66
CYC010745,TRK011,EXC004,NSW001,2024-05-07 09:42:00,2024-05-07 10:12:32,313.45,8.1km,212.52
CYC010746,TRK013,EXC001,QLD001,2024-11-26 14:32:00,2024-11-26 15:08:15,373.2,5.29,220.4
CYC010747,TRK002,EXC004,WA001,2024-11-26 20:07:00,,338.71,8.4,228.17
CYC010748,TRK004,EXC002,NSW001,2024-01-25 11:43:00,2024-01-25 12:09:58,347.47,8.4km,89.46
CYC010749,TRK002,EXC004,WA001,2024-04-07 08:10:00,2024-04-07 08:52:08,361.68,4.5km,172.9
CYC010750,TRK006,EXC004,QLD001,2024-11-05 15:14:00,2024-11-05 15:49:37,365.25,2.52,213.45
CYC010751,TRK013,EXC003,WA001,2024-02-23 18:36:00,2024-02-23 18:58:25,331.33,3.4km,136.77
CYC010752,TRK013,EXC002,QLD001,2024-04-23 19:27:00,2024-04-23 20:08:03,287.34,5.56,147.62
CYC010753,TRK001,EXC005,NSW001,2024-01-23 04:08:00,2024-01-23 04:40:58,211.47,4.33,144.89
CYC010754,TRK002,EXC006,WA001,2024-10-21 02:10:00,2024-10-21 02:38:57,235.9,3.63,120.86
CYC010755,TRK014,EXC001,NSW001,2024-09-22 08:24:00,2024-09-22 09:04:31,342.48,5.04,114.58
CYC010756,TRK001,EXC006,QLD001,2024-08-06 03:07:00,2024-08-06 03:50:49,339.76,4.87,112.23
CYC010757,TRK012,EXC003,WA001,2024-11-03 12:05:00,2024-11-03 12:46:03,206.30,7.26,201.7
CYC010758,TRK004,EXC006,WA001,2024-02-15 16:46:00,2024-02-15 17:35:19,292.32,7.9km,160.17
CYC010759,TRK014,EXC001,WA001,2024-12-30 23:15:00,,232.83,6.17,145.82
CYC010760,TRK014,EXC001,QLD001,2024-09-09 17:05:00,2024-09-09 17:27:56,266.59,2.96,189.28
CYC010761,TRK015,EXC005,NSW001,2024-06-06 17:00:00,2024-06-06 17:22:41,252.04,3.92,127.02
CYC010762,TRK005,EXC001,WA001,2024-04-20 16:46:00,2024-04-20 17:31:59,383.66,2.15,159.24
CYC010763,TRK014,EXC002,WA001,2024-06-08 16:42:00,2024-06-08 17:25:57,384.2,6.6km,222.06
CYC010764,TRK006,EXC001,WA001,2024-01-08 16:08:00,2024-01-08 16:29:00,265.30,8.19,192.97
CYC010765,TRK009,EXC006,WA001,2024-05-05 05:58:00,2024-05-05 06:40:45,380.32,1.92,213.57
CYC010766,TRK004,EXC001,NSW001,2024-03-10 09:10:00,2024-03-10 10:09:08,361.78,7.94,234.91
