work_order_id,equipment_id,site_id,open_time,close_time,failure_type,parts_cost_aud,labor_hours,priority
WO04542,TRK013,QLD001,2024-09-12 07:00:00,2024-09-14 00:11:00,Tire Damage,40649.94,42.65,Medium
WO04543,EXC005,QLD001,2024-04-24 09:00:00,2024-04-25 07:49:34,Electrical Fault,7426.02,20.84,high
WO04544,TRK002,NSW001,2024-05-23 16:00:00,2024-05-24 13:41:08,Tire Damage,"$161,146.00",20.46,LOW
WO04545,TRK014,QLD001,2024-02-29 16:00:00,2024-03-02 07:43:12,hydraulic leak,"$33,310.88",20.63,Medium
WO04546,EXC003,QLD001,2024-05-27 15:00:00,2024-05-28 07:16:18,BELT REPLACEMENT,"$14,760.26",23.6,Medium
WO04547,TRK001,WA001,2024-08-10 05:00:00,2024-08-11 18:52:53,Transmission Issue,"$1,022.68",20.46,HIGH
WO04548,TRK012,WA001,2024-12-03 11:00:00,2024-12-04 12:37:08,Bearing Failure,37843.14,15.47,high
WO04549,CRU001,WA001,2024-07-15 04:00:00,,coolant system,35501.81,10.78,Medium
WO04550,TRK013,WA001,2024-02-23 13:00:00,2024-02-25 03:40:29,Hydraulic Leak,23400.67,42.03,high
WO04551,TRK015,QLD001,2024-06-17 03:00:00,2024-06-17 06:26:31,brake system,"$25,727.54",5.14,LOW
WO04552,EXC004,NSW001,2024-04-11 16:00:00,2024-04-13 10:24:13,brake system,"$106,379.00",56.87,HIGH
WO04553,EXC003,QLD001,2024-11-01 13:00:00,,brake system,40060.15,15.73,MEDIUM
WO04554,TRK007,NSW001,2024-03-15 00:00:00,2024-03-15 11:27:33,Brake System,38361.05,6.63,Medium
WO04555,TRK001,QLD001,2024-06-25 10:00:00,2024-06-26 04:37:53,Engine Failure,44043.39,24.91,HIGH
WO04556,TRK005,WA001,2024-02-25 01:00:00,2024-02-25 07:24:07,Bearing Failure,"$114,096.00",3.57,Medium
WO04557,TRK003,QLD001,2024-07-20 21:00:00,2024-07-22 04:16:31,Transmission Issue,27063.25,28.4,MEDIUM
WO04558,TRK002,QLD001,2024-12-16 20:00:00,2024-12-17 07:05:46,Transmission Issue,37126.41,14.6,HIGH
WO04559,TRK012,QLD001,2024-10-14 06:00:00,2024-10-14 17:03:52,Hydraulic Leak,"$179,564.00",14.88,LOW
WO04560,TRK009,NSW001,2024-01-21 05:00:00,2024-01-22 21:20:03,Belt Replacement,33235.74,57.53,HIGH
WO04561,EXC003,WA001,2024-05-12 03:00:00,2024-05-13 23:24:29,BELT REPLACEMENT,"$29,090.07",40.35,high
WO04562,TRK007,QLD001,2024-05-20 11:00:00,2024-05-21 22:20:27,Engine Failure,"$46,841.46",38.43,Medium
WO04563,EXC005,QLD001,2024-02-01 07:00:00,2024-02-02 15:51:11,tire damage,"$25,156.94",26.23,high
WO04564,CNV001,QLD001,2024-08-01 04:00:00,2024-08-02 15:33:01,Engine Failure,4386.50,22.63,LOW
WO04565,TRK007,NSW001,2024-02-25 14:00:00,2024-02-25 19:01:51,Bearing Failure,24462.42,6.01,Medium
WO04566,TRK005,WA001,2024-01-21 12:00:00,2024-01-23 11:11:30,engine failure,"$178,501.00",31.42,LOW
WO04567,EXC001,NSW001,2024-12-26 12:00:00,2024-12-27 23:58:27,Electrical Fault,"$190,461.00",48.51,HIGH
WO04568,TRK006,NSW001,2024-11-18 06:00:00,2024-11-20 03:19:42,Tire Damage,"$21,701.44",28.59,Medium
WO04569,TRK015,QLD001,2024-05-07 12:00:00,2024-05-09 05:33:16,Bearing Failure,"$175,826.00",51.44,LOW
WO04570,TRK015,QLD001,2024-06-04 16:00:00,2024-06-06 06:57:59,engine failure,37776.43,37.32,high
WO04571,TRK007,NSW001,2024-01-03 22:00:00,2024-01-05 00:13:59,Hydraulic Leak,22168.96,17.61,MEDIUM
WO04572,EXC006,NSW001,2024-01-12 05:00:00,2024-01-13 09:03:46,tire damage,39747.46,40.58,LOW
WO04573,CNV002,WA001,2024-06-07 17:00:00,2024-06-08 00:40:25,engine failure,46453.06,10.66,Medium
WO04574,CRU003,NSW001,2024-03-14 02:00:00,2024-03-14 08:38:54,Engine Failure,14701.39,7.87,HIGH
WO04575,TRK015,WA001,2024-09-14 04:00:00,,engine failure,"$27,655.41",4.44,high
WO04576,TRK010,WA001,2024-08-25 07:00:00,,Engine Failure,8848.74,12.58,high
WO04577,EXC001,WA001,2024-07-23 22:00:00,2024-07-24 13:16:03,electrical fault,"$2,018.83",17.99,MEDIUM
WO04578,TRK001,QLD001,2024-01-16 23:00:00,2024-01-18 09:35:46,Sensor Malfunction,"$153,577.00",30.67,LOW
WO04579,CRU003,WA001,2024-09-20 03:00:00,2024-09-20 17:17:34,Hydraulic Leak,22891.23,9.88,MEDIUM
WO04580,CNV003,NSW001,2024-10-02 10:00:00,2024-10-04 04:06:29,Sensor Malfunction,"$139,073.00",56.59,HIGH
WO04581,CRU002,NSW001,2024-03-13 03:00:00,2024-03-13 15:51:59,Brake System,13139.08,7.67,LOW
WO04582,CNV001,QLD001,2024-06-14 20:00:00,2024-06-14 23:52:50,belt replacement,17743.21,4.04,high
WO04583,EXC004,QLD001,2024-05-26 11:00:00,2024-05-27 07:08:50,Transmission Issue,18332.76,22.06,MEDIUM
WO04584,TRK011,NSW001,2024-12-09 12:00:00,2024-12-11 00:21:00,Coolant System,10824.37,34.91,high
WO04585,TRK012,QLD001,2024-02-03 06:00:00,2024-02-04 05:01:15,Brake System,23259.59,16.3,MEDIUM
WO04586,TRK007,WA001,2024-12-04 14:00:00,2024-12-05 02:36:54,Tire Damage,"$43,535.68",13.42,HIGH
WO04587,TRK008,WA001,2024-02-22 16:00:00,,electrical fault,48684.12,13.25,HIGH
WO04588,TRK014,QLD001,2024-02-05 04:00:00,2024-02-06 02:40:51,coolant system,17550.56,16.72,Medium
WO04589,TRK015,NSW001,2024-07-22 04:00:00,2024-07-23 02:17:28,Bearing Failure,"$2,141.69",12.99,high
WO04590,TRK009,QLD001,2024-10-03 10:00:00,2024-10-04 11:49:02,sensor malfunction,13951.18,28.14,HIGH
WO04591,TRK011,QLD001,2024-09-17 17:00:00,2024-09-18 10:53:00,Transmission Issue,"$35,556.97",11.63,Medium
WO04592,TRK005,QLD001,2024-12-02 20:00:00,2024-12-03 02:27:43,Electrical Fault,38346.87,5.11,HIGH
WO04593,TRK001,QLD001,2024-06-22 08:00:00,2024-06-24 05:40:03,Electrical Fault,"$47,830.11",23.49,HIGH
WO04594,CRU003,NSW001,2024-08-12 12:00:00,2024-08-14 03:53:22,Electrical Fault,"$8,172.26",42.61,high
WO04595,CRU001,QLD001,2024-10-11 08:00:00,2024-10-12 22:22:50,SENSOR MALFUNCTION,13258.86,49.02,HIGH
WO04596,TRK008,QLD001,2024-04-29 13:00:00,2024-05-01 03:32:16,bearing failure,25940.28,23.56,LOW
WO04597,TRK003,QLD001,2024-09-13 15:00:00,2024-09-14 05:54:07,brake system,"$101,320.00",18.58,LOW
WO04598,EXC005,NSW001,2024-03-05 08:00:00,2024-03-06 02:49:14,Coolant System,8938.07,26.86,high
WO04599,TRK008,WA001,2024-05-19 04:00:00,2024-05-19 10:45:45,SENSOR MALFUNCTION,"$4,693.56",5.52,LOW
WO04600,TRK014,QLD001,2024-06-16 14:00:00,,BRAKE SYSTEM,15550.57,20.33,Medium
WO04601,TRK015,QLD001,2024-09-10 04:00:00,2024-09-12 03:59:29,Tire Damage,24201.35,56.77,Medium
WO04602,TRK001,NSW001,2024-08-16 04:00:00,2024-08-18 02:09:54,Coolant System,36617.76,47.77,LOW
WO04603,CNV002,WA001,2024-09-20 15:00:00,,bearing failure,27567.20,7.25,Medium
WO04604,TRK005,QLD001,2024-12-19 19:00:00,2024-12-21 12:27:47,TRANSMISSION ISSUE,17389.63,45.94,Medium
WO04605,CRU001,WA001,2024-05-22 06:00:00,2024-05-23 17:50:39,Brake System,22387.15,34.25,MEDIUM
WO04606,EXC006,NSW001,2024-11-15 18:00:00,2024-11-16 04:40:28,tire damage,41688.75,13.05,MEDIUM
WO04607,TRK008,QLD001,2024-01-23 19:00:00,2024-01-25 13:16:49,Engine Failure,12892.41,25.17,MEDIUM
WO04608,TRK014,NSW001,2024-03-24 22:00:00,2024-03-25 06:20:00,tire damage,13700.48,9.91,high
WO04609,CNV002,WA001,2024-06-07 14:00:00,2024-06-08 20:58:10,transmission issue,46274.57,43.03,high
WO04610,TRK003,WA001,2024-07-27 10:00:00,2024-07-28 02:55:11,TRANSMISSION ISSUE,"$23,927.93",13.75,Medium
WO04611,TRK002,QLD001,2024-11-28 13:00:00,2024-11-29 01:43:17,Sensor Malfunction,9265.60,11.82,high
WO04612,TRK004,WA001,2024-08-01 11:00:00,2024-08-02 14:09:22,electrical fault,"$100,792.00",16.13,Medium
WO04613,EXC005,NSW001,2024-01-28 12:00:00,2024-01-29 06:48:44,coolant system,35347.98,25.07,high
WO04614,TRK015,QLD001,2024-02-06 21:00:00,2024-02-06 23:18:03,belt replacement,44491.53,2.33,Medium
WO04615,CNV001,NSW001,2024-10-06 05:00:00,2024-10-06 15:17:18,Engine Failure,35019.12,8.66,high
WO04616,TRK008,WA001,2024-02-21 16:00:00,2024-02-22 08:25:58,Engine Failure,17232.73,16.48,LOW
WO04617,TRK001,NSW001,2024-10-08 06:00:00,2024-10-10 04:51:36,ENGINE FAILURE,11818.97,70.14,high
WO04618,EXC003,NSW001,2024-10-08 09:00:00,2024-10-08 23:16:46,Bearing Failure,15966.52,9.92,high
WO04619,CRU003,WA001,2024-03-02 17:00:00,2024-03-03 23:19:04,Bearing Failure,13287.26,37.34,Medium
WO04620,TRK001,QLD001,2024-02-26 04:00:00,,electrical fault,1476.31,8.62,MEDIUM
WO04621,TRK008,WA001,2024-12-03 20:00:00,2024-12-04 05:13:51,Tire Damage,37932.80,5.81,HIGH
WO04622,EXC003,NSW001,2024-02-07 12:00:00,2024-02-08 19:16:14,hydraulic leak,43000.33,39.42,Medium
WO04623,CNV002,QLD001,2024-02-22 04:00:00,2024-02-23 09:30:36,Bearing Failure,46435.59,42.85,LOW
WO04624,TRK008,WA001,2024-11-07 02:00:00,2024-11-07 11:31:10,electrical fault,26529.86,13.59,high
WO04625,CNV002,QLD001,2024-08-04 01:00:00,2024-08-05 10:32:12,Engine Failure,10975.56,17.0,MEDIUM
WO04626,EXC002,QLD001,2024-11-12 17:00:00,2024-11-13 15:59:48,Engine Failure,5468.07,25.3,Medium
WO04627,TRK007,QLD001,2024-01-10 04:00:00,,sensor malfunction,"$156,873.00",5.47,high
WO04628,TRK010,NSW001,2024-11-12 01:00:00,2024-11-13 23:08:08,Hydraulic Leak,6237.57,62.69,HIGH
WO04629,TRK014,NSW001,2024-04-10 23:00:00,2024-04-12 10:02:12,Belt Replacement,2027.17,17.99,LOW
WO04630,TRK004,QLD001,2024-06-25 10:00:00,2024-06-26 00:34:53,Engine Failure,"$16,550.78",15.82,LOW
WO04631,CRU002,NSW001,2024-05-12 00:00:00,2024-05-12 11:10:37,Brake System,33011.63,14.67,LOW
WO04632,CRU002,WA001,2024-07-02 02:00:00,2024-07-02 18:42:24,sensor malfunction,1044.64,12.27,Medium
WO04633,TRK011,NSW001,2024-01-25 17:00:00,2024-01-27 05:30:49,Electrical Fault,13433.51,33.57,HIGH
WO04634,TRK004,WA001,2024-06-01 03:00:00,2024-06-01 22:05:45,Tire Damage,"$194,776.00",16.84,MEDIUM
WO04635,TRK012,WA001,2024-12-21 03:00:00,2024-12-21 11:38:57,Belt Replacement,"$12,202.00",7.03,MEDIUM
WO04636,TRK001,NSW001,2024-01-22 02:00:00,2024-01-23 00:51:16,engine failure,35181.22,19.3,HIGH
WO04637,CNV002,WA001,2024-08-07 22:00:00,2024-08-09 12:47:43,Transmission Issue,"$9,535.83",57.19,LOW
WO04638,TRK005,QLD001,2024-09-06 12:00:00,2024-09-07 08:37:28,Bearing Failure,"$149,906.00",27.69,LOW
WO04639,CNV002,WA001,2024-10-22 23:00:00,2024-10-23 04:41:20,Bearing Failure,28372.31,7.7,high
WO04640,TRK004,QLD001,2024-04-10 14:00:00,,Tire Damage,23422.77,19.36,Medium
WO04641,TRK010,NSW001,2024-05-19 23:00:00,2024-05-21 11:42:49,ENGINE FAILURE,16816.72,39.37,Medium
WO04642,TRK003,WA001,2024-12-01 17:00:00,2024-12-03 07:52:52,Belt Replacement,29463.75,32.04,MEDIUM
WO04643,TRK009,NSW001,2024-09-18 14:00:00,2024-09-20 05:16:24,Bearing Failure,"$41,766.86",43.03,HIGH
WO04644,TRK012,WA001,2024-03-01 07:00:00,2024-03-02 20:43:40,Electrical Fault,42024.19,53.23,HIGH
WO04645,TRK007,QLD001,2024-07-21 00:00:00,2024-07-22 14:44:08,COOLANT SYSTEM,"$38,456.00",49.4,HIGH
WO04646,EXC001,WA001,2024-07-05 09:00:00,2024-07-06 05:11:10,BRAKE SYSTEM,10906.86,25.09,LOW
WO04647,TRK012,WA001,2024-03-18 19:00:00,2024-03-19 08:30:35,TRANSMISSION ISSUE,"$12,670.30",13.24,MEDIUM
WO04648,CRU003,NSW001,2024-03-25 22:00:00,2024-03-26 04:42:34,hydraulic leak,5175.90,4.73,MEDIUM
WO04649,TRK005,NSW001,2024-12-14 12:00:00,2024-12-15 06:43:31,TRANSMISSION ISSUE,"$176,258.00",21.61,high
WO04650,TRK013,WA001,2024-04-07 01:00:00,2024-04-07 05:53:23,belt replacement,32204.49,7.24,LOW
WO04651,TRK015,WA001,2024-09-03 14:00:00,2024-09-04 08:56:34,Sensor Malfunction,33599.98,23.6,MEDIUM
WO04652,CRU001,QLD001,2024-04-07 19:00:00,2024-04-08 10:28:53,Brake System,4407.95,22.03,MEDIUM
WO04653,TRK003,WA001,2024-07-08 18:00:00,,Electrical Fault,"$174,621.00",33.93,HIGH
WO04654,CNV001,NSW001,2024-12-12 08:00:00,2024-12-13 06:25:00,Sensor Malfunction,"$5,092.22",12.62,HIGH
WO04655,TRK009,QLD001,2024-06-07 04:00:00,2024-06-07 20:24:35,Sensor Malfunction,"$1,799.82",21.39,Medium
WO04656,EXC005,NSW001,2024-10-04 01:00:00,2024-10-05 09:24:05,Belt Replacement,39328.81,38.15,high
WO04657,TRK015,NSW001,2024-11-20 17:00:00,,belt replacement,8556.82,26.54,HIGH
WO04658,TRK008,NSW001,2024-01-16 21:00:00,2024-01-16 23:12:52,Coolant System,"$169,554.00",2.99,Medium
WO04659,TRK002,QLD001,2024-03-24 05:00:00,2024-03-25 13:12:43,coolant system,37349.60,41.82,MEDIUM
WO04660,TRK006,QLD001,2024-08-24 06:00:00,2024-08-25 23:27:51,Transmission Issue,10600.07,48.78,Medium
WO04661,TRK006,WA001,2024-02-03 12:00:00,2024-02-04 14:35:27,hydraulic leak,34476.97,16.89,high
WO04662,TRK003,NSW001,2024-07-21 18:00:00,2024-07-23 05:59:42,SENSOR MALFUNCTION,28046.65,18.09,high
WO04663,EXC001,WA001,2024-06-08 23:00:00,2024-06-10 03:28:28,BELT REPLACEMENT,32880.05,39.68,Medium
WO04664,TRK015,NSW001,2024-07-25 08:00:00,2024-07-26 10:09:33,tire damage,38393.11,19.67,LOW
WO04665,CRU003,WA001,2024-03-28 17:00:00,2024-03-30 07:03:39,BRAKE SYSTEM,"$11,726.16",28.67,MEDIUM
WO04666,TRK004,NSW001,2024-12-25 03:00:00,2024-12-26 17:58:01,sensor malfunction,49076.57,25.07,MEDIUM
WO04667,EXC002,WA001,2024-06-18 22:00:00,2024-06-19 03:39:15,Brake System,34640.31,3.73,HIGH
WO04668,TRK006,WA001,2024-05-26 16:00:00,2024-05-27 13:13:56,Coolant System,21156.84,28.97,MEDIUM
WO04669,EXC002,WA001,2024-09-18 08:00:00,2024-09-18 10:30:14,Brake System,43570.26,3.5,HIGH
WO04670,EXC004,WA001,2024-12-05 15:00:00,2024-12-07 07:16:13,electrical fault,"$136,257.00",45.86,MEDIUM
WO04671,TRK007,WA001,2024-01-06 03:00:00,2024-01-07 13:57:53,hydraulic leak,15736.97,17.53,HIGH
WO04672,EXC003,NSW001,2024-05-29 02:00:00,2024-05-30 20:17:05,Belt Replacement,"$47,659.12",61.44,MEDIUM
WO04673,EXC005,QLD001,2024-04-22 08:00:00,2024-04-23 13:15:15,Coolant System,18410.26,28.33,MEDIUM
WO04674,EXC004,QLD001,2024-03-01 16:00:00,2024-03-03 14:15:05,brake system,"$37,451.27",64.52,high
WO04675,CNV002,QLD001,2024-07-13 23:00:00,2024-07-15 12:53:07,Transmission Issue,20221.39,23.22,HIGH
WO04676,TRK010,NSW001,2024-05-30 01:00:00,2024-05-31 07:09:57,belt replacement,11041.22,22.23,MEDIUM
WO04677,TRK003,NSW001,2024-07-10 09:00:00,2024-07-11 02:05:06,sensor malfunction,20914.56,11.41,high
WO04678,TRK005,NSW001,2024-07-29 11:00:00,2024-07-31 05:07:26,tire damage,29087.86,43.9,Medium
WO04679,TRK009,WA001,2024-07-02 20:00:00,2024-07-04 04:52:10,sensor malfunction,13496.78,40.8,MEDIUM
WO04680,CRU003,WA001,2024-05-09 13:00:00,2024-05-10 06:29:18,transmission issue,"$45,611.51",9.51,high
WO04681,TRK003,NSW001,2024-07-25 20:00:00,2024-07-27 17:25:16,engine failure,42285.65,47.8,HIGH
WO04682,TRK007,NSW001,2024-09-08 01:00:00,,Tire Damage,"$39,030.30",28.8,HIGH
WO04683,EXC001,NSW001,2024-11-04 20:00:00,2024-11-05 19:25:11,Tire Damage,8319.29,25.13,high
WO04684,CRU002,NSW001,2024-04-30 14:00:00,2024-05-01 19:08:40,belt replacement,49564.07,15.97,LOW
WO04685,EXC005,NSW001,2024-08-07 15:00:00,2024-08-09 06:00:57,Sensor Malfunction,"$145,930.00",20.13,HIGH
WO04686,CRU003,NSW001,2024-12-06 01:00:00,,transmission issue,40744.67,60.56,LOW
WO04687,TRK005,NSW001,2024-03-27 11:00:00,2024-03-28 16:35:27,hydraulic leak,30841.83,29.14,Medium
WO04688,TRK010,WA001,2024-02-10 17:00:00,2024-02-12 00:32:41,Bearing Failure,27819.34,25.53,LOW
WO04689,EXC005,WA001,2024-10-25 09:00:00,2024-10-26 18:59:31,hydraulic leak,3579.03,36.33,HIGH
WO04690,TRK010,WA001,2024-03-15 12:00:00,2024-03-17 01:36:03,Engine Failure,49485.00,31.82,MEDIUM
WO04691,EXC006,QLD001,2024-08-13 20:00:00,2024-08-14 22:16:03,Belt Replacement,15752.81,30.88,MEDIUM
WO04692,EXC004,NSW001,2024-11-20 18:00:00,2024-11-22 07:46:23,Brake System,20388.66,32.75,Medium
WO04693,TRK004,QLD001,2024-11-14 06:00:00,2024-11-15 22:41:30,Bearing Failure,"$35,810.73",56.07,HIGH
WO04694,TRK013,QLD001,2024-06-07 19:00:00,2024-06-09 14:50:09,Coolant System,24686.43,53.77,LOW
WO04695,TRK007,QLD001,2024-04-01 10:00:00,2024-04-02 09:35:26,Transmission Issue,"$40,657.80",18.43,MEDIUM
WO04696,CRU003,WA001,2024-11-28 07:00:00,,Coolant System,28843.10,39.34,LOW
WO04697,EXC006,QLD001,2024-03-30 11:00:00,2024-04-01 07:58:59,Brake System,17430.44,36.44,Medium
WO04698,CRU001,QLD001,2024-10-24 03:00:00,,BRAKE SYSTEM,17913.56,20.92,LOW
WO04699,TRK013,NSW001,2024-07-20 15:00:00,2024-07-22 02:02:56,Belt Replacement,7210.96,46.44,LOW
WO04700,TRK014,NSW001,2024-04-13 01:00:00,2024-04-14 04:12:00,hydraulic leak,27399.22,22.19,Medium
WO04701,EXC002,WA001,2024-10-29 12:00:00,2024-10-30 02:41:39,transmission issue,39783.60,15.05,HIGH
WO04702,EXC004,WA001,2024-06-22 01:00:00,2024-06-23 04:47:23,Sensor Malfunction,49035.61,41.12,Medium
WO04703,TRK002,WA001,2024-07-17 22:00:00,2024-07-18 13:42:06,SENSOR MALFUNCTION,"$9,515.15",9.71,Medium
WO04704,TRK006,WA001,2024-03-31 21:00:00,2024-04-02 11:43:08,Bearing Failure,16187.79,35.62,LOW
WO04705,EXC005,QLD001,2024-02-28 04:00:00,2024-03-01 03:37:57,Brake System,"$41,918.97",42.2,LOW
WO04706,CRU001,WA001,2024-09-12 14:00:00,2024-09-14 07:26:28,tire damage,37684.38,59.82,LOW
WO04707,TRK003,WA001,2024-05-20 01:00:00,2024-05-20 14:36:03,sensor malfunction,16893.05,10.21,LOW
WO04708,TRK012,QLD001,2024-01-27 04:00:00,2024-01-27 16:57:30,Bearing Failure,"$19,959.61",11.01,MEDIUM
WO04709,TRK013,QLD001,2024-09-18 07:00:00,2024-09-18 13:52:44,hydraulic leak,34791.19,8.94,MEDIUM
WO04710,CNV002,QLD001,2024-01-21 22:00:00,2024-01-22 17:46:56,Transmission Issue,25103.96,12.59,HIGH
WO04711,TRK002,NSW001,2024-11-07 13:00:00,2024-11-08 18:56:39,coolant system,1039.42,17.88,HIGH
WO04712,TRK004,QLD001,2024-08-10 20:00:00,2024-08-11 11:59:31,coolant system,"$4,801.94",16.99,MEDIUM
WO04713,TRK008,QLD001,2024-11-25 19:00:00,2024-11-27 18:11:23,transmission issue,9429.77,35.59,Medium
WO04714,TRK005,QLD001,2024-09-19 21:00:00,2024-09-20 22:25:00,Belt Replacement,31103.33,37.38,MEDIUM
WO04715,TRK002,NSW001,2024-09-01 21:00:00,2024-09-03 17:05:40,Tire Damage,29332.40,34.37,Medium
WO04716,TRK011,WA001,2024-07-05 06:00:00,2024-07-05 20:35:08,electrical fault,11384.80,18.35,Medium
WO04717,TRK010,WA001,2024-06-10 04:00:00,2024-06-11 19:02:54,hydraulic leak,43325.34,30.59,MEDIUM
WO04718,EXC005,NSW001,2024-03-25 04:00:00,2024-03-26 23:27:43,Brake System,"$49,353.70",52.26,LOW
WO04719,TRK008,NSW001,2024-07-20 20:00:00,2024-07-22 17:07:42,Sensor Malfunction,41224.11,29.54,high
WO04720,EXC006,NSW001,2024-07-04 23:00:00,2024-07-06 15:54:11,Coolant System,22536.29,33.29,LOW
WO04721,CRU001,WA001,2024-08-25 18:00:00,2024-08-26 14:18:48,Belt Replacement,41720.88,15.53,MEDIUM
WO04722,EXC002,QLD001,2024-07-02 19:00:00,2024-07-04 05:33:10,Transmission Issue,12126.42,18.75,high
WO04723,TRK007,WA001,2024-07-05 19:00:00,2024-07-06 20:28:40,Sensor Malfunction,15270.18,14.64,high
WO04724,TRK014,WA001,2024-04-11 11:00:00,2024-04-12 16:30:56,Coolant System,23420.73,19.59,Medium
WO04725,TRK010,QLD001,2024-08-08 23:00:00,2024-08-10 12:12:12,sensor malfunction,8954.93,24.91,Medium
WO04726,CNV002,WA001,2024-12-22 21:00:00,,BRAKE SYSTEM,24259.07,9.8,HIGH
WO04727,EXC005,NSW001,2024-08-28 01:00:00,2024-08-28 12:27:53,coolant system,7477.15,14.93,MEDIUM
WO04728,TRK008,QLD001,2024-07-05 18:00:00,2024-07-06 17:53:12,ELECTRICAL FAULT,28348.35,26.76,HIGH
WO04729,TRK013,QLD001,2024-05-01 00:00:00,2024-05-02 19:09:02,Sensor Malfunction,49842.34,62.82,high
WO04730,EXC004,WA001,2024-01-16 07:00:00,2024-01-17 09:52:08,Sensor Malfunction,"$42,262.90",24.2,HIGH
WO04731,EXC006,WA001,2024-10-27 10:00:00,2024-10-28 00:39:21,Engine Failure,"$164,258.00",15.4,Medium
WO04732,TRK005,WA001,2024-03-27 19:00:00,2024-03-28 08:53:34,tire damage,38830.34,18.55,HIGH
WO04733,CRU002,QLD001,2024-07-08 15:00:00,2024-07-08 22:53:43,brake system,47793.58,9.29,Medium
WO04734,TRK005,QLD001,2024-11-18 16:00:00,,ENGINE FAILURE,"$23,710.06",31.22,MEDIUM
WO04735,TRK006,QLD001,2024-05-09 06:00:00,2024-05-10 10:58:02,Brake System,38369.39,19.12,LOW
WO04736,TRK002,QLD001,2024-11-27 16:00:00,2024-11-28 23:58:26,Coolant System,41655.27,16.94,LOW
WO04737,TRK004,NSW001,2024-06-04 02:00:00,2024-06-05 00:46:26,Engine Failure,48042.60,13.71,HIGH
WO04738,TRK013,WA001,2024-02-13 19:00:00,2024-02-14 11:51:20,TRANSMISSION ISSUE,18270.71,16.48,LOW
WO04739,TRK004,NSW001,2024-04-28 10:00:00,2024-04-28 17:59:53,Belt Replacement,929.98,8.73,MEDIUM
WO04740,TRK013,NSW001,2024-04-04 21:00:00,2024-04-05 20:44:51,Belt Replacement,28511.05,33.67,Medium
WO04741,TRK011,NSW001,2024-08-28 04:00:00,2024-08-29 12:36:36,Brake System,32924.03,28.48,LOW
WO04742,CNV003,QLD001,2024-12-26 04:00:00,2024-12-26 06:24:30,transmission issue,48864.38,1.51,HIGH
WO04743,TRK014,QLD001,2024-05-08 01:00:00,2024-05-08 13:40:23,Bearing Failure,41332.93,18.34,Medium
WO04744,CRU001,NSW001,2024-02-07 02:00:00,2024-02-07 04:13:16,bearing failure,34820.68,1.38,MEDIUM
WO04745,EXC004,QLD001,2024-01-25 17:00:00,2024-01-27 11:52:24,Electrical Fault,32850.94,27.26,HIGH
WO04746,TRK014,NSW001,2024-11-25 02:00:00,2024-11-26 16:16:27,ENGINE FAILURE,45133.65,38.04,MEDIUM
WO04747,TRK004,WA001,2024-12-18 03:00:00,2024-12-19 02:03:58,sensor malfunction,48424.89,13.54,Medium
WO04748,CRU003,NSW001,2024-04-18 18:00:00,2024-04-20 16:26:23,Tire Damage,10217.83,23.74,high
WO04749,CNV002,QLD001,2024-05-22 23:00:00,2024-05-24 22:02:51,coolant system,39852.25,45.3,MEDIUM
WO04750,EXC002,QLD001,2024-07-19 00:00:00,2024-07-19 21:59:28,Sensor Malfunction,40378.12,18.43,MEDIUM
WO04751,EXC001,NSW001,2024-02-11 05:00:00,2024-02-12 22:55:21,Brake System,15730.78,24.27,HIGH
WO04752,CNV003,WA001,2024-05-25 02:00:00,2024-05-27 01:43:55,sensor malfunction,5286.33,46.13,high
WO04753,TRK006,NSW001,2024-02-02 02:00:00,2024-02-03 13:41:35,Engine Failure,"$132,682.00",38.12,high
WO04754,CNV003,NSW001,2024-01-30 03:00:00,2024-01-31 22:13:29,Electrical Fault,4518.23,27.46,high
WO04755,TRK004,NSW001,2024-11-05 18:00:00,2024-11-07 08:40:17,Belt Replacement,19154.50,28.51,MEDIUM
WO04756,EXC001,WA001,2024-06-06 11:00:00,2024-06-06 13:37:00,brake system,28382.53,3.0,LOW
WO04757,TRK006,NSW001,2024-04-18 06:00:00,2024-04-18 17:10:17,Coolant System,10609.29,14.03,LOW
WO04758,CNV002,WA001,2024-05-04 11:00:00,2024-05-05 08:21:42,Sensor Malfunction,27153.75,21.2,HIGH
WO04759,TRK004,WA001,2024-04-03 11:00:00,2024-04-03 14:21:03,Sensor Malfunction,1575.39,2.33,MEDIUM
WO04760,TRK013,QLD001,2024-04-28 17:00:00,2024-04-28 20:25:06,transmission issue,36620.34,3.56,LOW
WO04761,TRK008,QLD001,2024-07-20 01:00:00,2024-07-20 18:12:28,sensor malfunction,"$153,493.00",19.22,LOW
WO04762,TRK008,QLD001,2024-07-25 01:00:00,2024-07-25 07:31:58,Engine Failure,"$193,041.00",9.23,MEDIUM
WO04763,TRK011,QLD001,2024-03-31 06:00:00,2024-03-31 10:30:21,electrical fault,39583.51,3.97,Medium
WO04764,TRK009,QLD001,2024-02-25 06:00:00,2024-02-26 12:45:34,TRANSMISSION ISSUE,49838.31,22.58,HIGH
WO04765,TRK015,WA001,2024-05-27 05:00:00,2024-05-28 04:12:10,coolant system,15151.77,18.52,LOW
WO04766,EXC005,WA001,2024-04-09 12:00:00,2024-04-11 00:15:14,bearing failure,37645.95,29.47,Medium
WO04767,TRK012,NSW001,2024-06-11 05:00:00,2024-06-11 07:51:28,Engine Failure,21173.70,3.9,Medium
