order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO53113,288,3841,2013-02-21,2013-02-28,2013-03-05,29,1,29
SO53114,291,1647,2013-02-21,2013-02-28,2013-03-05,5,1,5
SO53115,284,807,2013-02-21,2013-02-28,2013-03-05,35,1,35
SO53115,289,807,2013-02-21,2013-02-28,2013-03-05,5,1,5
SO53115,259,807,2013-02-21,2013-02-28,2013-03-05,2,1,2
SO53116,284,884,2013-02-21,2013-02-28,2013-03-05,35,1,35
SO53116,289,884,2013-02-21,2013-02-28,2013-03-05,5,1,5
SO53116,259,884,2013-02-21,2013-02-28,2013-03-05,2,1,2
SO53117,174,4817,2013-02-21,2013-02-28,2013-03-05,22,1,22
SO53117,245,4817,2013-02-21,2013-02-28,2013-03-05,35,1,35
SO53117,234,4817,2013-02-21,2013-02-28,2013-03-05,24,1,24
SO53118,174,6388,2013-02-21,2013-02-28,2013-03-05,22,1,22
SO53118,246,6388,2013-02-21,2013-02-28,2013-03-05,35,1,35
SO53119,121,984,2013-02-21,2013-02-28,2013-03-05,2295,1,2295
SO53120,121,665,2013-02-21,2013-02-28,2013-03-05,2295,1,2295
SO53120,284,665,2013-02-21,2013-02-28,2013-03-05,35,1,35
SO53120,289,665,2013-02-21,2013-02-28,2013-03-05,5,1,5
SO53120,244,665,2013-02-21,2013-02-28,2013-03-05,35,1,35
SO53121,123,161,2013-02-21,2013-02-28,2013-03-05,2320,1,2320
SO53121,259,161,2013-02-21,2013-02-28,2013-03-05,2,1,2
SO53122,125,299,2013-02-21,2013-02-28,2013-03-05,2320,1,2320
SO53122,295,299,2013-02-21,2013-02-28,2013-03-05,5,1,5
SO53122,166,299,2013-02-21,2013-02-28,2013-03-05,9,1,9
SO53122,104,299,2013-02-21,2013-02-28,2013-03-05,10,1,10
SO53123,127,8771,2013-02-21,2013-02-28,2013-03-05,540,1,540
SO53123,105,8771,2013-02-21,2013-02-28,2013-03-05,9,1,9
SO53124,146,15316,2013-02-21,2013-02-28,2013-03-05,742,1,742
SO53124,291,15316,2013-02-21,2013-02-28,2013-03-05,5,1,5
SO53124,288,15316,2013-02-21,2013-02-28,2013-03-05,29,1,29
SO53125,147,17675,2013-02-21,2013-02-28,2013-03-05,742,1,742
SO53125,244,17675,2013-02-21,2013-02-28,2013-03-05,35,1,35
SO53125,249,17675,2013-02-21,2013-02-28,2013-03-05,50,1,50
SO53125,234,17675,2013-02-21,2013-02-28,2013-03-05,24,1,24
SO53126,120,461,2013-02-21,2013-02-28,2013-03-05,2295,1,2295
SO53127,160,13438,2013-02-21,2013-02-28,2013-03-05,2384,1,2384
SO53127,288,13438,2013-02-21,2013-02-28,2013-03-05,29,1,29
SO53127,291,13438,2013-02-21,2013-02-28,2013-03-05,5,1,5
SO53127,166,13438,2013-02-21,2013-02-28,2013-03-05,9,1,9
SO53128,129,13779,2013-02-21,2013-02-28,2013-03-05,540,1,540
SO53128,105,13779,2013-02-21,2013-02-28,2013-03-05,9,1,9
SO53128,168,13779,2013-02-21,2013-02-28,2013-03-05,8,1,8
SO53128,260,13779,2013-02-21,2013-02-28,2013-03-05,120,1,120
SO53129,130,12859,2013-02-21,2013-02-28,2013-03-05,1120,1,1120
SO53129,105,12859,2013-02-21,2013-02-28,2013-03-05,9,1,9
SO53129,295,12859,2013-02-21,2013-02-28,2013-03-05,5,1,5
SO53130,130,8451,2013-02-21,2013-02-28,2013-03-05,1120,1,1120
SO53130,105,8451,2013-02-21,2013-02-28,2013-03-05,9,1,9
SO53130,295,8451,2013-02-21,2013-02-28,2013-03-05,5,1,5
SO53130,276,8451,2013-02-21,2013-02-28,2013-03-05,54,1,54
SO53131,128,16957,2013-02-21,2013-02-28,2013-03-05,540,1,540
SO53131,295,16957,2013-02-21,2013-02-28,2013-03-05,5,1,5
SO53131,105,16957,2013-02-21,2013-02-28,2013-03-05,9,1,9
SO53132,160,3429,2013-02-21,2013-02-28,2013-03-05,2384,1,2384
SO53132,288,3429,2013-02-21,2013-02-28,2013-03-05,29,1,29
SO53133,154,998,2013-02-22,2013-03-01,2013-03-06,1215,1,1215
SO53133,245,998,2013-02-22,2013-03-01,2013-03-06,35,1,35
SO53134,122,480,2013-02-22,2013-03-01,2013-03-06,2295,1,2295
SO53134,284,480,2013-02-22,2013-03-01,2013-03-06,35,1,35
SO53134,289,480,2013-02-22,2013-03-01,2013-03-06,5,1,5
SO53134,259,480,2013-02-22,2013-03-01,2013-03-06,2,1,2
SO53134,168,480,2013-02-22,2013-03-01,2013-03-06,8,1,8
SO53135,125,414,2013-02-22,2013-03-01,2013-03-06,2320,1,2320
SO53135,174,414,2013-02-22,2013-03-01,2013-03-06,22,1,22
SO53135,166,414,2013-02-22,2013-03-01,2013-03-06,9,1,9
SO53136,282,2625,2013-02-22,2013-03-01,2013-03-06,25,1,25
SO53136,244,2625,2013-02-22,2013-03-01,2013-03-06,35,1,35
SO53137,174,6485,2013-02-22,2013-03-01,2013-03-06,22,1,22
SO53138,287,4810,2013-02-22,2013-03-01,2013-03-06,33,1,33
SO53139,233,2671,2013-02-22,2013-03-01,2013-03-06,24,1,24
SO53140,278,6308,2013-02-22,2013-03-01,2013-03-06,54,1,54
SO53140,166,6308,2013-02-22,2013-03-01,2013-03-06,9,1,9
SO53141,143,12637,2013-02-22,2013-03-01,2013-03-06,2443,1,2443
SO53141,290,12637,2013-02-22,2013-03-01,2013-03-06,4,1,4
SO53141,287,12637,2013-02-22,2013-03-01,2013-03-06,33,1,33
SO53142,278,506,2013-02-22,2013-03-01,2013-03-06,54,1,54
SO53143,290,521,2013-02-22,2013-03-01,2013-03-06,4,1,4
SO53143,248,521,2013-02-22,2013-03-01,2013-03-06,50,1,50
SO53143,279,521,2013-02-22,2013-03-01,2013-03-06,9,1,9
SO53144,291,16230,2013-02-22,2013-03-01,2013-03-06,5,1,5
SO53144,288,16230,2013-02-22,2013-03-01,2013-03-06,29,1,29
SO53144,244,16230,2013-02-22,2013-03-01,2013-03-06,35,1,35
SO53144,235,16230,2013-02-22,2013-03-01,2013-03-06,24,1,24
SO53145,282,15341,2013-02-22,2013-03-01,2013-03-06,25,1,25
SO53145,289,15341,2013-02-22,2013-03-01,2013-03-06,5,1,5
SO53145,244,15341,2013-02-22,2013-03-01,2013-03-06,35,1,35
SO53146,282,15238,2013-02-22,2013-03-01,2013-03-06,25,1,25
SO53146,259,15238,2013-02-22,2013-03-01,2013-03-06,2,1,2
SO53147,282,14903,2013-02-22,2013-03-01,2013-03-06,25,1,25
SO53147,289,14903,2013-02-22,2013-03-01,2013-03-06,5,1,5
SO53147,245,14903,2013-02-22,2013-03-01,2013-03-06,35,1,35
SO53148,289,632,2013-02-22,2013-03-01,2013-03-06,5,1,5
SO53148,283,632,2013-02-22,2013-03-01,2013-03-06,30,1,30
SO53148,174,632,2013-02-22,2013-03-01,2013-03-06,22,1,22
SO53148,250,632,2013-02-22,2013-03-01,2013-03-06,50,1,50
SO53149,104,3329,2013-02-22,2013-03-01,2013-03-06,10,1,10
SO53149,295,3329,2013-02-22,2013-03-01,2013-03-06,5,1,5
SO53149,246,3329,2013-02-22,2013-03-01,2013-03-06,35,1,35
SO53150,272,8006,2013-02-22,2013-03-01,2013-03-06,70,1,70
SO53150,234,8006,2013-02-22,2013-03-01,2013-03-06,24,1,24
SO53151,273,17142,2013-02-22,2013-03-01,2013-03-06,70,1,70
SO53151,235,17142,2013-02-22,2013-03-01,2013-03-06,24,1,24
SO53152,272,7812,2013-02-22,2013-03-01,2013-03-06,70,1,70
SO53153,289,12256,2013-02-22,2013-03-01,2013-03-06,5,1,5
SO53153,244,12256,2013-02-22,2013-03-01,2013-03-06,35,1,35
SO53154,289,4367,2013-02-22,2013-03-01,2013-03-06,5,1,5
SO53154,247,4367,2013-02-22,2013-03-01,2013-03-06,55,1,55
SO53155,289,3405,2013-02-22,2013-03-01,2013-03-06,5,1,5
SO53156,284,5583,2013-02-22,2013-03-01,2013-03-06,35,1,35
SO53157,284,2803,2013-02-22,2013-03-01,2013-03-06,35,1,35
SO53157,289,2803,2013-02-22,2013-03-01,2013-03-06,5,1,5
SO53157,104,2803,2013-02-22,2013-03-01,2013-03-06,10,1,10
SO53157,295,2803,2013-02-22,2013-03-01,2013-03-06,5,1,5
SO53157,233,2803,2013-02-22,2013-03-01,2013-03-06,24,1,24
SO53158,174,3974,2013-02-22,2013-03-01,2013-03-06,22,1,22
SO53158,168,3974,2013-02-22,2013-03-01,2013-03-06,8,1,8
SO53159,290,3175,2013-02-22,2013-03-01,2013-03-06,4,1,4
SO53159,287,3175,2013-02-22,2013-03-01,2013-03-06,33,1,33
SO53159,259,3175,2013-02-22,2013-03-01,2013-03-06,2,1,2
SO53160,290,12624,2013-02-22,2013-03-01,2013-03-06,4,1,4
SO53161,288,12238,2013-02-22,2013-03-01,2013-03-06,29,1,29
SO53161,291,12238,2013-02-22,2013-03-01,2013-03-06,5,1,5
SO53161,244,12238,2013-02-22,2013-03-01,2013-03-06,35,1,35
SO53162,290,15912,2013-02-22,2013-03-01,2013-03-06,4,1,4
SO53163,285,17919,2013-02-22,2013-03-01,2013-03-06,21,1,21
SO53163,259,17919,2013-02-22,2013-03-01,2013-03-06,2,1,2
SO53164,289,4469,2013-02-22,2013-03-01,2013-03-06,5,1,5
SO53164,284,4469,2013-02-22,2013-03-01,2013-03-06,35,1,35
SO53164,260,4469,2013-02-22,2013-03-01,2013-03-06,120,1,120
SO53165,174,1792,2013-02-22,2013-03-01,2013-03-06,22,1,22
SO53165,168,1792,2013-02-22,2013-03-01,2013-03-06,8,1,8
SO53166,284,4379,2013-02-22,2013-03-01,2013-03-06,35,1,35
SO53166,289,4379,2013-02-22,2013-03-01,2013-03-06,5,1,5
SO53166,174,4379,2013-02-22,2013-03-01,2013-03-06,22,1,22
SO53166,104,4379,2013-02-22,2013-03-01,2013-03-06,10,1,10
SO53166,295,4379,2013-02-22,2013-03-01,2013-03-06,5,1,5
SO53167,138,9664,2013-02-22,2013-03-01,2013-03-06,1701,1,1701
SO53167,249,9664,2013-02-22,2013-03-01,2013-03-06,50,1,50
SO53168,110,7974,2013-02-22,2013-03-01,2013-03-06,540,1,540
SO53168,282,7974,2013-02-22,2013-03-01,2013-03-06,25,1,25
SO53168,259,7974,2013-02-22,2013-03-01,2013-03-06,2,1,2
SO53169,124,526,2013-02-22,2013-03-01,2013-03-06,2320,1,2320
SO53169,284,526,2013-02-22,2013-03-01,2013-03-06,35,1,35
SO53169,259,526,2013-02-22,2013-03-01,2013-03-06,2,1,2
SO53170,122,1060,2013-02-22,2013-03-01,2013-03-06,2295,1,2295
SO53170,174,1060,2013-02-22,2013-03-01,2013-03-06,22,1,22
SO53170,246,1060,2013-02-22,2013-03-01,2013-03-06,35,1,35
SO53171,152,16771,2013-02-22,2013-03-01,2013-03-06,742,1,742
SO53171,105,16771,2013-02-22,2013-03-01,2013-03-06,9,1,9
SO53172,150,6649,2013-02-22,2013-03-01,2013-03-06,742,1,742
SO53172,246,6649,2013-02-22,2013-03-01,2013-03-06,35,1,35
SO53173,149,14760,2013-02-22,2013-03-01,2013-03-06,742,1,742
SO53174,138,11947,2013-02-22,2013-03-01,2013-03-06,1701,1,1701
SO53174,290,11947,2013-02-22,2013-03-01,2013-03-06,4,1,4
SO53174,286,11947,2013-02-22,2013-03-01,2013-03-06,25,1,25
SO53175,128,9161,2013-02-22,2013-03-01,2013-03-06,540,1,540
SO53175,105,9161,2013-02-22,2013-03-01,2013-03-06,9,1,9
SO53175,295,9161,2013-02-22,2013-03-01,2013-03-06,5,1,5
SO53175,247,9161,2013-02-22,2013-03-01,2013-03-06,55,1,55
SO53175,250,9161,2013-02-22,2013-03-01,2013-03-06,50,1,50
SO53176,121,97,2013-02-22,2013-03-01,2013-03-06,2295,1,2295
SO53177,154,14099,2013-02-22,2013-03-01,2013-03-06,1215,1,1215
SO53177,291,14099,2013-02-22,2013-03-01,2013-03-06,5,1,5
SO53177,288,14099,2013-02-22,2013-03-01,2013-03-06,29,1,29
SO53177,259,14099,2013-02-22,2013-03-01,2013-03-06,2,1,2
SO53178,127,11301,2013-02-22,2013-03-01,2013-03-06,540,1,540
SO53178,280,11301,2013-02-22,2013-03-01,2013-03-06,9,1,9
SO53179,129,10609,2013-02-22,2013-03-01,2013-03-06,540,1,540
SO53179,246,10609,2013-02-22,2013-03-01,2013-03-06,35,1,35
SO53180,133,8402,2013-02-22,2013-03-01,2013-03-06,1120,1,1120
SO53180,249,8402,2013-02-22,2013-03-01,2013-03-06,50,1,50
SO53181,134,8408,2013-02-22,2013-03-01,2013-03-06,1120,1,1120
SO53181,244,8408,2013-02-22,2013-03-01,2013-03-06,35,1,35
SO53182,130,11644,2013-02-22,2013-03-01,2013-03-06,1120,1,1120
SO53183,132,16129,2013-02-22,2013-03-01,2013-03-06,1120,1,1120
SO53183,245,16129,2013-02-22,2013-03-01,2013-03-06,35,1,35
SO53184,161,3426,2013-02-22,2013-03-01,2013-03-06,2384,1,2384
SO53184,245,3426,2013-02-22,2013-03-01,2013-03-06,35,1,35
SO53185,166,1025,2013-02-23,2013-03-02,2013-03-07,9,1,9
SO53186,283,9235,2013-02-23,2013-03-02,2013-03-07,30,1,30
SO53186,259,9235,2013-02-23,2013-03-02,2013-03-07,2,1,2
SO53187,174,5033,2013-02-23,2013-03-02,2013-03-07,22,1,22
SO53188,166,17537,2013-02-23,2013-03-02,2013-03-07,9,1,9
SO53188,295,17537,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53189,295,11953,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53189,245,11953,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53190,283,6308,2013-02-23,2013-03-02,2013-03-07,30,1,30
SO53190,289,6308,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53190,245,6308,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53191,104,13278,2013-02-23,2013-03-02,2013-03-07,10,1,10
SO53192,246,4154,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53192,278,4154,2013-02-23,2013-03-02,2013-03-07,54,1,54
SO53193,234,758,2013-02-23,2013-03-02,2013-03-07,24,1,24
SO53194,166,7217,2013-02-23,2013-03-02,2013-03-07,9,1,9
SO53195,107,3852,2013-02-23,2013-03-02,2013-03-07,540,1,540
SO53195,174,3852,2013-02-23,2013-03-02,2013-03-07,22,1,22
SO53195,104,3852,2013-02-23,2013-03-02,2013-03-07,10,1,10
SO53195,295,3852,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53195,166,3852,2013-02-23,2013-03-02,2013-03-07,9,1,9
SO53195,246,3852,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53196,140,12609,2013-02-23,2013-03-02,2013-03-07,2443,1,2443
SO53196,287,12609,2013-02-23,2013-03-02,2013-03-07,33,1,33
SO53196,245,12609,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53197,245,872,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53198,259,322,2013-02-23,2013-03-02,2013-03-07,2,1,2
SO53199,286,18026,2013-02-23,2013-03-02,2013-03-07,25,1,25
SO53199,259,18026,2013-02-23,2013-03-02,2013-03-07,2,1,2
SO53200,166,531,2013-02-23,2013-03-02,2013-03-07,9,1,9
SO53200,285,531,2013-02-23,2013-03-02,2013-03-07,21,1,21
SO53201,287,5772,2013-02-23,2013-03-02,2013-03-07,33,1,33
SO53202,288,16250,2013-02-23,2013-03-02,2013-03-07,29,1,29
SO53203,290,4560,2013-02-23,2013-03-02,2013-03-07,4,1,4
SO53203,287,4560,2013-02-23,2013-03-02,2013-03-07,33,1,33
SO53203,246,4560,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53204,282,15507,2013-02-23,2013-03-02,2013-03-07,25,1,25
SO53204,289,15507,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53204,244,15507,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53205,289,331,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53205,283,331,2013-02-23,2013-03-02,2013-03-07,30,1,30
SO53205,260,331,2013-02-23,2013-03-02,2013-03-07,120,1,120
SO53206,104,10497,2013-02-23,2013-03-02,2013-03-07,10,1,10
SO53206,295,10497,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53207,104,10351,2013-02-23,2013-03-02,2013-03-07,10,1,10
SO53207,295,10351,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53207,247,10351,2013-02-23,2013-03-02,2013-03-07,55,1,55
SO53208,104,12255,2013-02-23,2013-03-02,2013-03-07,10,1,10
SO53209,166,7478,2013-02-23,2013-03-02,2013-03-07,9,1,9
SO53209,295,7478,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53210,295,2199,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53210,247,2199,2013-02-23,2013-03-02,2013-03-07,55,1,55
SO53211,295,13749,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53211,245,13749,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53212,295,7110,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53212,292,7110,2013-02-23,2013-03-02,2013-03-07,64,1,64
SO53212,247,7110,2013-02-23,2013-03-02,2013-03-07,55,1,55
SO53213,295,15489,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53214,166,5378,2013-02-23,2013-03-02,2013-03-07,9,1,9
SO53214,295,5378,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53215,289,4162,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53215,259,4162,2013-02-23,2013-03-02,2013-03-07,2,1,2
SO53216,289,4709,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53216,284,4709,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53216,244,4709,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53217,284,4076,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53217,245,4076,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53218,284,3689,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53218,289,3689,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53218,245,3689,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53219,282,6809,2013-02-23,2013-03-02,2013-03-07,25,1,25
SO53219,289,6809,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53219,245,6809,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53220,282,6811,2013-02-23,2013-03-02,2013-03-07,25,1,25
SO53220,295,6811,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53220,244,6811,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53220,166,6811,2013-02-23,2013-03-02,2013-03-07,9,1,9
SO53221,287,17413,2013-02-23,2013-03-02,2013-03-07,33,1,33
SO53221,290,17413,2013-02-23,2013-03-02,2013-03-07,4,1,4
SO53221,279,17413,2013-02-23,2013-03-02,2013-03-07,9,1,9
SO53222,295,6112,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53223,285,15900,2013-02-23,2013-03-02,2013-03-07,21,1,21
SO53223,259,15900,2013-02-23,2013-03-02,2013-03-07,2,1,2
SO53224,288,1337,2013-02-23,2013-03-02,2013-03-07,29,1,29
SO53225,291,16836,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53225,295,16836,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53225,234,16836,2013-02-23,2013-03-02,2013-03-07,24,1,24
SO53225,105,16836,2013-02-23,2013-03-02,2013-03-07,9,1,9
SO53226,288,11677,2013-02-23,2013-03-02,2013-03-07,29,1,29
SO53227,288,16322,2013-02-23,2013-03-02,2013-03-07,29,1,29
SO53228,289,890,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53228,284,890,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53228,259,890,2013-02-23,2013-03-02,2013-03-07,2,1,2
SO53229,289,256,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53229,284,256,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53229,245,256,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53230,284,1052,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53230,289,1052,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53231,174,1879,2013-02-23,2013-03-02,2013-03-07,22,1,22
SO53231,233,1879,2013-02-23,2013-03-02,2013-03-07,24,1,24
SO53232,166,1655,2013-02-23,2013-03-02,2013-03-07,9,1,9
SO53233,135,5879,2013-02-23,2013-03-02,2013-03-07,1701,1,1701
SO53233,245,5879,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53234,116,2872,2013-02-23,2013-03-02,2013-03-07,769,1,769
SO53234,245,2872,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53234,249,2872,2013-02-23,2013-03-02,2013-03-07,50,1,50
SO53234,235,2872,2013-02-23,2013-03-02,2013-03-07,24,1,24
SO53235,121,304,2013-02-23,2013-03-02,2013-03-07,2295,1,2295
SO53235,259,304,2013-02-23,2013-03-02,2013-03-07,2,1,2
SO53236,165,17209,2013-02-23,2013-03-02,2013-03-07,2384,1,2384
SO53236,105,17209,2013-02-23,2013-03-02,2013-03-07,9,1,9
SO53236,295,17209,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53237,162,3,2013-02-23,2013-03-02,2013-03-07,2384,1,2384
SO53237,245,3,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53238,155,14100,2013-02-23,2013-03-02,2013-03-07,1215,1,1215
SO53238,245,14100,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53239,129,11335,2013-02-23,2013-03-02,2013-03-07,540,1,540
SO53239,105,11335,2013-02-23,2013-03-02,2013-03-07,9,1,9
SO53240,122,422,2013-02-24,2013-03-03,2013-03-08,2295,1,2295
SO53241,121,424,2013-02-24,2013-03-03,2013-03-08,2295,1,2295
SO53241,174,424,2013-02-24,2013-03-03,2013-03-08,22,1,22
SO53242,123,483,2013-02-24,2013-03-03,2013-03-08,2320,1,2320
SO53242,244,483,2013-02-24,2013-03-03,2013-03-08,35,1,35
SO53243,244,332,2013-02-24,2013-03-03,2013-03-08,35,1,35
SO53244,290,5174,2013-02-24,2013-03-03,2013-03-08,4,1,4
SO53244,286,5174,2013-02-24,2013-03-03,2013-03-08,25,1,25
SO53244,259,5174,2013-02-24,2013-03-03,2013-03-08,2,1,2
SO53245,284,10567,2013-02-24,2013-03-03,2013-03-08,35,1,35
SO53245,289,10567,2013-02-24,2013-03-03,2013-03-08,5,1,5
SO53245,259,10567,2013-02-24,2013-03-03,2013-03-08,2,1,2
SO53246,285,8799,2013-02-24,2013-03-03,2013-03-08,21,1,21
SO53246,290,8799,2013-02-24,2013-03-03,2013-03-08,4,1,4
SO53246,244,8799,2013-02-24,2013-03-03,2013-03-08,35,1,35
SO53247,244,7264,2013-02-24,2013-03-03,2013-03-08,35,1,35
SO53248,259,8087,2013-02-24,2013-03-03,2013-03-08,2,1,2
SO53249,141,11450,2013-02-24,2013-03-03,2013-03-08,2443,1,2443
SO53249,287,11450,2013-02-24,2013-03-03,2013-03-08,33,1,33
SO53249,290,11450,2013-02-24,2013-03-03,2013-03-08,4,1,4
SO53249,244,11450,2013-02-24,2013-03-03,2013-03-08,35,1,35
SO53250,119,9861,2013-02-24,2013-03-03,2013-03-08,769,1,769
SO53250,249,9861,2013-02-24,2013-03-03,2013-03-08,50,1,50
SO53251,291,17176,2013-02-24,2013-03-03,2013-03-08,5,1,5
SO53251,259,17176,2013-02-24,2013-03-03,2013-03-08,2,1,2
SO53252,282,15079,2013-02-24,2013-03-03,2013-03-08,25,1,25
SO53252,289,15079,2013-02-24,2013-03-03,2013-03-08,5,1,5
SO53252,245,15079,2013-02-24,2013-03-03,2013-03-08,35,1,35
SO53253,285,16662,2013-02-24,2013-03-03,2013-03-08,21,1,21
SO53253,259,16662,2013-02-24,2013-03-03,2013-03-08,2,1,2
SO53254,287,13970,2013-02-24,2013-03-03,2013-03-08,33,1,33
SO53254,259,13970,2013-02-24,2013-03-03,2013-03-08,2,1,2
SO53255,283,6443,2013-02-24,2013-03-03,2013-03-08,30,1,30
SO53255,289,6443,2013-02-24,2013-03-03,2013-03-08,5,1,5
SO53255,174,6443,2013-02-24,2013-03-03,2013-03-08,22,1,22
SO53255,245,6443,2013-02-24,2013-03-03,2013-03-08,35,1,35
SO53255,166,6443,2013-02-24,2013-03-03,2013-03-08,9,1,9
SO53255,278,6443,2013-02-24,2013-03-03,2013-03-08,54,1,54
SO53256,104,11735,2013-02-24,2013-03-03,2013-03-08,10,1,10
SO53256,295,11735,2013-02-24,2013-03-03,2013-03-08,5,1,5
SO53256,251,11735,2013-02-24,2013-03-03,2013-03-08,50,1,50
SO53256,166,11735,2013-02-24,2013-03-03,2013-03-08,9,1,9
SO53257,104,4008,2013-02-24,2013-03-03,2013-03-08,10,1,10
SO53257,295,4008,2013-02-24,2013-03-03,2013-03-08,5,1,5
SO53257,244,4008,2013-02-24,2013-03-03,2013-03-08,35,1,35
SO53258,104,6120,2013-02-24,2013-03-03,2013-03-08,10,1,10
SO53258,295,6120,2013-02-24,2013-03-03,2013-03-08,5,1,5
SO53258,166,6120,2013-02-24,2013-03-03,2013-03-08,9,1,9
SO53258,275,6120,2013-02-24,2013-03-03,2013-03-08,54,1,54
SO53259,104,9440,2013-02-24,2013-03-03,2013-03-08,10,1,10
SO53259,295,9440,2013-02-24,2013-03-03,2013-03-08,5,1,5
SO53260,104,10475,2013-02-24,2013-03-03,2013-03-08,10,1,10
SO53260,244,10475,2013-02-24,2013-03-03,2013-03-08,35,1,35
SO53261,272,9367,2013-02-24,2013-03-03,2013-03-08,70,1,70
SO53262,295,5778,2013-02-24,2013-03-03,2013-03-08,5,1,5
SO53262,260,5778,2013-02-24,2013-03-03,2013-03-08,120,1,120
SO53263,289,3910,2013-02-24,2013-03-03,2013-03-08,5,1,5
SO53264,174,11729,2013-02-24,2013-03-03,2013-03-08,22,1,22
SO53264,168,11729,2013-02-24,2013-03-03,2013-03-08,8,1,8
SO53264,260,11729,2013-02-24,2013-03-03,2013-03-08,120,1,120
SO53265,174,4001,2013-02-24,2013-03-03,2013-03-08,22,1,22
SO53265,234,4001,2013-02-24,2013-03-03,2013-03-08,24,1,24
SO53266,295,12744,2013-02-24,2013-03-03,2013-03-08,5,1,5
SO53266,246,12744,2013-02-24,2013-03-03,2013-03-08,35,1,35
SO53267,290,12960,2013-02-24,2013-03-03,2013-03-08,4,1,4
SO53267,246,12960,2013-02-24,2013-03-03,2013-03-08,35,1,35
SO53268,285,16905,2013-02-24,2013-03-03,2013-03-08,21,1,21
SO53268,290,16905,2013-02-24,2013-03-03,2013-03-08,4,1,4
SO53268,259,16905,2013-02-24,2013-03-03,2013-03-08,2,1,2
SO53268,260,16905,2013-02-24,2013-03-03,2013-03-08,120,1,120
SO53268,166,16905,2013-02-24,2013-03-03,2013-03-08,9,1,9
SO53269,291,3532,2013-02-24,2013-03-03,2013-03-08,5,1,5
SO53269,288,3532,2013-02-24,2013-03-03,2013-03-08,29,1,29
SO53269,245,3532,2013-02-24,2013-03-03,2013-03-08,35,1,35
SO53269,249,3532,2013-02-24,2013-03-03,2013-03-08,50,1,50
SO53270,285,14530,2013-02-24,2013-03-03,2013-03-08,21,1,21
SO53271,288,12982,2013-02-24,2013-03-03,2013-03-08,29,1,29
SO53271,291,12982,2013-02-24,2013-03-03,2013-03-08,5,1,5
SO53272,291,2498,2013-02-24,2013-03-03,2013-03-08,5,1,5
SO53272,244,2498,2013-02-24,2013-03-03,2013-03-08,35,1,35
SO53273,289,294,2013-02-24,2013-03-03,2013-03-08,5,1,5
SO53273,284,294,2013-02-24,2013-03-03,2013-03-08,35,1,35
