id,city,state,amount,share_under25
64452,"RIVER FOREST","IL",0,.4410785
64453,"BROOKLYN","NY",300,.5131685
64454,"BEACON FALLS","CT",225,.3924814
64455,"PHOENIX","AZ",0,.5434535
64456,"OAKLAND","CA",300,.4778767
64457,"TEANECK","NJ",250,.4158759
64458,"SEDONA","AZ",0,.3510678
64460,"LOS ANGELES","CA",0,.5352823
64461,"FORT MYERS","FL",250,.3693463
64462,"BROOKLYN","NY",300,.5131685
64463,"WASHINGTON","DC",355,.5195411
64464,"SAN DIEGO","CA",0,.520797
64465,"CULEBRA","PR",1500,.4881988
64466,"COLORADO SPRINGS","CO",218.75,.5112923
64467,"ATLANTA","GA",0,.5335559
64468,"EAST GREENWICH","RI",0,.4185297
64469,"LOS GATOS","CA",500,.4732465
64471,"Saint Paul","MN",0,.4917763
64472,"STEAMBOAT SPRINGS","CO",305,.4004413
64473,"ANN ARBOR","MI",0,.460889
64474,"SPENCERPORT","NY",0,.4065893
64475,"STANFORD","CA",1950,.5186713
64476,"COVINGTON","WA",250,.4650477
64477,"Garrison","NY",0,.420808
64478,"DECATUR","GA",250,.4951164
64479,"BATAVIA","IL",1299.05,.4822353
64480,"SONOMA","CA",210,.4264379
64481,"SALT LAKE CITY","UT",500,.5593248
64483,"NEW YORK","NY",250,.477233
64484,"GERMANTOWN","NY",0,.4346137
64485,"NEW YORK","NY",700,.477233
64486,"Mammoth Lakes","CA",0,.5233083
64487,"PLACERVILLE","CA",514.58,.4593699
64488,"NEW YORK","NY",500,.477233
64489,"LAKE BLUFF","IL",210,.4493886
64490,"WELLS","ME",300,.4013654
64492,"LAKE ZURICH","IL",267.87,.4493886
64493,"MINNEAPOLIS","MN",0,.5006417
64494,"PHOENIX","AZ",0,.5434535
64495,"VENICE","CA",350,.5116389
64496,"WALNUT CREEK","CA",270,.4590964
64497,"NEW YORK","NY",575,.477233
64499,"Smyrna","GA",0,.4951164
64500,"LAGUNA NIGUEL","CA",1000,.448464
64501,"GOLDSBORO","NC",201.3,.4791312
64502,"BERKELEY","CA",0,.5246695
64503,"ESTERO","FL",0,.3693463
64504,"BROADLANDS","VA",610,.4958435
64505,"VANCOUVER","WA",250,.4597161
64506,"WINNETKA","IL",750,.4493886
64507,"PRAIRIE VILLAGE","KS",550,.4575081
64508,"SOMERVILLE","MA",0,.5174821
64509,"Saint Paul","MN",0,.4917763
64510,"MARINA DEL REY","CA",0,.5116389
64511,"GREENFIELD","MA",425,.3936663
64512,"SHEPHERDSVILLE","KY",216.94,.4880398
64513,"Virginia Beach","VA",350,.4860543
64514,"Kirkland","WA",0,.4650477
64515,"COLUMBUS","OH",230,.5344034
64516,"EVANSTON","IL",350,.5017276
64517,"WATERBURY","VT",0,.4124142
64518,"BOSTON","MA",355.23,.5174821
64519,"SANIBEL","FL",0,.3693463
64520,"VERONA","NJ",250,.4573098
64521,"JACKSONVILLE","FL",260,.4874956
64522,"LOS ALTOS","CA",0,.4402437
64523,"BOLINGBROOK","IL",1300,.4750154
64524,"Allen","TX",0,.5117252
64525,"CONYERS","GA",0,.4951164
64526,"FREMONT","CA",0,.4590964
64527,"SAN JOSE","CA",0,.4954745
64528,"MISSION VIEJO","CA",0,.448464
64529,"AUSTIN","TX",846.3,.5566342
64530,"HOLBROOK","MA",411.55,.4365521
64531,"West Kingston","RI",0,.4185297
64532,"ACCOKEEK","MD",0,.4669195
64533,"CINCINNATI","OH",0,.4760331
64534,"INVERNESS","CA",0,.3973311
64535,"LOS ANGELES","CA",230,.5352823
64536,"SHREWSBURY","MA",310,.4167195
64537,"WINNETKA","CA",0,.4808716
64538,"EAST CHICAGO","IN",750,.4587907
64540,"Leland","NC",214,.4320987
64541,"MIAMI LAKES","FL",520,.4524897
64543,"OAK PARK","IL",300,.4410785
64544,"PALO ALTO","CA",750,.5186713
64545,"Kissimmee","FL",0,.4537866
64546,"FORT WASHINGTON","MD",229.03,.499497
64547,"HILLSBORO","AL",250,.4408261
64548,"Jamaica Plain","MA",0,.5174821
64549,"BURLINGAME","CA",0,.4402437
64550,"SANTA CRUZ","CA",500,.4732465
64551,"Santa Barbara","CA",1500,.5105435
64552,"CHICAGO","IL",290,.5333298
64553,"Vacaville","CA",0,.4593699
64554,"NEW YORK","NY",700,.477233
64555,"FITZWILLIAM","NH",258,.4299861
64556,"Frederick","MD",0,.4416475
64557,"SAN FRANCISCO","CA",250,.4387415
64558,"FOREST PARK","IL",440,.4846078
64559,"Clarksburg","MD",457,.4435954
64560,"Plymouth","NH",0,.4022934
64561,"HAYWARD","CA",298.58,.4590964
64563,"WASHINGTON","DC",0,.5195411
64564,"CARY","NC",317.51,.4791312
64565,"FALMOUTH","ME",449.46,.4439363
64566,"GIBSONIA","PA",950,.3871125
64567,"TOPEKA","KS",556,.4716764
64568,"OAKLAND","CA",0,.4778767
64569,"MCKINLEYVILLE","CA",329.33,.4658031
64570,"Lynchburg","VA",0,.4315869
64571,"ANCHORAGE","AK",250,.5246117
64572,"SAN FRANCISCO","CA",500,.4387415
64573,"ENGLEWOOD","CO",1600,.448189
64575,"CHAPEL HILL","NC",500,.4791312
64576,"RANCHO SANTA FE","CA",0,.4887954
64577,"Austin","TX",0,.5566342
64578,"POUND RIDGE","NY",0,.420808
64579,"NEW YORK","NY",500,.477233
64580,"MAHWAH","NJ",0,.4099351
64581,"PORTLAND","OR",0,.4743172
64582,"MINNEAPOLIS","MN",250,.5006417
64583,"San Francisco","CA",0,.4387415
64584,"ATLANTA","GA",233,.5335559
64585,"NEW YORK","NY",250,.477233
64586,"MATTHEWS","NC",403.45,.4500323
64587,"Wilmette","IL",750,.4493886
64588,"FORT MYERS BEACH","FL",798,.3693463
64589,"PORTLAND","ME",0,.4439363
64590,"MANITOU SPGS","CO",225,.4822966
64591,"CHARLOTTE","NC",421.08,.5258363
64592,"MARINA DEL REY","CA",350,.5116389
64593,"ALISO VIEJO","CA",0,.448464
64594,"NAPERVILLE","IL",225,.4822353
64595,"NEW HAVEN","CT",270,.511386
64596,"ARLINGTON","VA",756.92,.5314384
64597,"Glenwood","IA",0,.4371519
64598,"MARICOPA","AZ",380,.4831868
64599,"MIAMI","FL",503.15,.4463278
64600,"MCMINNVILLE","OR",0,.4805841
64601,"BRENTWOOD","TN",0,.4813324
64602,"DALY CITY","CA",0,.4402437
64603,"MILWAUKEE","WI",0,.5319132
64604,"PITTSBORO","NC",0,.4301965
64605,"FARGO","ND",0,.5672258
64606,"BLAINE","WA",0,.4644603
64607,"STONE MOUNTAIN","GA",500,.4951164
64608,"ATLANTA","GA",300,.5335559
64609,"PORTLAND","OR",265.75,.4743172
64610,"BRIGHTON","MA",250,.5174821
64612,"ROCHDALE","MA",0,.4167195
64613,"CHICAGO","IL",224.86,.5333298
64614,"Ithaca","NY",0,.469061
64615,"ARCADIA","LA",775,.4398957
64616,"NORCROSS","GA",230,.4951164
64617,"DALLAS","TX",250,.5500803
64618,"CHICAGO","IL",275,.5333298
64619,"SIOUX FALLS","SD",0,.5154244
64620,"WEST HARTFORD","CT",250,.4804932
64621,"WESTERN SPRINGS","IL",209.06,.4822353
64622,"NORTHFIELD","MN",900,.4665258
64623,"LOS ANGELES","CA",400,.5352823
64624,"HUNTLEY","IL",239.52,.4846078
64625,"SEATTLE","WA",600,.4679543
64626,"EAST HAMPTON","NY",500,.4160329
64627,"NEW ORLEANS","LA",0,.4940248
64628,"Petaluma","CA",0,.3973311
64629,"CAROL STREAM","IL",376.55,.4846078
64630,"ANNAPOLIS","MD",650,.4512518
64631,"SAINT LOUIS","MO",260,.4732347
64632,"BOULDER","CO",275,.5435534
64633,"MEMPHIS","TN",785.8,.5121719
64634,"SEASIDE","CA",0,.5267005
64635,"MANVILLE","NJ",0,.4375436
64636,"LEAWOOD","KS",1600,.4575081
64637,"LOS ANGELES","CA",226.52,.5352823
64638,"CHICAGO","IL",823.5,.5333298
64639,"SEBASTIAN","FL",0,.3713668
64640,"RANCHO SANTA FE","CA",2000,.4887954
64641,"SAN FRANCISCO","CA",1723.87,.4387415
64642,"BURBANK","CA",0,.4404114
64643,"RED BANK","NJ",475,.4220611
64644,"ROCHESTER","NY",730,.4885501
64645,"THE VILLAGES","FL",0,.3261224
64646,"MINNEAPOLIS","MN",255.02,.5006417
64647,"NEWTOWN","PA",758,.3987547
64648,"Silver Spring","MD",965,.4731771
64649,"Tucson","AZ",0,.4749739
64650,"IOWA CITY","IA",400,.5322919
64651,"ARLINGTON","VA",854.46,.5314384
64652,"La Jolla","CA",0,.4887954
64653,"KENSINGTON","MD",300,.4435954
64654,"REDONDO BEACH","CA",500,.5116389
64655,"TEMPLETON","CA",0,.4875372
64656,"SAINT PAUL","MN",275,.4917763
64657,"CHAMPAIGN","IL",706.05,.5371014
64658,"OAK PARK","IL",420,.4410785
64659,"DURHAM","NC",0,.5311326
64660,"LEWES","DE",0,.4270301
64661,"ELGIN","IL",222.04,.4846078
64662,"OLD CHATHAM","NY",258.85,.4346897
64663,"CORTLAND","NY",300,.4301481
64664,"SAN RAFAEL","CA",250,.3973311
64665,"FAYETTEVILLE","GA",0,.4906479
64666,"POLK CITY","IA",402.4,.4701208
64667,"CHICAGO","IL",0,.5333298
64668,"Key West","FL",0,.4524897
64669,"BREMERTON","WA",750,.4442257
64670,"MOUNTAIN VIEW","CA",0,.4402437
64671,"BARRINGTON","RI",1265,.4185297
64672,"PHOENIX","AZ",1334.41,.5434535
64673,"Kapolei","HI",425,.4707951
64674,"LAKEWAY","TX",0,.5566342
64675,"San Antonio","TX",0,.5311785
64676,"PARK RIDGE","NJ",600,.4158759
64677,"HENDERSON","NV",250,.4752689
64678,"PETALUMA","CA",416.95,.3973311
64679,"ONEONTA","NY",680,.4296798
64680,"Upper Marlboro","MD",375,.499497
64681,"NEW ORLEANS","LA",0,.4940248
64682,"Fort Lee","NJ",968,.4573098
64683,"CONIFER","CO",0,.4004413
64684,"NEWPORT COAST","CA",0,.448464
64685,"MONSEY","NY",382.8,.4849277
64686,"ENGLEWOOD","CO",300,.448189
64687,"STATE COLLEGE","PA",0,.5293475
64688,"WASHINGTON","DC",545.68,.5195411
64689,"ARVADA","CO",0,.4962959
64690,"PRINCETON","NJ",596.63,.4305483
64691,"OMAHA","NE",250,.5261874
64692,"EAST ELMHURST","NY",0,.4543639
64693,"COLUMBUS","OH",594.92,.5344034
64695,"Sequim","WA",0,.4442257
64696,"OAKLAND","CA",250,.4778767
64697,"Natick","MA",0,.4164453
64698,"UNION BRIDGE","MD",0,.4416475
64699,"CHICAGO","IL",1000,.5333298
64700,"SARATOGA","CA",330,.4732465
64701,"PALO ALTO","CA",0,.5186713
64702,"EDGEWOOD","MD",800,.4411901
64703,"BRICK","NJ",250,.421099
64705,"Rancho Cucamonga","CA",0,.5043881
64706,"DEARBORN","MI",1061.35,.460889
64707,"DAVIE","FL",400,.4322133
64708,"COLUMBIA","MD",500,.4411901
64709,"JAMESTOWN","RI",560,.4185297
64710,"CHICAGO","IL",1000,.5333298
64711,"SAN FRANCISCO","CA",250,.4387415
64712,"DE PERE","WI",310,.4360048
64713,"SAN FRANCISCO","CA",1750,.4387415
64715,"PALO ALTO","CA",350,.5186713
64716,"PERKASIE","PA",270,.3987547
64717,"MADISON","WI",370,.555514
64718,"HAWTHORNE","CA",0,.5116389
64719,"FARMINGTON HILLS","MI",0,.4291991
64720,"DURHAM","NC",0,.5311326
64722,"CHATHAM","IL",0,.4334803
64723,"SACRAMENTO","CA",0,.5245932
64724,"HENDERSONVILLE","NC",1050,.3891892
64725,"BOSTON","MA",350,.5174821
64726,"CRESTON","NC",0,.4299632
64727,"RED HOOK","NY",230,.4346137
64728,"GEORGETOWN","TX",0,.5018783
64730,"Powell","OH",0,.473918
64731,"NEW YORK","NY",0,.477233
64732,"NEW HARTFORD","NY",340.25,.412447
64733,"NEW YORK","NY",0,.4624566
64734,"DOUGLASTON","NY",300,.4543639
64735,"SAUNDERSTOWN","RI",563,.4185297
64736,"Upland","CA",0,.5043881
64737,"CHICAGO","IL",210,.5333298
64738,"CAMBRIDGE","MA",0,.5174821
64739,"LUBBOCK","TX",324,.5668864
64740,"BOULDER","CO",1546.33,.5435534
64741,"PALO ALTO","CA",250,.5186713
64742,"CARY","NC",304.21,.4791312
64743,"Cary","NC",469,.4791312
64744,"NORFOLK","VA",300,.5774599
64745,"LEBANON","NH",0,.4255926
64747,"WINNETKA","IL",0,.4493886
64748,"Big Sur","CA",0,.5267005
64749,"UKIAH","CA",1965.56,.4264379
64750,"FREEPORT","PA",277.24,.4250478
64751,"OAKLAND","CA",430,.4778767
64752,"Guilford","CT",0,.3924814
64753,"BLUFFTON","OH",261.29,.4591215
64754,"BALTIMORE","MD",0,.4849183
64755,"SYKESVILLE","MD",325,.4416475
64756,"DUMFRIES","VA",0,.4753132
64757,"CHARLOTTESVILLE","VA",245,.4685583
64758,"LOS ANGELES","CA",700,.5352823
64759,"FOREST HILLS","NY",708.37,.4543639
64760,"SIMI VALLEY","CA",538.72,.4987158
64761,"CHAPPAQUA","NY",850,.420808
64762,"Greenwich","CT",0,.4268852
64763,"ALAMEDA","CA",0,.4590964
64764,"VERO BEACH","FL",0,.3713668
64765,"Whiting","NJ",0,.421099
64766,"SUCCASUNNA","NJ",300,.413958
64767,"NEWPORT","RI",450,.4185297
64768,"BEVERLY HILLS","CA",1100,.5116389
64769,"TROUTVILLE","VA",500,.4003168
64770,"GRANGER","IN",0,.4901198
64771,"DAYTON","OH",0,.4539557
64772,"Highland","UT",0,.6004
64773,"YUKON","OK",234,.4923141
64774,"NORCROSS","GA",350,.4951164
64775,"SUPERIOR","CO",478,.4962959
64776,"REDWOOD CITY","CA",230,.4402437
64777,"IOWA CITY","IA",0,.5322919
64778,"CLARKSVILLE","MD",550,.4411901
64779,"IRVINGTON","NY",363.86,.420808
64780,"NAPLES","FL",500,.3541788
64781,"MADISON","WI",0,.555514
64782,"FRANKLIN","NC",400,.3891892
64783,"BAYTOWN","TX",350,.5116594
64784,"BURIEN","WA",837,.4679543
64785,"CHARLOTTE","NC",300,.5258363
64786,"SAN FRANCISCO","CA",0,.4387415
64787,"NOKESVILLE","VA",0,.4958435
64788,"LEXINGTON","SC",0,.4526516
64789,"AVONDALE","PA",1500,.4510214
64790,"NORTH FALMOUTH","MA",0,.3656803
64791,"CAMINO","CA",400,.4751711
64792,"Johnston","IA",0,.4540588
64793,"LUDLOW","MA",250,.4449917
64794,"BEDFORD","MA",1039,.4164453
64795,"PEMBROKE PINES","FL",0,.4524897
64796,"STANFORD","CA",210,.5186713
64797,"PRINCETON","NJ",0,.4305483
64798,"BEVERLY HILLS","CA",0,.5116389
64799,"STAMFORD","CT",0,.4679229
64800,"Beverly Hills","MI",0,.4307068
64801,"BROOKLYN","NY",0,.5131685
64803,"GROSSE POINTE PARK","MI",650,.4930004
64804,"Spring","TX",0,.4934856
64805,"NEW YORK","NY",0,.477233
64806,"MABLETON","GA",280,.4938683
64807,"FLOWER MOUND","TX",252.87,.5117252
64808,"EASTPOINT","FL",0,.5187973
64809,"BEVERLY HILLS","CA",500,.5116389
64810,"BERKELEY","CA",690.17,.5246695
64811,"AUGUSTA","GA",283.93,.5149536
64812,"NEW YORK","NY",450,.477233
64813,"MASHPEE","MA",410,.3059919
64814,"DALLAS","TX",550,.5500803
64815,"NEW YORK","NY",250,.477233
64816,"SAINT LOUIS","MO",935,.4732347
64817,"GOLDEN","CO",0,.4004413
64818,"SEFFNER","FL",300,.4475638
64820,"Richmond","VA",0,.49286
64821,"LEXINGTON","VA",700,.4040754
64822,"VILLANOVA","PA",1000,.4378969
64823,"PALOS VERDES ESTAT","CA",500,.5116389
64824,"BROOKLYN","NY",230,.5131685
64825,"BELLINGHAM","WA",300,.4644603
64826,"LEXINGTON","VA",0,.4040754
64827,"BOISE","ID",278.92,.4926254
64829,"AUSTIN","TX",308,.5566342
64830,"FAIRBORN","OH",0,.4468839
64831,"PLYMOUTH","WI",1000,.4160614
64832,"SAN DIEGO","CA",0,.520797
64833,"CHARLOTTE","NC",250,.5258363
64834,"LONG BEACH","CA",0,.5248182
64835,"CAMBRIDGE","MA",0,.5174821
64837,"CHARLOTTESVILLE","VA",0,.4685583
64838,"CHATTANOOGA","TN",0,.4662764
64839,"WORCESTER","MA",0,.5174998
64840,"RICHMOND","VA",245,.49286
64841,"SAINT LOUIS","MO",1042.6,.4732347
64842,"DULUTH","MN",442.2,.4843943
64843,"PORTLAND","OR",455,.4743172
64844,"GIG HARBOR","WA",250,.4442257
64845,"PHILADELPHIA","PA",0,.5200281
64846,"FULLERTON","CA",387.95,.508081
64847,"PORTLAND","OR",240,.4743172
64848,"AUBURNDALE","MA",500,.4494399
64849,"FREDERICKSBURG","VA",1195,.4766693
64850,"FORT WORTH","TX",1000,.5233899
64851,"GRAND RAPIDS","MI",250,.5278831
64852,"ACCORD","NY",0,.3750656
64853,"WICHITA","KS",0,.5139288
64854,"BIRMINGHAM","AL",1030,.4856624
64855,"WEST OLIVE","MI",1200,.4757916
64856,"DECATUR","GA",400,.4951164
64857,"FALLS CHURCH","VA",215,.4753132
64858,"SUDBURY","MA",550,.4164453
64859,"ALEXANDRIA","VA",0,.4743382
64860,"MILFORD","OH",250,.4519207
64861,"MURFREESBORO","TN",350,.4909945
64862,"Cottonwood","AZ",0,.3510678
64863,"CINCINNATI","OH",300,.4760331
64864,"ALEXANDRIA","NH",440.85,.4022934
64865,"AURORA","OH",250,.4380642
64866,"EUGENE","OR",500,.4229293
64867,"LAKE OSWEGO","OR",0,.4673465
64868,"NEW BERN","NC",0,.515824
64869,"LONG BEACH","CA",300,.5248182
64870,"MONTE SERENO","CA",670,.4732465
64871,"New York","NY",500,.477233
64872,"AMARILLO","TX",0,.5067322
64873,"LA JOLLA","CA",300,.4887954
64874,"DURHAM","NC",0,.5311326
64875,"CULVER CITY","CA",1000,.5116389
64876,"NEW YORK","NY",0,.477233
64877,"MILLBRAE","CA",0,.4402437
64878,"MISSION VIEJO","CA",304.34,.448464
64879,"SOUTH ORANGE","NJ",392,.4573098
64880,"Hillsborough","CA",0,.4402437
64881,"WELLS","ME",0,.4013654
64882,"SOMERVILLE","MA",0,.5174821
64883,"FALMOUTH","ME",1190,.4439363
64884,"PORT ORANGE","FL",420,.3261224
64885,"FRANKLIN","TN",0,.4813324
64888,"Washougal","WA",0,.4597161
64889,"WEST LAFAYETTE","IN",565,.5246167
64890,"PELHAM","NY",250,.456503
64891,"LAUDERDALE BY THE","FL",319.3,.4322133
64892,"OAKLAND","CA",2000,.4778767
64893,"CLEMMONS","NC",0,.4040239
64894,"HOUSTON","TX",370,.548726
64895,"NEW YORK","NY",1000,.477233
64896,"ASHEVILLE","NC",615,.4380134
64897,"SHORELINE","WA",0,.4679543
64898,"LA JOLLA","CA",205,.4887954
64899,"PORTLAND","OR",0,.4743172
64900,"NEW YORK","NY",700,.477233
64901,"LEXINGTON","MA",875,.4494399
64902,"Castro Valley","CA",0,.4590964
64903,"COLLINGSWOOD","NJ",230,.5214944
64904,"Westerville","OH",0,.473918
64905,"BELLEVUE","WA",400,.4650477
64907,"SEATTLE","WA",0,.4679543
64908,"Madison","WI",0,.555514
64909,"PHILADELPHIA","PA",300,.5200281
64910,"BROOKLYN","NY",318.8,.5131685
64911,"BAYFIELD","CO",271.88,.4355061
64912,"Scottsdale","AZ",1600,.4831868
64913,"LOS ANGELES","CA",500,.5352823
64914,"Astoria","NY",390,.5099675
64915,"MARCELLUS","NY",350,.4343226
64916,"NEWARK","NJ",450,.5226755
64917,"PORTLAND","OR",0,.4743172
64918,"KILAUEA","HI",0,.4707951
64919,"LA JOLLA","CA",277.52,.4887954
64920,"HAVRE DE GRACE","MD",300,.4411901
64921,"LAWRENCE","KS",550,.5135395
64922,"MINNEAPOLIS","MN",250,.5006417
64923,"Syosset","NY",717,.4341284
64925,"Sykesville","MD",0,.4416475
64926,"WASHINGTON","DC",0,.5195411
64927,"Deerfield","IL",0,.4493886
64928,"Corbett","OR",0,.4673465
64929,"DANVILLE","CA",600,.4590964
64930,"ARMONK","NY",400,.420808
64931,"OJAI","CA",637.99,.4987158
64932,"WASHINGTON","DC",300,.5195411
64933,"MERCER ISLAND","WA",0,.4650477
64934,"SANTA MONICA","CA",1000,.4035722
64935,"San Francisco","CA",1025,.4387415
64936,"RICHMOND","VA",220,.49286
64938,"MADISON","WI",0,.555514
64939,"Saint Augustine","FL",0,.4336867
64940,"Easton","CT",0,.4793264
64941,"ROWLETT","TX",1310.8,.5117252
64942,"DOWNINGTOWN","PA",800,.4510214
64943,"WASHINGTON","DC",250,.5195411
64944,"WESTFORD","MA",0,.4513606
64945,"COLUMBIA","MD",878,.4411901
64946,"DELTA","CO",0,.4014407
64947,"KERSEY","CO",0,.5380801
64948,"PLAINFIELD","NJ",0,.4573098
64949,"CHAMPAIGN","IL",205,.5371014
64950,"CINCINNATI","OH",260,.4760331
64951,"BALTIMORE","MD",201.75,.4849183
64952,"PHILADELPHIA","PA",500,.5200281
64953,"TENAFLY","NJ",275,.4158759
64954,"Austin","TX",330,.5566342
64955,"Spring","TX",0,.4934856
64956,"LAKE FOREST","CA",270,.448464
64957,"NAPLES","FL",631.77,.3541788
64958,"RICHMOND","VA",250,.49286
64959,"CHICAGO","IL",0,.5333298
64960,"CORTE MADERA","CA",0,.3973311
64961,"WALNUT CREEK","CA",500,.4590964
64962,"ANCHORAGE","AK",250,.5246117
64963,"SAN ANSELMO","CA",229.5,.3973311
64964,"WASHOUGAL","WA",302.75,.4597161
64965,"TUCSON","AZ",400,.4749739
64966,"DES PLAINES","IL",0,.4493886
64967,"New York","NY",0,.477233
64968,"MORAGA","CA",552.5,.4590964
64969,"BROWNSTOWN","MI",599.04,.460889
64970,"CUPERTINO","CA",300,.4732465
64971,"CARROLLTON","TX",400,.5117252
64972,"SYRACUSE","NY",0,.5124561
64973,"WAYNESBORO","VA",315,.4685583
64974,"COLUMBIA","SC",245,.539798
64975,"San Francisco","CA",550,.4387415
64976,"BETHESDA","MD",340,.4435954
64977,"WHITEHOUSE STATION","NJ",0,.4375436
64978,"ENGLEWOOD","CO",0,.448189
64979,"Madison","WI",0,.555514
64980,"LOS GATOS","CA",250,.4732465
64981,"PLYMOUTH","MA",250,.4365521
64982,"NORTH CHESTERFIELD","VA",0,.49286
64983,"HOUSTON","TX",1000,.548726
64985,"JACKSONVILLE","FL",0,.4874956
64986,"TUCSON","AZ",0,.4749739
64987,"LAKE OSWEGO","OR",0,.4673465
64988,"BERKELEY","CA",0,.5246695
64989,"Dulles","VA",0,.4958435
64990,"REDMOND","WA",0,.4650477
64991,"OAKTON","VA",350,.4798569
64992,"TEHACHAPI","CA",1300,.5233083
64993,"MIDLAND PARK","NJ",293.97,.4099351
64994,"LOMBARD","IL",370,.4846078
64995,"MARLOW","NH",210,.4299861
64996,"NORCROSS","GA",300,.4951164
64997,"WICHITA","KS",300,.5139288
64998,"Saint Paul","MN",824,.4917763
64999,"CHICAGO","IL",241.05,.5333298
65000,"WOODBRIDGE","VA",300,.4798569
65001,"Suquamish","WA",0,.4442257
65002,"EAST HAMPTON","NY",313.32,.4160329
65003,"BOULDER","CO",0,.5435534
65004,"Providence","RI",0,.4984984
65005,"BALTIMORE","MD",250,.4849183
65007,"NEW YORK","NY",304.5,.477233
65008,"AMSTERDAM","NY",0,.4134029
65009,"DAWSONVILLE","GA",350,.4593446
65010,"NEW YORK","NY",273.61,.477233
65011,"SANTA CRUZ","CA",0,.4732465
65012,"MARBLEHEAD","MA",550,.4106115
65013,"AUGUSTA","GA",350,.5149536
65014,"SANTA BARBARA","CA",0,.5105435
65015,"APOLLO BEACH","FL",844,.4475638
65016,"LONGMONT","CO",0,.4855731
65017,"CHICAGO","IL",0,.5333298
65018,"HAMPTON","VA",0,.5044592
65019,"PORTLAND","OR",222,.4743172
65020,"HARVEY","IL",0,.4750154
65021,"WASHINGTON","DC",0,.5195411
65022,"Greensboro","NC",1500,.5029295
65023,"LEES SUMMIT","MO",433,.4701618
65024,"BELLWOOD","IL",424.99,.4846078
65026,"Columbus","OH",380,.5344034
65028,"BRIGANTINE","NJ",251.83,.4101691
65029,"CHARLOTTESVILLE","VA",300,.4685583
65030,"SOMERVILLE","MA",500,.5174821
65031,"Richmond","CA",0,.5030745
65032,"FAIRVIEW","NC",0,.3891892
65033,"WASHINGTON","DC",0,.5195411
65034,"AUSTIN","TX",0,.5566342
65035,"WALTHAM","MA",0,.4494399
65036,"NORTH AUGUSTA","SC",345,.4352905
65037,"GAITHERSBURG","MD",0,.4435954
65038,"CLEVELAND","OH",430,.4401636
65039,"Lumberton","NJ",0,.430521
65040,"EAST SETAUKET","NY",1000,.4341284
65041,"WAYNESBURG","PA",255,.394942
65042,"LOS ANGELES","CA",224.98,.5352823
65043,"FORT WORTH","TX",576.58,.5341563
65044,"CARROLL","OH",830,.4642476
65045,"CLE ELUM","WA",0,.5345102
65046,"LUFKIN","TX",1000,.4788769
65047,"CROZET","VA",292,.4685583
65048,"HURON","OH",0,.435963
65049,"BROOKLYN","NY",0,.5131685
65050,"CARMEL","CA",500,.5267005
65051,"FREEDOM","NH",0,.412813
65052,"LAWRENCE TOWNSHIP","NJ",0,.4790078
65053,"GREENWOOD VILLAGE","CO",250,.448189
65054,"MORGANTOWN","PA",400,.4203748
65055,"NEW YORK","NY",250,.477233
65056,"ORANGE","CA",380,.508081
65057,"FORT MYERS","FL",0,.3693463
65058,"EAST PROVIDENCE","RI",0,.4984984
65059,"FAIRVIEW","TX",234.77,.5117252
65060,"CAMBRIDGE","MA",380,.5174821
65061,"HIAWASSEE","GA",455,.4593446
65062,"Oak Park","IL",500,.4410785
65064,"Fairfax","VA",0,.4753132
65065,"PALM BAY","FL",225,.3713668
65066,"WASHINGTON","DC",0,.5195411
65067,"TUCSON","AZ",500,.4749739
65068,"NORFOLK","VA",250,.5774599
65069,"HAVERTOWN","PA",465,.4378969
65070,"LEBANON","NJ",475,.4375436
65071,"NEW GLOUCESTER","ME",0,.4207275
65072,"CHICAGO","IL",0,.5333298
65073,"LADY LAKE","FL",295,.3261224
65074,"FORT WORTH","TX",0,.5233899
65075,"SHREWSBURY","NJ",272.6,.4220611
65076,"ATHERTON","CA",0,.4402437
65078,"WILMETTE","IL",0,.4493886
65079,"WESTPORT","CT",0,.4268852
65080,"DAYTON","TN",321.86,.4272442
65081,"Placerville","CA",0,.4593699
65082,"SEATTLE","WA",0,.4679543
65083,"MAHWAH","NJ",0,.4099351
65084,"NORTH OLMSTED","OH",1265,.4190239
65085,"Brooklyn","NY",0,.5131685
65086,"PLYMOUTH","MN",294.23,.5006417
65087,"LAWRENCE","KS",1550,.5135395
65088,"CALABASAS","CA",374.63,.4808716
65089,"WINCHESTER","MA",0,.4513606
65090,"WALL TOWNSHIP","NJ",0,.4220611
65091,"Portland","OR",0,.4743172
65092,"Jersey City","NJ",0,.5357573
65093,"HOUSTON","TX",715.05,.548726
65094,"OCEAN SPRINGS","MS",306.25,.4793838
65095,"BOSTON","MA",280,.5174821
65096,"Marietta","GA",0,.4951164
65097,"SAN FRANCISCO","CA",0,.4387415
65099,"OAK PARK","IL",1656,.4410785
65100,"GIRARD","IL",0,.4334803
65101,"Portland","OR",0,.4743172
65102,"HOPE","RI",750,.4185297
65103,"COLUMBUS","OH",375,.5344034
65104,"FRAMINGHAM","MA",391.4,.4164453
65105,"LAKE OSWEGO","OR",0,.4673465
65106,"GUILFORD","CT",300,.3924814
65107,"RIDGEFIELD","CT",600,.4268852
65108,"SUDBURY","MA",0,.4164453
65109,"PORT TOWNSEND","WA",1134.96,.4442257
65110,"SAN MATEO","CA",0,.4298374
65111,"White Plains","MD",921,.4669195
65112,"SUMMIT","NJ",250,.4085009
65113,"IVYLAND","PA",1200,.3987547
