Color,Director,Reviews,Duration,Director_facebook_likes,Actor_3_facebook_likes,Actor_2_name,Actor_1_facebook_likes,Gross,Genre,Actor_1_name,Title,Votes,Cast_total_facebook_likes,Actor_3_name,Facenumber_in_poster,Plot_keywords,Movie_imdb_link,Language,Content_rating,Budget,Year,Actor_2_facebook_likes,Imdb_score,Aspect_ratio,Movie_facebook_likes
Color,Jeff Garlin,32,80,522,423,Jeff Garlin,813,194568,Comedy,Jessy Schram,I Want Someone to Eat Cheese Witha,2963,2280,Joey Slotnick,0,cheese|city|ice cream|school|second city,http://www.imdb.com/title/tt0391229/?ref_=fn_tt_tt_1,English,R,1500000,2006,522,6.2,1.85,0
 Black and White,Charles Chaplin,120,87,0,8,Stanley Blystone,309,163245,Comedy,Paulette Goddard,Modern Timesa,143086,325,Fred Malatesta,1,actor director writer|invention|machine|music score composed by director|tramp,http://www.imdb.com/title/tt0027977/?ref_=fn_tt_tt_1,English,G,1500000,1936,8,8.6,1.37,0
Color,Pete Jones,31,91,18,597,Aidan Quinn,954,119841,Drama,Brian Dennehy,Stolen Summera,2419,2336,Bonnie Hunt,1,catholic|catholicism|rabbi|school|summer,http://www.imdb.com/title/tt0286162/?ref_=fn_tt_tt_1,English,PG,1500000,2002,767,6.5,1.85,304
Color,Bruce Campbell,100,84,0,158,Dan Hicks,634,173066,Comedy,Ted Raimi,My Name Is Brucea,21379,1120,Timothy Patrick Quill,1,b movie|birthday|chinese|demon|small town,http://www.imdb.com/title/tt0489235/?ref_=fn_tt_tt_1,English,R,1500000,2007,328,6.3,1.85,0
Color,Mark Brown,14,90,7,424,Monica Calhoun,890,92362,Comedy,Vivica A. Fox,The Salona,444,1918,Garrett Morris,7,,http://www.imdb.com/title/tt0436742/?ref_=fn_tt_tt_1,English,PG-13,1500000,2005,597,4.3,1.85,68
Color,Adam Carolla,14,98,102,360,Jim O'Heir,563,105943,Comedy,Jay Mohr,Road Harda,1351,1510,David Alan Grier,0,girl in panties|panties|red panties|stand up comedy,http://www.imdb.com/title/tt3110770/?ref_=fn_tt_tt_1,English,,1500000,2015,485,6.1,,212
Color,John Sayles,35,124,407,7,John Arcilla,38,183490,Drama,Brian Lee Franklin,Amigoa,463,460,Ronnie Lazaro,0,american|filipino|friendship|guerrilla army|village,http://www.imdb.com/title/tt1562847/?ref_=fn_tt_tt_1,English,R,1700000,2010,8,5.8,,594
Color,Bruce McDonald,178,95,49,57,Georgina Reilly,413,3478,Fantasy,Stephen McHattie,Pontypoola,22212,617,Boyd Banks,0,blood splatter|talk radio|virus|vomiting blood|zombie apocalypse,http://www.imdb.com/title/tt1226681/?ref_=fn_tt_tt_1,English,Not Rated,1500000,2008,98,6.7,2.35,0
Color,James Mottern,46,90,7,711,Joey Lauren Adams,87000,52166,Drama,Jimmy Bennett,Truckera,2792,88499,Matthew Lawrence,3,cancer|cigarette smoking|hospital|one night stand|trucker,http://www.imdb.com/title/tt1087527/?ref_=fn_tt_tt_1,English,R,2000000,2008,781,6.7,2.35,371
Color,Rob Zombie,234,101,0,721,Dee Wallace,1000,1163508,Drama,Sid Haig,The Lords of Salema,20376,2446,Michael Berryman,1,blood|flashback|radio dj|radio station|vinyl,http://www.imdb.com/title/tt1731697/?ref_=fn_tt_tt_1,English,R,2500000,2012,725,5.1,2.35,15000
Color,Christopher McQuarrie,387,130,188,1000,Robert Duvall,10000,80033643,Action,Tom Cruise,Jack Reachera,226583,14188,David Oyelowo,2,coma|mysterious villain|police chase|shooting range|sniper,http://www.imdb.com/title/tt0790724/?ref_=fn_tt_tt_1,English,PG-13,60000000,2012,3000,7,2.35,38000
Color,William Cottrell,145,83,0,31,Billy Gilbert,82,184925485,Animation,Adriana Caselotti,Snow White and the Seven Dwarfsa,133348,160,Lucille La Verne,1,dwarf|love|princess|queen|snow white,http://www.imdb.com/title/tt0029583/?ref_=fn_tt_tt_1,English,Approved,2000000,1937,47,7.7,1.37,0
Color,Lucrecia Martel,78,106,33,3,Mercedes Morán,341,304124,Drama,Mía Maestro,The Holy Girla,2720,382,María Alche,0,16 year old|doctor|hotel|tinnitus|title directed by female,http://www.imdb.com/title/tt0300270/?ref_=fn_tt_tt_1,English,R,1400000,2004,5,6.7,1.85,57
Color,Zak Penn,60,94,87,37,Gabriel Beristain,87,36830,Adventure,Zak Penn,Incident at Loch Nessa,3291,281,John Bailey,0,boat|director|loch ness|loch ness monster|monster,http://www.imdb.com/title/tt0374639/?ref_=fn_tt_tt_1,English,PG-13,1400000,2004,70,6.6,1.85,400
Color,Guy Ritchie,116,120,0,452,Jason Flemyng,26000,3650677,Comedy,Jason Statham,"Lock, Stock and Two Smoking Barrelsa",414976,27452,Dexter Fletcher,1,antique|cockney accent|hatchet|money|shotgun,http://www.imdb.com/title/tt0120735/?ref_=fn_tt_tt_1,English,R,960000,1998,1000,8.2,1.85,21000
Color,Thomas Vinterberg,98,105,346,141,Paprika Steen,280,1647780,Drama,Ulrich Thomsen,The Celebrationa,65951,1045,Trine Dyrholm,1,dogme 95|family secret|haunted by the past|secret|speech,http://www.imdb.com/title/tt0154420/?ref_=fn_tt_tt_1,English,R,1300000,1998,278,8.1,1.33,5000
Color,Steve Buscemi,43,95,12000,636,Debi Mazar,12000,695229,Comedy,Steve Buscemi,Trees Loungea,11369,25316,Carol Kane,1,alcoholic drink|bar|drink|drinking|drunk,http://www.imdb.com/title/tt0117958/?ref_=fn_tt_tt_1,English,R,1300000,1996,680,7.2,1.85,872
Color,Ham Tran,15,135,5,5,Kieu Chinh,51,638951,Drama,Long Nguyen,Journey from the Falla,775,85,Cat Ly,2,1970s|1980s|nonlinear timeline|rescue|vietnam war,http://www.imdb.com/title/tt0433398/?ref_=fn_tt_tt_1,English,R,1592000,2006,24,7.4,1.85,100
Color,Rich Cowan,14,105,7,548,Karen Allen,2000,609042,Drama,Eric Dane,The Basketa,449,3338,Peter Coyote,2,basketball|german immigrant|opera|two word title|war orphan,http://www.imdb.com/title/tt0190255/?ref_=fn_tt_tt_1,English,PG,1300000,1999,783,6.5,1.85,117
Color,Boris Rodriguez,56,83,5,98,Thure Lindhardt,413,1521,Comedy,Stephen McHattie,Eddie: The Sleepwalking Cannibala,1231,713,Georgina Reilly,0,art teacher|cannibal|inspiration|painter|sleepwalking,http://www.imdb.com/title/tt1480658/?ref_=fn_tt_tt_1,English,Not Rated,1500000,2012,197,5.7,,932
Color,Harold Becker,79,111,17,652,Miko Hughes,13000,32940507,Action,Bruce Willis,Mercury Risinga,54316,14638,Carrie Preston,1,autistic child|boy|child in danger|fbi|nsa,http://www.imdb.com/title/tt0120749/?ref_=fn_tt_tt_1,English,R,60000000,1998,969,6.1,2.35,0
 Black and White,Jonathan Kesselman,35,87,4,624,Adam Goldberg,2000,19539,Comedy,Judy Greer,The Hebrew Hammera,4182,3628,Tony Cox,1,blaxploitation|hanukkah|jewish|kwanzaa|santa claus,http://www.imdb.com/title/tt0317640/?ref_=fn_tt_tt_1,English,R,1000000,2003,1000,6.2,1.85,3000
Color,Arjun Sablok,5,97,0,40,Uday Chopra,374,100358,Comedy,Abhishek Bachchan,Neal 'N' Nikkia,1167,559,Samantha McLeod,2,interrupted sex|kiss|love|mistaken sex scene|sex in car,http://www.imdb.com/title/tt0470869/?ref_=fn_tt_tt_1,English,,1500000,2005,145,3.3,2.35,66
Color,Steve Miner,242,87,49,59,Adrienne King,309,19100000,Horror,Betsy Palmer,Friday the 13th Part 2a,39690,538,Amy Steel,0,ice pick|jason voorhees|lake|pitchfork|shack,http://www.imdb.com/title/tt0082418/?ref_=fn_tt_tt_1,English,R,1250000,1981,121,6.1,1.85,0
Color,Youssef Delara,16,80,8,183,Jenni Rivera,2000,2833383,Drama,Noel Gugliemi,Filly Browna,910,2436,Jorge Diaz,1,,http://www.imdb.com/title/tt1869425/?ref_=fn_tt_tt_1,English,R,427000,2012,245,5.7,2.35,0
Color,Steven Soderbergh,58,100,0,65,Laura San Giacomo,828,24741700,Drama,Peter Gallagher,"Sex, Lies, and Videotapea",37785,1424,Steven Brill,2,affair|interview|marriage|sex|videotape,http://www.imdb.com/title/tt0098724/?ref_=fn_tt_tt_1,English,R,1200000,1989,531,7.2,1.85,2000
Color,James Wan,287,103,0,651,Monica Potter,2000,55153403,Horror,Michael Emerson,Sawa,299127,3529,Shawnee Smith,0,chained|flashback|killer|serial killer|surprise ending,http://www.imdb.com/title/tt0387564/?ref_=fn_tt_tt_1,English,R,1200000,2004,878,7.7,1.85,0
Color,Jay Chandrasekhar,100,100,422,422,Daniel von Bargen,816,18488314,Comedy,Geoffrey Arend,Super Troopersa,76151,2237,Jay Chandrasekhar,0,drugs|highway|police|state trooper|vermont,http://www.imdb.com/title/tt0247745/?ref_=fn_tt_tt_1,English,R,1200000,2001,577,7.1,1.85,0
Color,Claudia Sainte-Luce,50,89,0,3,Vera Wilson,31,11278,Comedy,Ximena Ayala,The Amazing Catfisha,1229,58,José Manuel Orozco Angulo,0,actress shares first name with character|appendicitis|hospital|loss of mother|supermarket,http://www.imdb.com/title/tt2414046/?ref_=fn_tt_tt_1,English,,1300000,2013,24,7,,407
Color,Scott Derrickson,276,104,301,71,Jon Hamm,18000,79363785,Drama,Keanu Reeves,The Day the Earth Stood Stilla,139426,22372,Juan Riedinger,0,alien|earth|giant robot|military|scientist,http://www.imdb.com/title/tt0970416/?ref_=fn_tt_tt_1,English,PG-13,80000000,2008,4000,5.5,2.35,0
Color,Mira Nair,137,114,300,73,Randeep Hooda,307,13876974,Comedy,Naseeruddin Shah,Monsoon Weddinga,19397,889,Lillete Dubey,0,arranged marriage|bride|celebration|marriage|wedding,http://www.imdb.com/title/tt0265343/?ref_=fn_tt_tt_1,English,R,7000000,2001,209,7.4,1.85,0
Color,Kenneth Lonergan,122,111,50,612,Rory Culkin,2000,9180275,Drama,Matthew Broderick,You Can Count on Mea,22145,3372,Gaby Hoffmann,0,bank|car accident|cheating husband|new york|single mother,http://www.imdb.com/title/tt0203230/?ref_=fn_tt_tt_1,English,R,1200000,2000,710,7.7,1.85,756
Color,Paul McGuigan,202,110,118,1000,Morgan Freeman,13000,22494487,Crime,Bruce Willis,Lucky Number Slevina,262160,25118,Dorian Missick,3,coroner|death|gay son|love|mistaken identity,http://www.imdb.com/title/tt0425210/?ref_=fn_tt_tt_1,English,R,27000000,2006,11000,7.8,2.35,10000
Color,Jamie Babbit,99,85,91,849,Clea DuVall,1000,2199853,Comedy,Natasha Lyonne,But I'm a Cheerleadera,19986,2940,Eddie Cibrian,1,cheerleader|gay|homosexual|lesbian|lesbian relationship,http://www.imdb.com/title/tt0179116/?ref_=fn_tt_tt_1,English,R,1200000,1999,1000,6.6,1.85,0
Color,David Boyd,10,113,29,449,Drew Waters,890,2859955,Drama,Vivica A. Fox,Home Runa,2417,2216,Scott Elrod,2,addiction|alcoholic|baseball|car accident|reference to god,http://www.imdb.com/title/tt2051894/?ref_=fn_tt_tt_1,English,PG-13,1200000,2013,848,6,2.35,0
Color,Quentin Tarantino,173,99,16000,455,Steve Buscemi,16000,2812029,Crime,Quentin Tarantino,Reservoir Dogsa,664719,44455,Chris Penn,0,gang|heist|heist gone wrong|nonlinear timeline|robbery,http://www.imdb.com/title/tt0105236/?ref_=fn_tt_tt_1,English,R,1200000,1992,12000,8.4,2.35,19000
Color,Sergio Leone,181,142,0,24,Luigi Pistilli,16000,6100000,Western,Clint Eastwood,"The Good, the Bad and the Uglya",503509,16058,Enzo Petito,3,civil war|hitman|outlaw|shootout|spaghetti western,http://www.imdb.com/title/tt0060196/?ref_=fn_tt_tt_1,English,Approved,1200000,1966,34,8.9,2.35,20000
Color,Anna Muylaert,111,112,9,4,Regina Casé,61,375723,Comedy,Alex Huszar,The Second Mothera,7025,83,Luis Miranda,1,brazil|exam|housekeeper|northeast region of brazil|portuguese language,http://www.imdb.com/title/tt3742378/?ref_=fn_tt_tt_1,English,R,4000000,2015,9,7.9,2.35,0
Color,Steve Taylor,38,108,14,274,Marshall Allman,1000,594904,Comedy,Jason Marsden,Blue Like Jazza,2582,1618,Eric Lange,0,church|college|color in title|philosophy|texas,http://www.imdb.com/title/tt1758575/?ref_=fn_tt_tt_1,English,PG-13,1200000,2012,330,6,1.85,0
Color,Kurt Voss,12,88,0,3,Coyote Shivers,268,58936,Comedy,Lemmy,Down and Out with the Dollsa,91,315,Zoë Poledouris,0,female bassist|female drummer|female guitarist|female singer|portland oregon,http://www.imdb.com/title/tt0283323/?ref_=fn_tt_tt_1,English,R,1200000,2001,44,6.1,1.78,27
Color,Léa Pool,23,97,4,,,,24784,Documentary,,"Pink Ribbons, Inc.a",591,4,,0,breast cancer|comma in title|period in title|punctuation in title|three word title,http://www.imdb.com/title/tt2035599/?ref_=fn_tt_tt_1,English,Not Rated,1200000,2011,,7.4,,5000
Color,James David Pasternak,17,85,0,924,Sarah Silverman,49000,7826,Comedy,Robin Williams,Certifiably Jonathana,132,50855,Jonathan Winters,10,las vegas nevada|museum|reference to mr. rogers|reference to vincent van gogh|talking about suicide,http://www.imdb.com/title/tt0976025/?ref_=fn_tt_tt_1,English,,1200000,2007,931,6.2,,87
Color,Tom Sanchez,1,110,0,0,Antonio Arrué,3,3830,Comedy,Nataniel Sánchez,The Knife of Don Juana,27,5,Juan Carlos Montoya,3,,http://www.imdb.com/title/tt1349485/?ref_=fn_tt_tt_1,English,,1200000,2013,2,7.2,,75
Color,Rob Bowman,9,91,38,117,Jacob Vargas,584,2850263,Adventure,Alanna Ubach,Airbornea,5061,1138,Brittney Powell,0,cincinnati ohio|high school|hockey|jock strap|zoologist,http://www.imdb.com/title/tt0106233/?ref_=fn_tt_tt_1,English,PG,2600000,1993,399,6.2,1.85,0
Color,Rob McKittrick,91,94,6,804,Dane Cook,16000,16101109,Comedy,Ryan Reynolds,Waiting...a,76467,17810,Vanessa Lengies,3,cook|dishwasher|flashing|male frontal nudity|waiter,http://www.imdb.com/title/tt0348333/?ref_=fn_tt_tt_1,English,R,3000000,2005,1000,6.8,1.85,0
 Black and White,Shane Meadows,99,90,222,68,Gary Stretch,680,6013,Crime,Paddy Considine,Dead Man's Shoesa,39929,1374,George Newton,0,anger|army veteran|independent film|revenge|sex scene,http://www.imdb.com/title/tt0419677/?ref_=fn_tt_tt_1,English,,695393,2004,404,7.7,1.85,0
Color,Jeff Burr,57,92,155,147,Clu Gulager,448,1400000,Action,Terry Kiser,From a Whisper to a Screama,1324,1176,Susan Tyrrell,0,bathtub|cult film|neck breaking|tennessee|wraparound story,http://www.imdb.com/title/tt0091671/?ref_=fn_tt_tt_1,English,R,1100000,1987,426,5.9,1.85,241
 Black and White,Guy Maddin,58,73,126,3,CindyMarie Small,14,39659,Comedy,Sarah Murphy-Dyson,Dracula: Pages from a Virgin's Diarya,1555,147,Brent Neale,1,ballet|cult film|dance|dracula|gothic,http://www.imdb.com/title/tt0293113/?ref_=fn_tt_tt_1,English,,1600000,2002,4,7,1.85,131
Color,Panos Cosmatos,97,110,22,48,Marilyn Norry,434,56129,Sci-Fi,Chris Gauthier,Beyond the Black Rainbowa,6555,599,Eva Bourne,1,exploitation|four word title|hallucinogen|lynchian|telepathy,http://www.imdb.com/title/tt1534085/?ref_=fn_tt_tt_1,English,R,1100000,2010,95,6.1,2.35,0
Color,Gareth Evans,481,102,338,60,Yayan Ruhian,1000,4105123,Action,Iko Uwais,The Raid: Redemptiona,148221,1740,Donny Alamsyah,0,apartment|drug lord|gangster|police|swat team,http://www.imdb.com/title/tt1899353/?ref_=fn_tt_tt_1,English,R,1100000,2011,342,7.6,1.85,51000
Color,John G. Avildsen,141,145,80,794,Burgess Meredith,13000,117235247,Drama,Sylvester Stallone,Rockya,375240,14874,Carl Weathers,0,boxer|hometown hero|philadelphia pennsylvania|protective male|training,http://www.imdb.com/title/tt0075148/?ref_=fn_tt_tt_1,English,PG,960000,1976,1000,8.1,1.33,0
Color,John Carpenter,212,89,0,606,Hal Holbrook,2000,21378000,Fantasy,Jamie Lee Curtis,The Foga,46493,3432,Janet Leigh,0,california|fog|leper|lighthouse|ship,http://www.imdb.com/title/tt0080749/?ref_=fn_tt_tt_1,English,R,1000000,1980,826,6.8,2.35,7000
Color,Levan Gabriadze,270,83,6,142,Renee Olstead,707,31537320,Horror,Shelley Hennig,Unfriendeda,44329,1160,Heather Sossaman,0,blender|computer screen|secret|skype|webcam,http://www.imdb.com/title/tt3713166/?ref_=fn_tt_tt_1,English,R,1000000,2014,305,5.7,1.85,13000
Color,Joe Dante,161,91,287,725,Robert Picardo,1000,17986000,Horror,Patrick Macnee,The Howlinga,22773,2835,Dee Wallace,0,1980s|forest|lycanthrope|shapeshifting|werewolf transformation,http://www.imdb.com/title/tt0082533/?ref_=fn_tt_tt_1,English,R,1000000,1981,823,6.6,1.85,0
Color,Terence Young,184,110,92,177,Jack Lord,650,16067035,Action,Ursula Andress,Dr. Noa,116642,1194,Lois Maxwell,4,british secret service|hand to hand combat|murder|official james bond series|terrorist plot,http://www.imdb.com/title/tt0055928/?ref_=fn_tt_tt_1,English,Approved,1100000,1962,275,7.3,1.37,5000
Color,Bradley Parker,270,86,18,300,Ingrid Bolsø Berdal,1000,18112929,Horror,Jesse McCartney,Chernobyl Diariesa,52642,1784,Jonathan Sadowski,0,abandoned building|chernobyl disaster|exploration|tour guide|van,http://www.imdb.com/title/tt1991245/?ref_=fn_tt_tt_1,English,R,1000000,2012,466,5,1.85,24000
Color,Clive Barker,203,86,385,100,Ashley Laurence,266,14564027,Fantasy,Andrew Robinson,Hellraisera,76407,960,Clare Higgins,0,blood|cenobites|creature|demon|male full frontal nudity,http://www.imdb.com/title/tt0093177/?ref_=fn_tt_tt_1,English,R,1000000,1987,209,7,1.85,0
Color,Harold Cronk,29,120,18,295,Robin Givens,634,20773070,Drama,Benjamin A. Onyango,God's Not Dead 2a,4501,1367,Maria Canals-Barrera,11,alternate universe|christian|christian film|christianity|manipulation,http://www.imdb.com/title/tt4824308/?ref_=fn_tt_tt_1,English,PG,5000000,2016,420,3.4,2.35,0
Color,Jeff Wadlow,137,90,65,683,Gary Cole,1000,10042266,Drama,Julian Morris,Cry_Wolfa,23021,2737,Lindy Booth,0,e mail|game|school|serial killer|student,http://www.imdb.com/title/tt0384286/?ref_=fn_tt_tt_1,English,PG-13,1000000,2005,989,5.9,2.35,816
Color,Takao Okawara,107,99,2,3,Naomi Nishida,43,10037390,Action,Hiroshi Abe,Godzilla 2000a,5442,51,Sakae Kimura,0,godzilla|kaiju|monster|orga|ufo,http://www.imdb.com/title/tt0188640/?ref_=fn_tt_tt_1,English,PG,1000000000,1999,3,6,2.35,339
Color,Derek Cianfrance,377,112,310,616,Mike Vogel,33000,9701559,Drama,Ryan Gosling,Blue Valentinea,141425,35926,John Doman,0,dog hit by a car|dysfunctional family|falling in love|female in shower|unhappily married woman,http://www.imdb.com/title/tt1120985/?ref_=fn_tt_tt_1,English,R,3500000,2010,2000,7.4,1.66,25000
Color,Duncan Tucker,169,103,2,226,Felicity Huffman,2000,9013113,Adventure,Kevin Zegers,Transamericaa,36321,2736,Paul Borghese,2,bail|male full frontal nudity|sex change|stepfather|transsexual,http://www.imdb.com/title/tt0407265/?ref_=fn_tt_tt_1,English,R,1000000,2005,508,7.4,1.85,0
Color,William Brent Bell,225,83,19,128,Claudiu Trandafir,403,53245055,Horror,Fernanda Andrade,The Devil Insidea,30570,719,Brian Johnson,0,critically bashed|demonic possession|exorcism|exorcist|found footage,http://www.imdb.com/title/tt1560985/?ref_=fn_tt_tt_1,English,R,1000000,2012,169,4.2,1.85,12000
Color,Russ Meyer,101,109,199,44,Cynthia Myers,503,9000000,Comedy,Charles Napier,Beyond the Valley of the Dollsa,7584,792,Harrison Page,8,band|drugs|friendship|hollywood|satire,http://www.imdb.com/title/tt0065466/?ref_=fn_tt_tt_1,English,X,900000,1970,46,6.2,2.35,0
Color,Eli Roth,285,100,0,389,Richard Burgi,640,7186670,Adventure,Daryl Sabara,The Green Infernoa,21468,1579,Magda Apanowicz,0,activist|amazon|color in title|rain|rain forest,http://www.imdb.com/title/tt2403021/?ref_=fn_tt_tt_1,English,R,6000000,2013,550,5.4,2.35,12000
Color,Ben Lewin,337,95,20,365,Adam Arkin,422,5997134,Biography,W. Earl Brown,The Sessionsa,36381,1181,Rhea Perlman,3,falling in love|iron lung|priest|sex surrogate|therapist,http://www.imdb.com/title/tt1866249/?ref_=fn_tt_tt_1,English,R,1000000,2012,374,7.2,1.85,11000
Color,Brad Anderson,38,104,122,458,Callie Thorne,22000,3386698,Comedy,Philip Seymour Hoffman,Next Stop Wonderlanda,4195,23052,Holland Taylor,1,love|marine biologist|nurse|personal ad|plumber,http://www.imdb.com/title/tt0119778/?ref_=fn_tt_tt_1,English,R,1000000,1998,472,6.7,1.85,392
Color,Jason Reitman,387,96,655,973,Jennifer Garner,24000,143492840,Comedy,J.K. Simmons,Junoa,414345,28628,Rainn Wilson,0,adoption|baby|friend|pregnancy|school,http://www.imdb.com/title/tt0467406/?ref_=fn_tt_tt_1,English,PG-13,7500000,2007,3000,7.5,1.85,10000
Color,Courtney Hunt,181,97,33,229,Michael O'Keefe,496,2508841,Crime,Charlie McDermott,Frozen Rivera,21746,996,Misty Upham,1,border|mohawk|money|new york|river,http://www.imdb.com/title/tt0978759/?ref_=fn_tt_tt_1,English,R,1000000,2008,238,7.2,1.85,0
Color,Morgan Neville,149,91,9,13,Lou Adler,130,4946250,Documentary,Sheryl Crow,20 Feet from Stardoma,9540,171,Merry Clayton,0,backup singer|band|bechdel test passed|concert footage|singer,http://www.imdb.com/title/tt2396566/?ref_=fn_tt_tt_1,English,PG-13,1000000,2013,19,7.4,1.78,14000
Color,James Toback,54,84,56,13,Natasha Gregson Wagner,21000,1950218,Comedy,Robert Downey Jr.,Two Girls and a Guya,5933,21173,Angel David,3,actor|anilingus|double cross|funeral home|two timing,http://www.imdb.com/title/tt0124179/?ref_=fn_tt_tt_1,English,R,1000000,1997,104,5.6,1.85,387
Color,Nicole Holofcener,18,86,132,584,Anne Heche,778,1277257,Comedy,Kevin Corrigan,Walking and Talkinga,2629,2189,Vincent Pastore,2,briefs|cancer|cat|cult film|friend,http://www.imdb.com/title/tt0118113/?ref_=fn_tt_tt_1,English,R,1000000,1996,695,6.8,1.85,227
Color,Peter Cattaneo,122,91,11,121,Mark Addy,1000,45857453,Comedy,Tom Wilkinson,The Full Montya,82232,2023,Lesley Sharp,3,dole|male stripper|northern england|steel worker|unemployment,http://www.imdb.com/title/tt0119164/?ref_=fn_tt_tt_1,English,R,3500000,1997,891,7.2,1.85,0
Color,Chris Paine,87,92,2,5,Phyllis Diller,783,1677838,Documentary,Ed Begley Jr.,Who Killed the Electric Car?a,11283,1449,Colette Divine,0,california|car|reference to ralph nader|technology|u.s. president,http://www.imdb.com/title/tt0489037/?ref_=fn_tt_tt_1,English,PG,1000000,2006,659,7.7,1.75,0
Color,Greg Berlanti,51,94,112,428,Nia Long,1000,1744858,Comedy,Justin Theroux,The Broken Hearts Club: A Romantic Comedya,6084,2366,Mary McCormack,1,friend|gay|lesbian|photographer|restaurant,http://www.imdb.com/title/tt0222850/?ref_=fn_tt_tt_1,English,R,1000000,2000,826,7,2.35,671
Color,Rob Letterman,218,103,11,543,Dylan Minnette,2000,80021740,Adventure,Odeya Rush,Goosebumpsa,47988,3554,Ken Marino,4,based on book|blob|ferris wheel|manuscript|monster,http://www.imdb.com/title/tt1051904/?ref_=fn_tt_tt_1,English,PG,58000000,2015,1000,6.4,2.35,35000
