id,Created date (UTC),Amount,Amount Refunded,Currency,Captured,Converted Amount,Converted Amount Refunded,Converted Currency,Description,Fee,Status,Seller Message,Card ID,Customer ID,Invoice ID,Transfer,price_id (metadata),product_id (metadata)
ch_3O3n7yAKv6LsYLX23KrY9iax,10/21/2023 21:54,43.43,0,cad,TRUE,30.69,0,usd,,1.65,Paid,Payment complete.,pm_1O3n7xAKv6LsYLX2sEwTyknA,cus_OrW8mcgQZE0BmX,in_1O3n81AKv6LsYLX2NVcEDL8y,po_1O4Ze6AKv6LsYLX21WtWKueW,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3O3laSAKv6LsYLX23GuHHbmN,10/21/2023 20:17,31,0,usd,FALSE,31,0,usd,,0,Failed,The bank returned the decline code `do_not_honor`.,pm_1O3lbxAKv6LsYLX22KqddqS8,cus_OrUWRjWGUdhp1q,,,3c44d36a-0b56-404d-8876-00c8293b8fac,8c46a7cc-09e5-40d8-9584-33c0184298c6
ch_3O3laSAKv6LsYLX2322Fwwvf,10/21/2023 20:16,31,0,usd,FALSE,31,0,usd,,0,Failed,The bank returned the decline code `do_not_honor`.,pm_1O3laSAKv6LsYLX2qt8g0cFs,cus_OrUWRjWGUdhp1q,,,3c44d36a-0b56-404d-8876-00c8293b8fac,8c46a7cc-09e5-40d8-9584-33c0184298c6
ch_3O3jl8AKv6LsYLX22Np9VxAB,10/21/2023 18:18,31,0,usd,TRUE,31,0,usd,,1.2,Paid,Payment complete.,pm_1O3jl8AKv6LsYLX24lv9qbFh,cus_OrSd6mBkgFLKu8,in_1O3jlBAKv6LsYLX2g5PYwXxg,po_1O4Ze6AKv6LsYLX21WtWKueW,3c44d36a-0b56-404d-8876-00c8293b8fac,8c46a7cc-09e5-40d8-9584-33c0184298c6
ch_3O3jTNAKv6LsYLX22izrCFjp,10/21/2023 18:00,208.73,0,cad,TRUE,147.51,0,usd,,6.79,Paid,Payment complete.,pm_1O3jTMAKv6LsYLX2Yu7g45Tq,cus_OrSMSPnZX4Dg7p,in_1O3jTQAKv6LsYLX2XdVooWpk,po_1O4Ze6AKv6LsYLX21WtWKueW,3abfb28f-bb3c-4a2c-8c39-5c61aac810d5,201283c3-5723-4e02-9d18-d9ff952d0d07
ch_3O3iTAAKv6LsYLX23YWdYIIl,10/21/2023 16:56,58.35,0,bgn,TRUE,30.7,0,usd,,1.65,Paid,Payment complete.,pm_1O3iT7AKv6LsYLX2z3qxnTco,cus_OoVGTvVknHMPE3,in_1O3iTPAKv6LsYLX2Nj5GlK1G,po_1O4Ze6AKv6LsYLX21WtWKueW,3c44d36a-0b56-404d-8876-00c8293b8fac,8c46a7cc-09e5-40d8-9584-33c0184298c6
ch_3O3hNNAKv6LsYLX20iVG4kUM,10/21/2023 15:46,31,0,usd,TRUE,31,0,usd,,1.2,Paid,Payment complete.,pm_1O3hNNAKv6LsYLX2iaXKeSHS,cus_OrQDIWu1eQryDh,in_1O3hNQAKv6LsYLX2FI2KdwvF,po_1O4Ze6AKv6LsYLX21WtWKueW,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3O3gVmAKv6LsYLX20UTvBR6E,10/21/2023 14:50,31,0,usd,TRUE,31,0,usd,,1.66,Paid,Payment complete.,pm_1O3gVmAKv6LsYLX2peDNhr0x,cus_OqNkM3vQ6upx3B,in_1O3gVqAKv6LsYLX2xLBHlZ68,po_1O4Ze6AKv6LsYLX21WtWKueW,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3O3dypAKv6LsYLX20VAVNOI3,10/21/2023 12:08,125.13,125.13,gbp,TRUE,147.51,149,usd,,6.79,Refunded,Payment complete.,pm_1O3dypAKv6LsYLX20evLfJYa,cus_OphbD3IqKtP5CZ,in_1O3dysAKv6LsYLX2ki1qBY2j,po_1O4Ze6AKv6LsYLX21WtWKueW,3abfb28f-bb3c-4a2c-8c39-5c61aac810d5,201283c3-5723-4e02-9d18-d9ff952d0d07
ch_3O3dTVAKv6LsYLX22B0r4We9,10/21/2023 11:36,29.85,29.85,eur,TRUE,30.69,30.83,usd,,1.65,Refunded,Payment complete.,pm_1O3dTUAKv6LsYLX27kCAuVnr,cus_OrLZmKsSTlTb4A,in_1O3dTYAKv6LsYLX2blzSqgDq,po_1O4Ze6AKv6LsYLX21WtWKueW,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3O3WVUAKv6LsYLX23fkxfZYS,10/21/2023 4:09,31,0,usd,TRUE,31,0,usd,,1.2,Paid,Payment complete.,pm_1O3WVUAKv6LsYLX2TDOsyQEc,cus_OrEvE7goFosGeL,in_1O3WVXAKv6LsYLX2nmCQIslL,po_1O4Ze6AKv6LsYLX21WtWKueW,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3O3WSmAKv6LsYLX21J2PN4wQ,10/21/2023 4:07,149,0,usd,TRUE,149,0,usd,,4.62,Paid,Payment complete.,pm_1O3WTHAKv6LsYLX2wcx7ZpNL,cus_OrEvE7goFosGeL,in_1O3WTLAKv6LsYLX2fC50UhEU,po_1O4Ze6AKv6LsYLX21WtWKueW,3abfb28f-bb3c-4a2c-8c39-5c61aac810d5,201283c3-5723-4e02-9d18-d9ff952d0d07
ch_3O3WSmAKv6LsYLX21xf66zoU,10/21/2023 4:07,149,0,usd,FALSE,149,0,usd,,0,Failed,The bank returned the decline code `try_again_later`.,pm_1O3WSmAKv6LsYLX2qMh18vba,cus_OrEvE7goFosGeL,,,3abfb28f-bb3c-4a2c-8c39-5c61aac810d5,201283c3-5723-4e02-9d18-d9ff952d0d07
ch_3O3V9tAKv6LsYLX22rYctfZq,10/21/2023 2:43,24,0,usd,FALSE,24,0,usd,,0,Failed,The bank returned the decline code `try_again_later`.,pm_1O3V9sAKv6LsYLX2y3LUNWHo,cus_OrDZTlB8sXV7db,,,8e3b69e5-2e21-4c93-90de-070cc5de71b4,48dc9a13-5f13-4cb9-88e2-f6004bdaee4c
ch_3O3U6jAKv6LsYLX21iGqaoRy,10/21/2023 1:36,24,0,usd,TRUE,24,0,usd,,1,Paid,Payment complete.,pm_1O3U6iAKv6LsYLX2Q9wJRzw4,cus_OrCTjjvYixEDYc,in_1O3U6lAKv6LsYLX2hsx1LZze,po_1O4Ze6AKv6LsYLX21WtWKueW,8e3b69e5-2e21-4c93-90de-070cc5de71b4,48dc9a13-5f13-4cb9-88e2-f6004bdaee4c
ch_3O3Rj2AKv6LsYLX20QGc898O,10/20/2023 23:03,249,0,usd,TRUE,249,0,usd,,11.26,Paid,Payment complete.,pm_1O3Rj1AKv6LsYLX2PSJ3S4jK,cus_OrA1OFNAb0slfg,in_1O3Rj5AKv6LsYLX2kmGKMmpN,po_1O4D8oAKv6LsYLX26DjMJxHC,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O3RIuAKv6LsYLX20WoyP4Ek,10/20/2023 22:36,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1O3RIuAKv6LsYLX2tvAMlMCi,cus_Or9ZYP3orvrVVO,in_1O3RIxAKv6LsYLX2wuKTHXKm,po_1O4D8oAKv6LsYLX26DjMJxHC,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O3QODAKv6LsYLX21iTSXKjD,10/20/2023 21:37,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1O3QOCAKv6LsYLX2pjMA3d3i,cus_Or8cf0vgi9xBXg,in_1O3QOGAKv6LsYLX2Cinjo0uR,po_1O4D8oAKv6LsYLX26DjMJxHC,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O3QEcAKv6LsYLX23CJ7oIyz,10/20/2023 21:27,208.19,0,cad,TRUE,147.51,0,usd,,6.79,Paid,Payment complete.,pm_1O3QEcAKv6LsYLX2djfK2Mur,cus_OpkZzdQ4DrjXi1,in_1O3QEfAKv6LsYLX2p4hcE8PX,po_1O4D8oAKv6LsYLX26DjMJxHC,3abfb28f-bb3c-4a2c-8c39-5c61aac810d5,201283c3-5723-4e02-9d18-d9ff952d0d07
ch_3O3OuDAKv6LsYLX211DjIRlZ,10/20/2023 20:02,14,0,usd,TRUE,10,0,usd,Subscription creation,0.59,Paid,Payment complete.,pm_1O3OuBAKv6LsYLX2Y0hSoylb,cus_Or71qPygOooTUJ,in_1O3OuCAKv6LsYLX21OUTvj9g,po_1O4D8oAKv6LsYLX26DjMJxHC,,
ch_3O3Ot6AKv6LsYLX23YgEXySM,10/20/2023 20:01,31,0,usd,TRUE,31,0,usd,,1.2,Paid,Payment complete.,pm_1O3Ot6AKv6LsYLX2Hz3CVPfR,cus_Or74YsJaGBD2LE,in_1O3OtAAKv6LsYLX2lziQw3Yq,po_1O4D8oAKv6LsYLX26DjMJxHC,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3O3OiCAKv6LsYLX23xt3Ki1M,10/20/2023 19:50,249,0,usd,TRUE,249,0,usd,,11.26,Paid,Payment complete.,pm_1O3OiBAKv6LsYLX27oeqdEWo,cus_Oo3uBCqfWqUFnW,in_1O3OiFAKv6LsYLX22Fgp7e1t,po_1O4D8oAKv6LsYLX26DjMJxHC,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O3NKfAKv6LsYLX23XiouGat,10/20/2023 18:22,367.92,0,cad,TRUE,246.52,0,usd,,11.15,Paid,Payment complete.,pm_1O3NKfAKv6LsYLX2O1K0Gn6J,cus_Or5Vz1TtwADcJe,in_1O3NKiAKv6LsYLX2y9EllKQ1,po_1O4D8oAKv6LsYLX26DjMJxHC,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O3NA2AKv6LsYLX22yl7nMb2,10/20/2023 18:11,14,0,usd,TRUE,10,0,usd,Subscription creation,0.59,Paid,Payment complete.,pm_1O3NA1AKv6LsYLX2dAdVBgvB,cus_Oo4L9vrNew5YLF,in_1O3NA1AKv6LsYLX2lLmGvTln,po_1O4D8oAKv6LsYLX26DjMJxHC,,
ch_3O3LV0AKv6LsYLX22TkhnJlO,10/20/2023 16:24,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1O3LV0AKv6LsYLX2bBdTplaq,cus_Opja3exz81YalT,in_1O3LV4AKv6LsYLX2LfgOhGgg,po_1O4D8oAKv6LsYLX26DjMJxHC,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O3KI0AKv6LsYLX21qWohzlw,10/20/2023 15:07,26.06,0,gbp,TRUE,30.7,0,usd,,1.65,Paid,Payment complete.,pm_1O3KHzAKv6LsYLX2JUv91bFk,cus_OoMcmC4AXl5LvD,in_1O3KIlAKv6LsYLX27bDTYE8C,po_1O4D8oAKv6LsYLX26DjMJxHC,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3O3K9hAKv6LsYLX21rfaR70j,10/20/2023 14:58,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1O3K9hAKv6LsYLX2K00Izsgv,cus_Or2DOJNNlZNAPN,in_1O3K9kAKv6LsYLX2CJeRGTL6,po_1O4D8oAKv6LsYLX26DjMJxHC,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O3BhBAKv6LsYLX20OLaCKQ4,10/20/2023 5:56,31,0,usd,TRUE,31,0,usd,,1.2,Paid,Payment complete.,pm_1O3BhAAKv6LsYLX2zzWj4Pkm,cus_OqVTBYO8Xs8SUo,in_1O3BhEAKv6LsYLX29IrAQqks,po_1O4D8oAKv6LsYLX26DjMJxHC,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3O3AGqAKv6LsYLX20vWhxO0M,10/20/2023 4:25,4655.51,0,mxn,TRUE,246.51,0,usd,,11.15,Paid,Payment complete.,pm_1O3AGqAKv6LsYLX2aOM67x5m,cus_Oo59Ffq5FdFHjp,in_1O3AGtAKv6LsYLX2LnOYHlpG,po_1O4D8oAKv6LsYLX26DjMJxHC,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O399xAKv6LsYLX23vpvMleg,10/20/2023 3:14,249,249,usd,TRUE,249,249,usd,,7.52,Refunded,Payment complete.,pm_1O399xAKv6LsYLX2VdV7WOP2,cus_OqoqwMWnOdbwNH,in_1O39A0AKv6LsYLX2k5dMWKsq,po_1O4D8oAKv6LsYLX26DjMJxHC,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O38TMAKv6LsYLX21qzRnMo4,10/20/2023 2:30,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1O38TMAKv6LsYLX2N2WpzQyQ,cus_Oqq8nqgxvvZJ0b,in_1O38TPAKv6LsYLX21huPsu1r,po_1O4D8oAKv6LsYLX26DjMJxHC,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O36lbAKv6LsYLX22FebLapg,10/20/2023 0:40,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1O36lbAKv6LsYLX2GoWVJyCI,cus_OqoGAiC2oWo0yj,in_1O36leAKv6LsYLX2wRAtvrMV,po_1O4D8oAKv6LsYLX26DjMJxHC,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O36lQAKv6LsYLX23jH58YDZ,10/20/2023 0:40,14,0,usd,TRUE,10,0,usd,Subscription creation,0.59,Paid,Payment complete.,pm_1O36lPAKv6LsYLX2uTGA7kOZ,cus_OqoLPcmEgTLeih,in_1O36lQAKv6LsYLX2IBiOv4P9,po_1O4D8oAKv6LsYLX26DjMJxHC,,
ch_3O36fmAKv6LsYLX21TIXXTop,10/20/2023 0:34,149,149,usd,TRUE,149,149,usd,,4.62,Refunded,Payment complete.,pm_1O36flAKv6LsYLX2N3lCfXBt,cus_OqoGAiC2oWo0yj,in_1O36fpAKv6LsYLX27hDj8EAt,po_1O4D8oAKv6LsYLX26DjMJxHC,3abfb28f-bb3c-4a2c-8c39-5c61aac810d5,201283c3-5723-4e02-9d18-d9ff952d0d07
ch_3O36AkAKv6LsYLX22Ox6i2YL,10/20/2023 0:02,31,0,usd,TRUE,31,0,usd,,1.2,Paid,Payment complete.,pm_1O35kaAKv6LsYLX2QnxlS5xy,cus_OqnI9LuhpTVVmY,in_1O36AnAKv6LsYLX2wuXvqtxb,po_1O4D8oAKv6LsYLX26DjMJxHC,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3O35kcAKv6LsYLX20XGqM5xK,10/19/2023 23:35,14,0,usd,TRUE,10,0,usd,Subscription creation,0.59,Paid,Payment complete.,pm_1O35kaAKv6LsYLX2QnxlS5xy,cus_OqnI9LuhpTVVmY,in_1O35kbAKv6LsYLX2PAeZ2Sa4,po_1O3qmzAKv6LsYLX2WHTn1QzG,,
ch_3O32HsAKv6LsYLX20IiCX1su,10/19/2023 19:54,249,0,usd,TRUE,249,0,usd,,11.26,Paid,Payment complete.,pm_1O32ITAKv6LsYLX2oe5OWShG,cus_OpthRrmmYHZ2e9,in_1O32IXAKv6LsYLX2NdsP8fqd,po_1O3qmzAKv6LsYLX2WHTn1QzG,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O32HsAKv6LsYLX20Ud0RYb9,10/19/2023 19:53,249,0,usd,FALSE,249,0,usd,,0,Failed,The bank returned the decline code `transaction_not_allowed`.,pm_1O32HrAKv6LsYLX2Da2o7XN6,cus_OpthRrmmYHZ2e9,,,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O30ffAKv6LsYLX21WJW5zO9,10/19/2023 18:10,14,0,usd,TRUE,10,0,usd,Subscription creation,0.59,Paid,Payment complete.,pm_1O30fdAKv6LsYLX2SNaOOzum,cus_Oqi53HZ2YBcec4,in_1O30feAKv6LsYLX2rcu517Og,po_1O3qmzAKv6LsYLX2WHTn1QzG,,
ch_3O30FcAKv6LsYLX22xCfM8Cd,10/19/2023 17:43,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1O30FcAKv6LsYLX22kyusGs6,cus_OoWg7GbtKzvcre,in_1O30FfAKv6LsYLX2MObcxB93,po_1O3qmzAKv6LsYLX2WHTn1QzG,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O2yfzAKv6LsYLX21dKl0LBF,10/19/2023 16:02,31,0,usd,TRUE,31,0,usd,,1.2,Paid,Payment complete.,pm_1O2yfyAKv6LsYLX2faeo2Otp,cus_Oqf8RP4Srh7GM2,in_1O2yg3AKv6LsYLX2NVCJdaHp,po_1O3qmzAKv6LsYLX2WHTn1QzG,3c44d36a-0b56-404d-8876-00c8293b8fac,8c46a7cc-09e5-40d8-9584-33c0184298c6
ch_3O2yQAAKv6LsYLX21I37GYZW,10/19/2023 15:46,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1O2yQAAKv6LsYLX2FZNtWLP3,cus_OqflwFu0iSsacH,in_1O2yQDAKv6LsYLX2hI1ke7ch,po_1O3qmzAKv6LsYLX2WHTn1QzG,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O2xCaAKv6LsYLX223AVRGRy,10/19/2023 14:28,14,0,usd,TRUE,10,0,usd,Subscription creation,0.74,Paid,Payment complete.,pm_1O2xDQAKv6LsYLX2q6BxLC3W,cus_OqMgxsL8wsawed,in_1O2xCZAKv6LsYLX2rC3R1L2A,po_1O3qmzAKv6LsYLX2WHTn1QzG,,
ch_3O2xCaAKv6LsYLX22OO9UUtH,10/19/2023 14:27,14,0,usd,FALSE,10,0,usd,Subscription creation,0,Failed,The bank returned the decline code `insufficient_funds`.,pm_1O2xCYAKv6LsYLX2PM9a1j9r,cus_OqMgxsL8wsawed,in_1O2xCZAKv6LsYLX2rC3R1L2A,,,
ch_3O2x0PAKv6LsYLX21zvKYSZt,10/19/2023 14:15,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1O2x0OAKv6LsYLX2doVjf8dx,cus_Oq2xFpCNsDQw1T,in_1O2x0TAKv6LsYLX2EAe31vOS,po_1O3qmzAKv6LsYLX2WHTn1QzG,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O2wvvAKv6LsYLX20OFHbmy9,10/19/2023 14:10,31,0,usd,TRUE,31,0,usd,,1.2,Paid,Payment complete.,pm_1O2wvvAKv6LsYLX286aYzI8G,cus_OqeEl1WhGYOhzp,in_1O2wvyAKv6LsYLX2fcBjFqMj,po_1O3qmzAKv6LsYLX2WHTn1QzG,3c44d36a-0b56-404d-8876-00c8293b8fac,8c46a7cc-09e5-40d8-9584-33c0184298c6
ch_3O2wuRAKv6LsYLX21kDx3Tjh,10/19/2023 14:09,89,0,usd,TRUE,89,0,usd,,2.88,Paid,Payment complete.,pm_1O2wuRAKv6LsYLX2p4lKb7uC,cus_OqeCS2XL2OZymH,in_1O2wuUAKv6LsYLX2oWrSN7ug,po_1O3qmzAKv6LsYLX2WHTn1QzG,233ec5a8-d4ac-444a-979b-2c9bca0c2c8d,b7f7421a-3caf-4185-84f9-e254a4365528
ch_3O2vdYAKv6LsYLX20cp2rYyE,10/19/2023 12:47,402.5,0,aud,TRUE,246.51,0,usd,,11.15,Paid,Payment complete.,pm_1O2vdXAKv6LsYLX2iHFlqWmK,cus_Oqcpf2lawwDl0q,in_1O2vdcAKv6LsYLX2hYXpwGLd,po_1O3qmzAKv6LsYLX2WHTn1QzG,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O2u1HAKv6LsYLX21MiKe10U,10/19/2023 11:04,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1O2u1GAKv6LsYLX22WPMJUB0,cus_OpRIqqiAmAtFJB,in_1O2u1PAKv6LsYLX2ZS2LPRNk,po_1O3qmzAKv6LsYLX2WHTn1QzG,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O2rO1AKv6LsYLX22KXha93c,10/19/2023 8:15,14,0,usd,TRUE,10,0,usd,Subscription creation,0.74,Paid,Payment complete.,pm_1O2rO0AKv6LsYLX2nVzr08Rc,cus_OqYSKqsSW5bCm7,in_1O2rO1AKv6LsYLX2i8fGYpmN,po_1O3qmzAKv6LsYLX2WHTn1QzG,,
ch_3O2q2MAKv6LsYLX214S1ItEq,10/19/2023 6:48,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1O2q2MAKv6LsYLX29e5XJq7p,cus_OqWsQDzSjBHRjL,in_1O2q2PAKv6LsYLX2tKO1YsOD,po_1O3qmzAKv6LsYLX2WHTn1QzG,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O2ptwAKv6LsYLX20E084S7u,10/19/2023 6:40,149,149,usd,TRUE,149,149,usd,,4.62,Refunded,Payment complete.,pm_1O2ptwAKv6LsYLX2jY4ZMoYV,cus_OqWsQDzSjBHRjL,in_1O2pu0AKv6LsYLX2VdrWPvqf,po_1O3qmzAKv6LsYLX2WHTn1QzG,3abfb28f-bb3c-4a2c-8c39-5c61aac810d5,201283c3-5723-4e02-9d18-d9ff952d0d07
ch_3O2pPnAKv6LsYLX20HJBKzTB,10/19/2023 6:09,31,0,usd,TRUE,31,0,usd,,1.66,Paid,Payment complete.,pm_1O2pPnAKv6LsYLX2PPqewtsM,cus_OogINvKHMVcNxs,in_1O2pPqAKv6LsYLX2QrwkhssC,po_1O3qmzAKv6LsYLX2WHTn1QzG,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3O2of8AKv6LsYLX23rrxcD2x,10/19/2023 5:24,24,0,usd,TRUE,24,0,usd,,1.36,Paid,Payment complete.,pm_1O2oiKAKv6LsYLX2eU0a3PaH,cus_OqVewPSOLcOoTT,in_1O2oiOAKv6LsYLX2fXD2cUHv,po_1O3qmzAKv6LsYLX2WHTn1QzG,d7c2e880-2bff-4c5a-897b-9a08f8cddd06,4033cc0f-bce4-4338-b8d6-9a983207c2a1
ch_3O2nfsAKv6LsYLX23aGKsVOR,10/19/2023 4:17,31,0,usd,TRUE,31,0,usd,,1.2,Paid,Payment complete.,pm_1O2nfsAKv6LsYLX2dMtsxSeJ,cus_Opa7QQ54JTfPT2,in_1O2nfvAKv6LsYLX2h1cavDE8,po_1O3qmzAKv6LsYLX2WHTn1QzG,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3O2mHaAKv6LsYLX211QWGZwl,10/19/2023 2:48,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1O2mHZAKv6LsYLX2nw8xKRfT,cus_OqT06ODOMWYIU5,in_1O2mHdAKv6LsYLX20P8ytjG1,po_1O3qmzAKv6LsYLX2WHTn1QzG,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O2m5RAKv6LsYLX21Bgwg08o,10/19/2023 2:35,149,149,usd,TRUE,149,149,usd,,4.62,Refunded,Payment complete.,pm_1O2m5RAKv6LsYLX2Sk1dIR5K,cus_OqT06ODOMWYIU5,in_1O2m5UAKv6LsYLX2wsqIZyCy,po_1O3qmzAKv6LsYLX2WHTn1QzG,3abfb28f-bb3c-4a2c-8c39-5c61aac810d5,201283c3-5723-4e02-9d18-d9ff952d0d07
ch_3O2jdtAKv6LsYLX22EK8Rgne,10/18/2023 23:59,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1O2jdtAKv6LsYLX2Re6KVJnI,cus_OoDFGAUPotHYTj,in_1O2jdwAKv6LsYLX2gTlSZm0V,po_1O2lPKAKv6LsYLX21O5enFI8,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O2jbkAKv6LsYLX21UCWtUwz,10/18/2023 23:57,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1O2jbkAKv6LsYLX2Mm8NLLVC,cus_OqQPKBQLEijtcE,in_1O2jbnAKv6LsYLX2onnqXLw9,po_1O2lPKAKv6LsYLX21O5enFI8,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O2iSDAKv6LsYLX223EJuHGz,10/18/2023 22:43,31,0,usd,TRUE,31,0,usd,,1.2,Paid,Payment complete.,pm_1O2iSDAKv6LsYLX2fCMnxWPr,cus_OqPCba4B50I6xA,in_1O2iSGAKv6LsYLX2yQZKZmiN,po_1O2lPKAKv6LsYLX21O5enFI8,3c44d36a-0b56-404d-8876-00c8293b8fac,8c46a7cc-09e5-40d8-9584-33c0184298c6
ch_3O2haMAKv6LsYLX20vWAHYFl,10/18/2023 21:47,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1O2haMAKv6LsYLX2au7VOg1L,cus_OqOMoSuMcfzFLS,in_1O2haPAKv6LsYLX2Nbte0IA6,po_1O2lPKAKv6LsYLX21O5enFI8,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O2hVWAKv6LsYLX20uWNvRT1,10/18/2023 21:42,14,0,usd,TRUE,10,0,usd,Subscription creation,0.59,Paid,Payment complete.,pm_1O2hVVAKv6LsYLX28oOePLK3,cus_OqOGcMIVwoqd80,in_1O2hVWAKv6LsYLX2bgRRl2ZH,po_1O2lPKAKv6LsYLX21O5enFI8,,
ch_3O2h94AKv6LsYLX21B2iCmAI,10/18/2023 21:19,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1O2h93AKv6LsYLX2xv5866D7,cus_OqNt7fvBkXIf8y,in_1O2h97AKv6LsYLX2yhMyDsvs,po_1O2lPKAKv6LsYLX21O5enFI8,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3O2fmMAKv6LsYLX22XG5vSuZ,10/18/2023 19:51,14,0,usd,TRUE,10,0,usd,Subscription creation,0.74,Paid,Payment complete.,pm_1O2fmKAKv6LsYLX2MJVGm9Xu,cus_OqMLoqcpr6BqJa,in_1O2fmMAKv6LsYLX2i0DLWn2P,po_1O2lPKAKv6LsYLX21O5enFI8,,
ch_3O2fKVAKv6LsYLX20YzAuf66,10/18/2023 19:22,31,0,usd,TRUE,31,0,usd,,1.2,Paid,Payment complete.,pm_1NzNS2AKv6LsYLX2XWcX6Wca,cus_OmxKfAgCgDxwgT,in_1O2fKYAKv6LsYLX2IPjDeUhS,po_1O2lPKAKv6LsYLX21O5enFI8,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
